fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
6kb/1p2q3/p1p3r1/3p2rR/3P3K/1P6/P7/8 w - - 0 38,-2000,-1.00000,MID,74,38,8,26,19,0,1,48.40,157
6kR/1p2q3/p1p3r1/3p2r1/3P3K/1P6/P7/8 b - - 0 38,2000,1.00000,MID,75,38,8,23,18,0,1,60.13,245
r3kb1r/1pp2ppp/p1p5/4p3/4P3/1P1P1q1P/PBP2PP1/R4RK1 w kq - 0 15,-7,-0.00350,MID,28,15,21,30,39,0,0,13.45,10
r3kb1r/1pp2ppp/p1p5/4p3/4P3/1P1P1P1P/PBP2P2/R4RK1 b kq - 0 15,0,0.00000,END,29,15,21,21,38,1,0,14.38,12
r3kb1r/1pp3pp/p1p2p2/4p3/4P3/1P1P1P1P/PBP2P2/R4RK1 w kq - 0 16,-4,-0.00200,END,30,16,21,21,38,1,0,13.96,11
r3kb1r/1pp3pp/p1p2p2/4p3/4P3/1P1P1P1P/PBP2P1K/R4R2 b kq - 1 16,17,0.00850,END,31,16,21,21,38,1,0,14.48,9
r3k2r/1pp3pp/p1p2p2/2b1p3/4P3/1P1P1P1P/PBP2P1K/R4R2 w kq - 2 17,-9,-0.00450,END,32,17,21,21,38,1,0,13.15,8
r3k2r/1pp3pp/p1p2p2/2b1p3/4P3/1PPP1P1P/PB3P1K/R4R2 b kq - 0 17,75,0.03750,END,33,17,21,21,38,1,0,14.48,10
2kr3r/1pp3pp/p1p2p2/2b1p3/4P3/1PPP1P1P/PB3P1K/R4R2 w - - 1 18,-83,-0.04150,END,34,18,21,21,38,1,0,14.49,10
2kr3r/1pp3pp/p1p2p2/2b1p3/4P3/1PPP1P1P/PB3P1K/3R1R2 b - - 2 18,47,0.02350,END,35,18,21,21,38,1,0,13.25,9
3r4/3k1ppp/2ppqn2/1p2p3/4P3/1PNPP3/1P4PP/3Q1RK1 w - - 0 19,-5,-0.00250,MID,36,19,24,24,34,0,0,15.47,10
3r4/3k1ppp/2ppqn2/1p2p3/4P3/1PNPP3/1P4PP/Q4RK1 b - - 1 19,114,0.05700,MID,37,19,24,24,34,0,0,13.96,10
3r4/4kppp/2ppqn2/1p2p3/4P3/1PNPP3/1P4PP/Q4RK1 w - - 2 20,-23,-0.01150,MID,38,20,24,24,34,0,0,14.37,9
3r4/Q3kppp/2ppqn2/1p2p3/4P3/1PNPP3/1P4PP/5RK1 b - - 3 20,29,0.01450,MID,39,20,24,24,34,0,0,13.96,9
8/Q2rkppp/2ppqn2/1p2p3/4P3/1PNPP3/1P4PP/5RK1 w - - 4 21,5,0.00250,MID,40,21,24,24,34,0,0,12.97,10
8/3rkppp/1Qppqn2/1p2p3/4P3/1PNPP3/1P4PP/5RK1 b - - 5 21,27,0.01350,MID,41,21,24,24,34,0,0,13.96,11
8/3rkppp/1Qp1qn2/1p1pp3/4P3/1PNPP3/1P4PP/5RK1 w - - 0 22,16,0.00800,MID,42,22,24,24,34,0,0,12.97,10
8/3rkppp/1Qp1qn2/1p1Pp3/8/1PNPP3/1P4PP/5RK1 b - - 0 22,24,0.01200,MID,43,22,24,23,32,0,0,14.99,11
r1b1k2r/pp2ppbp/6p1/3P4/2P5/1PN2B2/1P4PP/R3K2R b KQkq - 0 15,-9,-0.00450,END,29,15,22,22,32,1,0,13.96,7
r3k2r/pp1bppbp/6p1/3P4/2P5/1PN2B2/1P4PP/R3K2R w KQkq - 1 16,61,0.03050,END,30,16,22,22,32,1,0,13.96,9
r3k2r/pp1bppbp/6p1/3P4/2P5/1PN2B2/1P4PP/R4RK1 b kq - 2 16,11,0.00550,END,31,16,22,22,32,1,0,14.91,8
r4rk1/pp1bppbp/6p1/3P4/2P5/1PN2B2/1P4PP/R4RK1 w - - 3 17,6,0.00300,END,32,17,22,22,32,1,0,13.96,9
r4rk1/pp1bppbp/6p1/3P4/2P5/1PN2B2/1P4PP/R3R1K1 b - - 4 17,22,0.01100,END,33,17,22,22,32,1,0,13.96,9
r3r1k1/pp1bppbp/6p1/3P4/2P5/1PN2B2/1P4PP/R3R1K1 w - - 5 18,45,0.02250,END,34,18,22,22,32,1,0,12.97,9
r3r1k1/pp1bppbp/6p1/3P4/2P1N3/1P3B2/1P4PP/R3R1K1 b - - 6 18,109,0.05450,END,35,18,22,22,32,1,0,13.96,9
r3r1k1/pp1bpp1p/6p1/3P4/2P1N3/1P3B2/1b4PP/R3R1K1 w - - 0 19,-108,-0.05400,END,36,19,21,22,30,1,0,13.83,10
2k5/1pp3p1/p2p2r1/P4r2/1P1N3p/2P1q2P/4R1P1/6RK w - - 0 31,430,0.21500,MID,60,31,18,25,28,0,0,12.96,13
2k5/1pp3p1/p2p2r1/P4r2/1P1N3p/2P1R2P/6P1/6RK b - - 0 31,-428,-0.21400,END,61,31,18,16,27,1,0,14.96,13
8/1ppk2p1/p2p2r1/P4r2/1P1N3p/2P1R2P/6P1/6RK w - - 1 32,690,0.34500,END,62,32,18,16,27,1,0,13.96,15
8/1ppk2p1/p2p2r1/P4N2/1P5p/2P1R2P/6P1/6RK b - - 0 32,-725,-0.36250,END,63,32,18,11,26,1,0,13.96,15
3k2r1/r4qp1/p2bPp1p/2p2P2/8/4B3/P5PP/3R1RK1 w - - 0 34,512,0.25600,MID,66,34,18,27,27,0,0,15.92,13
3k2r1/r4Pp1/p2b1p1p/2p2P2/8/4B3/P5PP/3R1RK1 b - - 0 34,-554,-0.27700,END,67,34,18,18,26,1,0,13.83,13
3k1r2/r4Pp1/p2b1p1p/2p2P2/8/4B3/P5PP/3R1RK1 w - - 1 35,600,0.30000,END,68,35,18,18,26,1,0,15.17,14
3k1r2/r4Pp1/p2b1p1p/2B2P2/8/8/P5PP/3R1RK1 b - - 0 35,-545,-0.27250,END,69,35,18,17,24,1,0,14.17,14
3k1r2/5rp1/p2b1p1p/2B2P2/8/8/P5PP/3R1RK1 w - - 0 36,645,0.32250,END,70,36,17,17,22,1,0,14.83,14
3k1r2/5rp1/p2B1p1p/5P2/8/8/P5PP/3R1RK1 b - - 0 36,-603,-0.30150,END,71,36,17,14,21,1,0,13.31,13
3k1r2/3r2p1/p2B1p1p/5P2/8/8/P5PP/3R1RK1 w - - 1 37,815,0.40750,END,72,37,17,14,21,1,0,14.96,14
3k1B2/3r2p1/p4p1p/5P2/8/8/P5PP/3R1RK1 b - - 0 37,-774,-0.38700,END,73,37,17,9,20,1,0,13.96,15
r4rk1/5p2/p3p2p/bp3p1Q/3P4/3BPP2/P1P2P1P/6RK b - - 0 23,-2000,-1.00000,MID,45,23,24,19,32,0,1,16.97,29
r4r2/5p1k/p3p2p/bp3p1Q/3P4/3BPP2/P1P2P1P/6RK w - - 1 24,2000,1.00000,MID,46,24,24,19,32,0,1,14.98,29
r4r2/5p1k/p3p2p/bp3p1Q/3PP3/3B1P2/P1P2P1P/6RK b - - 0 24,-763,-0.38150,MID,47,24,24,19,32,0,0,14.72,16
r5r1/5p1k/p3p2p/bp3p1Q/3PP3/3B1P2/P1P2P1P/6RK w - - 1 25,812,0.40600,MID,48,25,24,19,32,0,0,13.98,14
r5r1/5p1k/p3p2p/bp3P1Q/3P4/3B1P2/P1P2P1P/6RK b - - 0 25,-740,-0.37000,MID,49,25,24,18,30,0,0,13.96,15
r7/5p1k/p3p2p/bp3P1Q/3P4/3B1P2/P1P2P1P/6rK w - - 0 26,736,0.36800,MID,50,26,19,18,29,0,0,13.96,14
r7/5p1k/p3p2p/bp3P1Q/3P4/3B1P2/P1P2P1P/6K1 b - - 0 26,-729,-0.36450,MID,51,26,19,13,28,0,0,12.97,15
6r1/5p1k/p3p2p/bp3P1Q/3P4/3B1P2/P1P2P1P/6K1 w - - 1 27,754,0.37700,MID,52,27,19,13,28,0,0,12.97,14
3r2k1/1bp2ppp/p3p3/2p1P1q1/2P5/Pn3N2/1B3NPP/3R2K1 w - - 0 26,326,0.16300,MID,50,26,19,27,32,0,0,12.97,12
3r2k1/1bp2ppp/p3p3/2p1P1N1/2P5/Pn6/1B3NPP/3R2K1 b - - 0 26,-334,-0.16700,END,51,26,19,18,31,1,0,12.97,9
3r2k1/1bp2ppp/p3p3/2p1P1N1/2Pn4/P7/1B3NPP/3R2K1 w - - 1 27,346,0.17300,END,52,27,19,18,31,1,0,14.67,13
3r2k1/1bp2ppp/p3p3/2p1P1N1/2PB4/P7/5NPP/3R2K1 b - - 0 27,-338,-0.16900,END,53,27,19,15,30,1,0,13.26,13
3r2k1/1bp2ppp/p3p3/4P1N1/2Pp4/P7/5NPP/3R2K1 w - - 0 28,344,0.17200,END,54,28,16,15,29,1,0,15.25,12
3r2k1/1bp2ppp/p3p3/4P1N1/2Pp4/P2N4/6PP/3R2K1 b - - 1 28,-371,-0.18550,END,55,28,16,15,29,1,0,13.29,10
3r2k1/1bp2pp1/p3p2p/4P1N1/2Pp4/P2N4/6PP/3R2K1 w - - 0 29,344,0.17200,END,56,29,16,15,29,1,0,12.96,12
3r2k1/1bp2pp1/p3p2p/4P3/2Pp4/P2N1N2/6PP/3R2K1 b - - 1 29,-311,-0.15550,END,57,29,16,15,29,1,0,12.97,12
5rk1/pp4b1/4p3/4p1p1/3pQ3/2PP4/PP1KNq1P/R7 w - - 0 22,-19,-0.00950,MID,42,22,22,23,28,0,0,14.00,10
5rk1/pp4b1/4p3/4p1p1/3pQ3/2PP4/PP1KNq1P/6R1 b - - 1 22,100,0.05000,MID,43,22,22,23,28,0,0,14.96,9
5rk1/pp6/4p2b/4p1p1/3pQ3/2PP4/PP1KNq1P/6R1 w - - 2 23,74,0.03700,MID,44,23,22,23,28,0,0,14.96,10
5rk1/pp6/4p2b/4Q1p1/3p4/2PP4/PP1KNq1P/6R1 b - - 0 23,27,0.01350,MID,45,23,22,22,26,0,0,12.97,10
5rk1/pp6/4p2b/4Q3/3p2p1/2PP4/PP1KNq1P/6R1 w - - 0 24,216,0.10800,MID,46,24,22,22,26,0,0,13.96,11
5rk1/pp6/4p2b/4Q3/3p2p1/2PP4/PP2Nq1P/3K2R1 b - - 1 24,-97,-0.04850,MID,47,24,22,22,26,0,0,15.96,9
5rk1/pp6/4p2b/4Qq2/3p2p1/2PP4/PP2N2P/3K2R1 w - - 2 25,219,0.10950,MID,48,25,22,22,26,0,0,14.73,9
5rk1/pp6/4p2b/5q2/3Q2p1/2PP4/PP2N2P/3K2R1 b - - 0 25,-155,-0.07750,MID,49,25,22,21,24,0,0,13.74,11
4rr1k/pp3p2/2p2q1p/3pP3/6R1/2P1Q3/PPB4P/1K6 b - - 0 31,511,0.25550,MID,61,31,22,25,28,0,0,15.70,13
5r1k/pp3p2/2p2q1p/3pr3/6R1/2P1Q3/PPB4P/1K6 w - - 0 32,-437,-0.21850,MID,62,32,21,25,26,0,0,13.95,11
5r1k/pp3p2/2p2q1p/3pr3/6R1/2P3Q1/PPB4P/1K6 b - - 1 32,2000,1.00000,MID,63,32,21,25,26,0,1,22.10,59
5r1k/pp3p2/2p4p/3pr3/6R1/2P3Q1/PPB4P/1K3q2 w - - 2 33,-2000,-1.00000,MID,64,33,21,25,26,0,1,63.99,207
5r1k/pp3p2/2p4p/3pr3/6R1/2P3Q1/PP5P/1K1B1q2 b - - 3 33,2000,1.00000,MID,65,33,21,25,26,0,1,30.08,245
5r1k/pp3p2/2p4p/3pr3/6R1/2P3Q1/PP5P/1K1q4 w - - 0 34,-2000,-1.00000,MID,66,34,18,25,25,0,1,1.00,0
1k1r4/pQ1r1p2/1p2bp1p/8/3pB3/5P1P/PR4PK/7R b - - 0 29,44,0.02200,MID,57,29,26,19,27,0,0,15.12,11
1k1r4/pr3p2/1p2bp1p/8/3pB3/5P1P/PR4PK/7R w - - 0 30,39,0.01950,END,58,30,17,19,26,1,0,12.96,12
1k1r4/pB3p2/1p2bp1p/8/3p4/5P1P/PR4PK/7R b - - 0 30,54,0.02700,END,59,30,17,14,25,1,0,12.97,10
3r4/pk3p2/1p2bp1p/8/3p4/5P1P/PR4PK/7R w - - 0 31,3,0.00150,END,60,31,14,14,24,1,0,13.96,9
3r4/pk3p2/1p2bp1p/8/3p4/5P1P/PR4PK/3R4 b - - 1 31,55,0.02750,END,61,31,14,14,24,1,0,13.92,10
3r4/pk3p2/1p2bp1p/8/8/3p1P1P/PR4PK/3R4 w - - 0 32,-52,-0.02600,END,62,32,14,14,24,1,0,14.96,11
3r4/pk3p2/1p2bp1p/8/8/3p1P1P/PR4P1/3R2K1 b - - 1 32,34,0.01700,END,63,32,14,14,24,1,0,15.96,9
3r4/pk3p2/1p2b2p/5p2/8/3p1P1P/PR4P1/3R2K1 w - - 0 33,-5,-0.00250,END,64,33,14,14,24,1,0,13.96,10
r2Rr3/p1p2ppk/1p2p3/4Q1P1/2b3P1/P7/1P3P2/2K3R1 b - - 0 19,-367,-0.18350,MID,37,19,24,19,28,0,0,13.96,13
3rr3/p1p2ppk/1p2p3/4Q1P1/2b3P1/P7/1P3P2/2K3R1 w - - 0 20,409,0.20450,MID,38,20,19,19,27,0,0,12.97,11
3rr3/p1p2ppk/1p2p3/6P1/2b1Q1P1/P7/1P3P2/2K3R1 b - - 1 20,-406,-0.20300,MID,39,20,19,19,27,0,0,13.96,14
3rr1k1/p1p2pp1/1p2p3/6P1/2b1Q1P1/P7/1P3P2/2K3R1 w - - 2 21,414,0.20700,MID,40,21,19,19,27,0,0,14.03,14
3rr1k1/p1p2pp1/1p2p3/6P1/2Q3P1/P7/1P3P2/2K3R1 b - - 0 21,-434,-0.21700,MID,41,21,19,16,26,0,0,14.96,13
4r1k1/p1p2pp1/1p2p3/3r2P1/2Q3P1/P7/1P3P2/2K3R1 w - - 1 22,416,0.20800,MID,42,22,19,16,26,0,0,11.97,14
4r1k1/p1p2pp1/1p2p3/3r2P1/5QP1/P7/1P3P2/2K3R1 b - - 2 22,-409,-0.20450,MID,43,22,19,16,26,0,0,13.96,13
4r1k1/p1p2pp1/1p2p3/2r3P1/5QP1/P7/1P3P2/2K3R1 w - - 3 23,447,0.22350,MID,44,23,19,16,26,0,0,13.96,14
r3kbnr/pp3ppp/2n5/3p4/3P4/7P/PP3PP1/RNB1KB1R w KQkq - 0 10,39,0.01950,END,18,10,25,25,34,1,0,13.96,11
r3kbnr/pp3ppp/2n5/3p4/3P4/2N4P/PP3PP1/R1B1KB1R b KQkq - 1 10,-9,-0.00450,END,19,10,25,25,34,1,0,14.22,10
r3kbnr/pp3ppp/8/3p4/3n4/2N4P/PP3PP1/R1B1KB1R w KQkq - 0 11,13,0.00650,END,20,11,24,25,32,1,0,12.97,9
r3kbnr/pp3ppp/8/3N4/3n4/7P/PP3PP1/R1B1KB1R b KQkq - 0 11,304,0.15200,END,21,11,24,24,30,1,0,13.96,12
r3kbnr/pp3ppp/8/3N4/8/7P/PPn2PP1/R1B1KB1R w KQkq - 1 12,122,0.06100,END,22,12,24,24,30,1,0,14.20,11
r3kbnr/pp3ppp/8/3N4/8/7P/PPnK1PP1/R1B2B1R b kq - 2 12,18,0.00900,END,23,12,24,24,30,1,0,14.20,11
r3kbnr/pp3ppp/8/3N4/8/7P/PP1K1PP1/n1B2B1R w kq - 0 13,76,0.03800,END,24,13,19,24,29,1,0,14.22,12
r3kbnr/ppN2ppp/8/8/8/7P/PP1K1PP1/n1B2B1R b kq - 1 13,32,0.01600,END,25,13,19,24,29,1,0,13.99,12
2R2rk1/5pp1/pp2p2p/5b2/3P4/PN2P1P1/1P1B1P1P/3QK1q1 w - - 0 20,-654,-0.32700,MID,38,20,27,23,33,0,0,13.99,12
2R2rk1/5pp1/pp2p2p/5b2/3P4/PN2P1P1/1P1BKP1P/3Q2q1 b - - 1 20,625,0.31250,MID,39,20,27,23,33,0,0,14.99,16
2R2rk1/5pp1/pp2p2p/5b2/3P4/PN2P1P1/1P1BKP1P/3q4 w - - 0 21,-245,-0.12250,MID,40,21,18,23,32,0,0,14.90,13
2R2rk1/5pp1/pp2p2p/5b2/3P4/PN2P1P1/1P1B1P1P/3K4 b - - 0 21,229,0.11450,END,41,21,18,14,31,1,0,12.97,10
2r3k1/5pp1/pp2p2p/5b2/3P4/PN2P1P1/1P1B1P1P/3K4 w - - 0 22,-223,-0.11150,END,42,22,13,14,30,1,0,13.95,12
2r3k1/5pp1/pp2p2p/5b2/3P4/PN2PPP1/1P1B3P/3K4 b - - 0 22,559,0.27950,END,43,22,13,14,30,1,0,12.96,14
2r3k1/5pp1/1p2p2p/p4b2/3P4/PN2PPP1/1P1B3P/3K4 w - - 0 23,-232,-0.11600,END,44,23,13,14,30,1,0,12.96,11
2r3k1/5pp1/1p2p2p/p4b2/3PP3/PN3PP1/1P1B3P/3K4 b - - 0 23,200,0.10000,END,45,23,13,14,30,1,0,13.96,12
1Qk5/p7/1pNP2pn/2b1Pp2/5N2/P1q1BK2/8/R7 b - - 0 35,-2000,-1.00000,MID,69,35,26,19,22,0,1,69.15,192
1Q6/p2k4/1pNP2pn/2b1Pp2/5N2/P1q1BK2/8/R7 w - - 1 36,2000,1.00000,MID,70,36,26,19,22,0,1,44.88,182
8/p1Qk4/1pNP2pn/2b1Pp2/5N2/P1q1BK2/8/R7 b - - 2 36,-2000,-1.00000,MID,71,36,26,19,22,0,1,51.86,245
4k3/p1Q5/1pNP2pn/2b1Pp2/5N2/P1q1BK2/8/R7 w - - 3 37,2000,1.00000,MID,72,37,26,19,22,0,1,27.93,245
4k3/p3Q3/1pNP2pn/2b1Pp2/5N2/P1q1BK2/8/R7 b - - 4 37,-2000,-1.00000,MID,73,37,26,19,22,0,1,1.00,0
rn1k3r/pppbbppp/5n2/4p1B1/4P3/2N5/PPP2PPP/2KR1BNR w - - 6 8,108,0.05400,END,14,8,29,29,40,1,0,13.01,9
rn1k3r/pppbbppp/5n2/1B2p1B1/4P3/2N5/PPP2PPP/2KR2NR b - - 7 8,7,0.00350,END,15,8,29,29,40,1,0,11.98,11
r2k3r/pppbbppp/2n2n2/1B2p1B1/4P3/2N5/PPP2PPP/2KR2NR w - - 8 9,174,0.08700,END,16,9,29,29,40,1,0,16.07,11
r2k3r/pppbbppp/2B2n2/4p1B1/4P3/2N5/PPP2PPP/2KR2NR b - - 0 9,-73,-0.03650,END,17,9,29,26,39,1,0,13.27,10
r2k3r/p1pbbppp/2p2n2/4p1B1/4P3/2N5/PPP2PPP/2KR2NR w - - 0 10,107,0.05350,END,18,10,26,26,38,1,0,12.88,10
r2k3r/p1pbbppp/2p2n2/4p1B1/4P3/2N2N2/PPP2PPP/2KR3R b - - 1 10,-91,-0.04550,END,19,10,26,26,38,1,0,13.55,9
r2k3r/p1pbbpp1/2p2n1p/4p1B1/4P3/2N2N2/PPP2PPP/2KR3R w - - 0 11,270,0.13500,END,20,11,26,26,38,1,0,15.15,11
r2k3r/p1pbbpp1/2p2B1p/4p3/4P3/2N2N2/PPP2PPP/2KR3R b - - 0 11,-86,-0.04300,END,21,11,26,23,37,1,0,12.99,11
rn3rk1/pp2pp1p/5bp1/4P3/8/2N2N2/PP3PPP/3RK2R b K - 0 13,34,0.01700,END,25,13,22,22,32,1,0,13.99,10
rn3rk1/pp2ppbp/6p1/4P3/8/2N2N2/PP3PPP/3RK2R w K - 1 14,-10,-0.00500,END,26,14,22,22,32,1,0,13.99,10
rn3rk1/pp2ppbp/6p1/4P3/8/2N2N2/PP3PPP/3R1RK1 b - - 2 14,40,0.02000,END,27,14,22,22,32,1,0,12.99,10
r4rk1/pp2ppbp/2n3p1/4P3/8/2N2N2/PP3PPP/3R1RK1 w - - 3 15,-16,-0.00800,END,28,15,22,22,32,1,0,13.07,10
r4rk1/pp2ppbp/2n3p1/3NP3/8/5N2/PP3PPP/3R1RK1 b - - 4 15,60,0.03000,END,29,15,22,22,32,1,0,13.99,10
r3r1k1/pp2ppbp/2n3p1/3NP3/8/5N2/PP3PPP/3R1RK1 w - - 5 16,302,0.15100,END,30,16,22,22,32,1,0,13.98,14
r3r1k1/ppN1ppbp/2n3p1/4P3/8/5N2/PP3PPP/3R1RK1 b - - 6 16,-284,-0.14200,END,31,16,22,22,32,1,0,16.97,13
2r1r1k1/ppN1ppbp/2n3p1/4P3/8/5N2/PP3PPP/3R1RK1 w - - 7 17,339,0.16950,END,32,17,22,22,32,1,0,12.97,13
r4rk1/ppp2ppp/2np1n2/5B2/8/4B3/PPP2PPP/R3R1K1 b - - 0 16,95,0.04750,END,31,16,22,23,34,1,0,14.97,10
r4rk1/ppp2ppp/3p1n2/4nB2/8/4B3/PPP2PPP/R3R1K1 w - - 1 17,-38,-0.01900,END,32,17,22,23,34,1,0,13.96,9
r4rk1/ppp2ppp/3p1n2/4nB2/5P2/4B3/PPP3PP/R3R1K1 b - - 0 17,117,0.05850,END,33,17,22,23,34,1,0,14.96,11
r4rk1/ppp2ppp/3p1n2/5B2/5Pn1/4B3/PPP3PP/R3R1K1 w - - 1 18,-7,-0.00350,END,34,18,22,23,34,1,0,12.96,10
r4rk1/ppp2ppp/3p1n2/5B2/3B1Pn1/8/PPP3PP/R3R1K1 b - - 2 18,71,0.03550,END,35,18,22,23,34,1,0,14.96,10
r4rk1/pp3ppp/3p1n2/2p2B2/3B1Pn1/8/PPP3PP/R3R1K1 w - - 0 19,-37,-0.01850,END,36,19,22,23,34,1,0,12.97,10
r4rk1/pp3ppp/3p1B2/2p2B2/5Pn1/8/PPP3PP/R3R1K1 b - - 0 19,97,0.04850,END,37,19,22,20,33,1,0,11.97,11
r4rk1/pp3ppp/3p1n2/2p2B2/5P2/8/PPP3PP/R3R1K1 w - - 0 20,-104,-0.05200,END,38,20,19,20,32,1,0,12.97,9
3r2k1/p1pR2pp/1pq2p2/8/8/1PP1Q2P/P4PP1/3R2K1 b - - 0 26,-865,-0.43250,MID,51,26,25,20,29,0,0,13.77,13
6k1/p1pr2pp/1pq2p2/8/8/1PP1Q2P/P4PP1/3R2K1 w - - 0 27,2000,1.00000,MID,52,27,20,20,28,0,1,33.31,245
4Q1k1/p1pr2pp/1pq2p2/8/8/1PP4P/P4PP1/3R2K1 b - - 1 27,-2000,-1.00000,MID,53,27,20,20,28,0,1,1.00,0
4r2k/2R3p1/5n1p/3bpp2/B7/Q3P3/r4PPP/5RK1 b - - 0 30,2,0.00100,MID,59,30,26,20,24,0,0,12.76,9
4r2k/2R3p1/5n1p/3bpp2/B7/r3P3/5PPP/5RK1 w - - 0 31,16,0.00800,END,60,31,17,20,23,1,0,12.97,11
r7/pp2p1kp/2p1P1B1/3p2N1/3q4/2N1n3/PPP3PK/R1r5 w - - 0 23,-745,-0.37250,MID,44,23,19,28,30,0,0,12.97,13
r7/pp2p1kp/2p1P1B1/3p2N1/3q4/2N1n3/PPP3PK/2R5 b - - 0 23,792,0.39600,MID,45,23,19,23,29,0,0,13.75,15
r7/pp2p1kp/2p1P1B1/3p2N1/7q/2N1n3/PPP3PK/2R5 w - - 1 24,-706,-0.35300,MID,46,24,19,23,29,0,0,12.75,16
r7/pp2p1kp/2p1P1B1/3p2N1/7q/2N1n3/PPP3P1/2R3K1 b - - 2 24,867,0.43350,MID,47,24,19,23,29,0,0,13.76,15
r7/pp2p1kp/2p1P1B1/3p2q1/8/2N1n3/PPP3P1/2R3K1 w - - 0 25,-866,-0.43300,MID,48,25,16,23,28,0,0,13.75,14
r7/pp2pBkp/2p1P3/3p2q1/8/2N1n3/PPP3P1/2R3K1 b - - 1 25,2000,1.00000,MID,49,25,16,23,28,0,1,31.42,244
r7/pp2pBkp/2p1P3/3p4/8/2N1n3/PPP3q1/2R3K1 w - - 0 26,-2000,-1.00000,MID,50,26,15,23,26,0,1,1.99,0
5rk1/5ppp/p1Qb4/4p1q1/P1P5/1P6/5PPP/3R1RK1 w - - 0 34,498,0.24900,MID,66,34,25,22,28,0,0,13.44,14
5rk1/5ppp/p2Q4/4p1q1/P1P5/1P6/5PPP/3R1RK1 b - - 0 34,-637,-0.31850,MID,67,34,25,19,27,0,0,14.96,15
4r1k1/5ppp/p2Q4/4p1q1/P1P5/1P6/5PPP/3R1RK1 w - - 1 35,619,0.30950,MID,68,35,25,19,27,0,0,13.96,15
4r1k1/3Q1ppp/p7/4p1q1/P1P5/1P6/5PPP/3R1RK1 b - - 2 35,-638,-0.31900,MID,69,35,25,19,27,0,0,12.61,14
5rk1/3Q1ppp/p7/4p1q1/P1P5/1P6/5PPP/3R1RK1 w - - 3 36,649,0.32450,MID,70,36,25,19,27,0,0,15.04,15
5rk1/3Q1ppp/p7/3Rp1q1/P1P5/1P6/5PPP/5RK1 b - - 4 36,-553,-0.27650,MID,71,36,25,19,27,0,0,13.32,14
5rk1/3Q1ppp/p4q2/3Rp3/P1P5/1P6/5PPP/5RK1 w - - 5 37,609,0.30450,MID,72,37,25,19,27,0,0,12.97,16
5rk1/3Q1ppp/p4q2/3Rp3/P1P2P2/1P6/6PP/5RK1 b - - 0 37,-481,-0.24050,MID,73,37,25,19,27,0,0,13.96,13
2Q3kr/p4qp1/1p6/3b1p1P/2PP2p1/P3P1P1/3R1P2/2R3K1 b - - 0 28,-201,-0.10050,MID,55,28,26,22,30,0,0,13.31,10
2Q4r/p4qpk/1p6/3b1p1P/2PP2p1/P3P1P1/3R1P2/2R3K1 w - - 1 29,199,0.09950,MID,56,29,26,22,30,0,0,13.96,11
7r/p4qpk/Qp6/3b1p1P/2PP2p1/P3P1P1/3R1P2/2R3K1 b - - 2 29,484,0.24200,MID,57,29,26,22,30,0,0,14.00,11
b6r/p4qpk/Qp6/5p1P/2PP2p1/P3P1P1/3R1P2/2R3K1 w - - 3 30,102,0.05100,MID,58,30,26,22,30,0,0,12.78,11
b6r/p4qpk/Qp6/3P1p1P/2P3p1/P3P1P1/3R1P2/2R3K1 b - - 0 30,36,0.01800,MID,59,30,26,22,30,0,0,14.00,11
b2r4/p4qpk/Qp6/3P1p1P/2P3p1/P3P1P1/3R1P2/2R3K1 w - - 1 31,335,0.16750,MID,60,31,26,22,30,0,0,12.46,12
b2r4/p4qpk/1p6/1Q1P1p1P/2P3p1/P3P1P1/3R1P2/2R3K1 b - - 2 31,-280,-0.14000,MID,61,31,26,22,30,0,0,14.30,12
b2r4/p5pk/1p6/1Q1P1p1q/2P3p1/P3P1P1/3R1P2/2R3K1 w - - 0 32,311,0.15550,MID,62,32,25,22,28,0,0,14.52,11
2k5/pp2q2p/1bp1prp1/8/3Pp3/1P2P2Q/PB4PP/5RK1 w - - 0 28,45,0.02250,MID,54,28,23,24,32,0,0,12.79,10
2k5/pp2q2p/1bp1pRp1/8/3Pp3/1P2P2Q/PB4PP/6K1 b - - 0 28,-3,-0.00150,MID,55,28,23,19,31,0,0,14.85,11
2k5/pp5p/1bp1pqp1/8/3Pp3/1P2P2Q/PB4PP/6K1 w - - 0 29,35,0.01750,MID,56,29,18,19,30,0,0,13.07,9
2k5/pp5Q/1bp1pqp1/8/3Pp3/1P2P3/PB4PP/6K1 b - - 0 29,68,0.03400,MID,57,29,18,18,28,0,0,14.49,14
1k6/pp5Q/1bp1pqp1/8/3Pp3/1P2P3/PB4PP/6K1 w - - 1 30,90,0.04500,MID,58,30,18,18,28,0,0,13.49,10
1k4Q1/pp6/1bp1pqp1/8/3Pp3/1P2P3/PB4PP/6K1 b - - 2 30,-23,-0.01150,MID,59,30,18,18,28,0,0,14.48,11
1k1b2Q1/pp6/2p1pqp1/8/3Pp3/1P2P3/PB4PP/6K1 w - - 3 31,231,0.11550,MID,60,31,18,18,28,0,0,13.88,11
1k1b2Q1/pp6/2p1pqp1/3P4/4p3/1P2P3/PB4PP/6K1 b - - 0 31,-197,-0.09850,MID,61,31,18,18,28,0,0,13.96,10
r2k1b1r/pp2p2p/7p/5b2/2Bp4/7P/PP1N1PP1/2RKR3 w - - 0 18,137,0.06850,END,34,18,21,22,30,1,0,11.97,9
