fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
7r/1p2n3/rPp1k3/4p3/4P1p1/3N2P1/P4KR1/R7 w - - 4 40,415,0.20750,END,78,40,17,17,22,1,0,13.96,13
7r/1p2n3/rPp1k3/4p3/4P1p1/3N2P1/P5R1/R5K1 b - - 5 40,-10,-0.00500,END,79,40,17,17,22,1,0,13.70,10
7r/1p2n3/1rp1k3/4p3/4P1p1/3N2P1/P5R1/R5K1 w - - 0 41,5,0.00250,END,80,41,16,17,20,1,0,12.92,11
6k1/3rpq1p/3pp1p1/Q7/Pn2P3/4B2P/1b3PP1/2R3K1 w - - 0 28,412,0.20600,MID,54,28,22,25,27,0,0,15.02,11
2R3k1/3rpq1p/3pp1p1/Q7/Pn2P3/4B2P/1b3PP1/6K1 b - - 1 28,-365,-0.18250,MID,55,28,22,25,27,0,0,15.02,10
2R5/3rpqkp/3pp1p1/Q7/Pn2P3/4B2P/1b3PP1/6K1 w - - 2 29,415,0.20750,MID,56,29,22,25,27,0,0,14.59,13
2R5/3rpqkp/3pp1p1/1Q6/Pn2P3/4B2P/1b3PP1/6K1 b - - 3 29,-446,-0.22300,MID,57,29,22,25,27,0,0,15.64,12
2R5/3rpqkp/3pp1p1/1Q2b3/Pn2P3/4B2P/5PP1/6K1 w - - 4 30,458,0.22900,MID,58,30,22,25,27,0,0,16.53,13
2R5/3rpqkp/3pp1p1/PQ2b3/1n2P3/4B2P/5PP1/6K1 b - - 0 30,-337,-0.16850,MID,59,30,22,25,27,0,0,14.54,11
2R5/3rpqkp/3pp1p1/PQ2b3/4P3/4B2P/2n2PP1/6K1 w - - 1 31,325,0.16250,MID,60,31,22,25,27,0,0,13.96,10
8/3rpqkp/3pp1p1/PQ2b3/4P3/4B2P/2R2PP1/6K1 b - - 0 31,-377,-0.18850,MID,61,31,22,22,26,0,0,13.47,11
r4rk1/pp2pp1p/3p2pb/3N4/2P2P2/1P2P3/PB3KBn/R2R4 b - - 0 23,-492,-0.24600,END,45,23,24,23,33,1,0,12.89,13
r4rk1/pp2pp1p/3p2pb/3N4/2P2Pn1/1P2P3/PB3KB1/R2R4 w - - 1 24,425,0.21250,END,46,24,24,23,33,1,0,15.41,11
r4rk1/pp2pp1p/3p2pb/3N4/2P2Pn1/1P2P1K1/PB4B1/R2R4 b - - 2 24,-429,-0.21450,END,47,24,24,23,33,1,0,13.41,11
r4rk1/pp2pp1p/3p1npb/3N4/2P2P2/1P2P1K1/PB4B1/R2R4 w - - 3 25,716,0.35800,END,48,25,24,23,33,1,0,14.40,15
r4rk1/pp2Np1p/3p1npb/8/2P2P2/1P2P1K1/PB4B1/R2R4 b - - 0 25,-731,-0.36550,END,49,25,24,22,31,1,0,14.47,16
r4r2/pp2Npkp/3p1npb/8/2P2P2/1P2P1K1/PB4B1/R2R4 w - - 1 26,717,0.35850,END,50,26,24,22,31,1,0,13.95,14
r4r2/pp2Npkp/3R1npb/8/2P2P2/1P2P1K1/PB4B1/R7 b - - 0 26,-740,-0.37000,END,51,26,24,21,29,1,0,13.95,16
4rr2/pp2Npkp/3R1npb/8/2P2P2/1P2P1K1/PB4B1/R7 w - - 1 27,2000,1.00000,END,52,27,24,21,29,1,1,33.91,245
2kr3r/pp3p2/2p1p2p/6p1/3Q4/2N5/PP1B1P2/2KR4 b - - 0 20,282,0.14100,MID,39,20,23,17,26,0,0,13.97,10
2k4r/pp3p2/2p1p2p/6p1/3r4/2N5/PP1B1P2/2KR4 w - - 0 21,-327,-0.16350,END,40,21,14,17,25,1,0,13.92,12
2k4r/pp3p2/2p1p2p/6p1/3r4/2N1B3/PP3P2/2KR4 b - - 1 21,441,0.22050,END,41,21,14,17,25,1,0,14.92,13
2k4r/pp3p2/2p1p2p/6p1/8/2N1B3/PP3P2/2Kr4 w - - 0 22,-426,-0.21300,END,42,22,9,17,24,1,0,14.96,12
2k4r/pp3p2/2p1p2p/6p1/8/2N1B3/PP3P2/3K4 b - - 0 22,458,0.22900,END,43,22,9,12,23,1,0,13.96,12
2k4r/pp3p2/2p1p3/6pp/8/2N1B3/PP3P2/3K4 w - - 0 23,-348,-0.17400,END,44,23,9,12,23,1,0,13.86,11
2k4r/pp3p2/2p1p3/6pp/8/2N1B3/PP2KP2/8 b - - 1 23,352,0.17600,END,45,23,9,12,23,1,0,12.97,11
2k4r/pp3p2/2p1p3/7p/6p1/2N1B3/PP2KP2/8 w - - 0 24,-350,-0.17500,END,46,24,9,12,23,1,0,13.96,13
2Q1kbr1/3p1p2/4p3/p1p3B1/P3P3/2Pb3P/4N1P1/RN2K2R b KQ - 0 27,-2000,-1.00000,MID,53,27,33,16,29,0,1,1.29,0
R2q2k1/4bpp1/6rp/2p1p3/1pP1P2P/3P2P1/Q4PK1/5N2 b - - 0 34,-399,-0.19950,MID,67,34,23,23,30,0,0,13.96,14
R2q2k1/4bpp1/3r3p/2p1p3/1pP1P2P/3P2P1/Q4PK1/5N2 w - - 1 35,385,0.19250,MID,68,35,23,23,30,0,0,13.95,13
3R2k1/4bpp1/3r3p/2p1p3/1pP1P2P/3P2P1/Q4PK1/5N2 b - - 0 35,-381,-0.19050,MID,69,35,23,14,29,0,0,13.65,14
3r2k1/4bpp1/7p/2p1p3/1pP1P2P/3P2P1/Q4PK1/5N2 w - - 0 36,355,0.17750,MID,70,36,18,14,28,0,0,12.80,14
3r2k1/4bpp1/7p/2p1p3/QpP1P2P/3P2P1/5PK1/5N2 b - - 1 36,-316,-0.15800,MID,71,36,18,14,28,0,0,13.75,14
3r2k1/5pp1/3b3p/2p1p3/QpP1P2P/3P2P1/5PK1/5N2 w - - 2 37,400,0.20000,MID,72,37,18,14,28,0,0,14.75,15
3r2k1/5pp1/3b3p/2p1p3/QpP1P2P/3P2P1/3N1PK1/8 b - - 3 37,-424,-0.21200,MID,73,37,18,14,28,0,0,13.75,14
3r1k2/5pp1/3b3p/2p1p3/QpP1P2P/3P2P1/3N1PK1/8 w - - 4 38,506,0.25300,MID,74,38,18,14,28,0,0,12.97,15
r1b1kb1r/1p3ppp/p1n1pn2/8/5P2/2NB1N2/PPP3PP/R1B1K2R b KQkq - 0 10,36,0.01800,END,19,10,28,28,36,1,0,14.20,10
r1b1k2r/1p3ppp/p1n1pn2/8/1b3P2/2NB1N2/PPP3PP/R1B1K2R w KQkq - 1 11,19,0.00950,END,20,11,28,28,36,1,0,13.96,8
r1b1k2r/1p3ppp/p1n1pn2/8/1b3P2/2NB1N2/PPPB2PP/R3K2R b KQkq - 2 11,-24,-0.01200,END,21,11,28,28,36,1,0,13.96,9
r1b1k2r/1p3ppp/p1n1pn2/8/5P2/2bB1N2/PPPB2PP/R3K2R w KQkq - 0 12,79,0.03950,END,22,12,25,28,35,1,0,15.63,10
r1b1k2r/1p3ppp/p1n1pn2/8/5P2/2BB1N2/PPP3PP/R3K2R b KQkq - 0 12,-61,-0.03050,END,23,12,25,25,34,1,0,13.87,9
r1b2rk1/1p3ppp/p1n1pn2/8/5P2/2BB1N2/PPP3PP/R3K2R w KQ - 1 13,58,0.02900,END,24,13,25,25,34,1,0,14.96,9
r1b2rk1/1p3ppp/p1n1pB2/8/5P2/3B1N2/PPP3PP/R3K2R b KQ - 0 13,-22,-0.01100,END,25,13,25,22,33,1,0,13.96,10
r1b2rk1/1p3p1p/p1n1pp2/8/5P2/3B1N2/PPP3PP/R3K2R w KQ - 0 14,45,0.02250,END,26,14,22,22,32,1,0,12.67,8
3b1k1r/1bp2pp1/1p6/2p2P2/2P5/rp3NP1/5PB1/1R2R1K1 w - - 0 23,-124,-0.06200,END,44,23,20,22,28,1,0,14.66,11
3b1k1r/1bp2pp1/1p6/2p2P2/2P5/rp4P1/3N1PB1/1R2R1K1 b - - 1 23,150,0.07500,END,45,23,20,22,28,1,0,13.68,10
3b1k1r/2p2pp1/1p6/2p2P2/2P5/rp4P1/3N1Pb1/1R2R1K1 w - - 0 24,-151,-0.07550,END,46,24,17,22,27,1,0,12.96,9
3b1k1r/2p2pp1/1p6/2p2P2/2P5/rp4P1/3N1PK1/1R2R3 b - - 0 24,130,0.06500,END,47,24,17,19,26,1,0,14.55,10
5k1r/2p2pp1/1p3b2/2p2P2/2P5/rp4P1/3N1PK1/1R2R3 w - - 1 25,-67,-0.03350,END,48,25,17,19,26,1,0,14.10,10
5k1r/2p2pp1/1p3b2/2p2P2/2P5/rR4P1/3N1PK1/4R3 b - - 0 25,113,0.05650,END,49,25,17,18,24,1,0,13.27,10
5k1r/2p2pp1/1p3b2/2p2P2/2P5/1R4P1/r2N1PK1/4R3 w - - 1 26,35,0.01750,END,50,26,17,18,24,1,0,12.71,10
5k1r/2p2pp1/1p3b2/2p2P2/2P5/3R2P1/r2N1PK1/4R3 b - - 2 26,106,0.05300,END,51,26,17,18,24,1,0,13.98,10
4r1k1/p5pp/2pqb1p1/3p4/1P6/P4P2/2P3PP/1R1QR1K1 w - - 0 23,427,0.21350,MID,44,23,25,23,30,0,0,14.90,13
4r1k1/p5pp/2pqb1p1/3p4/1P1Q4/P4P2/2P3PP/1R2R1K1 b - - 1 23,-407,-0.20350,MID,45,23,25,23,30,0,0,14.42,14
5rk1/p5pp/2pqb1p1/3p4/1P1Q4/P4P2/2P3PP/1R2R1K1 w - - 2 24,440,0.22000,MID,46,24,25,23,30,0,0,14.72,13
5rk1/Q5pp/2pqb1p1/3p4/1P6/P4P2/2P3PP/1R2R1K1 b - - 0 24,-456,-0.22800,MID,47,24,25,22,28,0,0,13.73,14
5rk1/Q5pp/2p1b1p1/3p4/1P3q2/P4P2/2P3PP/1R2R1K1 w - - 1 25,522,0.26100,MID,48,25,25,22,28,0,0,12.82,14
5rk1/Q5pp/2p1R1p1/3p4/1P3q2/P4P2/2P3PP/1R4K1 b - - 0 25,-583,-0.29150,MID,49,25,25,19,27,0,0,45.95,12
1r1r2k1/5ppp/p1b5/P3Q2N/8/6P1/5PP1/4R1K1 b - - 0 32,-670,-0.33500,MID,63,32,21,17,22,0,0,52.93,11
1r1r2k1/6pp/p1b2p2/P3Q2N/8/6P1/5PP1/4R1K1 w - - 0 33,670,0.33500,MID,64,33,21,17,22,0,0,47.72,12
1r1r2k1/6pp/p1b1Qp2/P6N/8/6P1/5PP1/4R1K1 b - - 1 33,-657,-0.32850,MID,65,33,21,17,22,0,0,13.96,13
1r1r3k/6pp/p1b1Qp2/P6N/8/6P1/5PP1/4R1K1 w - - 2 34,687,0.34350,MID,66,34,21,17,22,0,0,47.70,14
1r1r3k/6pp/p1Q2p2/P6N/8/6P1/5PP1/4R1K1 b - - 0 34,-686,-0.34300,MID,67,34,21,14,21,0,0,13.03,15
6k1/1p3pp1/p1n2n1p/3p1q2/3P1N2/PPN2P2/3Q1KPP/4r3 w - - 0 26,-23,-0.01150,MID,50,26,21,26,31,0,0,16.55,9
6k1/1p3pp1/p1n2n1p/3p1q2/3P1N2/PPN2P2/3Q2PP/4K3 b - - 0 26,37,0.01850,MID,51,26,21,21,30,0,0,14.94,9
6k1/1p3p2/p1n2n1p/3p1qp1/3P1N2/PPN2P2/3Q2PP/4K3 w - - 0 27,-10,-0.00500,MID,52,27,21,21,30,0,0,14.94,9
6k1/1p3p2/p1n2n1p/3p1qp1/3P4/PPN2P2/3QN1PP/4K3 b - - 1 27,14,0.00700,MID,53,27,21,21,30,0,0,12.96,10
6k1/1p3p2/p1n1qn1p/3p2p1/3P4/PPN2P2/3QN1PP/4K3 w - - 2 28,10,0.00500,MID,54,28,21,21,30,0,0,12.93,9
6k1/1p3p2/p1n1qn1p/3p2p1/3P4/PPN2P2/3QNKPP/8 b - - 3 28,35,0.01750,MID,55,28,21,21,30,0,0,13.76,9
8/1p3pk1/p1n1qn1p/3p2p1/3P4/PPN2P2/3QNKPP/8 w - - 4 29,3,0.00150,MID,56,29,21,21,30,0,0,14.72,9
8/1p3pk1/p1n1qn1p/3p2p1/N2P4/PP3P2/3QNKPP/8 b - - 5 29,30,0.01500,MID,57,29,21,21,30,0,0,13.96,9
4rrk1/3b1pp1/2pPp2p/p7/Pp4Q1/1B4N1/1PP3PP/R4R1K b - - 0 23,-835,-0.41750,MID,45,23,31,20,34,0,0,13.08,14
3rr1k1/pp3ppp/3q4/2pP3P/P1P5/2B2Pn1/2PK4/3R3R w - - 0 27,-807,-0.40350,MID,52,27,19,28,31,0,0,14.02,15
3rr1k1/pp3ppp/3q4/2pP3P/P1P5/2B2Pn1/2PK4/3R2R1 b - - 1 27,2000,1.00000,MID,53,27,19,28,31,0,1,54.36,197
3r2k1/pp3ppp/3q4/2pP3P/P1P5/2B2Pn1/2PKr3/3R2R1 w - - 2 28,-585,-0.29250,MID,54,28,19,28,31,0,0,13.54,15
3r2k1/pp3ppp/3q4/2pP3P/P1P5/2B2Pn1/2P1r3/2KR2R1 b - - 3 28,566,0.28300,MID,55,28,19,28,31,0,0,12.59,15
3r2k1/pp3ppp/7q/2pP3P/P1P5/2B2Pn1/2P1r3/2KR2R1 w - - 4 29,-569,-0.28450,MID,56,29,19,28,31,0,0,14.46,15
3r2k1/pp3ppp/7q/2pP3P/P1P5/5Pn1/2PBr3/2KR2R1 b - - 5 29,780,0.39000,MID,57,29,19,28,31,0,0,12.98,16
3r2k1/pp3ppp/3q4/2pP3P/P1P5/5Pn1/2PBr3/2KR2R1 w - - 6 30,-596,-0.29800,MID,58,30,19,28,31,0,0,12.98,13
3r2k1/pp3ppp/3q4/2pP3P/P1P5/5Pn1/2PBr3/2K1R1R1 b - - 7 30,663,0.33150,MID,59,30,19,28,31,0,0,13.47,13
rnbk1b1r/pp2nppp/4p3/2P1p3/2P2P2/5N2/PP4PP/RNB1KB1R w KQ - 0 9,183,0.09150,END,16,9,29,29,40,1,0,15.98,11
rnbk1b1r/pp2nppp/4p3/2P1N3/2P2P2/8/PP4PP/RNB1KB1R b KQ - 0 9,-188,-0.09400,END,17,9,29,28,38,1,0,14.98,9
rnb1kb1r/pp2nppp/4p3/2P1N3/2P2P2/8/PP4PP/RNB1KB1R w KQ - 1 10,179,0.08950,END,18,10,29,28,38,1,0,15.33,11
rnb1kb1r/pp2nppp/4p3/2P1N3/2P2P2/4B3/PP4PP/RN2KB1R b KQ - 2 10,-117,-0.05850,END,19,10,29,28,38,1,0,13.57,10
rnb1kb1r/pp3ppp/2n1p3/2P1N3/2P2P2/4B3/PP4PP/RN2KB1R w KQ - 3 11,236,0.11800,END,20,11,29,28,38,1,0,14.66,11
rnb1kb1r/pp3ppp/2n1p3/2P5/2P2P2/3NB3/PP4PP/RN2KB1R b KQ - 4 11,-191,-0.09550,END,21,11,29,28,38,1,0,13.60,10
rnb1k2r/pp2bppp/2n1p3/2P5/2P2P2/3NB3/PP4PP/RN2KB1R w KQ - 5 12,261,0.13050,END,22,12,29,28,38,1,0,14.07,11
rnb1k2r/pp2bppp/2n1p3/2P5/2P2P2/2NNB3/PP4PP/R3KB1R b KQ - 6 12,-254,-0.12700,END,23,12,29,28,38,1,0,15.59,12
r2q1rk1/1p4pp/p2p2n1/2p4B/2P2pP1/3P4/PP1N1PKP/R4R2 b - - 0 21,629,0.31450,MID,41,21,23,29,36,0,0,13.83,15
r2q1rk1/1p4pp/p2p2n1/2p4B/2P3P1/3P1p2/PP1N1PKP/R4R2 w - - 0 22,-635,-0.31750,MID,42,22,23,29,36,0,0,13.48,14
r2q1rk1/1p4pp/p2p2n1/2p4B/2P3P1/3P1N2/PP3PKP/R4R2 b - - 0 22,685,0.34250,MID,43,22,23,28,34,0,0,13.44,16
r2q1rk1/1p4pp/p2p4/2p4B/2P2nP1/3P1N2/PP3PKP/R4R2 w - - 1 23,-670,-0.33500,MID,44,23,23,28,34,0,0,13.45,15
r2q1rk1/1p4pp/p2p4/2p4B/2P2nP1/3P1N2/PP3P1P/R4R1K b - - 2 23,677,0.33850,MID,45,23,23,28,34,0,0,14.45,16
r2q1rk1/1p4pp/p2p4/2p4n/2P3P1/3P1N2/PP3P1P/R4R1K w - - 0 24,-641,-0.32050,MID,46,24,20,28,33,0,0,14.45,16
r2q1rk1/1p4pp/p2p4/2p4P/2P5/3P1N2/PP3P1P/R4R1K b - - 0 24,604,0.30200,MID,47,24,20,25,32,0,0,13.48,15
r2q2k1/1p4pp/p2p4/2p4P/2P5/3P1r2/PP3P1P/R4R1K w - - 0 25,-617,-0.30850,MID,48,25,17,25,31,0,0,13.97,15
4r1k1/5p2/pp1p2p1/1R1Br1Pp/1P2P2P/5Q2/P7/1K1R4 b - - 0 39,-827,-0.41350,MID,77,39,27,16,28,0,0,14.02,15
4r1k1/5p2/1p1p2p1/1p1Br1Pp/1P2P2P/5Q2/P7/1K1R4 w - - 0 40,2000,1.00000,MID,78,40,22,16,27,0,1,18.00,20
4r1k1/5p2/1p1p2p1/1p1Br1Pp/1P2P2P/2Q5/P7/1K1R4 b - - 1 40,-654,-0.32700,MID,79,40,22,16,27,0,0,13.96,14
4r3/5pk1/1p1p2p1/1p1Br1Pp/1P2P2P/2Q5/P7/1K1R4 w - - 2 41,702,0.35100,MID,80,41,22,16,27,0,0,14.34,15
4r3/5pk1/1p1p2p1/1p1Br1Pp/1P2P2P/2Q5/P7/1KR5 b - - 3 41,-647,-0.32350,MID,81,41,22,16,27,0,0,14.01,14
8/4rpk1/1p1p2p1/1p1Br1Pp/1P2P2P/2Q5/P7/1KR5 w - - 4 42,737,0.36850,MID,82,42,22,16,27,0,0,13.72,15
8/4rpk1/1p1p2p1/1p1Br1Pp/1P2P2P/2Q5/P7/1K3R2 b - - 5 42,-659,-0.32950,MID,83,42,22,16,27,0,0,13.69,14
8/4rp1k/1p1p2p1/1p1Br1Pp/1P2P2P/2Q5/P7/1K3R2 w - - 6 43,753,0.37650,MID,84,43,22,16,27,0,0,13.52,15
3k2r1/pR6/2n4p/3q4/1P1P4/P5P1/2PQ4/R5K1 b - - 0 28,435,0.21750,MID,55,28,24,19,20,0,0,13.96,14
3k4/pR6/2n4p/3q4/1P1P4/P5r1/2PQ4/R5K1 w - - 0 29,-480,-0.24000,MID,56,29,23,19,18,0,0,14.04,12
3k4/pR6/2n4p/3q4/1P1P4/P5r1/2PQ3K/R7 b - - 1 29,2000,1.00000,MID,57,29,23,19,18,0,1,13.96,18
3k4/pR6/2n4p/3q2r1/1P1P4/P7/2PQ3K/R7 w - - 2 30,-253,-0.12650,MID,58,30,23,19,18,0,0,14.13,10
3k4/pR6/2n4p/3q2r1/1P1P4/P7/2PQ3K/6R1 b - - 3 30,477,0.23850,MID,59,30,23,19,18,0,0,14.97,11
3k4/pR6/2nq3p/6r1/1P1P4/P7/2PQ3K/6R1 w - - 4 31,-464,-0.23200,MID,60,31,23,19,18,0,0,13.06,12
5rk1/5pp1/3Bb3/3p1pPp/p1pP4/P1P3P1/5P2/1R1QR1K1 b - - 0 24,-829,-0.41450,MID,47,24,28,15,32,0,0,13.96,16
2bQ2k1/5pb1/2P1p2p/3pP3/P2N1p2/q1P2N2/5PPP/1R4K1 b - - 0 28,-728,-0.36400,MID,55,28,27,20,31,0,0,13.13,15
2bQ1bk1/5p2/2P1p2p/3pP3/P2N1p2/q1P2N2/5PPP/1R4K1 w - - 1 29,793,0.39650,MID,56,29,27,20,31,0,0,14.11,14
2Q2bk1/5p2/2P1p2p/3pP3/P2N1p2/q1P2N2/5PPP/1R4K1 b - - 0 29,-850,-0.42500,MID,57,29,27,17,30,0,0,13.12,15
2Q2bk1/5p2/2P1p2p/3pP3/P2N1p2/2q2N2/5PPP/1R4K1 w - - 0 30,849,0.42450,MID,58,30,26,17,28,0,0,14.11,15
2Q2bk1/2P2p2/4p2p/3pP3/P2N1p2/2q2N2/5PPP/1R4K1 b - - 0 30,-826,-0.41300,MID,59,30,26,17,28,0,0,14.44,15
4r1r1/3RPp1p/k1p5/1p3B1b/1P5B/p1P2P2/Q6P/2K4R b - - 0 26,-2000,-1.00000,MID,51,26,30,18,28,0,1,16.45,29
2rB4/n2p3B/1p2p3/pP2b3/k7/5P2/4KP2/1Q1R4 b - - 0 30,-815,-0.40750,MID,59,30,23,15,21,0,0,13.46,15
2rB4/3p3B/1p2p3/pn2b3/k7/5P2/4KP2/1Q1R4 w - - 0 31,2000,1.00000,MID,60,31,22,15,19,0,1,14.42,14
2rB4/3p4/1p2p3/pn2b3/k7/5P2/2B1KP2/1Q1R4 b - - 1 31,-2000,-1.00000,MID,61,31,22,15,19,0,1,19.62,23
2rB4/3p4/1p2p3/pn2b3/8/k4P2/2B1KP2/1Q1R4 w - - 2 32,2000,1.00000,MID,62,32,22,15,19,0,1,31.81,245
2rB4/3p4/1p2p3/pn2b3/8/kQ3P2/2B1KP2/3R4 b - - 3 32,-2000,-1.00000,MID,63,32,22,15,19,0,1,1.99,0
k1q1r3/pp2N3/2p1pn1p/8/4Pp2/1QN4P/PPPR1PP1/2K5 b - - 0 25,-308,-0.15400,MID,49,25,27,23,33,0,0,13.92,10
k1q5/pp2r3/2p1pn1p/8/4Pp2/1QN4P/PPPR1PP1/2K5 w - - 0 26,336,0.16800,MID,50,26,24,23,32,0,0,15.93,13
k1q5/pp2r3/2p1pn1p/8/4Pp2/1QN2P1P/PPPR2P1/2K5 b - - 0 26,-307,-0.15350,MID,51,26,24,23,32,0,0,13.70,10
k1q5/pp1nr3/2p1p2p/8/4Pp2/1QN2P1P/PPPR2P1/2K5 w - - 1 27,305,0.15250,MID,52,27,24,23,32,0,0,13.46,13
k1q5/pp1nr3/2p1p2p/8/2Q1Pp2/2N2P1P/PPPR2P1/2K5 b - - 2 27,-260,-0.13000,MID,53,27,24,23,32,0,0,13.48,11
k1q5/pp2r3/1np1p2p/8/2Q1Pp2/2N2P1P/PPPR2P1/2K5 w - - 3 28,288,0.14400,MID,54,28,24,23,32,0,0,13.63,12
k1q5/pp2r3/1np1p2p/8/3QPp2/2N2P1P/PPPR2P1/2K5 b - - 4 28,-242,-0.12100,MID,55,28,24,23,32,0,0,13.49,13
k1q5/pp1r4/1np1p2p/8/3QPp2/2N2P1P/PPPR2P1/2K5 w - - 5 29,270,0.13500,MID,56,29,24,23,32,0,0,13.49,10
2r1r1k1/5pbp/p4np1/1p6/4B1b1/P5B1/1P1N1PPP/2R1R1K1 b - - 0 23,327,0.16350,END,45,23,24,24,30,1,0,15.62,14
4r1k1/5pbp/p4np1/1p6/4B1b1/P5B1/1P1N1PPP/2r1R1K1 w - - 0 24,-296,-0.14800,END,46,24,19,24,29,1,0,14.96,11
4r1k1/5pbp/p4np1/1p6/4B1b1/P5B1/1P1N1PPP/2R3K1 b - - 0 24,396,0.19800,END,47,24,19,19,28,1,0,13.96,12
4r1k1/5pbp/p5p1/1p6/4n1b1/P5B1/1P1N1PPP/2R3K1 w - - 0 25,-383,-0.19150,END,48,25,16,19,27,1,0,14.29,11
4r1k1/5pbp/p5p1/1p6/4N1b1/P5B1/1P3PPP/2R3K1 b - - 0 25,396,0.19800,END,49,25,16,16,26,1,0,14.96,13
6k1/5pbp/p5p1/1p6/4r1b1/P5B1/1P3PPP/2R3K1 w - - 0 26,-393,-0.19650,END,50,26,13,16,25,1,0,13.03,11
6k1/5pbp/p5p1/1p6/4r1b1/P5BP/1P3PP1/2R3K1 b - - 0 26,518,0.25900,END,51,26,13,16,25,1,0,13.70,12
6k1/5pbp/p3b1p1/1p6/4r3/P5BP/1P3PP1/2R3K1 w - - 1 27,-544,-0.27200,END,52,27,13,16,25,1,0,15.64,13
7k/pb2q3/1p3p2/1Pp2P1B/P1QpP3/6rP/5KP1/4R3 b - - 0 36,55,0.02750,MID,71,36,23,22,28,0,0,14.02,9
7k/pb2q3/1p3p2/1Pp2PrB/P1QpP3/7P/5KP1/4R3 w - - 1 37,94,0.04700,MID,72,37,23,22,28,0,0,14.49,9
7k/pb2q3/1p3p2/1Pp2Pr1/P1QpP3/5B1P/5KP1/4R3 b - - 2 37,-99,-0.04950,MID,73,37,23,22,28,0,0,13.37,9
8/pb2q1k1/1p3p2/1Pp2Pr1/P1QpP3/5B1P/5KP1/4R3 w - - 3 38,453,0.22650,MID,74,38,23,22,28,0,0,13.48,13
8/pb2q1k1/1p2Qp2/1Pp2Pr1/P2pP3/5B1P/5KP1/4R3 b - - 4 38,123,0.06150,MID,75,38,23,22,28,0,0,14.01,12
8/pb4k1/1p2qp2/1Pp2Pr1/P2pP3/5B1P/5KP1/4R3 w - - 0 39,-87,-0.04350,MID,76,39,14,22,27,0,0,13.00,11
8/pb4k1/1p2Pp2/1Pp3r1/P2pP3/5B1P/5KP1/4R3 b - - 0 39,113,0.05650,END,77,39,14,13,26,1,0,14.01,9
8/pb4k1/1p2Pp2/1Pp1r3/P2pP3/5B1P/5KP1/4R3 w - - 1 40,-124,-0.06200,END,78,40,14,13,26,1,0,14.01,9
4r1k1/pp2rpp1/7p/3pN2q/2P2P2/4R1P1/PP6/4R1K1 w - - 0 29,-428,-0.21400,MID,56,29,18,25,28,0,0,13.74,14
4r1k1/pp2rpp1/7p/3pN2q/2P2P2/4R1P1/PP2R3/6K1 b - - 1 29,607,0.30350,MID,57,29,18,25,28,0,0,14.40,15
4r1k1/pp2rpp1/7p/3pNq2/2P2P2/4R1P1/PP2R3/6K1 w - - 2 30,-550,-0.27500,MID,58,30,18,25,28,0,0,13.83,14
4r1k1/pp2rpp1/7p/3pNq2/2P2P2/4R1P1/PP2RK2/8 b - - 3 30,657,0.32850,MID,59,30,18,25,28,0,0,14.96,15
4r1k1/pp2rpp1/7p/4Nq2/2p2P2/4R1P1/PP2RK2/8 w - - 0 31,-664,-0.33200,MID,60,31,17,25,26,0,0,14.96,14
4r1k1/pp2rpp1/7p/5q2/2N2P2/4R1P1/PP2RK2/8 b - - 0 31,716,0.35800,MID,61,31,17,24,24,0,0,12.87,15
4r1k1/pp3pp1/7p/5q2/2N2P2/4r1P1/PP2RK2/8 w - - 0 32,-729,-0.36450,MID,62,32,12,24,23,0,0,13.87,14
4r1k1/pp3pp1/7p/5q2/2N2P2/4R1P1/PP3K2/8 b - - 0 32,738,0.36900,MID,63,32,12,19,22,0,0,14.79,16
3r1rk1/pp3pp1/2p4p/4PRqN/3P4/3B3b/PP5P/6K1 w - - 0 28,-713,-0.35650,MID,54,28,16,28,29,0,0,12.95,13
3r1rk1/pp3pp1/2p4p/4P1RN/3P4/3B3b/PP5P/6K1 b - - 0 28,700,0.35000,END,55,28,16,19,28,1,0,14.21,16
3r1rk1/pp3pp1/2p5/4P1pN/3P4/3B3b/PP5P/6K1 w - - 0 29,-757,-0.37850,END,56,29,11,19,27,1,0,12.98,13
1r2r1k1/1pp2ppp/p7/3pNQ2/3P4/2P1PPn1/P5PP/1RB2RK1 b - - 0 22,-600,-0.30000,MID,43,22,32,20,36,0,0,13.98,13
1r2r1k1/1pp2ppp/p7/3pNn2/3P4/2P1PP2/P5PP/1RB2RK1 w - - 0 23,540,0.27000,END,44,23,23,20,35,1,0,15.96,13
1r2r1k1/1pp2ppp/p7/3pNn2/3P4/B1P1PP2/P5PP/1R3RK1 b - - 1 23,-392,-0.19600,END,45,23,23,20,35,1,0,12.98,12
1r2r1k1/1pp3pp/p4p2/3pNn2/3P4/B1P1PP2/P5PP/1R3RK1 w - - 0 24,364,0.18200,END,46,24,23,20,35,1,0,14.96,12
1r2r1k1/1pp3pp/p4p2/3pNn2/3P4/B1P1PP2/P5PP/4RRK1 b - - 1 24,2,0.00100,END,47,24,23,20,35,1,0,13.96,12
1r2r1k1/1pp3pp/p7/3ppn2/3P4/B1P1PP2/P5PP/4RRK1 w - - 0 25,0,0.00000,END,48,25,20,20,34,1,0,15.85,9
1r2r1k1/1pp3pp/p7/3ppn2/3P2P1/B1P1PP2/P6P/4RRK1 b - - 0 25,12,0.00600,END,49,25,20,20,34,1,0,14.56,11
