fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
rnbqkbnr/1ppp1ppp/p7/4p3/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,6,0.00300,OPEN,4,3,39,39,46,0,0,14.02,11
rnbqkbnr/1ppp1ppp/p7/4p3/8/P3P1P1/1PPP1P1P/RNBQKBNR b KQkq - 0 3,49,0.02450,OPEN,5,3,39,39,46,0,0,13.03,10
rnbqkbnr/1pp2ppp/p7/3pp3/8/P3P1P1/1PPP1P1P/RNBQKBNR w KQkq - 0 4,-52,-0.02600,OPEN,6,4,39,39,46,0,0,15.49,8
rnbqkbnr/1pp2ppp/p7/3pp3/8/P3PNP1/1PPP1P1P/RNBQKB1R b KQkq - 1 4,114,0.05700,OPEN,7,4,39,39,46,0,0,14.06,8
rnbqkbnr/1pp2ppp/p7/3p4/4p3/P3PNP1/1PPP1P1P/RNBQKB1R w KQkq - 0 5,-93,-0.04650,OPEN,8,5,39,39,46,0,0,12.95,10
rnbqkbnr/1pp2ppp/p7/3p4/3Np3/P3P1P1/1PPP1P1P/RNBQKB1R b KQkq - 1 5,170,0.08500,OPEN,9,5,39,39,46,0,0,13.95,10
rnbqk1nr/1pp2ppp/p7/2bp4/3Np3/P3P1P1/1PPP1P1P/RNBQKB1R w KQkq - 2 6,-40,-0.02000,OPEN,10,6,39,39,46,0,0,14.48,9
rnbqk1nr/1pp2ppp/p7/2bp3Q/3Np3/P3P1P1/1PPP1P1P/RNB1KB1R b KQkq - 3 6,225,0.11250,OPEN,11,6,39,39,46,0,0,15.96,10
r1bq1rk1/ppp2ppp/1bnp1n2/3P4/2B1P3/2N2N2/PP3PPP/R1BQ1RK1 b - - 0 9,-37,-0.01850,OPEN,17,9,38,38,42,0,0,16.28,10
r1bq1rk1/ppp2ppp/1b1p1n2/3Pn3/2B1P3/2N2N2/PP3PPP/R1BQ1RK1 w - - 1 10,37,0.01850,OPEN,18,10,38,38,42,0,0,15.00,9
r1bq1rk1/ppp2ppp/1b1p1n2/3PN3/2B1P3/2N5/PP3PPP/R1BQ1RK1 b - - 0 10,-38,-0.01900,OPEN,19,10,38,35,41,0,0,14.89,11
r1bq1rk1/ppp2ppp/1b3n2/3Pp3/2B1P3/2N5/PP3PPP/R1BQ1RK1 w - - 0 11,34,0.01700,OPEN,20,11,35,35,40,0,0,14.43,10
r1bq1rk1/ppp2ppp/1b3n2/3Pp1B1/2B1P3/2N5/PP3PPP/R2Q1RK1 b - - 1 11,-30,-0.01500,OPEN,21,11,35,35,40,0,0,12.81,8
r1bq1rk1/ppp2pp1/1b3n1p/3Pp1B1/2B1P3/2N5/PP3PPP/R2Q1RK1 w - - 0 12,22,0.01100,OPEN,22,12,35,35,40,0,0,14.04,8
r1bq1rk1/ppp2pp1/1b3B1p/3Pp3/2B1P3/2N5/PP3PPP/R2Q1RK1 b - - 0 12,42,0.02100,OPEN,23,12,35,32,39,0,0,16.52,10
r1b2rk1/ppp2pp1/1b3q1p/3Pp3/2B1P3/2N5/PP3PPP/R2Q1RK1 w - - 0 13,-26,-0.01300,OPEN,24,13,32,32,38,0,0,14.93,9
r1bqkb1r/pppp1ppp/2n1pn2/8/2PP4/4P3/PP3PPP/RNBQKBNR w KQkq - 1 4,60,0.03000,OPEN,6,4,39,39,46,0,0,13.93,10
r1bqkb1r/pppp1ppp/2n1pn2/8/2PP4/2N1P3/PP3PPP/R1BQKBNR b KQkq - 2 4,-58,-0.02900,OPEN,7,4,39,39,46,0,0,16.04,9
r1bqkb1r/ppp2ppp/2n1pn2/8/2pP4/2N1PN2/PP3PPP/R1BQKB1R w KQkq - 0 6,83,0.04150,OPEN,10,6,38,39,44,0,0,14.36,9
r1bqkb1r/ppp2ppp/2n2n2/4p3/2BP4/2N1PN2/PP3PPP/R1BQK2R w KQkq - 0 7,253,0.12650,OPEN,12,7,38,38,42,0,0,14.36,11
r1bqkb1r/ppp2ppp/2n2n2/4P3/2B5/2N1PN2/PP3PPP/R1BQK2R b KQkq - 0 7,-25,-0.01250,OPEN,13,7,38,37,40,0,0,17.36,10
r1bqkb1r/ppp2ppp/2n5/4P3/2B3n1/2N1PN2/PP3PPP/R1BQK2R w KQkq - 1 8,225,0.11250,OPEN,14,8,38,37,40,0,0,14.06,11
r1bQkb1r/ppp2ppp/2n5/4P3/2B3n1/2N1PN2/PP3PPP/R1B1K2R b KQkq - 0 8,-220,-0.11000,OPEN,15,8,38,28,39,0,0,15.96,12
r1bnkb1r/ppp2ppp/8/4P3/2B3n1/2N1PN2/PP3PPP/R1B1K2R w KQkq - 0 9,343,0.17150,END,16,9,29,28,38,1,0,13.96,12
r1bqkbnr/1pp2ppp/2n1p3/p2pP3/3P4/2P5/PP3PPP/RNBQKBNR w KQkq - 0 5,147,0.07350,OPEN,8,5,39,39,46,0,0,13.96,9
r1bqkbnr/1pp2ppp/2n1p3/p2pP3/P2P4/2P5/1P3PPP/RNBQKBNR b KQkq - 0 5,-105,-0.05250,OPEN,9,5,39,39,46,0,0,15.96,10
r2qkbnr/1ppb1ppp/2n1p3/p2pP3/P2P4/2P5/1P3PPP/RNBQKBNR w KQkq - 1 6,155,0.07750,OPEN,10,6,39,39,46,0,0,14.96,10
r2qkbnr/1ppb1ppp/2n1p3/p2pP3/P2P1P2/2P5/1P4PP/RNBQKBNR b KQkq - 0 6,-92,-0.04600,OPEN,11,6,39,39,46,0,0,13.96,11
r2qkbnr/1ppbnppp/4p3/p2pP3/P2P1P2/2P5/1P4PP/RNBQKBNR w KQkq - 1 7,95,0.04750,OPEN,12,7,39,39,46,0,0,13.72,9
r2qkbnr/1ppbnppp/4p3/p2pP3/P2P1P2/2P2N2/1P4PP/RNBQKB1R b KQkq - 2 7,-58,-0.02900,OPEN,13,7,39,39,46,0,0,13.96,10
r2qkbnr/1ppb1ppp/4p1n1/p2pP3/P2P1P2/2P2N2/1P4PP/RNBQKB1R w KQkq - 3 8,107,0.05350,OPEN,14,8,39,39,46,0,0,15.05,9
r2qkbnr/1ppb1ppp/4p1n1/p2pP3/P2P1P2/2PB1N2/1P4PP/RNBQK2R b KQkq - 4 8,-109,-0.05450,OPEN,15,8,39,39,46,0,0,16.05,10
rn1qk1nr/pbpp1ppp/1p2p3/8/1b2P3/1BNP4/PPP2PPP/R1BQK1NR b KQkq - 2 5,-18,-0.00900,OPEN,9,5,39,39,46,0,0,16.05,7
rn1qk1nr/pbpp1ppp/1p2p3/8/4P3/1BbP4/PPP2PPP/R1BQK1NR w KQkq - 0 6,37,0.01850,OPEN,10,6,36,39,45,0,0,13.06,10
rn1qk1nr/pbpp1ppp/1p2p3/8/4P3/1BPP4/P1P2PPP/R1BQK1NR b KQkq - 0 6,-23,-0.01150,OPEN,11,6,36,36,44,0,0,14.06,8
rn1qk2r/pbpp1ppp/1p2pn2/8/4P3/1BPP4/P1P2PPP/R1BQK1NR w KQkq - 1 7,39,0.01950,OPEN,12,7,36,36,44,0,0,15.06,6
rn1qk2r/pbpp1ppp/1p2pn2/8/4P3/1BPP1N2/P1P2PPP/R1BQK2R b KQkq - 2 7,-19,-0.00950,OPEN,13,7,36,36,44,0,0,13.98,9
rn1qk2r/pbp2ppp/1p2pn2/3p4/4P3/1BPP1N2/P1P2PPP/R1BQK2R w KQkq - 0 8,79,0.03950,OPEN,14,8,36,36,44,0,0,12.98,10
rn1qk2r/pbp2ppp/1p2pn2/3pP3/8/1BPP1N2/P1P2PPP/R1BQK2R b KQkq - 0 8,-70,-0.03500,OPEN,15,8,36,36,44,0,0,15.77,11
rn1qk2r/pbpn1ppp/1p2p3/3pP3/8/1BPP1N2/P1P2PPP/R1BQK2R w KQkq - 1 9,35,0.01750,OPEN,16,9,36,36,44,0,0,13.46,9
rnbqk2r/p1pp1ppp/1p2pn2/8/1bPP4/2N2N2/PPQ1PPPP/R1B1KB1R b KQkq - 1 5,15,0.00750,OPEN,9,5,39,39,46,0,0,11.98,8
rn1qk2r/pbpp1ppp/1p2pn2/8/1bPP4/2N2N2/PPQ1PPPP/R1B1KB1R w KQkq - 2 6,27,0.01350,OPEN,10,6,39,39,46,0,0,13.98,9
rn1qk2r/pbpp1ppp/1p2pn2/8/1bPP4/P1N2N2/1PQ1PPPP/R1B1KB1R b KQkq - 0 6,9,0.00450,OPEN,11,6,39,39,46,0,0,14.80,11
rn1qk2r/pbpp1ppp/1p2pn2/8/2PP4/P1b2N2/1PQ1PPPP/R1B1KB1R w KQkq - 0 7,-41,-0.02050,OPEN,12,7,36,39,45,0,0,14.80,10
rn1qk2r/pbpp1ppp/1p2pn2/8/2PP4/P1Q2N2/1P2PPPP/R1B1KB1R b KQkq - 0 7,2,0.00100,OPEN,13,7,36,36,44,0,0,13.79,8
rn1q1rk1/pbpp1ppp/1p2pn2/8/2PP4/P1Q2N2/1P2PPPP/R1B1KB1R w KQ - 1 8,22,0.01100,OPEN,14,8,36,36,44,0,0,12.79,9
rn1q1rk1/pbpp1ppp/1p2pn2/8/2PP4/P1Q1PN2/1P3PPP/R1B1KB1R b KQ - 0 8,10,0.00500,OPEN,15,8,36,36,44,0,0,13.35,7
rn1q1rk1/pbp2ppp/1p2pn2/3p4/2PP4/P1Q1PN2/1P3PPP/R1B1KB1R w KQ - 0 9,2,0.00100,OPEN,16,9,36,36,44,0,0,14.34,9
r1bqkbnr/pp1p2pp/2n2p2/2p5/2B1P3/2N2N2/PP3PPP/R1BQK2R w KQkq - 0 7,328,0.16400,OPEN,12,7,37,38,40,0,0,13.84,10
r1bqkbnr/pp1p2pp/2n2p2/2p5/2B1P3/2N2N2/PP3PPP/R1BQ1RK1 b kq - 1 7,-294,-0.14700,OPEN,13,7,37,38,40,0,0,13.34,9
r1bqkbnr/pp4pp/2np1p2/2p5/2B1P3/2N2N2/PP3PPP/R1BQ1RK1 w kq - 0 8,375,0.18750,OPEN,14,8,37,38,40,0,0,13.00,10
r1bqkbnr/pp4pp/2np1p2/2p5/2B1P3/1QN2N2/PP3PPP/R1B2RK1 b kq - 1 8,-384,-0.19200,OPEN,15,8,37,38,40,0,0,12.96,10
r1bqkb1r/pp4pp/2np1p1n/2p5/2B1P3/1QN2N2/PP3PPP/R1B2RK1 w kq - 2 9,389,0.19450,OPEN,16,9,37,38,40,0,0,13.96,11
r1bqkb1r/pp4pp/2np1p1B/2p5/2B1P3/1QN2N2/PP3PPP/R4RK1 b kq - 0 9,-339,-0.16950,OPEN,17,9,37,35,39,0,0,55.42,10
r1bqkb1r/pp5p/2np1p1p/2p5/2B1P3/1QN2N2/PP3PPP/R4RK1 w kq - 0 10,433,0.21650,OPEN,18,10,34,35,38,0,0,66.55,10
r1bqkb1r/pp3B1p/2np1p1p/2p5/4P3/1QN2N2/PP3PPP/R4RK1 b kq - 1 10,-391,-0.19550,OPEN,19,10,34,35,38,0,0,64.34,11
rn1qkbnr/ppp2ppp/4b3/4N3/2p1P3/8/PPPPQPPP/RNB1K2R b KQkq - 2 5,362,0.18100,OPEN,9,5,36,38,43,0,0,60.70,8
rn2kbnr/ppp2ppp/4b3/4N3/2pqP3/8/PPPPQPPP/RNB1K2R w KQkq - 3 6,-372,-0.18600,OPEN,10,6,36,38,43,0,0,15.05,10
rn2kbnr/ppp2ppp/4b3/8/2pqP3/5N2/PPPPQPPP/RNB1K2R b KQkq - 4 6,382,0.19100,OPEN,11,6,36,38,43,0,0,17.38,11
rn2kbnr/ppp2ppp/4b3/2q5/2p1P3/5N2/PPPPQPPP/RNB1K2R w KQkq - 5 7,-406,-0.20300,OPEN,12,7,36,38,43,0,0,16.99,12
rn2kbnr/ppp2ppp/4b3/2q5/2p1P3/5N2/PPPPQPPP/RNB2RK1 b kq - 6 7,383,0.19150,OPEN,13,7,36,38,43,0,0,14.95,11
r3kbnr/ppp2ppp/2n1b3/2q5/2p1P3/5N2/PPPPQPPP/RNB2RK1 w kq - 7 8,-423,-0.21150,OPEN,14,8,36,38,43,0,0,15.28,11
r3kbnr/ppp2ppp/2n1b3/2q5/2pPP3/5N2/PPP1QPPP/RNB2RK1 b kq d3 0 8,436,0.21800,OPEN,15,8,36,38,43,0,0,16.27,12
r3kbnr/ppp2ppp/4b3/2q5/2pnP3/5N2/PPP1QPPP/RNB2RK1 w kq - 0 9,-353,-0.17650,OPEN,16,9,35,38,41,0,0,15.27,10
r1bqk2r/1pp2ppp/p1np1n2/2b1p3/2B1P3/2PP1N2/PP1N1PPP/R1BQK2R w KQkq - 0 7,26,0.01300,OPEN,12,7,39,39,46,0,0,15.29,6
r1bqk2r/1pp2ppp/p1np1n2/2b1p3/2B1P3/2PP1N2/PP3PPP/R1BQKN1R b KQkq - 1 7,-18,-0.00900,OPEN,13,7,39,39,46,0,0,15.19,7
r1bqk2r/bpp2ppp/p1np1n2/4p3/2B1P3/2PP1N2/PP3PPP/R1BQKN1R w KQkq - 2 8,24,0.01200,OPEN,14,8,39,39,46,0,0,16.47,7
r1bqk2r/bpp2ppp/p1np1n2/4p3/2B1P3/2PP1NN1/PP3PPP/R1BQK2R b KQkq - 3 8,16,0.00800,OPEN,15,8,39,39,46,0,0,15.48,9
r1bq1rk1/bpp2ppp/p1np1n2/4p3/2B1P3/2PP1NN1/PP3PPP/R1BQK2R w KQ - 4 9,35,0.01750,OPEN,16,9,39,39,46,0,0,16.51,7
r1bq1rk1/bpp2ppp/p1np1n2/4p3/2B1P3/2PP1NN1/PP3PPP/R1BQ1RK1 b - - 5 9,-3,-0.00150,OPEN,17,9,39,39,46,0,0,14.55,10
r1bq1rk1/bpp2ppp/p1n2n2/3pp3/2B1P3/2PP1NN1/PP3PPP/R1BQ1RK1 w - - 0 10,92,0.04600,OPEN,18,10,39,39,46,0,0,13.96,9
r1bq1rk1/bpp2ppp/p1n2n2/3Pp3/2B5/2PP1NN1/PP3PPP/R1BQ1RK1 b - - 0 10,-87,-0.04350,OPEN,19,10,39,38,44,0,0,13.96,9
rnbqk2r/pp2bppp/3ppn2/2p5/4PP2/3P1N2/PPP1B1PP/RNBQ1RK1 b kq - 5 6,-17,-0.00850,OPEN,11,6,39,39,46,0,0,14.87,8
rnbq1rk1/pp2bppp/3ppn2/2p5/4PP2/3P1N2/PPP1B1PP/RNBQ1RK1 w - - 6 7,24,0.01200,OPEN,12,7,39,39,46,0,0,13.49,9
rnbq1rk1/pp2bppp/3ppn2/2p3N1/4PP2/3P4/PPP1B1PP/RNBQ1RK1 b - - 7 7,39,0.01950,OPEN,13,7,39,39,46,0,0,14.74,8
r1bq1rk1/pp2bppp/2nppn2/2p3N1/4PP2/3P4/PPP1B1PP/RNBQ1RK1 w - - 8 8,15,0.00750,OPEN,14,8,39,39,46,0,0,15.92,10
r1bq1rk1/pp2bppp/2nppn2/2p3N1/4PP2/3P1R2/PPP1B1PP/RNBQ2K1 b - - 9 8,97,0.04850,OPEN,15,8,39,39,46,0,0,14.21,10
r1bq1rk1/pp2bpp1/2nppn1p/2p3N1/4PP2/3P1R2/PPP1B1PP/RNBQ2K1 w - - 0 9,-56,-0.02800,OPEN,16,9,39,39,46,0,0,15.75,10
r1bq1rk1/pp2bpp1/2nppn1p/2p3N1/4PP2/3P2R1/PPP1B1PP/RNBQ2K1 b - - 1 9,449,0.22450,OPEN,17,9,39,39,46,0,0,13.79,12
r1bq1rk1/pp2bpp1/3ppn1p/2p3N1/3nPP2/3P2R1/PPP1B1PP/RNBQ2K1 w - - 2 10,-13,-0.00650,OPEN,18,10,39,39,46,0,0,13.64,9
rnbq1rk1/ppp1npbp/4p1p1/3p4/3PP3/2N1BN2/PPPQ1PPP/R3KB1R w KQ - 0 7,130,0.06500,OPEN,12,7,39,39,46,0,0,14.03,9
rnbq1rk1/ppp1npbp/4p1p1/3p4/3PP3/2N1BN2/PPPQ1PPP/2KR1B1R b - - 1 7,-128,-0.06400,OPEN,13,7,39,39,46,0,0,13.57,10
rnbq1rk1/ppp1npbp/4p1p1/8/3Pp3/2N1BN2/PPPQ1PPP/2KR1B1R w - - 0 8,144,0.07200,OPEN,14,8,38,39,44,0,0,16.37,10
rnbq1rk1/ppp1npbp/4p1p1/8/3PN3/4BN2/PPPQ1PPP/2KR1B1R b - - 0 8,-150,-0.07500,OPEN,15,8,38,38,42,0,0,14.37,9
r1bq1rk1/pppnnpbp/4p1p1/8/3PN3/4BN2/PPPQ1PPP/2KR1B1R w - - 1 9,178,0.08900,OPEN,16,9,38,38,42,0,0,13.87,9
r1bq1rk1/pppnnpbp/4p1p1/8/3PN2P/4BN2/PPPQ1PP1/2KR1B1R b - - 0 9,-191,-0.09550,OPEN,17,9,38,38,42,0,0,13.22,10
r1bq1rk1/ppp1npbp/4pnp1/8/3PN2P/4BN2/PPPQ1PP1/2KR1B1R w - - 1 10,262,0.13100,OPEN,18,10,38,38,42,0,0,14.14,11
r1bq1rk1/ppp1npbp/4pNp1/8/3P3P/4BN2/PPPQ1PP1/2KR1B1R b - - 0 10,-265,-0.13250,OPEN,19,10,38,35,41,0,0,15.96,12
rnbqkb1r/ppp1pp1p/3p1np1/8/4P3/2NB4/PPPP1PPP/R1BQK1NR w KQkq - 0 4,-3,-0.00150,OPEN,6,4,39,39,46,0,0,14.22,8
rnbqk2r/ppp1ppbp/3p1np1/8/4P3/2NB1N2/PPPP1PPP/R1BQK2R w KQkq - 2 5,-3,-0.00150,OPEN,8,5,39,39,46,0,0,15.97,9
rnbqk2r/ppp1ppbp/3p1np1/8/4P3/2NB1N2/PPPP1PPP/R1BQ1RK1 b kq - 3 5,40,0.02000,OPEN,9,5,39,39,46,0,0,14.37,8
rnbq1rk1/ppp1ppbp/3p1np1/8/4P3/2NB1N2/PPPP1PPP/R1BQ1RK1 w - - 4 6,17,0.00850,OPEN,10,6,39,39,46,0,0,14.24,10
rnbq1rk1/ppp1ppbp/3p1np1/3N4/4P3/3B1N2/PPPP1PPP/R1BQ1RK1 b - - 5 6,38,0.01900,OPEN,11,6,39,39,46,0,0,16.15,10
rnbq1rk1/ppp2pbp/3p1np1/3Np3/4P3/3B1N2/PPPP1PPP/R1BQ1RK1 w - - 0 7,-8,-0.00400,OPEN,12,7,39,39,46,0,0,13.05,11
rnbq1rk1/ppp2pbp/3p1Np1/4p3/4P3/3B1N2/PPPP1PPP/R1BQ1RK1 b - - 0 7,10,0.00500,OPEN,13,7,39,36,45,0,0,17.64,10
rnbq1rk1/ppp2p1p/3p1bp1/4p3/4P3/3B1N2/PPPP1PPP/R1BQ1RK1 w - - 0 8,35,0.01750,OPEN,14,8,36,36,44,0,0,13.04,10
rnbqkbnr/ppp2ppp/8/3pN3/8/8/PPPP1PPP/RNBQKB1R b KQkq - 1 4,50,0.02500,OPEN,7,4,38,38,42,0,0,15.70,9
rn1qkbnr/ppp2ppp/4b3/3pN3/8/8/PPPP1PPP/RNBQKB1R w KQkq - 2 5,-25,-0.01250,OPEN,8,5,38,38,42,0,0,13.69,9
rn1qkbnr/ppp2ppp/4b3/1B1pN3/8/8/PPPP1PPP/RNBQK2R b KQkq - 3 5,79,0.03950,OPEN,9,5,38,38,42,0,0,15.00,9
r2qkbnr/pppn1ppp/4b3/1B1pN3/8/8/PPPP1PPP/RNBQK2R w KQkq - 4 6,18,0.00900,OPEN,10,6,38,38,42,0,0,14.54,9
r2qkbnr/pppB1ppp/4b3/3pN3/8/8/PPPP1PPP/RNBQK2R b KQkq - 0 6,10,0.00500,OPEN,11,6,38,35,41,0,0,13.91,12
r2qkbnr/pppb1ppp/8/3pN3/8/8/PPPP1PPP/RNBQK2R w KQkq - 0 7,33,0.01650,OPEN,12,7,35,35,40,0,0,13.79,9
r2qkbnr/pppN1ppp/8/3p4/8/8/PPPP1PPP/RNBQK2R b KQkq - 0 7,49,0.02450,OPEN,13,7,35,32,39,0,0,15.96,11
r3kbnr/pppq1ppp/8/3p4/8/8/PPPP1PPP/RNBQK2R w KQkq - 0 8,-52,-0.02600,OPEN,14,8,32,32,38,0,0,15.94,9
rnbqkbnr/ppp1pppp/8/8/3p4/3P1N2/PPPNPPPP/R1BQKB1R b KQkq - 1 3,-8,-0.00400,OPEN,5,3,39,39,46,0,0,13.98,9
rnbqkbnr/pp2pppp/8/2p5/3p4/3P1N2/PPPNPPPP/R1BQKB1R w KQkq - 0 4,26,0.01300,OPEN,6,4,39,39,46,0,0,17.38,10
rnbqkbnr/pp2pppp/8/2p5/3p4/3P1NP1/PPPNPP1P/R1BQKB1R b KQkq - 0 4,-46,-0.02300,OPEN,7,4,39,39,46,0,0,13.41,9
r1bqkbnr/pp2pppp/2n5/2p5/3p4/3P1NP1/PPPNPP1P/R1BQKB1R w KQkq - 1 5,45,0.02250,OPEN,8,5,39,39,46,0,0,14.08,8
r1bqkbnr/pp2pppp/2n5/2p5/3p4/3P1NP1/PPPNPPBP/R1BQK2R b KQkq - 2 5,-41,-0.02050,OPEN,9,5,39,39,46,0,0,14.01,9
r1bqkbnr/pp3ppp/2n5/2p1p3/3p4/3P1NP1/PPPNPPBP/R1BQK2R w KQkq - 0 6,34,0.01700,OPEN,10,6,39,39,46,0,0,12.00,8
r1bqkbnr/pp3ppp/2n5/2p1p3/3p4/3P1NP1/PPPNPPBP/R1BQ1RK1 b kq - 1 6,-21,-0.01050,OPEN,11,6,39,39,46,0,0,14.91,11
r1bqk1nr/pp3ppp/2nb4/2p1p3/3p4/3P1NP1/PPPNPPBP/R1BQ1RK1 w kq - 2 7,44,0.02200,OPEN,12,7,39,39,46,0,0,13.92,6
rnbqkb1r/pp2pppp/2p2n2/3p4/4PP2/3P4/PPP3PP/RNBQKBNR w KQkq - 1 4,77,0.03850,OPEN,6,4,39,39,46,0,0,13.06,10
rnbqkb1r/pp2pppp/2p2n2/3p4/4PP2/2NP4/PPP3PP/R1BQKBNR b KQkq - 2 4,-10,-0.00500,OPEN,7,4,39,39,46,0,0,15.18,10
rn1qkb1r/pp2pppp/2p2n2/3p4/4PPb1/2NP4/PPP3PP/R1BQKBNR w KQkq - 3 5,66,0.03300,OPEN,8,5,39,39,46,0,0,14.06,10
rn1qkb1r/pp2pppp/2p2n2/3p4/4PPb1/2NP4/PPP1B1PP/R1BQK1NR b KQkq - 4 5,-64,-0.03200,OPEN,9,5,39,39,46,0,0,14.07,11
rn1qkb1r/pp2pppp/2p2n2/3p4/4PP2/2NP4/PPP1b1PP/R1BQK1NR w KQkq - 0 6,55,0.02750,OPEN,10,6,36,39,45,0,0,14.27,9
rn1qkb1r/pp2pppp/2p2n2/3p4/4PP2/2NP4/PPP1N1PP/R1BQK2R b KQkq - 0 6,13,0.00650,OPEN,11,6,36,36,44,0,0,15.83,12
rn1qkb1r/pp3ppp/2p1pn2/3p4/4PP2/2NP4/PPP1N1PP/R1BQK2R w KQkq - 0 7,107,0.05350,OPEN,12,7,36,36,44,0,0,14.81,10
rn1qkb1r/pp3ppp/2p1pn2/3p4/4PP2/2NP4/PPPBN1PP/R2QK2R b KQkq - 1 7,45,0.02250,OPEN,13,7,36,36,44,0,0,14.54,9
r1bqk1nr/pp3ppp/2npp3/8/1b1NP3/2N5/PPPB1PPP/R2QKB1R w KQkq - 0 7,118,0.05900,OPEN,12,7,38,38,42,0,0,16.32,9
r1bqk1nr/pp3ppp/2Npp3/8/1b2P3/2N5/PPPB1PPP/R2QKB1R b KQkq - 0 7,-113,-0.05650,OPEN,13,7,38,35,41,0,0,13.07,10
r1bqk1nr/p4ppp/2ppp3/8/1b2P3/2N5/PPPB1PPP/R2QKB1R w KQkq - 0 8,107,0.05350,OPEN,14,8,35,35,40,0,0,15.96,10
r1bqk1nr/p4ppp/2ppp3/8/1b2P3/2NB4/PPPB1PPP/R2QK2R b KQkq - 1 8,-30,-0.01500,OPEN,15,8,35,35,40,0,0,13.82,9
r1bqk2r/p4ppp/2pppn2/8/1b2P3/2NB4/PPPB1PPP/R2QK2R w KQkq - 2 9,48,0.02400,OPEN,16,9,35,35,40,0,0,14.77,9
r1bqk2r/p4ppp/2pppn2/8/1b2P3/2NB4/PPPB1PPP/R2Q1RK1 b kq - 3 9,-22,-0.01100,OPEN,17,9,35,35,40,0,0,14.49,9
r1bq1rk1/p4ppp/2pppn2/8/1b2P3/2NB4/PPPB1PPP/R2Q1RK1 w - - 4 10,30,0.01500,OPEN,18,10,35,35,40,0,0,13.86,8
r1bq1rk1/p4ppp/2pppn2/8/1b2PP2/2NB4/PPPB2PP/R2Q1RK1 b - - 0 10,-29,-0.01450,OPEN,19,10,35,35,40,0,0,14.18,10
r1b1k1nr/ppp2ppp/2n5/3qp3/8/b1P2N2/PP1P1PPP/R1BQKB1R w KQkq - 0 6,-255,-0.12750,OPEN,10,6,35,38,41,0,0,16.04,10
r1b1k1nr/ppp2ppp/2n5/3qp3/8/P1P2N2/P2P1PPP/R1BQKB1R b KQkq - 0 6,250,0.12500,OPEN,11,6,35,35,40,0,0,14.86,9
r1b1k2r/ppp2ppp/2n2n2/3qp3/8/P1P2N2/P2P1PPP/R1BQKB1R w KQkq - 1 7,-194,-0.09700,OPEN,12,7,35,35,40,0,0,14.07,10
r1b1k2r/ppp2ppp/2n2n2/3qp3/8/PQP2N2/P2P1PPP/R1B1KB1R b KQkq - 2 7,172,0.08600,OPEN,13,7,35,35,40,0,0,13.95,10
r1b1k2r/pppq1ppp/2n2n2/4p3/8/PQP2N2/P2P1PPP/R1B1KB1R w KQkq - 3 8,-75,-0.03750,OPEN,14,8,35,35,40,0,0,15.84,9
r1b1k2r/pppq1ppp/2n2n2/1B2p3/8/PQP2N2/P2P1PPP/R1B1K2R b KQkq - 4 8,87,0.04350,OPEN,15,8,35,35,40,0,0,15.13,8
r1b2rk1/pppq1ppp/2n2n2/1B2p3/8/PQP2N2/P2P1PPP/R1B1K2R w KQ - 5 9,-90,-0.04500,OPEN,16,9,35,35,40,0,0,15.59,11
r1b2rk1/pppq1ppp/2n2n2/1B2p3/8/PQP2N2/P2P1PPP/R1B2RK1 b - - 6 9,151,0.07550,OPEN,17,9,35,35,40,0,0,12.59,10
r1b1k1nr/ppp2ppp/2nqp3/1B1p4/3P4/4PN2/PPP2PPP/RN1QK2R b KQkq - 1 6,-18,-0.00900,OPEN,11,6,36,36,44,0,0,14.42,8
r1b1k2r/ppp2ppp/2nqpn2/1B1p4/3P4/4PN2/PPP2PPP/RN1QK2R w KQkq - 2 7,38,0.01900,OPEN,12,7,36,36,44,0,0,14.87,10
r1b1k2r/ppp2ppp/2nqpn2/1B1p4/3P4/4PN2/PPPN1PPP/R2QK2R b KQkq - 3 7,-29,-0.01450,OPEN,13,7,36,36,44,0,0,14.44,10
r1b2rk1/ppp2ppp/2nqpn2/1B1p4/3P4/4PN2/PPPN1PPP/R2QK2R w KQ - 4 8,43,0.02150,OPEN,14,8,36,36,44,0,0,13.90,9
r1b2rk1/ppp2ppp/2nqpn2/1B1p4/3P4/4PN2/PPPN1PPP/R2Q1RK1 b - - 5 8,-17,-0.00850,OPEN,15,8,36,36,44,0,0,13.89,9
r1b2rk1/ppp1nppp/3qpn2/1B1p4/3P4/4PN2/PPPN1PPP/R2Q1RK1 w - - 6 9,32,0.01600,OPEN,16,9,36,36,44,0,0,14.50,9
r1b2rk1/ppp1nppp/3qpn2/1B1p4/3P4/2P1PN2/PP1N1PPP/R2Q1RK1 b - - 0 9,-10,-0.00500,OPEN,17,9,36,36,44,0,0,14.06,10
r1b2rk1/pp2nppp/2pqpn2/1B1p4/3P4/2P1PN2/PP1N1PPP/R2Q1RK1 w - - 0 10,34,0.01700,OPEN,18,10,36,36,44,0,0,15.09,10
rnbqk2r/ppp2ppp/4pn2/3p4/1bPP4/5NP1/PP1BPP1P/RN1QKB1R b KQkq - 2 5,-16,-0.00800,OPEN,9,5,39,39,46,0,0,14.23,8
