fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
r4rk1/pppb2pp/4p1n1/4Pp2/3P4/BPPBPR2/P5PP/5RK1 w - - 5 20,503,0.25150,END,38,20,24,23,38,1,0,13.96,14
r4Bk1/pppb2pp/4p1n1/4Pp2/3P4/1PPBPR2/P5PP/5RK1 b - - 0 20,-537,-0.26850,END,39,20,24,18,37,1,0,11.96,14
1r5k/p5pp/8/2p1R3/2P2p2/3P3P/2P2PP1/6K1 b - - 0 29,-254,-0.12700,END,57,29,11,10,24,1,0,13.96,12
7k/p5pp/8/2p1R3/2P2p2/3P3P/2P2PP1/1r4K1 w - - 1 30,310,0.15500,END,58,30,11,10,24,1,0,13.96,12
7k/p5pp/8/2p1R3/2P2p2/3P3P/2P2PPK/1r6 b - - 2 30,-298,-0.14900,END,59,30,11,10,24,1,0,13.96,13
7k/p6p/8/2p1R1p1/2P2p2/3P3P/2P2PPK/1r6 w - - 0 31,366,0.18300,END,60,31,11,10,24,1,0,13.96,13
7k/p6p/8/2p3R1/2P2p2/3P3P/2P2PPK/1r6 b - - 0 31,-345,-0.17250,END,61,31,11,9,22,1,0,12.96,13
7k/p6p/8/2p3R1/2P2p2/3P3P/2P2PPK/2r5 w - - 1 32,377,0.18850,END,62,32,11,9,22,1,0,12.96,13
7k/p6p/8/2R5/2P2p2/3P3P/2P2PPK/2r5 b - - 0 32,-350,-0.17500,END,63,32,11,8,20,1,0,13.96,13
7k/p6p/8/2R5/2P2p2/3P3P/2r2PPK/8 w - - 0 33,366,0.18300,END,64,33,10,8,18,1,0,12.97,14
r2k4/p2b4/2B3pb/2pp1p2/3P4/2P1P3/PP3PPP/RNB1K2R w KQ - 0 13,890,0.44500,END,24,13,27,16,34,1,0,12.96,14
B2k4/p2b4/6pb/2pp1p2/3P4/2P1P3/PP3PPP/RNB1K2R b KQ - 0 13,-912,-0.45600,END,25,13,27,11,33,1,0,13.95,15
B7/p1kb4/6pb/2pp1p2/3P4/2P1P3/PP3PPP/RNB1K2R w KQ - 1 14,946,0.47300,END,26,14,27,11,33,1,0,13.96,16
8/p1kb4/6pb/2pB1p2/3P4/2P1P3/PP3PPP/RNB1K2R b KQ - 0 14,-935,-0.46750,END,27,14,27,10,31,1,0,13.96,16
8/2kb4/6pb/p1pB1p2/3P4/2P1P3/PP3PPP/RNB1K2R w KQ - 0 15,952,0.47600,END,28,15,27,10,31,1,0,13.98,15
8/2kb4/6pb/p1pB1p2/3P4/2P1P3/PP3PPP/RNB2RK1 b - - 1 15,-944,-0.47200,END,29,15,27,10,31,1,0,11.98,15
8/2kb4/7b/p1pB1pp1/3P4/2P1P3/PP3PPP/RNB2RK1 w - - 0 16,966,0.48300,END,30,16,27,10,31,1,0,13.96,16
8/2kb4/7b/p1p2pp1/2BP4/2P1P3/PP3PPP/RNB2RK1 b - - 1 16,-939,-0.46950,END,31,16,27,10,31,1,0,12.96,15
7r/2P2b2/Bp1k4/3rp2p/1P6/P7/6PP/2R3K1 w - - 0 31,10,0.00500,END,60,31,13,16,21,1,0,13.97,9
2r5/5b2/Bp1k4/3rp2p/1P6/P7/6PP/2R3K1 w - - 0 32,14,0.00700,END,62,32,12,16,19,1,0,12.97,9
2B5/5b2/1p1k4/3rp2p/1P6/P7/6PP/2R3K1 b - - 0 32,3,0.00150,END,63,32,12,11,18,1,0,12.97,10
2B5/8/1p1k2b1/3rp2p/1P6/P7/6PP/2R3K1 w - - 1 33,412,0.20600,END,64,33,12,11,18,1,0,14.96,11
8/1B6/1p1k2b1/3rp2p/1P6/P7/6PP/2R3K1 b - - 2 33,-431,-0.21550,END,65,33,12,11,18,1,0,13.96,13
8/1B6/1p1k2b1/1r2p2p/1P6/P7/6PP/2R3K1 w - - 3 34,473,0.23650,END,66,34,12,11,18,1,0,13.96,15
8/1B6/1pRk2b1/1r2p2p/1P6/P7/6PP/6K1 b - - 4 34,-570,-0.28500,END,67,34,12,11,18,1,0,14.96,14
8/1B1k4/1pR3b1/1r2p2p/1P6/P7/6PP/6K1 w - - 5 35,587,0.29350,END,68,35,12,11,18,1,0,13.96,15
4r3/p5pk/5p1p/2R4P/8/4P1K1/5P2/8 w - - 0 45,-20,-0.01000,END,88,45,8,9,16,1,0,12.97,9
4r3/p5pk/5p1p/R6P/8/4P1K1/5P2/8 b - - 1 45,14,0.00700,END,89,45,8,9,16,1,0,12.97,9
8/p3r1pk/5p1p/R6P/8/4P1K1/5P2/8 w - - 2 46,-3,-0.00150,END,90,46,8,9,16,1,0,13.96,10
8/p3r1pk/5p1p/R6P/5K2/4P3/5P2/8 b - - 3 46,21,0.01050,END,91,46,8,9,16,1,0,13.96,11
6k1/p3r1p1/5p1p/R6P/5K2/4P3/5P2/8 w - - 4 47,-5,-0.00250,END,92,47,8,9,16,1,0,14.95,11
6k1/p3r1p1/5p1p/R4K1P/8/4P3/5P2/8 b - - 5 47,150,0.07500,END,93,47,8,9,16,1,0,13.96,11
8/p3rkp1/5p1p/R4K1P/8/4P3/5P2/8 w - - 6 48,13,0.00650,END,94,48,8,9,16,1,0,15.96,10
8/p3rkp1/5p1p/R4K1P/4P3/8/5P2/8 b - - 0 48,192,0.09600,END,95,48,8,9,16,1,0,13.96,13
7k/6p1/3p3p/8/2n5/8/PP2K1PP/8 w - - 0 31,-128,-0.06400,END,60,31,4,6,15,1,0,13.96,9
7k/6p1/3p3p/8/2n5/1P6/P3K1PP/8 b - - 0 31,149,0.07450,END,61,31,4,6,15,1,0,12.95,12
7k/6p1/3p3p/4n3/8/1P6/P3K1PP/8 w - - 1 32,-158,-0.07900,END,62,32,4,6,15,1,0,13.96,8
7k/6p1/3p3p/4n3/8/1P2K3/P5PP/8 b - - 2 32,178,0.08900,END,63,32,4,6,15,1,0,12.96,11
6k1/6p1/3p3p/4n3/8/1P2K3/P5PP/8 w - - 3 33,-200,-0.10000,END,64,33,4,6,15,1,0,13.96,10
6k1/6p1/3p3p/4n3/4K3/1P6/P5PP/8 b - - 4 33,185,0.09250,END,65,33,4,6,15,1,0,13.96,13
8/5kp1/3p3p/4n3/4K3/1P6/P5PP/8 w - - 5 34,-199,-0.09950,END,66,34,4,6,15,1,0,14.96,11
8/5kp1/3p3p/3Kn3/8/1P6/P5PP/8 b - - 6 34,199,0.09950,END,67,34,4,6,15,1,0,14.96,10
6k1/ppp3pp/3pp1r1/1P2p3/P4RP1/2PPnP2/3N1K1N/5R2 b - - 0 28,-98,-0.04900,END,55,28,22,16,34,1,0,13.96,11
6k1/ppp3pp/3pp1r1/1P2p3/P4RP1/2PP1P2/3N1K1N/5n2 w - - 0 29,138,0.06900,END,56,29,17,16,33,1,0,13.96,12
6k1/ppp3pp/3pp1r1/1P2p3/P4RP1/2PP1P2/3N3N/5K2 b - - 0 29,110,0.05500,END,57,29,17,13,32,1,0,12.96,10
6k1/ppp3pp/3pp1r1/1P6/P4pP1/2PP1P2/3N3N/5K2 w - - 0 30,-121,-0.06050,END,58,30,12,13,31,1,0,13.96,11
6k1/ppp3pp/3pp1r1/1P6/P4pP1/2PP1P2/3N2KN/8 b - - 1 30,131,0.06550,END,59,30,12,13,31,1,0,14.96,10
6k1/ppp3pp/3p2r1/1P2p3/P4pP1/2PP1P2/3N2KN/8 w - - 0 31,-164,-0.08200,END,60,31,12,13,31,1,0,11.97,9
6k1/ppp3pp/3p2r1/1P2p3/P1N2pP1/2PP1P2/6KN/8 b - - 1 31,170,0.08500,END,61,31,12,13,31,1,0,14.96,11
6k1/1pp3pp/p2p2r1/1P2p3/P1N2pP1/2PP1P2/6KN/8 w - - 0 32,-90,-0.04500,END,62,32,12,13,31,1,0,13.96,13
rnb1k2r/pp5p/2p1p1pn/1BbpP3/8/8/PPP2PPP/RNB1K1NR b KQkq - 0 11,327,0.16350,END,21,11,29,29,40,1,0,14.96,12
rnb1k2r/pp5p/4p1pn/1pbpP3/8/8/PPP2PPP/RNB1K1NR w KQkq - 0 12,21,0.01050,END,22,12,26,29,39,1,0,14.96,10
rnb1k2r/pp5p/4p1pB/1pbpP3/8/8/PPP2PPP/RN2K1NR b KQkq - 0 12,30,0.01500,END,23,12,26,26,38,1,0,12.95,10
rnb1k2r/pp5p/4p1pB/1p1pP3/3b4/8/PPP2PPP/RN2K1NR w KQkq - 1 13,42,0.02100,END,24,13,26,26,38,1,0,13.95,10
rnb1k2r/pp5p/4p1pB/1p1pP3/3b4/5N2/PPP2PPP/RN2K2R b KQkq - 2 13,360,0.18000,END,25,13,26,26,38,1,0,13.96,12
rnb1k2r/pp5p/4p1pB/1p1pP3/8/5N2/PbP2PPP/RN2K2R w KQkq - 0 14,-399,-0.19950,END,26,14,25,26,36,1,0,13.96,11
rnb1k2r/pp4Bp/4p1p1/1p1pP3/8/5N2/PbP2PPP/RN2K2R b KQkq - 1 14,503,0.25150,END,27,14,25,26,36,1,0,12.96,12
rnb1k2r/pp4Bp/4p1p1/1p1pP3/8/5N2/P1P2PPP/bN2K2R w Kkq - 0 15,-171,-0.08550,END,28,15,20,26,35,1,0,13.96,12
4r2k/6b1/2p4r/1p2p1p1/pP2Pn2/P2B1N2/1BP2K2/8 w - - 0 40,-657,-0.32850,END,78,40,13,21,25,1,0,14.96,16
4r2k/6b1/2p4r/1p2p1N1/pP2Pn2/P2B4/1BP2K2/8 b - - 0 40,686,0.34300,END,79,40,13,20,23,1,0,13.96,15
4r2k/6b1/2p5/1p2p1N1/pP2Pn2/P2B4/1BP2K1r/8 w - - 1 41,-692,-0.34600,END,80,41,13,20,23,1,0,12.96,15
4r2k/6b1/2p5/1p2p1N1/pP2Pn2/P2B2K1/1BP4r/8 b - - 2 41,716,0.35800,END,81,41,13,20,23,1,0,13.96,15
4r2k/6b1/2p4r/1p2p1N1/pP2Pn2/P2B2K1/1BP5/8 w - - 3 42,-558,-0.27900,END,82,42,13,20,23,1,0,14.96,14
4r2k/5Nb1/2p4r/1p2p3/pP2Pn2/P2B2K1/1BP5/8 b - - 4 42,559,0.27950,END,83,42,13,20,23,1,0,13.96,15
4r3/5Nbk/2p4r/1p2p3/pP2Pn2/P2B2K1/1BP5/8 w - - 5 43,-589,-0.29450,END,84,43,13,20,23,1,0,14.96,15
4r3/6bk/2p4N/1p2p3/pP2Pn2/P2B2K1/1BP5/8 b - - 0 43,592,0.29600,END,85,43,13,15,22,1,0,13.96,16
2r3k1/3nb1pp/3p4/7P/p2NP3/5r2/PP6/1K2RB1R w - - 0 28,485,0.24250,END,54,28,20,20,24,1,0,12.95,13
2r3k1/3nb1pp/3p4/7P/p3P3/5N2/PP6/1K2RB1R b - - 0 28,-481,-0.24050,END,55,28,20,15,23,1,0,13.95,13
1r4k1/3nb1pp/3p4/7P/p3P3/5N2/PP6/1K2RB1R w - - 1 29,498,0.24900,END,56,29,20,15,23,1,0,13.96,13
1r4k1/3nb1pp/3p4/7P/p1B1P3/5N2/PP6/1K2R2R b - - 2 29,-492,-0.24600,END,57,29,20,15,23,1,0,13.96,15
1r3k2/3nb1pp/3p4/7P/p1B1P3/5N2/PP6/1K2R2R w - - 3 30,502,0.25100,END,58,30,20,15,23,1,0,12.97,13
1r3k2/3nb1pp/3p4/7P/p1B1P3/5N2/PP6/1K2RR2 b - - 4 30,-533,-0.26650,END,59,30,20,15,23,1,0,13.96,13
1r3k2/3n2pp/3p1b2/7P/p1B1P3/5N2/PP6/1K2RR2 w - - 5 31,511,0.25550,END,60,31,20,15,23,1,0,13.96,14
1r3k2/3n2pp/3p1b2/4P2P/p1B5/5N2/PP6/1K2RR2 b - - 0 31,-502,-0.25100,END,61,31,20,15,23,1,0,15.96,14
5rk1/1pp2pp1/1b5p/1P2N3/2P1P1P1/7n/4BP2/3R1K2 b - - 0 26,157,0.07850,END,51,26,16,16,26,1,0,13.95,10
5rk1/1pp2pp1/1b5p/1P2N3/2P1P1P1/8/4Bn2/3R1K2 w - - 0 27,-164,-0.08200,END,52,27,15,16,24,1,0,14.96,11
5rk1/1ppN1pp1/1b5p/1P6/2P1P1P1/8/4Bn2/3R1K2 b - - 1 27,448,0.22400,END,53,27,15,16,24,1,0,14.96,13
5rk1/1ppN1pp1/1b5p/1P6/2P1P1P1/8/4B3/3n1K2 w - - 0 28,-456,-0.22800,END,54,28,10,16,23,1,0,13.96,13
5rk1/1ppN1pp1/1b5p/1P6/2P1P1P1/8/8/3B1K2 b - - 0 28,487,0.24350,END,55,28,10,13,22,1,0,12.97,14
3r2k1/1ppN1pp1/1b5p/1P6/2P1P1P1/8/8/3B1K2 w - - 1 29,-493,-0.24650,END,56,29,10,13,22,1,0,12.96,14
3r2k1/1pp2pp1/1N5p/1P6/2P1P1P1/8/8/3B1K2 b - - 0 29,482,0.24100,END,57,29,10,10,21,1,0,13.96,13
3r2k1/1p3pp1/1p5p/1P6/2P1P1P1/8/8/3B1K2 w - - 0 30,-445,-0.22250,END,58,30,7,10,20,1,0,14.96,13
6k1/5ppp/p2p1b2/1p1P1P2/2p5/P1P4P/1P3PK1/8 b - - 0 25,451,0.22550,END,49,25,7,10,29,1,0,12.96,12
6k1/5pp1/p2p1b1p/1p1P1P2/2p5/P1P4P/1P3PK1/8 w - - 0 26,-463,-0.23150,END,50,26,7,10,29,1,0,12.96,13
6k1/5pp1/p2p1b1p/1p1P1P2/2p5/P1P2K1P/1P3P2/8 b - - 1 26,507,0.25350,END,51,26,7,10,29,1,0,12.97,13
5k2/5pp1/p2p1b1p/1p1P1P2/2p5/P1P2K1P/1P3P2/8 w - - 2 27,-455,-0.22750,END,52,27,7,10,29,1,0,14.96,13
5k2/5pp1/p2p1b1p/1p1P1P2/2p1K3/P1P4P/1P3P2/8 b - - 3 27,475,0.23750,END,53,27,7,10,29,1,0,13.96,12
8/4kpp1/p2p1b1p/1p1P1P2/2p1K3/P1P4P/1P3P2/8 w - - 4 28,-485,-0.24250,END,54,28,7,10,29,1,0,13.96,14
8/4kpp1/p2p1b1p/1p1P1P2/2p1KP2/P1P4P/1P6/8 b - - 0 28,440,0.22000,END,55,28,7,10,29,1,0,13.96,12
8/4kpp1/p2p3p/1p1P1P2/2p1KP1b/P1P4P/1P6/8 w - - 1 29,-470,-0.23500,END,56,29,7,10,29,1,0,12.96,13
r4rk1/p4ppp/2p5/2P5/1P3P2/8/P2R2KP/8 b - - 0 30,525,0.26250,END,59,30,10,15,23,1,0,12.96,13
r4rk1/p5pp/2p2p2/2P5/1P3P2/8/P2R2KP/8 w - - 0 31,-493,-0.24650,END,60,31,10,15,23,1,0,13.96,14
r4rk1/p5pp/2p2p2/2P5/1P3P2/5K2/P2R3P/8 b - - 1 31,542,0.27100,END,61,31,10,15,23,1,0,12.97,14
3r1rk1/p5pp/2p2p2/2P5/1P3P2/5K2/P2R3P/8 w - - 2 32,-577,-0.28850,END,62,32,10,15,23,1,0,12.96,12
3r1rk1/p5pp/2p2p2/2P5/1P3P2/5K2/PR5P/8 b - - 3 32,552,0.27600,END,63,32,10,15,23,1,0,13.97,14
5rk1/p5pp/2p2p2/2P5/1P3P2/3r1K2/PR5P/8 w - - 4 33,-597,-0.29850,END,64,33,10,15,23,1,0,12.97,14
5rk1/p5pp/2p2p2/2P5/1P3PK1/3r4/PR5P/8 b - - 5 33,583,0.29150,END,65,33,10,15,23,1,0,13.96,14
3r2k1/p5pp/2p2p2/2P5/1P3PK1/3r4/PR5P/8 w - - 6 34,-549,-0.27450,END,66,34,10,15,23,1,0,14.96,15
r3r1k1/ppp3pp/5p2/2n1p3/8/1PBP4/P1P2PPP/R3R1K1 w - - 0 17,33,0.01650,END,32,17,20,20,34,1,0,12.97,11
r3r1k1/ppp3pp/5p2/2n1p3/1B6/1P1P4/P1P2PPP/R3R1K1 b - - 1 17,32,0.01600,END,33,17,20,20,34,1,0,12.97,10
r3r1k1/ppp3pp/4np2/4p3/1B6/1P1P4/P1P2PPP/R3R1K1 w - - 2 18,-13,-0.00650,END,34,18,20,20,34,1,0,13.96,10
r3r1k1/ppp3pp/4np2/4p3/1B6/1PPP4/P4PPP/R3R1K1 b - - 0 18,162,0.08100,END,35,18,20,20,34,1,0,12.96,10
3rr1k1/ppp3pp/4np2/4p3/1B6/1PPP4/P4PPP/R3R1K1 w - - 1 19,-120,-0.06000,END,36,19,20,20,34,1,0,11.97,11
3rr1k1/ppp3pp/4np2/4p3/1B6/1PPP4/P4PPP/3RR1K1 b - - 2 19,114,0.05700,END,37,19,20,20,34,1,0,13.95,10
3rr1k1/ppp3pp/5p2/4p3/1B3n2/1PPP4/P4PPP/3RR1K1 w - - 3 20,-63,-0.03150,END,38,20,20,20,34,1,0,13.96,11
3rr1k1/ppp3pp/5p2/4p3/1B3n2/1PPPR3/P4PPP/3R2K1 b - - 4 20,241,0.12050,END,39,20,20,20,34,1,0,14.96,11
1k1r1r2/1p3ppp/4p3/PB6/3Pp3/2n3P1/5PP1/R3K2R w KQ - 0 24,-194,-0.09700,END,46,24,18,19,28,1,0,12.97,11
1k1r1r2/1p3ppp/4p3/P7/B2Pp3/2n3P1/5PP1/R3K2R b KQ - 1 24,389,0.19450,END,47,24,18,19,28,1,0,14.96,12
1k3r2/1p3ppp/4p3/P7/B2rp3/2n3P1/5PP1/R3K2R w KQ - 0 25,-355,-0.17750,END,48,25,17,19,26,1,0,13.96,11
1k3r2/1p3ppR/4p3/P7/B2rp3/2n3P1/5PP1/R3K3 b Q - 0 25,477,0.23850,END,49,25,17,18,24,1,0,12.97,12
1k3r2/1p3ppR/4p3/P7/r3p3/2n3P1/5PP1/R3K3 w Q - 0 26,-503,-0.25150,END,50,26,14,18,23,1,0,13.96,11
1k3r2/1p3ppR/4p3/P7/R3p3/2n3P1/5PP1/4K3 b - - 0 26,477,0.23850,END,51,26,14,13,22,1,0,13.96,13
1k3r2/1p3ppR/4p3/P7/n3p3/6P1/5PP1/4K3 w - - 0 27,-511,-0.25550,END,52,27,9,13,21,1,0,14.96,12
1k3r2/1p3pR1/4p3/P7/n3p3/6P1/5PP1/4K3 b - - 0 27,458,0.22900,END,53,27,9,12,19,1,0,14.96,13
r4b1r/pp1k1ppp/3p1n2/1N1Pp3/1n2P3/5P2/P4BPP/2R1K1NR b K - 0 18,395,0.19750,END,35,18,25,26,36,1,0,13.96,14
r4b1r/pp1k1ppp/3p1n2/1N1Pp3/4P3/3n1P2/P4BPP/2R1K1NR w K - 1 19,-394,-0.19700,END,36,19,25,26,36,1,0,13.96,14
r4b1r/pp1k1ppp/3p1n2/1N1Pp3/4P3/3n1P2/P2K1BPP/2R3NR b - - 2 19,417,0.20850,END,37,19,25,26,36,1,0,13.96,13
r4b1r/pp1k1ppp/3p1n2/1N1Pp3/4P3/5P2/P2K1BPP/2n3NR w - - 0 20,-408,-0.20400,END,38,20,20,26,35,1,0,13.96,13
r4b1r/pp1k1ppp/3p1n2/1N1Pp3/4P3/5P2/P4BPP/2K3NR b - - 0 20,363,0.18150,END,39,20,20,23,34,1,0,15.96,13
2r2b1r/pp1k1ppp/3p1n2/1N1Pp3/4P3/5P2/P4BPP/2K3NR w - - 1 21,-304,-0.15200,END,40,21,20,23,34,1,0,13.96,11
2r2b1r/pp1k1ppp/3p1n2/1N1Pp3/4P3/5P2/PK3BPP/6NR b - - 2 21,411,0.20550,END,41,21,20,23,34,1,0,14.96,12
2r2b1r/1p1k1ppp/p2p1n2/1N1Pp3/4P3/5P2/PK3BPP/6NR w - - 0 22,-329,-0.16450,END,42,22,20,23,34,1,0,12.97,12
3r1r2/5ppk/4p2p/1pp1P3/p1p3P1/P7/1P4P1/1R3BK1 b - - 0 36,647,0.32350,END,71,36,13,18,30,1,0,14.96,15
5r2/5ppk/4p2p/1pprP3/p1p3P1/P7/1P4P1/1R3BK1 w - - 1 37,-592,-0.29600,END,72,37,13,18,30,1,0,12.96,13
5r2/5ppk/4p2p/1pprP3/p1p3P1/P7/1P2B1P1/1R4K1 b - - 2 37,579,0.28950,END,73,37,13,18,30,1,0,13.96,14
5r2/5ppk/4p2p/1pp1r3/p1p3P1/P7/1P2B1P1/1R4K1 w - - 0 38,-598,-0.29900,END,74,38,12,18,28,1,0,13.96,15
5r2/5ppk/4p2p/1pp1r3/p1p3P1/P4B2/1P4P1/1R4K1 b - - 1 38,577,0.28850,END,75,38,12,18,28,1,0,15.96,14
1r6/5ppk/4p2p/1pp1r3/p1p3P1/P4B2/1P4P1/1R4K1 w - - 2 39,-571,-0.28550,END,76,39,12,18,28,1,0,13.96,13
r4rk1/5ppp/8/ppNpN3/3P4/1P5P/P4P2/2B1R1K1 b - - 0 27,-555,-0.27750,END,53,27,19,16,28,1,0,13.96,14
r4rk1/6pp/5p2/ppNpN3/3P4/1P5P/P4P2/2B1R1K1 w - - 0 28,536,0.26800,END,54,28,19,16,28,1,0,14.96,14
r4rk1/3N2pp/5p2/ppNp4/3P4/1P5P/P4P2/2B1R1K1 b - - 1 28,-522,-0.26100,END,55,28,19,16,28,1,0,13.96,14
r5k1/3N1rpp/5p2/ppNp4/3P4/1P5P/P4P2/2B1R1K1 w - - 2 29,588,0.29400,END,56,29,19,16,28,1,0,14.95,13
r5k1/5rpp/1N3p2/ppNp4/3P4/1P5P/P4P2/2B1R1K1 b - - 3 29,-540,-0.27000,END,57,29,19,16,28,1,0,13.96,13
6k1/r4rpp/1N3p2/ppNp4/3P4/1P5P/P4P2/2B1R1K1 w - - 4 30,582,0.29100,END,58,30,19,16,28,1,0,13.96,14
6k1/r4rpp/5p2/ppNN4/3P4/1P5P/P4P2/2B1R1K1 b - - 0 30,-580,-0.29000,END,59,30,19,15,26,1,0,13.96,14
6k1/r2r2pp/5p2/ppNN4/3P4/1P5P/P4P2/2B1R1K1 w - - 1 31,614,0.30700,END,60,31,19,15,26,1,0,12.97,14
r1b1k1n1/pp1p3p/5p2/8/2P5/8/PR2PPPP/4KB1R b Kq - 0 14,-457,-0.22850,END,27,14,19,16,28,1,0,12.97,14
r1b1k1n1/pp5p/3p1p2/8/2P5/8/PR2PPPP/4KB1R w Kq - 0 15,465,0.23250,END,28,15,19,16,28,1,0,14.96,14
r1b1k1n1/pp5p/3p1p2/8/2P5/8/P2RPPPP/4KB1R b Kq - 1 15,-452,-0.22600,END,29,15,19,16,28,1,0,13.96,14
r3k1n1/pp1b3p/3p1p2/8/2P5/8/P2RPPPP/4KB1R w Kq - 2 16,476,0.23800,END,30,16,19,16,28,1,0,14.96,13
r3k1n1/pp1b3p/3R1p2/8/2P5/8/P3PPPP/4KB1R b Kq - 0 16,-482,-0.24100,END,31,16,19,15,26,1,0,14.96,13
r3k1n1/pp5p/3R1p2/8/b1P5/8/P3PPPP/4KB1R w Kq - 1 17,523,0.26150,END,32,17,19,15,26,1,0,13.96,13
r3k1n1/pp5p/4Rp2/8/b1P5/8/P3PPPP/4KB1R b Kq - 2 17,-440,-0.22000,END,33,17,19,15,26,1,0,14.96,11
r3k3/pp2n2p/4Rp2/8/b1P5/8/P3PPPP/4KB1R w Kq - 3 18,352,0.17600,END,34,18,19,15,26,1,0,13.96,12
r4rk1/p5pp/2p5/3pp3/2P1pnP1/1P6/P2N1PP1/3R1RK1 b - - 0 22,273,0.13650,END,43,22,19,20,32,1,0,12.96,11
r4rk1/p5pp/2p5/3pp3/2P1p1P1/1P6/P2NnPP1/3R1RK1 w - - 1 23,-328,-0.16400,END,44,23,19,20,32,1,0,12.96,10
r4rk1/p5pp/2p5/3pp3/2P1p1P1/1P6/P2NnPPK/3R1R2 b - - 2 23,260,0.13000,END,45,23,19,20,32,1,0,12.97,12
r4rk1/p5pp/2p5/3pp3/2P1p1P1/1Pn5/P2N1PPK/3R1R2 w - - 3 24,-225,-0.11250,END,46,24,19,20,32,1,0,13.96,12
r4rk1/p5pp/2p5/3pp3/2P1p1P1/1Pn5/P2N1PPK/R4R2 b - - 4 24,275,0.13750,END,47,24,19,20,32,1,0,12.97,11
r4rk1/p5pp/2p5/4p3/2Ppp1P1/1Pn5/P2N1PPK/R4R2 w - - 0 25,-258,-0.12900,END,48,25,19,20,32,1,0,14.96,11
r4rk1/p5pp/2p5/4p3/2Ppp1P1/1Pn3K1/P2N1PP1/R4R2 b - - 1 25,344,0.17200,END,49,25,19,20,32,1,0,12.97,12
r5k1/p5pp/2p5/4p3/2PpprP1/1Pn3K1/P2N1PP1/R4R2 w - - 2 26,-376,-0.18800,END,50,26,19,20,32,1,0,12.97,11
4r1k1/1p3pp1/pp5p/8/8/3r1PN1/PP5P/6RK w - - 0 29,-461,-0.23050,END,56,29,12,16,24,1,0,12.96,13
4r1k1/1p3pp1/pp5p/7N/8/3r1P2/PP5P/6RK b - - 1 29,559,0.27950,END,57,29,12,16,24,1,0,13.96,13
4r1k1/1p3pp1/pp5p/7N/8/5r2/PP5P/6RK w - - 0 30,-494,-0.24700,END,58,30,11,16,22,1,0,13.96,11
4r1k1/1p3pN1/pp5p/8/8/5r2/PP5P/6RK b - - 0 30,411,0.20550,END,59,30,11,15,20,1,0,13.96,13
4rk2/1p3pN1/pp5p/8/8/5r2/PP5P/6RK w - - 1 31,-258,-0.12900,END,60,31,11,15,20,1,0,14.96,11
4Nk2/1p3p2/pp5p/8/8/5r2/PP5P/6RK b - - 0 31,270,0.13500,END,61,31,11,10,19,1,0,12.96,12
4k3/1p3p2/pp5p/8/8/5r2/PP5P/6RK w - - 0 32,-295,-0.14750,END,62,32,8,10,18,1,0,14.96,11
4k3/1p3p2/pp5p/8/8/5r2/PP4KP/6R1 b - - 1 32,345,0.17250,END,63,32,8,10,18,1,0,13.96,11
5r2/6bk/p1p3Np/1pp5/8/2P5/PP4PK/8 b - - 0 36,825,0.41250,END,71,36,7,13,21,1,0,13.96,14
5r2/6b1/p1p3kp/1pp5/8/2P5/PP4PK/8 w - - 0 37,-853,-0.42650,END,72,37,4,13,20,1,0,13.96,15
5r2/6b1/p1p3kp/1pp5/8/2P5/PP4P1/6K1 b - - 1 37,851,0.42550,END,73,37,4,13,20,1,0,13.96,14
8/6b1/p1p3kp/1pp2r2/8/2P5/PP4P1/6K1 w - - 2 38,-839,-0.41950,END,74,38,4,13,20,1,0,13.96,15
8/6b1/p1p3kp/1pp2r2/8/2P3P1/PP6/6K1 b - - 0 38,831,0.41550,END,75,38,4,13,20,1,0,12.96,15
8/6b1/p1p4p/1pp2rk1/8/2P3P1/PP6/6K1 w - - 1 39,-818,-0.40900,END,76,39,4,13,20,1,0,13.96,15
8/6b1/p1p4p/1pp2rk1/8/2P3P1/PP4K1/8 b - - 2 39,835,0.41750,END,77,39,4,13,20,1,0,13.96,14
8/6b1/p1p4p/1pp2r2/6k1/2P3P1/PP4K1/8 w - - 3 40,-881,-0.44050,END,78,40,4,13,20,1,0,12.97,15
r1b2k1r/pp2N1pp/3p1n2/2p5/8/3B4/PPP2PPP/R1B2RK1 b - - 0 15,-136,-0.06800,END,29,15,25,22,33,1,0,13.96,11
r1b4r/pp2k1pp/3p1n2/2p5/8/3B4/PPP2PPP/R1B2RK1 w - - 0 16,107,0.05350,END,30,16,22,22,32,1,0,12.96,9
r1b4r/pp2k1pp/3p1n2/2p3B1/8/3B4/PPP2PPP/R4RK1 b - - 1 16,-64,-0.03200,END,31,16,22,22,32,1,0,12.97,9
r1b4r/pp3kpp/3p1n2/2p3B1/8/3B4/PPP2PPP/R4RK1 w - - 2 17,64,0.03200,END,32,17,22,22,32,1,0,13.96,9
r1b4r/pp3kpp/3p1B2/2p5/8/3B4/PPP2PPP/R4RK1 b - - 0 17,-49,-0.02450,END,33,17,22,19,31,1,0,14.96,10
r1b4r/pp4pp/3p1k2/2p5/8/3B4/PPP2PPP/R4RK1 w - - 0 18,50,0.02500,END,34,18,19,19,30,1,0,14.95,10
