fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
r5k1/5pp1/1R2p2p/8/r7/8/5PPP/R4K2 w - - 0 38,-15,-0.00750,END,74,38,13,14,18,1,0,14.16,11
4r3/3r1p1k/4qBp1/pp1pPpQp/5P1P/2PpP3/PP4P1/1R4K1 w - - 0 30,-120,-0.06000,MID,58,30,25,27,38,0,0,14.04,9
r1bqk2r/ppp2ppp/2nb1n2/3pp3/8/1P2P1P1/PBPP1PBP/RN1QK1NR w KQkq - 1 6,-90,-0.04500,OPEN,10,6,39,39,46,0,0,12.82,8
r4b1r/pp2pkpp/5n2/8/2n5/1PPp4/P2BbPPP/RN2R1K1 b - - 0 15,707,0.35350,END,29,15,22,28,34,1,0,12.96,15
k7/p3qpp1/6p1/1QNp4/6P1/4PP1r/PP6/1KR5 w - - 0 26,2000,1.00000,MID,50,26,22,19,25,0,1,47.51,193
rnbq1rk1/ppp1ppbp/5np1/3pN3/3P1B2/2N2P2/PPP1P1PP/R2QKB1R b KQ - 0 6,201,0.10050,OPEN,11,6,39,39,46,0,0,13.96,10
r1bqkb1r/ppp2ppp/2n1p3/3pP3/3P2P1/2N2Q2/PPP2P1P/R1B1KB1R w KQkq - 1 8,97,0.04850,OPEN,14,8,36,36,44,0,0,14.33,9
r5r1/pQ6/4p3/2bpB3/1k6/1PN5/5PPP/5RK1 b - - 2 31,-817,-0.40850,MID,61,31,24,16,21,0,0,14.96,15
rnb1kbnr/ppp2ppp/8/3q4/4p3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq - 0 5,-56,-0.02800,OPEN,8,5,38,38,42,0,0,14.80,10
2kr4/ppp1b3/2n1b1p1/5p2/n7/3PBB2/PPP2PPP/R3R1K1 b - - 6 17,96,0.04800,END,33,17,23,22,33,1,0,14.50,10
r1bqk1nr/ppp2pp1/2np3p/2b1p3/4P3/2PP1NP1/PP2QP1P/RNB1KB1R b KQkq - 0 6,39,0.01950,OPEN,11,6,39,39,46,0,0,13.91,10
rnbqk2r/ppp1ppbp/5np1/8/2BP4/2N2N2/PPP2PPP/R1BQK2R w KQkq - 2 7,64,0.03200,OPEN,12,7,38,38,42,0,0,13.48,8
rn1qk2r/pp2ppbp/5np1/3p1b2/3P4/2N2NP1/PP2PPBP/R1BQ1RK1 b kq - 0 8,-34,-0.01700,OPEN,15,8,38,38,42,0,0,13.96,10
4r3/8/p7/5k2/8/6RP/PP2pKP1/4R3 w - - 0 47,745,0.37250,END,92,47,14,7,15,1,0,13.96,14
5rk1/Bp1bbppp/3p1n2/1Np1p3/2P1P3/1P1P1N2/1P3PPP/R5K1 b - - 0 15,-36,-0.01800,END,29,15,22,21,38,1,0,11.97,9
rnbqkbnr/1p1p1ppp/p3p3/8/3QP3/8/PPP1BPPP/RNB1K1NR w KQkq - 0 5,60,0.03000,OPEN,8,5,38,38,42,0,0,14.80,10
8/pkpQ3p/1p4pB/3p4/8/2qBP2P/P1P3P1/R4RK1 b - - 0 24,-1026,-0.51300,MID,47,24,30,15,28,0,0,13.96,14
r4rk1/p2R1pp1/5b1p/1p2p3/8/1B6/P4PPP/5RK1 w - - 0 21,-20,-0.01000,END,40,21,17,19,26,1,0,13.80,9
3q1rk1/5pb1/p2p2p1/1p1P4/2pP4/P1P2Q1P/1P4PN/2R3K1 w - - 1 27,61,0.03050,MID,52,27,24,23,32,0,0,13.95,9
4r1k1/1R3pp1/4p3/3pP2p/r2P1Pb1/5N1P/6P1/3R2K1 b - - 0 27,103,0.05150,END,53,27,18,18,26,1,0,15.56,10
1kb2r1r/1p3pQp/p3p1p1/4P3/3R2Pb/1B5P/PP3P1K/2R5 w - - 1 26,414,0.20700,MID,50,26,28,22,32,0,0,13.25,13
rn1qkb1r/pp2ppp1/2pp3p/5b2/1nPP3B/N3PN2/PP3PPP/R2QKB1R b KQkq - 3 8,55,0.02750,OPEN,15,8,39,39,46,0,0,15.47,9
rn1br3/6pk/6p1/pNB3Pp/4P2P/PBN2n2/1PP5/2KR3R w - - 1 24,616,0.30800,END,46,24,28,23,31,1,0,15.96,13
rnR5/ppb2k2/8/3P2p1/8/4P3/P4PP1/5K2 w - - 0 31,106,0.05300,END,60,31,10,14,20,1,0,14.39,11
Q1Bqk2r/2p4p/1p4p1/p3p3/2Pp4/8/P1P2PPP/1R2K2R b Kk - 2 20,-587,-0.29350,MID,39,20,28,21,32,0,0,13.96,14
r1bqk2r/pppp2pp/2n2n2/2b1pp2/8/1P3NP1/PBPPPPBP/RN1Q1RK1 b kq - 3 6,62,0.03100,OPEN,11,6,39,39,46,0,0,14.06,11
r5k1/p1R2p1p/1p2p1p1/n7/5q2/P1R2P2/BP1r1P1P/7K w - - 2 25,-628,-0.31400,MID,48,25,18,28,29,0,0,13.67,14
8/pp1r2k1/3P2p1/2N5/P2p3b/BP2rK1P/2P5/2R2R2 w - - 5 38,328,0.16400,END,74,38,21,17,25,1,0,14.05,12
rn1qk1nr/1ppbppbp/p2p2p1/8/2PP4/2N1P3/PP1BQPPP/R3KBNR b KQkq - 2 6,60,0.03000,OPEN,11,6,39,39,46,0,0,13.96,10
3r3r/1pk3pp/2Rn1p2/4Q3/4P3/1N6/5PPP/6K1 b - - 0 29,-187,-0.09350,MID,57,29,21,17,22,0,0,15.40,12
r1bqkbnr/pppp1pp1/2n4p/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,57,0.02850,OPEN,6,4,39,39,46,0,0,14.48,9
r3kbnr/1pp1pppp/p7/4n3/3p4/3P1P2/PPP2P1P/RNB1K2R w KQkq - 0 10,-548,-0.27400,END,18,10,23,27,39,1,0,13.96,14
3r1rk1/pb2b2p/1p2Pnp1/2p1p3/2B1P3/2N3P1/PPP4P/R1B2RK1 b - - 1 15,-141,-0.07050,END,29,15,26,25,36,1,0,12.96,9
r2q1rk1/pp1n1ppp/2pb1n2/5bB1/2BP4/2N2N2/PP3PPP/R2Q1RK1 w - - 1 11,39,0.01950,OPEN,20,11,37,37,38,0,0,15.03,9
rnb1k2r/p5pp/3b1p1n/1pp5/5P2/2N1P3/PPPBB1PP/2KR3R b kq - 1 14,257,0.12850,END,27,14,26,28,37,1,0,15.65,11
rnbqnrk1/pp2ppbp/2p3p1/3p4/3P4/1P2PN2/PBP1BPPP/RN1Q1RK1 w - - 0 8,64,0.03200,OPEN,14,8,39,39,46,0,0,14.53,9
6k1/1pp3pp/p3p3/8/3RP3/5R2/P5PP/7K b - - 0 23,-745,-0.37250,END,45,23,14,6,22,1,0,14.24,15
r2qr1k1/pp4pp/2bp4/5P2/8/1P3N2/PBPR1PPP/2K4R b - - 0 17,423,0.21150,MID,33,17,23,27,32,0,0,14.36,12
2r1k2r/pp3ppp/8/8/q7/P2B4/R1pb1PPP/2K3NR w k - 2 25,-2000,-1.00000,MID,48,25,20,28,28,0,1,60.28,184
rn1qk2r/pbppppbp/1p3np1/8/3P1B2/2P1PN2/PP1N1PPP/R2QKB1R b KQkq - 2 6,-17,-0.00850,OPEN,11,6,39,39,46,0,0,12.97,10
4R1k1/pp3pp1/2pq1n1p/3p4/3P4/2PQ4/PP1N1PPP/6K1 b - - 0 19,6,0.00300,MID,37,19,24,19,33,0,0,13.96,10
2r3k1/5pp1/1q2pn1p/8/8/2N1P1PP/PPb1Q3/3R2K1 w - - 0 26,-39,-0.01950,MID,50,26,22,24,25,0,0,12.97,9
r4rk1/1p1b1ppp/8/1pp1pP2/4P2b/P2P1RN1/1P1N2PP/R6K w - - 1 19,-156,-0.07800,END,36,19,23,23,36,1,0,13.42,10
rnb1kbnr/pppp1ppp/4p3/8/4P3/3P1P2/PPP1N1qP/RNBQKB1R w KQkq - 0 5,654,0.32700,OPEN,8,5,38,39,44,0,0,13.22,14
r1b1kb1r/pp3pp1/1qn1p3/1BppPn1p/3P1P2/2P2N2/PP4PP/RNBQ1RK1 w kq - 4 9,-43,-0.02150,OPEN,16,9,39,39,46,0,0,13.85,11
rnbq1rk1/p1pp2pp/1p2pn2/5p2/1bPP4/2N1PN2/PP1BBPPP/R2QK2R b KQ - 1 7,-19,-0.00950,OPEN,13,7,39,39,46,0,0,15.17,10
1k1r1b1r/1p5p/p1pp2p1/8/5Pn1/NBP4P/PP6/4RRK1 b - - 0 30,239,0.11950,END,59,30,21,22,30,1,0,12.69,11
6k1/2Q2p2/4rqpp/N2p4/2p5/Pn2P3/1P2BPPP/1R4K1 b - - 0 35,-207,-0.10350,MID,69,35,26,22,29,0,0,13.96,11
rnbqkbnr/pp3ppp/4p3/2pp4/4P3/2NP2P1/PPP2P1P/R1BQKBNR b KQkq - 0 4,32,0.01600,OPEN,7,4,39,39,46,0,0,13.96,11
7Q/2pnkp2/pp2p3/4pq2/2PP4/1PN1B1n1/P2K4/R7 w - - 0 27,497,0.24850,MID,52,27,24,21,27,0,0,15.97,12
5rk1/5ppp/1QpN4/2Pb4/6q1/1P4n1/P4PPP/5R1K w - - 0 30,-14,-0.00700,MID,58,30,23,24,27,0,0,13.96,10
5r2/1Q4pk/7p/P1p1pP2/P2nP3/2N1p1BP/1r4P1/R6K b - - 0 35,172,0.08600,MID,69,35,26,18,29,0,0,13.96,10
rnbqkbnr/pppppp1p/6p1/8/4P3/8/PPPPNPPP/RNBQKB1R b KQkq - 1 2,6,0.00300,OPEN,3,2,39,39,46,0,0,13.49,9
3r3r/1k1n2p1/p6p/P3p3/4P3/2R2N1P/2P2PP1/5RK1 b - - 0 25,-376,-0.18800,END,49,25,19,17,26,1,0,15.53,13
rn2k1nr/ppp4p/3p4/5p2/1P6/4p3/PPK1P1PP/RNB2B1R w kq - 0 15,558,0.27900,END,28,15,25,23,35,1,0,14.54,14
2bb2k1/8/2r1p3/1R3p1p/3PpPpP/2N1P1P1/5KN1/8 w - - 1 44,-47,-0.02350,END,86,44,16,16,26,1,0,12.98,10
3q1rk1/3r1p1p/5Qp1/p2P4/Pp5P/1B6/1P4P1/5RK1 b - - 0 30,288,0.14400,MID,59,30,22,24,26,0,0,15.01,12
r6Q/1ppkbp1p/p7/8/8/6PP/PP3P1K/R1B1q3 w - - 1 20,80,0.04000,MID,38,20,22,22,26,0,0,13.92,10
r1bqkbnr/pp3ppp/2npp3/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,11,0.00550,OPEN,8,5,39,39,46,0,0,13.88,8
4r3/p1p1q1kp/1p3pp1/8/2Q3N1/1P6/P1P2PPP/1K1R4 b - - 0 24,-481,-0.24050,MID,47,24,23,20,29,0,0,14.93,14
6k1/p5pp/1p6/2pprp2/6B1/2P4P/PP4P1/1R4K1 w - - 0 27,379,0.18950,END,52,27,13,12,27,1,0,12.97,12
5k2/pp4pQ/2pbpq2/8/2PP4/1P4P1/PB5P/6K1 w - - 1 24,162,0.08100,MID,46,24,18,17,26,0,0,13.11,10
r2q1rk1/pppb1pp1/2B2n1p/2p1p3/4P3/2NP1N2/PPP2PPP/R2QK2R b KQ - 0 10,-167,-0.08350,OPEN,19,10,36,33,43,0,0,14.07,11
rnb1kb1r/ppp1pppp/8/8/2P5/8/PPP2PPP/RNB1K1NR b KQkq - 0 7,197,0.09850,END,13,7,26,26,38,1,0,13.92,10
r2qkbnr/pppb1ppp/2np4/1B2p3/3PP3/5N1P/PPP2PP1/RNBQK2R b KQkq - 0 5,-47,-0.02350,OPEN,9,5,39,39,46,0,0,12.97,8
4k2r/pp1r2p1/b1p1p2p/6N1/8/1P3PKP/P2P2P1/5q2 w k - 0 25,-1078,-0.53900,MID,48,25,9,28,29,0,0,12.97,14
r1b1k2r/1p3ppp/p2bp3/7n/2B2P2/8/PPP3PP/RNB2RK1 w kq - 0 12,-4,-0.00200,END,22,12,25,25,34,1,0,13.96,10
k2r4/pp5p/6p1/8/2nPB3/P1P5/P2B1PPP/5RK1 w - - 2 24,634,0.31700,END,46,24,18,12,27,1,0,13.81,15
8/5pk1/2r2p1p/ppP1r1p1/5n2/1P3P2/P2R1BPP/3R2K1 w - - 0 33,143,0.07150,END,64,33,19,19,30,1,0,13.96,10
b7/5pkp/2p1pnp1/4n3/1PP5/2P2P2/3rN1PP/4R2K w - - 1 26,-573,-0.28650,END,50,26,14,19,28,1,0,14.00,13
r1b1kb1r/1p2pp1p/p1n2np1/3B4/8/P1N1BP2/1PP3PP/R3K1NR b KQkq - 1 11,-39,-0.01950,END,21,11,28,28,36,1,0,13.97,9
rn3N2/1pk3p1/2p5/p7/P3P1K1/3P4/5qPP/R6R b - - 0 25,727,0.36350,MID,49,25,18,21,24,0,0,12.97,15
r4qk1/5p1p/4N1p1/1P1pQ3/3P4/pn2P3/5PPP/5RK1 b - - 0 25,262,0.13100,MID,49,25,23,22,28,0,0,13.07,11
3rr1k1/pp3p2/3pq1p1/2p5/4PB2/2P2QP1/PP3K2/4R3 w - - 1 26,-335,-0.16750,MID,50,26,22,25,28,0,0,13.96,9
r4rk1/1p3pp1/p2qb2p/4P3/8/8/PP3PPP/R3KB1R w KQ - 0 17,-63,-0.03150,MID,32,17,19,27,29,0,0,14.11,10
4k1nr/2p2p1p/4p1pB/4P3/3P4/2N2R2/6PP/3Q2K1 b k - 0 18,-666,-0.33300,MID,35,18,24,13,24,0,0,14.28,13
rn2kb1r/pp3ppp/4pn2/2p5/2PP4/3NP3/1P3PPP/RNB2RK1 b kq - 0 11,23,0.01150,END,21,11,26,26,38,1,0,13.22,11
1k2q1r1/1p2b3/p3Q3/4P3/P1pP1N2/2P1B2P/7K/R7 b - - 4 28,-503,-0.25150,MID,55,28,25,20,23,0,0,13.22,14
r1bqkb1r/pppppppp/2n2n2/8/5P2/6P1/PPPPP2P/RNBQKBNR w KQkq - 1 3,-21,-0.01050,OPEN,4,3,39,39,46,0,0,13.98,10
Q4b1r/p1p1kppp/8/6q1/3P4/2P1p3/PP3PPP/R4K2 w - - 0 17,-89,-0.04450,MID,32,17,21,23,31,0,0,13.39,10
r2qk2r/p2bbpp1/4pn1p/3p4/5B2/2NB4/PPP2PPP/R2QR1K1 w kq - 2 12,32,0.01600,OPEN,22,12,34,34,36,0,0,12.96,9
3r1qk1/pQ3p2/1p2p2p/4P1p1/8/P3n2P/1P3PP1/2R3K1 w - - 0 28,45,0.02250,MID,54,28,20,23,29,0,0,12.74,11
rnbqk2r/ppppnpbp/4p1p1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 5,1,0.00050,OPEN,9,5,39,39,46,0,0,14.96,10
rn1qkb1r/pppb1p1p/4pp2/8/3P4/6P1/PPP2PBP/R1BQK1NR b KQkq - 2 7,-89,-0.04450,OPEN,13,7,35,35,40,0,0,12.97,11
6kr/pp3p2/6p1/3p2q1/6b1/1P1B2P1/P1P2PN1/4Q1K1 b - - 0 31,346,0.17300,MID,61,31,20,22,26,0,0,14.96,11
r4r2/pb3pk1/1p2p2p/2P3p1/5qN1/P1P3RP/1PB2PP1/R5K1 b - - 0 24,472,0.23600,MID,47,24,23,28,34,0,0,13.96,14
r1b2k1r/ppp1q1p1/2n1pnBp/4p3/1b2P3/2N5/PPPP1PPP/R1BQ1RK1 b - - 1 9,326,0.16300,OPEN,17,9,36,38,43,0,0,12.97,12
r4rk1/1pp1n1p1/1p1p3p/3P4/5p2/2P4P/PP4PN/R4R1K w - - 1 20,-311,-0.15550,END,38,20,19,20,32,1,0,16.47,12
r3kbnr/ppp1ppp1/2n5/8/3P4/2N1BB1p/PPP2P1R/R4K2 b kq - 3 16,213,0.10650,END,31,16,24,26,34,1,0,13.01,10
4B1k1/pQ4p1/2p1pn2/3n4/3Pp3/2P1q3/PP6/1K4RR b - - 0 28,-530,-0.26500,MID,55,28,26,20,25,0,0,13.93,13
3r2k1/p4pp1/6p1/3B4/2R1P3/5P1P/P4QP1/1q5K w - - 1 32,414,0.20700,MID,62,32,22,18,23,0,0,14.69,14
3r4/pbppk3/1pn1p1p1/6P1/2PP4/2P2P2/P3P3/R1B1KB2 w Q - 0 17,108,0.05400,END,32,17,18,17,32,1,0,14.96,8
r4rk1/p4p1p/4pp2/3p4/8/2N1R3/PPb2PPP/2R3K1 b - - 1 18,229,0.11450,END,35,18,18,19,28,1,0,12.97,10
2r4k/1b1n3P/p3p3/3pP1Q1/3P4/5r2/Pp3P2/1K6 w - - 1 29,-437,-0.21850,MID,56,29,14,20,23,0,0,14.64,15
rn3rk1/ppp2p1p/5p2/3Np3/1bB1P3/8/PPP2PPP/R4RK1 b - - 3 12,-221,-0.11050,END,23,12,23,23,36,1,0,14.07,12
N1bk3r/pp3ppp/2p5/8/1R6/4P3/P1P1K1PP/5B1n w - - 0 18,-19,-0.00950,END,34,18,16,17,28,1,0,12.97,9
r4Bk1/1p3pp1/p6p/7b/4R3/3n4/P5PP/R5K1 b - - 0 26,456,0.22800,END,51,26,16,16,22,1,0,12.41,13
r1b2rk1/pp3pp1/2nP3p/4N3/5P2/1PQ5/P1P1BnPP/R3K3 b Q - 0 20,-453,-0.22650,MID,39,20,27,24,33,0,0,14.38,11
rnb1k2r/pp1ppp1p/5n2/2p3N1/2P1P3/1N1B4/P4PPP/4K2R w Kkq - 1 12,-524,-0.26200,END,22,12,20,26,35,1,0,13.97,13
3r1rk1/ppp2p1p/2p2p2/8/2b1PP2/2P3P1/PPP3BP/R3K2R w KQ - 1 13,219,0.10950,END,24,13,21,20,36,1,0,13.04,11
rnbq1rk1/ppp2pbp/5pp1/3p4/3P4/3BPN2/PPP2PPP/RN1QK2R w KQ - 0 7,-4,-0.00200,OPEN,12,7,36,36,44,0,0,13.95,9
r1bqkb1r/pp3ppp/2np1n2/2pN4/4Pp2/2N5/PPPP2PP/R1BQKB1R w KQkq - 0 7,-23,-0.01150,OPEN,12,7,38,39,44,0,0,12.97,9
8/kpp1r2p/8/5q2/8/4n2Q/PPPR1P2/R5K1 b - - 7 34,2000,1.00000,MID,67,34,23,20,20,0,1,13.49,19
rn2kb1r/pp3ppp/1qp1p3/5bB1/3Pn3/1QPB1N2/PP3PPP/R3K2R w KQkq - 2 10,-466,-0.23300,OPEN,18,10,35,38,41,0,0,13.91,12
rn4k1/pp1b2p1/q5p1/2bP4/2P1p3/4P3/P2K2PP/R2Q4 b - - 0 26,893,0.44650,MID,51,26,20,28,29,0,0,12.48,16
2k1r2r/ppp3p1/8/4nq2/8/3R1PB1/PPP1NK1P/4R3 w - - 1 27,-502,-0.25100,MID,52,27,21,26,26,0,0,14.55,12
2k1r3/p1p5/1q1p3p/1p1P4/3NP3/3Qb2P/PP4P1/1K1R4 b - - 3 31,-22,-0.01100,MID,61,31,23,22,28,0,0,12.56,10
r7/p2b3k/1p3rpp/3p1p2/8/3B4/PPP2P1P/2KR2R1 w - - 2 22,-31,-0.01550,END,42,22,18,19,28,1,0,13.97,10
3r1r1n/1pp3k1/p4p1p/3p1PpP/3p4/2P3P1/PP3PK1/R1B1R3 w - - 0 28,102,0.05100,END,54,28,20,21,36,1,0,13.96,11
1r2r1k1/1p6/p1b1pb1p/2p2p2/2P5/3P1BP1/PP4PP/4RRK1 w - - 4 23,-505,-0.25250,END,44,23,20,22,33,1,0,13.96,14
r3r1k1/3p1ppp/p7/1pp1P3/3P4/P1P2b2/BP3P1P/R3R1K1 b - - 0 20,-3,-0.00150,END,39,20,20,20,34,1,0,13.96,9
4r1k1/5pp1/p1b2b1p/1p6/2p1P3/2P4P/PPBr1BP1/2R2RK1 w - - 3 24,-88,-0.04400,END,46,24,22,22,32,1,0,12.79,10
r7/ppR1p1kp/5rp1/4p3/8/8/PP3PPP/5RK1 b - - 0 23,18,0.00900,END,45,23,15,16,26,1,0,15.11,10
r5k1/ppp2pp1/3p3p/1b1P4/5P1q/4Q3/PPP3P1/6K1 w - - 1 23,-790,-0.39500,MID,44,23,15,24,30,0,0,13.58,14
1k1r3r/Rpp3pp/5p2/3n4/2pP4/2B2P2/6PP/1N2R1K1 w - - 1 22,134,0.06700,END,42,22,20,19,27,1,0,15.96,8
4k2r/1p4N1/1np4n/3pN2p/3Pp3/1P5P/2PK1P2/3R4 b k - 0 25,-71,-0.03550,END,49,25,16,16,26,1,0,14.01,12
r1bqk1nr/pp1pppbp/6p1/4n3/3NP3/2N1B3/PPP2PPP/R2QKB1R w KQkq - 4 7,133,0.06650,OPEN,12,7,38,38,42,0,0,12.97,10
rn1qkbnr/pp2pppp/6b1/3p4/3P2P1/2N2N1P/PPP2P2/R1BQKB1R b KQkq - 0 7,-80,-0.04000,OPEN,13,7,38,38,42,0,0,14.04,9
1r4k1/5pp1/5n1p/2qp4/Q2Np3/4P1P1/3P1PKP/5R2 b - - 3 26,-34,-0.01700,MID,51,26,22,22,26,0,0,12.53,9
6k1/2q2pp1/1b5p/1p1pN3/3P4/1pP3PP/rn2RP2/2Q3K1 w - - 0 31,-325,-0.16250,MID,60,31,22,26,29,0,0,13.96,9
4r2k/p2R3p/1p3qp1/1P1b1p2/5P2/1Q5P/6P1/7K w - - 0 33,72,0.03600,MID,64,33,18,22,23,0,0,14.05,9
3r3k/5ppp/8/2b1PP1b/2B5/6P1/1P2N1KP/2B2R2 w - - 1 31,563,0.28150,END,60,31,19,14,23,1,0,13.80,14
rnbq1b1r/ppp1pkpp/1n1p4/4P3/8/5N2/PPPP1PPP/RNBQK2R w KQ - 0 6,-323,-0.16150,OPEN,10,6,36,38,43,0,0,14.61,11
rnbqkbnr/ppp3pp/3p1p2/4p1N1/4PP2/8/PPPP2PP/RNBQKB1R b KQkq - 1 4,373,0.18650,OPEN,7,4,39,39,46,0,0,14.96,12
3r4/2r1kp1p/1RP3p1/8/P7/5BKP/6P1/8 w - - 1 41,-61,-0.03050,END,80,41,12,13,18,1,0,13.96,8
1k1r4/ppp5/7p/4Pbp1/qNP5/P1Q3P1/4B1P1/4K3 w - - 6 37,-291,-0.14550,MID,72,37,20,22,26,0,0,13.96,11
rnbqkb1r/ppp1pppp/5n2/3p4/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq - 0 3,-1,-0.00050,OPEN,5,3,39,39,46,0,0,13.96,9
3r1r1k/ppp4p/3p4/2b1pP1Q/2P5/8/PPP2PPP/R4RK1 b - - 0 15,-625,-0.31250,MID,29,15,27,19,34,0,0,14.04,16
rnbqk1nr/ppppbp1p/4p1p1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 1 4,-172,-0.08600,OPEN,7,4,39,39,46,0,0,14.83,11
r1bqkbnr/2p1pppp/p1p5/3p4/3P4/4P3/PPPB1PPP/RN1QK1NR b KQkq - 1 5,21,0.01050,OPEN,9,5,36,36,44,0,0,12.90,10
3kr3/2pq3p/6p1/5p2/3N1P2/2PQ4/PP1B2P1/2K2R2 b - - 0 26,-631,-0.31550,MID,51,26,25,18,24,0,0,15.47,15
5rk1/pp3p1p/2p1p1p1/3r4/6QP/P2B2P1/1RP2P2/4q1K1 w - - 0 25,-417,-0.20850,MID,48,25,22,26,30,0,0,15.18,11
4r1k1/p4ppp/2p5/6N1/PPn5/5P2/6PP/r4RK1 w - - 0 25,-5,-0.00250,END,48,25,13,18,25,1,0,11.83,9
r1bqkbnr/pp1npppp/2p5/3p4/3P1B2/2P1P3/PP3PPP/RN1QKBNR b KQkq - 0 4,-31,-0.01550,OPEN,7,4,39,39,46,0,0,16.09,10
2r3k1/5pbp/p3p1p1/3qN3/3P4/7P/P3QPP1/3R2K1 w - - 0 25,2,0.00100,MID,48,25,22,22,26,0,0,14.40,10
2r3k1/p4pp1/1p2pn1p/1Pnp4/P7/2N1PP1P/3P2P1/1R2KBNR b K - 0 18,-645,-0.32250,END,35,18,26,18,36,1,0,14.81,16
2r3k1/p1r2ppp/1p6/8/2b5/P3P1P1/1R4BP/4R1K1 b - - 1 26,315,0.15750,END,51,26,17,18,24,1,0,13.96,13
k6r/1p3ppp/p7/8/Q3bBP1/8/PP3P2/2R1K2q w - - 2 28,-406,-0.20300,MID,54,28,21,22,24,0,0,13.96,10
8/2pk2Qp/2qb1p2/4p3/4P3/4BN2/1p3PPP/3R2K1 b - - 0 20,-662,-0.33100,MID,39,20,24,17,24,0,0,14.01,14
r1bqk2r/ppp2p1p/2np1bp1/4p3/2B1P3/5Q2/PPPP1PPP/R1B1K1NR w KQkq - 0 8,-34,-0.01700,OPEN,14,8,36,36,44,0,0,12.97,9
5r2/6bk/6p1/p3N2p/Pp5P/5QP1/1P1R1K2/8 w - - 1 43,627,0.31350,MID,84,43,21,12,21,0,0,13.29,14
4rr2/pb4pk/1p5p/2b1p3/3p1p2/1BPP3P/PP1B1PP1/R4RK1 w - - 1 25,-31,-0.01550,END,48,25,23,23,36,1,0,13.96,10
r2qkb1r/pp1b1ppp/2n2n2/1B1pp3/3P4/1P3N2/P1P2PPP/RNBQ1RK1 w kq - 0 8,317,0.15850,OPEN,14,8,38,38,42,0,0,15.13,11
r3k2r/p1p2ppp/1p6/2npP3/5B2/P1P5/5PPP/3R1RK1 b kq - 3 19,269,0.13450,END,37,19,19,20,32,1,0,13.96,11
r2qkb1r/p3pppp/2p2n2/2pp4/6b1/1P2PN2/P1PP1PPP/RNBQ1RK1 w kq - 0 7,-28,-0.01400,OPEN,12,7,36,36,44,0,0,15.26,8
r3kbnr/1b1n1ppp/p7/4p3/1pPpP3/3BBP2/PP2N1PP/RN3RK1 w kq - 0 13,-69,-0.03450,END,24,13,29,29,40,1,0,14.96,12
rnb2rk1/p4ppp/2p2n2/4p3/B3P3/2P5/P1P3PP/R1BK2NR b - - 0 11,243,0.12150,END,21,11,25,25,34,1,0,12.69,11
5b2/4k3/4rn2/p5PP/2q5/1P3P2/P3P3/RBB1K3 b Q - 0 26,2000,1.00000,MID,51,26,17,21,21,0,1,32.43,245
r1bqk2r/4ppbp/p2p1np1/1pp3B1/1n2P3/1BNP1N1P/PPPQ1PP1/R3K2R w KQkq - 2 10,54,0.02700,OPEN,18,10,39,39,46,0,0,13.98,6
r6k/p5pp/2p5/8/4r3/7P/P1P3PK/7R b - - 1 28,580,0.29000,END,55,28,9,14,19,1,0,13.95,14
2B5/p7/1k4Q1/4K2P/7Q/1P6/8/R7 b - - 2 47,-2000,-1.00000,END,93,47,28,1,10,1,1,87.12,187
r4k1r/pp2R2p/2p2pn1/3B1Q2/8/3P4/P1P2PPP/R5K1 w - - 0 18,2000,1.00000,MID,34,18,28,18,29,0,1,30.04,245
3r1rk1/pbp1b3/2p1p1pp/4P3/8/2N2Q2/PPP2PPP/4R1K1 w - - 0 19,372,0.18600,MID,36,19,24,22,33,0,0,13.64,12
rnbq1rk1/pp2pp1p/3p1bp1/8/3p4/2N2N2/PPP1BPPP/R1BQ1RK1 w - - 0 9,456,0.22800,OPEN,16,9,37,36,41,0,0,12.96,13
1r2k2r/2R1n1bp/6p1/1B1ppp2/P3n3/1P2P3/1B3PPP/1R4K1 b - - 2 26,177,0.08850,END,51,26,22,24,31,1,0,15.96,10
r4rk1/2p2ppp/2N1pb2/p1Pp1b2/3P4/P3PP2/1P1B2PP/R4RK1 b - - 0 16,-91,-0.04550,END,31,16,24,23,38,1,0,13.95,10
4r1k1/pp3ppp/8/3Bn1n1/6PN/2P4P/PP3P2/R5K1 b - - 0 22,201,0.10050,END,43,22,17,16,28,1,0,13.45,11
r1qr2k1/p4p1p/2p3p1/2n5/4PP2/3B4/PPP1N1PP/3RR1K1 w - - 0 20,-503,-0.25150,MID,38,20,23,27,32,0,0,12.97,15
r2nk2r/ppp2ppp/4bn2/4N3/2B1P3/2P5/P1P2PPP/R1B1K2R w KQkq - 1 10,178,0.08900,END,18,10,26,25,36,1,0,15.47,12
r4rk1/pp3pp1/7p/1N1q4/8/1R4P1/P6P/Q5K1 b - - 1 21,601,0.30050,MID,41,21,20,24,22,0,0,13.96,15
