fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
5r2/1p3qpk/p3p2p/3p4/2p2P1P/2P1P1Q1/PP4P1/3R2K1 b - - 0 30,13,0.00650,MID,59,30,21,21,32,0,0,12.97,10
r4rk1/3n1pbp/4p1p1/p2p3n/3P1B2/1N3PP1/P1R2PBP/4R1K1 b - - 0 21,277,0.13850,END,41,21,25,25,34,1,0,14.96,13
5rk1/1p4p1/p3p2p/3p2b1/8/7P/PP3rP1/1R2R2K b - - 0 30,635,0.31750,END,59,30,14,19,25,1,0,13.64,14
1r3rk1/pBp1ppbp/5np1/8/3P4/2N5/PPP2PPP/R1B2bK1 w - - 1 15,-493,-0.24650,END,28,15,21,25,35,1,0,13.96,12
2k3nr/1pp4p/p3pp2/b2r2p1/P2P4/4PNB1/5PPP/2R2RK1 w - - 2 19,-45,-0.02250,END,36,19,22,23,34,1,0,12.39,9
rnbqk2r/ppp1p1bp/3p1np1/5p2/8/3PP1P1/PPP1NPBP/RNBQK2R w KQkq - 2 6,-13,-0.00650,OPEN,10,6,39,39,46,0,0,13.43,8
r2qkbnr/ppp1pppp/2n5/3p1b2/3P4/6P1/PPP1PPBP/RNBQK1NR w KQkq - 3 4,48,0.02400,OPEN,6,4,39,39,46,0,0,14.05,9
r2k4/2p1q3/1p6/1PpPp2p/P3P1pP/3B1rP1/3Q2K1/R7 w - - 2 34,-177,-0.08850,MID,66,34,23,25,30,0,0,12.97,10
rnbqkb1r/pp1p2pp/2p1pn2/5p2/2PP1B2/2N2N2/PP2PPPP/R2QKB1R b KQkq - 1 5,-85,-0.04250,OPEN,9,5,39,39,46,0,0,14.82,9
1r4k1/p2n1pp1/2p1p1bp/2PpP1N1/3P3P/1Nq3P1/P4PB1/3Q2K1 w - - 0 21,-363,-0.18150,MID,40,21,25,27,36,0,0,14.44,13
1r3r1k/8/4b2p/4p3/2P1P2p/1P5P/P2R1PPK/5R2 b - - 0 25,-33,-0.01650,END,49,25,17,16,25,1,0,12.82,11
r1b1kb1r/1p3ppp/p3p3/3pn3/P7/2N1B3/1P2BPPP/3R1RK1 w kq - 0 14,-206,-0.10300,END,26,14,24,26,34,1,0,13.52,10
rn1qk2r/pp3ppp/2pbpn2/3p4/3P1B1P/2PQP1P1/PP3P2/RN2K1NR b KQkq - 0 8,24,0.01200,OPEN,15,8,36,36,44,0,0,14.96,11
r6k/1b1p4/p7/1p2pQ2/2n5/2p2N2/P4P1P/R3K3 b Q - 0 26,-584,-0.29200,MID,51,26,20,16,22,0,0,13.96,12
1r6/p2n1pk1/2ppb1p1/4p1Np/P3P1nP/2NP2P1/2P2PB1/4K2R w K - 0 24,-23,-0.01150,END,46,24,21,21,36,1,0,13.00,8
5b1r/k4q1p/p2p1p1p/1r2pP2/1N2P1P1/1P1P3P/5KB1/7R w - - 1 25,-559,-0.27950,MID,48,25,17,28,31,0,0,13.50,13
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/3B4/PPP2PPP/RNBQK1NR b KQkq - 1 3,95,0.04750,OPEN,5,3,39,39,46,0,0,15.05,12
r1b1Q3/p1p3k1/1pB2p1p/3P2pP/8/2P5/P1P2PP1/R3K2R b KQ - 2 24,-959,-0.47950,MID,47,24,29,14,32,0,0,14.48,15
rnbqk2r/ppp2pp1/3p1n1p/2b1p3/2B1P2B/2NP4/PPP2PPP/R2QK1NR b KQkq - 1 6,64,0.03200,OPEN,11,6,39,39,46,0,0,13.96,10
r1bqkb1r/ppp2pp1/2n1pn1p/3p4/2PP4/5NP1/PP2PPBP/RNBQ1RK1 b kq - 0 6,-53,-0.02650,OPEN,11,6,39,39,46,0,0,15.85,11
rnbqk2r/ppppnpbp/4p1p1/8/2B1P3/2NP4/PPP2PPP/R1BQK1NR w KQkq - 1 5,23,0.01150,OPEN,8,5,39,39,46,0,0,14.01,9
5rk1/pb3p1p/1p2p1p1/4P3/5N2/6Q1/PPq3PP/5RK1 w - - 0 24,-134,-0.06700,MID,46,24,22,23,28,0,0,13.65,10
5rk1/3b1ppp/3Rp3/2b1n3/4P3/2N3PN/PPP1B2P/1K5R w - - 3 22,586,0.29300,END,42,22,25,18,29,1,0,13.96,15
1rb1kbnr/p1ppqppp/1p6/3Q4/2B1P3/8/PPP2PPP/RNB2RK1 b k - 5 8,-70,-0.03500,OPEN,15,8,35,35,40,0,0,13.97,10
rn1qkbnr/ppp2ppp/8/4Nb2/8/2Np4/PPP2PPP/R1BQKB1R w KQkq - 0 6,221,0.11050,OPEN,10,6,37,38,40,0,0,14.49,10
1r6/pbkp1p1p/1pnNpPp1/4P3/6P1/8/PPP3BP/2KR3R w - - 0 24,678,0.33900,END,46,24,23,18,35,1,0,14.26,14
4r1k1/p5b1/1p1pPrpp/2p5/2Pp2P1/7P/P1PBRP2/1R4K1 w - - 2 29,40,0.02000,END,56,29,20,20,34,1,0,13.62,11
1k1r4/pp1R3p/5p2/2p2p2/2q1p3/2P3PP/PP3P2/2KR4 w - - 0 32,23,0.01150,MID,62,32,16,21,30,0,0,13.87,11
2rr2k1/p4ppp/bp2pb2/8/4p3/1PP2BP1/PB3P1P/2R1R1K1 w - - 0 20,-91,-0.04550,END,38,20,22,23,34,1,0,15.96,11
3r1k2/5pp1/2b1p2p/3n4/p1B5/P4NP1/1P3PP1/5RK1 w - - 1 30,-13,-0.00650,END,58,30,16,16,26,1,0,12.04,9
rnbq1rk1/ppp1ppbp/1n1p2p1/4P3/2PP1P2/2N2N2/PP4PP/R1BQKB1R w KQ - 4 8,94,0.04700,OPEN,14,8,39,39,46,0,0,13.92,9
rnbqkbnr/pppp1ppp/8/4p3/8/1P6/PBPPPPPP/RN1QKBNR b KQkq - 1 2,35,0.01750,OPEN,3,2,39,39,46,0,0,13.96,10
B4r1k/p1pp4/1p5p/4b1pP/6P1/8/PPP4N/2KR4 b - - 0 27,136,0.06800,END,53,27,16,14,27,1,0,13.96,10
rn1qk2r/pbpp2pp/1p2pn2/5pB1/2PP4/2P2N2/P1Q1PPPP/R3KB1R w KQkq - 2 8,34,0.01700,OPEN,14,8,36,36,44,0,0,13.96,10
r3k2r/2N2ppp/4b3/p1B5/8/2P5/PP3PPP/R3K2R b KQkq - 3 18,-687,-0.34350,END,35,18,22,17,27,1,0,13.95,15
3R2k1/1bp2pp1/6rp/pq2P3/8/2P3QP/PP3PP1/5RK1 b - - 2 26,204,0.10200,MID,51,26,26,22,30,0,0,14.96,12
6k1/2r1qpb1/2p5/4pQ2/p3P3/3P4/1PP3PP/5RK1 w - - 0 34,-255,-0.12750,MID,66,34,20,21,25,0,0,15.73,13
1r2k2r/p1p2ppp/2pp4/B7/8/2P1P3/PP4PP/5RK1 b k - 0 17,433,0.21650,END,33,17,14,17,30,1,0,15.22,13
rn1qkb1r/pbpppppp/1p6/3nP3/5P2/2N5/PPPP2PP/R1BQKBNR w KQkq - 1 5,79,0.03950,OPEN,8,5,39,39,46,0,0,16.22,9
1rb1r3/Rp4k1/5pp1/3p4/3Pp3/2P3P1/5PKP/1R2N3 b - - 1 25,-22,-0.01100,END,49,25,18,18,26,1,0,14.18,8
2rq2k1/pp3pp1/7p/3p4/3P4/2P5/P2B1PPP/R3Q1K1 w - - 0 20,497,0.24850,MID,38,20,23,20,29,0,0,13.05,13
3N1rk1/pr3ppp/1n2p3/3p4/8/P3P3/3QBPPP/R4RK1 b - - 0 18,-692,-0.34600,MID,35,18,30,19,30,0,0,13.31,15
8/5pk1/p3p1b1/3pP1Qr/1P1q4/8/6K1/4R3 w - - 0 42,-588,-0.29400,MID,82,42,16,21,17,0,0,14.00,12
2b2rk1/p1q2pbp/2p1p1p1/2Np4/Q4P2/3P4/P1P3PP/1R5K b - - 0 23,552,0.27600,MID,45,23,23,27,33,0,0,12.97,14
1rb1kb2/p2n2pp/2p5/4N3/8/1PN5/2PP1PPP/R1B1K2R b KQ - 0 16,-537,-0.26850,END,31,16,25,18,29,1,0,13.96,13
r1bqkb1r/pp2pppp/2n2n2/8/2P5/8/PP1PBPPP/RNBQK1NR b KQkq - 1 5,23,0.01150,OPEN,9,5,38,37,40,0,0,14.96,9
q4rk1/3pnppp/1p2p3/pBb5/P3P3/2N5/1PP2PPP/R1B2R1K b - - 4 14,211,0.10550,MID,27,14,26,27,37,0,0,13.30,11
r1b1kbnr/np1ppppp/pq6/2pP4/4P3/2N2N2/PPPB1PPP/R2QKB1R w KQkq - 3 7,254,0.12700,OPEN,12,7,39,39,46,0,0,13.96,12
r1b1k1nr/p2p1p1p/2p1p1p1/8/4P3/2bBB3/P1P2PPP/R4RK1 w kq - 0 12,-281,-0.14050,END,22,12,22,26,35,1,0,17.95,8
3r4/1pp2p1k/p2b2pP/4np2/5P2/PBPP4/2P1K3/6RR b - - 0 25,-101,-0.05050,END,49,25,19,17,30,1,0,13.99,10
r1bqkbnr/ppp1ppp1/2n4p/8/8/3B1N2/PPP2PPP/RNBQK2R b KQkq - 1 6,149,0.07450,OPEN,11,6,37,38,40,0,0,12.97,10
4r1k1/p5b1/1p3pp1/1qpp3P/3P4/2P1PK2/PP1B4/R5R1 b - - 0 30,561,0.28050,MID,59,30,19,23,30,0,0,13.37,15
r2qkb1r/pb3pp1/2p2n1p/n7/B3p3/2N5/PPPP1PPP/R1BQK1NR b KQkq - 3 11,37,0.01850,OPEN,21,11,38,37,40,0,0,13.96,10
rnbqk1nr/ppp1ppbp/3p2p1/8/2B1P3/5N2/PPPP1PPP/RNBQ1K1R b kq - 1 4,63,0.03150,OPEN,7,4,39,39,46,0,0,13.96,10
rn2k2r/ppp2ppp/4pnb1/4N3/1bPP4/2N1B3/PP3PPP/2R1KB1R w Kkq - 2 11,69,0.03450,END,20,11,29,29,40,1,0,13.01,8
3r2k1/pb3ppp/1pn1pb2/2p5/4n3/PNP1PN1P/1P1BBPP1/3R2K1 w - - 4 16,-35,-0.01750,END,30,16,24,24,38,1,0,13.96,10
r2r2k1/p3bppp/1p2p3/2nb4/8/5N2/PP2BPPP/R1B1R1K1 b - - 1 16,303,0.15150,END,31,16,24,25,32,1,0,14.66,13
r1bqkb1r/pppp2pp/2n2n2/4N3/2BPp3/8/PPP2PPP/RNBQK2R w KQkq - 1 6,225,0.11250,OPEN,10,6,38,38,42,0,0,13.96,12
r3k1r1/p4p1p/2p1b3/2b2p2/5B2/2NP2P1/PP5P/R4R1K b q - 0 16,48,0.02400,END,31,16,21,21,28,1,0,13.97,10
4r1k1/5p2/1p2p3/4P1pR/p1q3P1/P4P2/1PBr1P2/1K6 w - - 0 30,-611,-0.30550,MID,58,30,14,24,27,0,0,15.00,14
rnbqkb1r/pp3ppp/4pn2/2p5/2pPP3/2N2N2/PP3PPP/R1BQKB1R w KQkq - 0 6,60,0.03000,OPEN,10,6,38,39,44,0,0,13.38,10
5b1r/pp1r1k2/5n1p/4pp2/3p4/P2N1pP1/1P1B1P1P/3RR2K b - - 1 27,278,0.13900,END,53,27,21,23,32,1,0,14.98,11
rnbqk2r/pp2b1pp/2p1pn2/3p1pB1/2PP4/2N2NP1/PP2PPBP/R2QK2R b KQkq - 3 7,-34,-0.01700,OPEN,13,7,39,39,46,0,0,15.12,7
6k1/4qpp1/p3p2p/1p1b4/1Pn4P/P1Q1P3/4BPP1/4N1K1 w - - 3 31,22,0.01100,MID,60,31,21,21,30,0,0,13.78,11
2kr1b1r/ppp1ppp1/2n1bn1p/6B1/8/2NP1N2/PPP2PPP/R3KB1R w KQ - 0 9,-11,-0.00550,END,16,9,29,29,40,1,0,16.09,10
r2qk2r/ppp1bppp/2np1n2/6N1/4P1bP/2N5/PP2BPP1/R1BQK2R b KQkq - 4 9,130,0.06500,OPEN,17,9,37,38,40,0,0,12.97,11
r1b1k2r/pppp1ppp/8/8/4P3/4bP2/PPK3PP/RN3BNR w kq - 1 13,460,0.23000,END,24,13,25,23,35,1,0,14.00,13
r1b1kbnr/pp1ppppp/2n5/2q5/8/5N2/PPPBPPPP/RN1QKB1R w KQkq - 2 5,82,0.04100,OPEN,8,5,38,38,42,0,0,12.97,9
1kr5/pp5p/1b2Q3/3pn3/6P1/5r2/PP3P2/1K3R2 w - - 0 29,222,0.11100,MID,56,29,18,20,22,0,0,12.58,9
B4rk1/2p1bpp1/4p2p/4Pb2/8/P3B3/1PP3PP/3R1RK1 b - - 2 19,-458,-0.22900,END,37,19,22,16,29,1,0,14.44,12
1k5r/pp6/2pq4/1P1p2p1/P7/2P1PQPp/5P1P/R4RK1 b - - 0 30,-443,-0.22150,MID,59,30,26,20,31,0,0,15.62,14
2k4r/p7/1p6/1B1Q4/1B2P3/1bP5/PP6/2K4r w - - 1 30,-335,-0.16750,MID,58,30,19,15,18,0,0,13.96,13
rn1r2k1/5ppp/b1p5/p3N3/Np2n3/P4B1P/1PP2bP1/R1B1R1K1 w - - 0 17,-341,-0.17050,END,32,17,27,28,34,1,0,14.39,13
rn1qkb1r/ppp1pppp/6b1/6Pn/3Pp3/2N2P2/PPP4P/R1BQKBNR w KQkq - 0 7,111,0.05550,OPEN,12,7,38,39,44,0,0,12.97,11
r4r2/ppp4k/3p2pN/1Pn1p1B1/P1B1P2p/5b2/2P2P1K/R4R2 w - - 6 28,213,0.10650,END,54,28,24,23,33,1,0,14.17,11
r1b1kb1r/pppp1ppp/2n2n2/4p1B1/1qP1P3/2NP4/PP3PPP/R2QKBNR w KQkq - 3 6,87,0.04350,OPEN,10,6,39,39,46,0,0,15.59,9
r4r1k/p1pp1p2/1pn3p1/8/2PP4/P3P1b1/3N1P1P/R1B1K3 w Q - 0 21,-193,-0.09650,END,40,21,17,22,31,1,0,14.95,12
rn2kb1r/pp3ppp/2p1pn2/q7/3P2b1/2N2N2/PPP1BPPP/R1BQ1RK1 w kq - 0 8,59,0.02950,OPEN,14,8,38,38,42,0,0,14.90,9
r5k1/p1r3p1/1p2p2p/4Pp2/1q6/P1P3R1/1P4PP/5RK1 w - - 0 29,-125,-0.06250,MID,56,29,16,25,29,0,0,14.96,10
r1bqkbnr/p2p1ppp/n1p1p3/1p6/3P1B2/2N2N2/PPP1PPPP/R2QKB1R w KQkq - 2 5,143,0.07150,OPEN,8,5,39,39,46,0,0,14.96,12
r6r/p4pk1/1p4pp/2p1q3/2B5/2P2P2/PP3P1P/3RR1K1 w - - 0 23,496,0.24800,MID,44,23,19,25,30,0,0,15.20,13
r3qr1k/ppp4p/1n4p1/4p1P1/2P2P2/P6b/P5P1/R3K2R w KQ - 0 21,-743,-0.37150,MID,40,21,16,31,31,0,0,13.37,15
2rr4/1b3pkp/p3pnp1/1pp1n3/4P2P/2P2PP1/PP2NNB1/R3K2R b KQ - 1 17,138,0.06900,END,33,17,26,26,38,1,0,12.99,10
1r3rk1/4pp2/3p2p1/p1pP2Q1/3q4/1P1P2N1/2P3PP/5R1K b - - 4 24,131,0.06550,MID,47,24,23,25,30,0,0,13.96,11
5r2/ppkR4/2n5/7p/4P1p1/2B2P1P/PP4P1/1K1R4 b - - 1 25,-710,-0.35500,END,49,25,19,12,25,1,0,57.97,15
1r3rk1/5pp1/1pN2n1p/p3p3/P1P5/3nP1P1/5PBP/1R3RK1 b - - 1 22,-216,-0.10800,END,43,22,22,22,32,1,0,12.67,10
rn1qkbnr/pbpppppp/1p6/8/8/4PN2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,25,0.01250,OPEN,4,3,39,39,46,0,0,12.96,9
r3k1r1/pppb1p1p/3p1p2/8/4P3/P2B3P/1PP2PP1/R2R2K1 w q - 1 15,40,0.02000,END,28,15,20,20,34,1,0,13.61,10
rnbq1rk1/p1p2pbp/4pnp1/2Pp2B1/3P4/2N1PN2/P4PPP/R2QKB1R b KQ - 0 9,-76,-0.03800,OPEN,17,9,38,38,42,0,0,13.56,10
rn2kb1r/pppq1ppp/4b3/3PP3/4N3/5N2/PPP2PPP/R1BQKB1R b KQkq - 0 7,-439,-0.21950,OPEN,13,7,39,34,41,0,0,13.96,14
7r/3n1pk1/1p6/3p4/3P4/1R6/P5PP/5RK1 w - - 2 33,563,0.28150,END,64,33,14,11,18,1,0,13.97,13
7r/pp3pk1/2p2bq1/P1Pp1p2/3PnP2/1P2PR2/6PP/2B1R2K w - - 0 31,-573,-0.28650,MID,60,31,21,26,35,0,0,13.38,15
2q3k1/4Q1pb/pp3p1p/2p5/1n4P1/5N1P/PP3PB1/6K1 w - - 0 30,31,0.01550,MID,58,30,20,21,28,0,0,12.96,10
4k1r1/1B1b3p/p1p3pb/1p2B3/8/N1PP4/PP3PPP/R3K2R b KQ - 2 22,-793,-0.39650,END,43,22,26,16,32,1,0,12.36,15
rnbq1rk1/ppp1ppBp/6p1/8/3P4/2N2p2/PPP2PPP/R2QKB1R b KQ - 0 8,102,0.05100,OPEN,15,8,35,33,41,0,0,13.96,11
r4rk1/pp3ppp/4p1b1/2b1P3/2P2R2/2N1P3/P5PP/R1B3K1 w - - 0 21,-179,-0.08950,END,40,21,22,22,32,1,0,12.97,11
r1b1k1nr/ppppqNpp/2n5/2b5/2BpP3/8/PPP2PPP/RNBQK2R b KQkq - 0 6,-95,-0.04750,OPEN,11,6,38,38,42,0,0,13.96,9
r1b1k1nr/ppppqppp/2n5/2N1p3/8/2PPP3/PP3PPP/R1BQKBNR b KQkq - 0 6,-60,-0.03000,OPEN,11,6,39,36,45,0,0,12.97,10
6rr/1pp2kpp/p2p1b2/4n3/4P3/7P/PPPP3P/R1BQ1RK1 w - - 0 14,654,0.32700,MID,26,14,29,22,34,0,0,13.96,15
r2r2k1/p4pp1/1pp1p2p/4P3/8/1PPnB2P/1P3PP1/R4RK1 w - - 0 22,-12,-0.00600,END,42,22,20,20,34,1,0,14.96,9
2r3k1/4qpbp/4p1p1/Q7/3P4/4P3/PP3PPP/R5K1 b - - 0 22,267,0.13350,MID,43,22,21,21,27,0,0,13.73,10
r5k1/p2b1ppp/1p5P/3p4/8/P5Q1/5PPK/3qr3 b - - 0 28,2000,1.00000,MID,55,28,13,28,25,0,1,29.94,245
1k5r/p7/1pb2p2/1P1p4/P2P4/2P2qp1/4R3/4R1K1 w - - 1 34,-725,-0.36250,MID,66,34,14,22,23,0,0,15.26,13
r2qkbnr/ppp1pppp/3p4/3Pn3/4P3/5P1P/PPP2P2/RNBQKB1R b KQkq - 0 6,-60,-0.03000,OPEN,11,6,36,36,44,0,0,13.96,10
r1bqk2r/ppp2pp1/2np1n1p/2b1p3/2B1P3/2NPBN2/PPP2PPP/R2Q1RK1 b kq - 1 7,22,0.01100,OPEN,13,7,39,39,46,0,0,13.96,10
rnbqkb1r/ppppn1pp/5p2/3Pp3/2P1P3/8/PP3PPP/RNBQKBNR b KQkq - 0 4,-121,-0.06050,OPEN,7,4,39,39,46,0,0,13.06,10
r3kb1r/ppq2ppp/2n1pn2/3p4/3P1Pb1/2PB1N2/PP4PP/RNBQ1RK1 w kq - 4 9,-12,-0.00600,OPEN,16,9,38,38,42,0,0,12.95,8
5r1r/kp3P2/p6p/2p2P2/3p4/1B1P3P/PPP5/2KR3R b - - 0 31,-701,-0.35050,END,61,31,20,15,29,1,0,13.96,14
r1b4k/1p3rbp/p5p1/4P2n/8/2N4P/PP4P1/R1BR2K1 w - - 1 20,-218,-0.10900,END,38,20,21,23,27,1,0,15.03,11
5r1k/p4ppp/1p1r4/5qP1/2PP1N1Q/8/P6P/6K1 w - - 1 27,-725,-0.36250,MID,52,27,17,24,25,0,0,14.02,13
4r1k1/5p1p/3q2p1/P7/1n1P4/4P2P/3Q1PP1/R4RK1 b - - 0 26,-525,-0.26250,MID,51,26,25,20,24,0,0,14.13,13
5r2/ppp3pp/1kn5/2p5/PPN5/3pb2P/1B4q1/R2K4 b - - 1 24,-2000,-1.00000,MID,47,24,14,27,27,0,1,43.89,245
2kr4/ppp2pp1/2n1bn1Q/3pp3/7N/2NP3B/PPP1PP2/2K4R b - - 0 17,75,0.03750,MID,33,17,29,21,35,0,0,13.10,11
r1b1kb1r/1pp2ppp/p2p1n2/6B1/2BPP3/2N5/PP3PPP/R3K2R b KQkq - 1 10,-35,-0.01750,END,19,10,26,26,38,1,0,13.00,10
rn1qk2r/1p2bppp/p2pbn2/4p3/4P3/1NN1BQ1P/PPP2PP1/R3KB1R b KQkq - 2 9,-35,-0.01750,OPEN,17,9,38,38,42,0,0,12.98,8
r1b1kbnr/pp1p1ppp/n1pPp3/2P1P1N1/1P6/P4N1B/2KB3P/3R1R2 b kq - 4 27,-225,-0.11250,END,53,27,28,30,40,1,0,15.96,10
rnb1kb1r/pppp1ppp/5n2/q7/8/2PP1N2/PP2BPPP/RNBQK2R w KQkq - 1 8,146,0.07300,OPEN,14,8,38,38,42,0,0,13.96,10
rnbqk2r/ppp3pp/5n2/2bppP2/2P5/3P4/PP2BPPP/RNBQK1NR w KQkq - 0 6,38,0.01900,OPEN,10,6,39,38,44,0,0,13.88,9
2r2r2/ppk4R/2p5/4n3/P1B2p2/3P4/2PN1PP1/1R2K3 b - - 1 24,-599,-0.29950,END,47,24,21,17,25,1,0,15.00,15
5rk1/ppp4p/6p1/3PNp2/2qB1QP1/2P5/4NP1P/5RK1 w - - 1 28,887,0.44350,MID,54,28,28,20,29,0,0,13.96,15
1k1q3R/pp1b4/2n5/8/8/2QB1P2/PPP5/1K1N4 b - - 2 30,-732,-0.36600,MID,59,30,24,17,19,0,0,14.38,15
r3k2r/ppp2ppp/2p2n2/4p3/2b1P3/P1P1B2P/1PPN1PP1/R2K3R b kq - 4 11,-36,-0.01800,END,21,11,24,24,40,1,0,13.70,10
3r1r2/7p/1p4pk/2p2p2/6n1/PN2P1K1/2P2P2/R4R2 b - - 2 28,178,0.08900,END,55,28,17,18,24,1,0,14.96,9
4r1k1/6p1/4pn1p/p2PR3/2p5/8/P4PPP/6K1 w - - 0 29,-504,-0.25200,END,56,29,10,13,23,1,0,13.96,12
1r3rk1/p5p1/2p1p3/2Pp1p2/3P4/2B3qP/P1Q5/5R1K b - - 3 31,586,0.29300,MID,61,31,21,25,26,0,0,14.00,14
r4rk1/p4ppp/3b3B/8/3N4/8/PP2QPPP/R2R2K1 b - - 0 17,-853,-0.42650,MID,33,17,30,17,26,0,0,13.81,15
rn1q1rk1/pppbnpbp/3pp1p1/8/3PP3/P1N2N2/1PP1BPPP/R1BQ1RK1 w - - 1 8,81,0.04050,OPEN,14,8,39,39,46,0,0,14.68,9
b7/5k1p/p5p1/1p2r3/5B2/2P4P/PP6/6K1 b - - 1 33,695,0.34750,END,65,33,7,12,19,1,0,13.96,15
3r1rk1/pb1Bnpbp/1p2p1p1/8/7P/2N1PN2/PP3PP1/R1B2RK1 w - - 1 15,441,0.22050,END,28,15,28,25,35,1,0,14.96,12
rn1qkbnr/p1pp1ppp/1p2p3/8/3P4/5PB1/PPP1PP1P/RN1QKB1R b KQkq - 1 5,-78,-0.03900,OPEN,9,5,36,36,44,0,0,13.96,8
rnbqk2r/ppp1bppp/8/3np3/8/3P1B2/PPPB1PPP/RN1QK1NR w KQkq - 2 7,-12,-0.00600,OPEN,12,7,38,38,42,0,0,13.48,11
r1b1r1k1/pp1nppbp/1qpp1np1/6B1/3PP3/2NB1N2/PPPQ1PPP/R3R1K1 w - - 8 10,105,0.05250,OPEN,18,10,39,39,46,0,0,14.95,9
4rbk1/6p1/p1Rp1n2/1p1P3p/1P2QP2/P4N1P/5BP1/6K1 b - - 0 35,-198,-0.09900,MID,69,35,26,16,29,0,0,14.52,11
r4rk1/p4p2/1n1p2pp/2p3Q1/2P5/3B4/PP3PPP/R3R1K1 b - - 0 19,-1,-0.00050,MID,37,19,28,19,31,0,0,13.36,11
2r5/pp3pkp/2bp2p1/8/5P2/1N1Q4/q3R1PP/6K1 b - - 1 26,389,0.19450,MID,51,26,20,23,24,0,0,12.96,12
r2q1rk1/ppp1ppbp/2np1np1/3P2B1/2P1P3/2N2B2/PP3PPP/R2QK2R b KQ - 0 9,-65,-0.03250,OPEN,17,9,36,36,44,0,0,13.96,9
2kr3r/ppp2p2/2np2p1/7p/3pP3/5PN1/PPPB3P/R3KB1R b - - 1 17,-504,-0.25200,END,33,17,25,21,36,1,0,15.96,14
r5r1/ppp5/2b1NknQ/5p2/2BP4/2P3P1/P1P3KP/4R3 w - - 1 29,904,0.45200,MID,56,29,26,20,28,0,0,14.98,14
r2q1rk1/1pp2ppp/2nb1p2/pP1N1b2/3P4/P3P3/2P2PPP/R2QKBNR b KQ - 0 9,-85,-0.04250,OPEN,17,9,36,35,42,0,0,14.34,9
r3k2r/ppp2ppp/2nbb1n1/3p4/3P4/1NP2N2/PP3PPP/R1B1KB1R b KQkq - 0 10,45,0.02250,END,19,10,29,29,40,1,0,13.01,10
3r1rk1/1p2npbp/p4np1/2p2b2/4p2N/2P1P1P1/PP2NPBP/R1B1R1K1 w - - 2 16,-41,-0.02050,END,30,16,29,29,40,1,0,14.97,11
r1bqr1k1/ppp2ppp/2nb1n2/3p4/3P4/2N1BN1P/PPPQ1PP1/2KR1B1R b - - 0 9,55,0.02750,OPEN,17,9,38,38,42,0,0,60.99,9
4r3/ppp2pk1/2pb1N1p/3n2pQ/3P4/5PB1/PPP3PP/4r1K1 w - - 0 21,-433,-0.21650,MID,40,21,22,23,35,0,0,14.01,11
5r2/5p1k/4pPpp/p4N2/3P4/2r5/P5PK/R3R3 b - - 0 29,187,0.09350,END,57,29,17,15,23,1,0,13.96,10
r2qk2r/1ppBbppp/3p1n2/p3p1B1/3nP3/2NP1N1P/PPPQ1PP1/R3K2R b KQkq - 0 9,-6,-0.00300,OPEN,17,9,39,36,45,0,0,13.96,11
6k1/p7/3p2p1/1pp1bn1p/5P2/6P1/PP2K3/R1B5 b - - 0 31,101,0.05050,END,61,31,12,12,24,1,0,13.80,9
r5k1/5ppp/p7/1p6/2pR4/7P/PPP2PP1/2K5 b - - 0 24,-97,-0.04850,END,47,24,11,11,26,1,0,12.96,9
N4br1/pp5p/4kpp1/n3P3/4pB2/2P4P/PP4P1/RN1QR1K1 w - - 1 20,2000,1.00000,MID,38,20,34,17,33,0,1,15.27,16
1r6/p1p1k1rp/1p1p4/3Pp3/PPP4R/6P1/5PK1/R7 b - - 2 31,-8,-0.00400,END,61,31,16,16,28,1,0,13.42,11
rnb2rk1/3pbppp/p7/1pp1P3/2B5/2B2N2/P1P1KPPP/RN5R w - - 0 15,371,0.18550,END,28,15,28,26,37,1,0,18.95,10
5rk1/pp4N1/2p2n2/3pr2p/1P5B/P2P4/2P2PP1/R2Q2K1 b - - 0 23,-531,-0.26550,MID,45,23,26,18,29,0,0,13.71,14
r1bqkb1r/pppp1ppp/2n2n2/8/3PP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 1 6,-165,-0.08250,OPEN,10,6,36,38,43,0,0,12.61,11
5rk1/5pp1/1p2p2p/8/3P3N/3bP1PP/3K1P2/7B b - - 1 29,418,0.20900,END,57,29,11,13,24,1,0,13.96,13
rn1qk1nr/pp3ppp/4p1b1/2bpP3/3N4/2P3P1/PP3PBP/RNBQK2R b KQkq - 0 8,76,0.03800,OPEN,15,8,38,38,42,0,0,13.96,9
7r/4Qp2/2pbk3/P1pp4/4n3/2P1PNr1/1P5N/R1B4K b - - 0 24,2000,1.00000,MID,47,24,27,20,25,0,1,59.06,245
r1bq1rk1/1pp1bppp/p1n1pn2/8/2BPP3/P1N2N1P/1P3PP1/R1BQK2R w KQ - 1 9,154,0.07700,OPEN,16,9,38,38,42,0,0,13.99,11
r1bqk2r/p2pb1pp/2p1pn2/2p3B1/4P3/2N5/PPP2PPP/R2QK1NR b KQkq - 1 8,113,0.05650,OPEN,15,8,35,35,40,0,0,11.97,10
