fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
N1b1kb1r/pp1pn1pp/4n3/4Q3/8/5N2/P4PPP/5RK1 w - - 1 18,576,0.28800,MID,34,18,24,22,27,0,0,14.96,13
r1bq1rk1/ppp2ppp/2n5/3pP3/3P4/5N1P/PP1NBKP1/R2Q3R b - - 1 12,-283,-0.14150,OPEN,23,12,34,32,37,0,0,14.57,12
1r4k1/p1p2p1p/q5p1/4p3/2P1P3/4B2P/5PP1/3Q1RK1 w - - 0 32,535,0.26750,MID,62,32,22,20,27,0,0,13.77,12
2rr4/5pbk/bp2p1pp/p1pnP3/3PN3/2P1BN2/PP3RPP/4R1K1 b - - 1 23,268,0.13400,END,45,23,26,26,38,1,0,14.00,11
2k4r/pp3pp1/1np4p/8/3q4/BQ5P/PP3PP1/4R1K1 w - - 0 22,143,0.07150,MID,42,22,22,23,28,0,0,14.13,12
r4b1k/3q4/1p5p/p3p1p1/1nQpP3/6P1/4PPBP/2R3K1 w - - 1 31,-429,-0.21450,MID,60,31,22,26,29,0,0,14.43,12
8/8/4Q3/pp3R1q/1k1p4/3P1p2/PPP2P2/2RK4 w - - 3 37,2000,1.00000,MID,72,37,24,13,22,0,1,30.22,245
5k2/p3r1bp/6p1/5pB1/8/8/P1P2PPP/5NK1 w - - 0 23,21,0.01050,END,44,23,11,12,22,1,0,14.96,10
r1b5/1p2pkrp/3p4/1p1N1p2/8/8/PPP2PPP/R4RK1 w - - 0 17,162,0.08100,END,32,17,19,19,30,1,0,13.28,10
r4k1r/pp3bb1/2p2n2/5P2/3P2P1/2N2B2/PPP4P/2KR3R b - - 2 19,132,0.06600,END,37,19,23,22,29,1,0,13.40,11
2k5/ppp2p1p/5p2/8/4p1r1/2P5/P1P1KPN1/7R b - - 0 23,168,0.08400,END,45,23,12,12,25,1,0,14.02,12
8/1b6/kp6/2p3K1/6Q1/p1q5/8/8 b - - 3 58,816,0.40800,END,115,58,9,15,9,1,0,13.96,15
4r1k1/2nq1pbp/4p1p1/8/PB2b3/1P1nP2P/5PP1/3R1RK1 b - - 2 24,860,0.43000,MID,47,24,19,30,29,0,0,13.97,15
r1b2rk1/1pqp1ppp/p1n1pn2/2b5/2PNP3/2N1BP2/PP2B1PP/R2Q1RK1 w - - 5 11,51,0.02550,OPEN,20,11,38,38,42,0,0,12.97,10
rn1qkb1r/p3pppp/2p2n2/1p3b2/B2P4/2N2N2/PPP2PPP/R1BQK2R w KQkq - 0 8,83,0.04150,OPEN,14,8,38,38,42,0,0,12.97,11
2q1k3/1b2ppbp/3p1np1/Q1p5/5P2/1P2PN2/1BPP2PP/5RK1 w - - 2 20,374,0.18700,MID,38,20,27,24,34,0,0,13.68,12
1r2k2r/p4pbp/b5p1/3B4/4q3/8/PPP2PPP/R3K2R w KQk - 0 16,-603,-0.30150,MID,30,16,19,29,28,0,0,13.94,13
rn1qk1nr/ppp2ppp/8/3pP3/3P1p1R/5b2/PPP3P1/RNBQKB2 w Qkq - 0 8,-352,-0.17600,OPEN,14,8,34,36,40,0,0,13.00,10
r3k2r/pppn1ppp/2nb4/3Np3/8/1P3NP1/PBP1PPKP/R4R2 w kq - 2 13,27,0.01350,END,24,13,26,26,38,1,0,14.47,6
rn1qkb1r/1pp2pp1/p3pn1p/3p4/3P1B2/2PQPN2/PP3PPP/RN2K2R w KQkq - 0 8,23,0.01150,OPEN,14,8,36,36,44,0,0,13.96,8
7r/3R1kp1/p1p2n2/1p4q1/8/5Q2/PPP2PpP/4R1K1 b - - 0 24,-516,-0.25800,MID,47,24,24,22,26,0,0,52.48,13
rnbqk2r/1ppp1ppp/8/p1bPp3/2P1n3/P2BP3/1P3PPP/RNBQK1NR b KQkq - 1 6,-40,-0.02000,OPEN,11,6,39,39,46,0,0,14.95,10
3n1rk1/2pnbpp1/7p/4p3/P3P3/2P1BN2/1P3PPP/RN3RK1 b - - 0 16,-707,-0.35350,END,31,16,26,19,33,1,0,13.47,15
2kr3r/ppp1npp1/4p2p/2b5/4P3/8/PPP2PPP/RNB1RK2 w - - 2 13,-19,-0.00950,END,24,13,23,23,36,1,0,12.97,11
4kr2/1Np4p/p3P3/P5N1/RpP3pP/1P1P4/5q2/3QK2b w - - 1 32,-2000,-1.00000,MID,62,32,26,22,29,0,1,1.00,0
r1r5/1p1knppp/p1n5/4Pp2/Q2P4/5N2/PP3PPP/2R2RK1 w - - 0 17,784,0.39200,MID,32,17,29,22,34,0,0,13.96,14
r1R5/p4pk1/1p4p1/4p2p/3Q1R1q/P7/1P4P1/6K1 b - - 0 27,493,0.24650,MID,53,27,22,20,23,0,0,13.49,12
2k2bnr/ppp2ppp/5q2/4N3/8/2N5/PPP2PPP/R1BR2K1 w - - 1 14,-100,-0.05000,MID,26,14,25,26,33,0,0,13.06,9
rnbqk2r/ppppppbp/5np1/8/8/1P1P4/PBPNPPPP/R2QKBNR b KQkq - 2 4,49,0.02450,OPEN,7,4,39,39,46,0,0,13.63,10
br4k1/3n1pp1/Q6p/3P4/4Pq2/P4B2/5PPP/3R2K1 b - - 0 31,224,0.11200,MID,61,31,23,23,25,0,0,13.96,11
r4rk1/2p2p1n/4p3/p7/Pp1P1n1P/5NP1/1PP2P2/2KR1R2 b - - 0 24,262,0.13100,END,47,24,20,21,31,1,0,13.96,11
3r1k1r/p3pp1p/2B3p1/2p2n2/4P3/3P1R1P/P5P1/2R3K1 b - - 0 23,410,0.20500,END,45,23,18,19,28,1,0,14.01,13
2r3rk/6pp/1p1p4/p1p1p3/P6P/1PpP1PP1/3bB1K1/2R2R2 w - - 2 38,-428,-0.21400,END,74,38,19,21,34,1,0,12.10,13
2r1r1k1/1p1n1pbp/p4np1/3Pp1B1/4P3/2NB3P/PP3RP1/R5K1 w - - 0 18,185,0.09250,END,34,18,25,25,34,1,0,13.96,10
5rk1/5p2/p1qnp1pp/1pNp4/1P1P4/P3PQ1P/5PP1/4R1K1 w - - 2 27,63,0.03150,MID,52,27,24,24,34,0,0,13.19,11
rnbq1rk1/pp1n1pb1/2p1p1pp/3pP1B1/2PP4/2N2NP1/PP3PBP/R2Q1RK1 w - - 0 11,693,0.34650,OPEN,20,11,39,39,46,0,0,15.28,16
rn1qkb1r/pbp2ppp/1p3n2/3p4/2B5/3P2N1/PPP2PPP/RNBQK2R w KQkq - 0 7,-23,-0.01150,OPEN,12,7,38,38,42,0,0,14.08,11
4k1r1/ppp2p2/4p2p/4n3/7q/1B6/PPPQ2P1/4R2K w - - 0 26,-2000,-1.00000,MID,50,26,21,23,26,0,1,22.97,20
r3k1nr/pp3p2/2pp1p1p/4p3/2B1P3/3PK2P/PPP2P2/R6R w kq - 0 16,-103,-0.05150,END,30,16,20,21,36,1,0,14.96,9
4r3/Q7/1p1pkq2/2p2p2/2Pp2p1/3P2P1/PP1KPP2/R7 b - - 0 27,-126,-0.06300,MID,53,27,21,20,30,0,0,15.03,10
3Q4/6kp/6p1/1Pp1q3/4p3/8/3P1bPP/5R1K w - - 4 33,478,0.23900,MID,64,33,18,16,20,0,0,12.96,11
r1b1kb1r/ppp1pppp/8/8/7q/1P3P2/PBPPBP1P/R2QK2R w KQkq - 1 10,8,0.00400,OPEN,18,10,32,32,38,0,0,13.96,10
rn3rk1/pp5p/2pb2p1/8/3PpP2/1P5P/PBP1K3/R4R2 b - - 4 18,520,0.26000,END,35,18,19,22,31,1,0,13.99,11
r2qkb1r/pp1bnppp/2n5/1B1p4/3P4/5N2/PP3PPP/RNBQ1RK1 w kq - 4 9,198,0.09900,OPEN,16,9,37,37,38,0,0,13.88,10
r1bqk1nr/pppp1ppp/2n5/4p3/2BNP3/3P4/PPP2PPP/RNBQK2R b KQkq - 0 5,-145,-0.07250,OPEN,9,5,39,36,45,0,0,14.92,10
8/7p/p1pPR3/2Pp1k2/8/5K2/P4P1P/8 w - - 0 38,874,0.43700,END,74,38,10,4,19,1,0,13.48,14
7k/3q2bp/6p1/pN3p2/P6P/5pP1/5P2/2Q3K1 b - - 0 39,165,0.08250,MID,77,39,16,17,22,0,0,13.77,9
r1bqkb1r/pp2pppp/2n5/1B1n4/3N4/2P5/PP3PPP/RNBQK2R b KQkq - 2 7,-20,-0.01000,OPEN,13,7,37,37,38,0,0,13.96,10
r6r/1pk2ppp/p1n1p3/8/2p5/4B3/PP3PPP/R2R2K1 w - - 2 20,-279,-0.13950,END,38,20,18,20,30,1,0,13.96,9
r4rk1/ppp2p2/1b1p4/4pR1p/2n1P1pP/2NP2P1/PPP5/7K w - - 0 24,-457,-0.22850,END,46,24,15,24,36,1,0,13.96,14
rnbqkb1r/pp2pppp/5n2/3p4/2PQ4/2N5/PP2PPPP/R1B1KBNR w KQkq - 1 5,120,0.06000,OPEN,8,5,38,38,42,0,0,18.73,11
r1bn1rk1/2p2pp1/p2b1n1p/1p2p3/2B1P3/4BN1P/PPP1NPP1/2KR3R w - - 0 12,-25,-0.01250,END,22,12,29,29,40,1,0,12.97,10
r1bn1b1r/pp1kpppp/5n2/1N2N3/2B5/8/PP3PPP/R1B1K2R b KQ - 0 10,-2000,-1.00000,END,19,10,27,28,34,1,1,43.51,245
rn3rk1/1p4bp/1pp1bnp1/3p1pB1/3Pp3/P1P2PP1/1P1NP1BP/R3NRK1 b - - 2 13,105,0.05250,END,25,13,30,30,44,1,0,12.97,12
r4rk1/pp3pp1/2p4p/3p4/4p1R1/P1N4P/1PPPB1PK/R1B1q3 b - - 2 21,324,0.16200,MID,41,21,25,27,36,0,0,15.05,11
r1b2rk1/pp5p/2n2p2/1B2p1p1/4p3/P1P3B1/2P2PPP/3RK2R w K - 2 16,-121,-0.06050,END,30,16,22,23,34,1,0,13.96,10
rn1q1rk1/pb1pppbp/1p3np1/2p3B1/2PP4/2NBPN2/PP3PPP/R2Q1RK1 b - - 2 8,-25,-0.01250,OPEN,15,8,39,39,46,0,0,14.97,10
r2r2k1/p3bppp/2p1pn2/4p3/5B2/2N5/PPP2PPP/3RR1K1 w - - 0 16,-5,-0.00250,END,30,16,22,23,34,1,0,14.02,10
5r1r/1pk2Np1/1pp1pn2/6Bp/3P4/3Q4/PPP2PPP/3R1RK1 w - - 0 18,968,0.48400,MID,34,18,32,19,34,0,0,13.96,15
rnbqkbnr/pp1p1ppp/4p3/2P5/8/5N2/PPP1PPPP/RNBQKB1R b KQkq - 0 3,7,0.00350,OPEN,5,3,39,38,44,0,0,14.47,10
5rk1/1pp2pp1/1r1p3p/p2Pp3/1PP1Pq2/P1Q2N2/4KP1P/7R b - - 0 23,525,0.26250,MID,45,23,24,27,36,0,0,14.50,15
r1bqk2r/pp3ppp/2n2b2/1B1p4/2pP4/2P2N1P/PP3PP1/RN1QK2R w KQkq - 0 10,-44,-0.02200,OPEN,18,10,35,35,40,0,0,14.96,8
rnbqkb1r/pp3ppp/3ppn2/2p5/Q1B1P3/2P2N2/PP1P1PPP/RNB1K2R b KQkq - 1 5,43,0.02150,OPEN,9,5,39,39,46,0,0,14.83,9
5rk1/5pp1/5q1p/8/3p1Pn1/PQ1P2P1/1PP4P/2K1r2R w - - 0 25,-265,-0.13250,MID,48,25,21,26,28,0,0,12.94,12
r2qk2r/ppp2pp1/2np1n1p/2b1p1B1/2B1P1b1/2NP1N2/PPP2PPP/R2Q1RK1 w kq - 0 8,47,0.02350,OPEN,14,8,39,39,46,0,0,14.35,10
1r2kb1r/p1pn1ppp/B7/4n3/8/8/PP3PPP/RNB1K2R b KQk - 2 13,100,0.05000,END,25,13,24,24,30,1,0,16.48,11
rnbqkbnr/ppp2ppp/8/3P4/4p3/6P1/PP1PPPBP/RNBQK1NR b KQkq - 0 4,-172,-0.08600,OPEN,7,4,39,38,44,0,0,14.23,9
r1bk1b1r/ppp2ppp/5n2/4n3/4P3/2N5/PPP2PPP/R1B1KB1R w KQ - 2 8,-273,-0.13650,END,14,8,26,28,37,1,0,14.96,10
r4k2/1p6/3p1p2/p1p2P1r/3pP2P/3P4/PPPN4/R3K3 b Q - 1 21,238,0.11900,END,41,21,15,16,30,1,0,13.96,11
r4rk1/pbb3pp/5pn1/4N3/1P1pP3/P2B1N2/5PPP/2R2RK1 b - - 0 19,357,0.17850,END,37,19,25,24,32,1,0,15.95,12
1br4k/p5pp/1p3p2/8/1P1Pq2P/P5P1/1B3K2/4R3 w - - 0 29,-41,-0.02050,MID,56,29,13,22,25,0,0,13.53,10
r1bq1rk1/ppp1ppbp/2np1np1/8/8/3P1NP1/PPP1PPBP/RNBQR1K1 w - - 1 7,27,0.01350,OPEN,12,7,39,39,46,0,0,11.97,10
6kr/2N1bpp1/3p1nn1/p7/2P1p2P/BP2P1P1/P2PQ3/2K3R1 b - - 1 22,-604,-0.30200,MID,43,22,27,19,32,0,0,13.64,14
5b2/4k3/4B2p/7p/1Pn5/2P5/P2rQ2P/R2K2NR w - - 0 26,845,0.42250,MID,50,26,29,13,20,0,0,13.79,15
6k1/1pr2pbp/p2p4/2p5/2P5/2NP2Qb/PP4B1/R4RK1 b - - 0 24,-794,-0.39700,MID,47,24,29,17,28,0,0,13.96,16
1r3rk1/5pp1/2B5/1n1Pp3/4R3/1P4PP/PKP5/4R3 w - - 2 29,603,0.30150,END,56,29,19,16,24,1,0,15.48,13
r1bqk1nr/pppnppbp/3p2p1/8/3P1B2/2P2N2/PP2PPPP/RN1QKB1R w KQkq - 2 5,8,0.00400,OPEN,8,5,39,39,46,0,0,13.87,9
3rr1k1/2p3pp/4P3/pB6/5pP1/1PK2N1P/2P5/7R b - - 0 22,-469,-0.23450,END,43,22,16,15,25,1,0,12.76,12
r1bqk2r/1p2bppp/p1nppn2/8/3PP3/2N2N1P/PP2BPP1/R1BQ1RK1 b kq - 0 9,-106,-0.05300,OPEN,17,9,38,38,42,0,0,13.96,9
3q1k2/4npbp/2p3p1/N7/3PQB2/2P4P/PP3PP1/2K1R3 b - - 0 29,-743,-0.37150,MID,57,29,27,19,29,0,0,15.01,16
8/1pp2ppk/p6p/8/2P2Pb1/1P6/Pq4rP/4QR1K w - - 0 28,-12,-0.00600,MID,54,28,19,23,27,0,0,14.00,10
r2qkb1r/pp2nppp/2n1p3/3pP3/3P2b1/4BN2/PP2BPPP/RN1QK2R w KQkq - 2 9,-3,-0.00150,OPEN,16,9,38,38,42,0,0,13.96,10
r2qkb1r/pp2pppp/2n2n2/1B1p4/3P4/5b1P/PPP2PP1/RNBQ1RK1 w kq - 0 8,26,0.01300,OPEN,14,8,35,38,41,0,0,13.01,9
rn5k/p5pp/b1p2p2/1p3n2/1r6/1B2PN2/PPP2PPP/3RK2R b K - 1 18,-182,-0.09100,END,35,18,23,25,35,1,0,14.96,11
4r1k1/6p1/p4P2/1p4p1/4q2n/P3N2P/5Q1B/5RK1 b - - 0 34,-183,-0.09150,MID,67,34,23,21,21,0,0,14.67,10
r3kbnr/ppp2ppp/2n1b3/4p3/4P3/2NB4/PPP2PPP/R1BK2NR w kq - 4 7,-25,-0.01250,END,12,7,29,29,40,1,0,16.88,9
5r1k/ppp3pp/2n2r2/8/4P3/P2P1NnP/BPPQ2P1/R5K1 b - - 2 22,-365,-0.18250,MID,43,22,27,21,32,0,0,12.66,12
1b5k/4q1p1/p2nBp1p/2pP1P2/4Q3/2B3P1/P6P/6K1 w - - 1 39,38,0.01900,MID,76,39,20,20,26,0,0,13.11,10
2r4r/ppk3pp/4p3/4P3/3P4/5P2/PP4PP/2B2K2 w - - 1 28,-557,-0.27850,END,54,28,10,15,27,1,0,14.61,14
2r3k1/5p1p/r3pp2/1p1p4/6P1/5P1P/PP2R1K1/R7 w - - 2 27,-186,-0.09300,END,52,27,15,16,26,1,0,13.75,11
r3k3/ppp1b3/2n1b1p1/5p2/4n3/3P4/PPP1BPPP/R1B2RK1 b q - 0 14,88,0.04400,END,27,14,23,22,33,1,0,12.97,9
rnbq2nQ/pppkpp1p/6p1/3p4/4P3/8/PPPP1PPP/RNB1KBNR b KQ - 0 5,-677,-0.33850,OPEN,9,5,39,31,44,0,0,12.97,14
rnbqk2r/ppp2ppp/4pn2/3p4/2PP4/2b1PN2/PP3PPP/R1BQKB1R w KQkq - 0 6,40,0.02000,OPEN,10,6,36,39,45,0,0,14.69,12
8/5pkp/2p3p1/p2q2B1/Pp3p2/1n1P1P1P/1P6/1K1Q4 w - - 3 32,-369,-0.18450,MID,62,32,17,19,28,0,0,14.96,11
4rr2/ppp1q1pk/2npp3/8/N3P3/1P5P/P1P2PP1/4bK2 w - - 0 20,-1049,-0.52450,MID,38,20,10,31,32,0,0,13.51,14
6r1/5p1k/p3q2p/1p3p2/1P1pp3/PQ5P/4BPP1/2r1R1K1 w - - 0 36,-680,-0.34000,MID,70,36,22,26,30,0,0,13.96,14
3R3k/1pp1np2/1b5p/pq3P1p/4Np2/2P4B/PP4QK/8 b - - 3 34,-2000,-1.00000,MID,67,34,24,22,29,0,1,79.40,232
r2q1rk1/ppp2pbp/2n2np1/4p3/2P1P1b1/P1NB1N2/1P3PPP/R1BQK2R w KQ - 1 10,-72,-0.03600,OPEN,18,10,38,38,42,0,0,14.95,10
r6k/p4p1p/4pp2/3p3r/3N4/2P3R1/PP3PPP/R5K1 w - - 5 21,545,0.27250,END,40,21,19,16,29,1,0,13.55,13
r2qkb1r/pp2pppp/2n2n2/1Bpp4/8/1P2PQ1P/PBPP1PP1/RN2K2R b KQkq - 0 7,-31,-0.01550,OPEN,13,7,36,36,44,0,0,14.96,11
r1b1k2r/ppp1bppp/2p2n2/8/8/3P1N2/PPP2PPP/RNB2RK1 b kq - 1 10,19,0.00950,END,19,10,26,26,38,1,0,13.96,9
rnbk2nr/pp3ppp/3b4/2p1N3/4P3/8/PPP2PPP/RNB1KB1R w KQ - 1 7,520,0.26000,END,12,7,29,28,38,1,0,14.43,15
3bkr2/2p2p2/3p1Pp1/3Pp1Pp/4P2P/1KNQ4/RP3q2/8 b - - 0 41,-349,-0.17450,MID,81,41,23,23,30,0,0,13.96,12
4nrk1/1R3pp1/p3p3/3pP1p1/3P4/r6P/5PP1/5RK1 w - - 0 26,-312,-0.15600,END,50,26,15,19,27,1,0,13.08,12
rnbq1rk1/p3bppp/1pp1pn2/2Pp4/3P1B2/P3P3/1P1N1PPP/RN1QKB1R w KQ - 0 9,21,0.01050,OPEN,16,9,39,39,46,0,0,13.83,11
3qk3/pp2npp1/2p1p2p/4P2P/2PB2P1/3Q4/PP3P2/2K5 w - - 4 26,53,0.02650,MID,50,26,19,19,32,0,0,13.96,10
r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2PP4/PP3PPP/RNBQKBNR w KQkq - 1 4,-11,-0.00550,OPEN,6,4,39,39,46,0,0,13.65,8
3r1bk1/8/p1pPp2p/2B1P1p1/P3B1P1/8/1P4KP/8 b - - 5 40,-172,-0.08600,END,79,40,12,13,26,1,0,13.73,10
r1bqk1nr/pppp1pp1/2B4p/4p3/1b2P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 0 5,-14,-0.00700,OPEN,9,5,39,36,45,0,0,14.96,10
r2qk1nr/pp2bppp/2np4/1Bp1p2b/4P3/2NP1N1P/PPP2PP1/R1BQ1RK1 w kq - 1 8,51,0.02550,OPEN,14,8,39,39,46,0,0,12.97,7
8/p5kp/3p1p2/2nPpPp1/2P4P/P3Q1P1/5PB1/1q4K1 w - - 1 27,-65,-0.03250,MID,52,27,19,18,30,0,0,13.63,9
r1b1kb1r/pppp1ppp/2n1p3/3nP3/3P1P1q/2P5/PP4PP/RNBQKBNR w KQkq - 1 6,139,0.06950,OPEN,10,6,39,39,46,0,0,14.21,11
5r1r/1p6/8/1qk3K1/5p2/p7/8/8 w - - 3 58,-2000,-1.00000,END,114,58,0,22,9,1,1,56.85,188
r1n1k2r/2p2pp1/p1P3bp/N7/1P1p4/7P/5PP1/RN2R1K1 b kq - 1 24,-25,-0.01250,END,47,24,21,22,30,1,0,14.62,10
5r2/p1k5/2n2p2/1p4p1/2pPb3/P1P5/P2B2PP/R4RK1 w - - 0 26,426,0.21300,END,50,26,19,16,28,1,0,14.96,12
7r/pbq2kr1/4p3/1p1pnp1N/2pP1P2/2P2P2/PP5P/RB5K w - - 0 32,-824,-0.41200,MID,62,32,18,31,34,0,0,12.98,15
5r2/p3rpk1/1p2p3/3pN1np/3P4/P1P2P1P/1P6/R3R1K1 w - - 1 28,15,0.00750,END,54,28,19,19,30,1,0,12.97,12
r1bqkb1r/ppp2ppp/2n2n2/3pP1B1/8/3BP3/PPP2PPP/RN1QK1NR b KQkq - 0 5,37,0.01850,OPEN,9,5,39,38,44,0,0,13.75,11
5r1k/p1b3p1/2p2q1p/2Pp4/1P1P1N2/P1Q3P1/5P1P/4rBK1 w - - 0 29,-348,-0.17400,MID,56,29,22,27,31,0,0,14.01,11
2r3k1/4n2p/2p1pp2/r1Rp2p1/Pp1P2P1/1P1bPN1P/3N1P2/4R1K1 b - - 4 22,87,0.04350,END,43,22,23,23,36,1,0,14.96,11
3r1rk1/2p2pp1/p1R1bn1p/4p3/3p2P1/P2PP1NP/1B3PB1/5RK1 b - - 0 23,-360,-0.18000,END,45,23,25,23,35,1,0,12.97,13
r1bqkb1r/ppp2ppp/4pn2/4n3/8/2P2Q1N/PP1P1PPP/RNB1KB1R w KQkq - 1 7,-115,-0.05750,OPEN,12,7,38,38,42,0,0,15.40,9
r1bqkbnr/pp1pp1pp/2n2p2/8/7B/8/PPPQPPPP/RN2KBNR b KQkq - 1 5,109,0.05450,OPEN,9,5,38,38,42,0,0,13.96,10
r1br3k/ppp3pp/5n2/2b2PB1/2B1p3/8/PPP3PP/RN3R1K w - - 0 16,33,0.01650,END,30,16,25,25,34,1,0,13.16,11
1k5r/1pp1R3/p5pp/3p4/n2P1Pn1/1RP2KB1/2P5/2N5 b - - 1 28,-438,-0.21900,END,55,28,20,17,27,1,0,13.96,12
rnbqkbnr/5ppp/p2pp3/1pp5/8/2PP1NP1/PP2PPBP/RNBQ1RK1 b kq - 0 6,-42,-0.02100,OPEN,11,6,39,39,46,0,0,12.97,11
rn1qkb1r/pp2pppp/2pp1n2/7b/2BPP3/2N2P2/PPP1N1PP/R1BQK2R b KQkq - 2 6,-102,-0.05100,OPEN,11,6,39,39,46,0,0,12.96,11
r5rk/ppq2p1p/2p1p3/5p2/3P4/5P1P/PPPQ1P2/4R2K w - - 1 24,-577,-0.28850,MID,46,24,21,26,33,0,0,12.96,15
5r2/5pk1/p3q2p/1p1pP1pP/3P1p2/P4Q1P/2r2P1K/1N4R1 w - - 1 38,-329,-0.16450,MID,74,38,23,26,32,0,0,13.96,10
8/p3Np1k/4b2p/6r1/4P3/3r2P1/P6P/1R3RK1 w - - 0 35,24,0.01200,END,68,35,17,16,20,1,0,13.96,9
r1bbk1nr/ppp2ppp/2np4/3N4/5B2/8/PPP1PPPP/2KR1BNR b kq - 1 8,-10,-0.00500,END,15,8,29,29,40,1,0,15.90,10
r3kb1r/ppBb1p1p/2n2p2/8/3PP3/4KP2/PPP1R3/R7 b kq - 0 22,636,0.31800,END,43,22,19,24,30,1,0,14.73,14
rn2kbnr/pp1b1ppp/4p3/8/3NNB2/8/PPP2PPP/R3KB1R b KQkq - 2 8,-104,-0.05200,END,15,8,28,28,36,1,0,12.97,9
3r2k1/R4ppp/1p3n2/8/2r5/4P1P1/1B3PKP/5R2 w - - 0 23,120,0.06000,END,44,23,17,17,22,1,0,14.03,12
rnbqk1nr/ppp1bppp/3p4/4p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 4,5,0.00250,OPEN,7,4,39,39,46,0,0,14.85,9
rnbq1knr/pp3ppp/4p3/2PpP3/6Q1/P1b5/1PP2PPP/R1B1KBNR w KQ - 0 8,101,0.05050,OPEN,14,8,36,38,43,0,0,12.21,10
rn1qkb1r/ppp2ppp/4pn2/7b/2pP4/2N1PN1P/PP3PP1/R1BQKB1R w KQkq - 1 7,43,0.02150,OPEN,12,7,38,39,44,0,0,13.99,11
rnbqkbnr/pppp1ppp/8/8/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,-44,-0.02200,OPEN,5,3,38,38,42,0,0,12.90,8
3r1rk1/pbB2pb1/2p2n1p/6p1/4P3/2N2N1P/PPP2PP1/R3K2R b KQ - 0 15,-101,-0.05050,END,29,15,26,24,34,1,0,12.97,9
r4rk1/pp1n1p2/7p/3pB1p1/2pPb1PP/P1P5/4PP2/2KR1BR1 w - - 1 20,39,0.01950,END,38,20,23,23,36,1,0,13.97,9
1r3r2/p5kp/1q3pp1/2pP4/b1P1PR2/P7/6PP/R5K1 b - - 0 24,753,0.37650,MID,47,24,16,27,28,0,0,13.08,16
rnbqk2r/ppp2ppp/3b4/3pN3/3Pn3/8/PPP1QPPP/RNB1KB1R w KQkq - 1 6,23,0.01150,OPEN,10,6,38,38,42,0,0,12.49,10
2k4r/1bp5/1p2R3/3P1p2/2P2b2/8/P2N2pP/3R2K1 b - - 0 39,180,0.09000,END,77,39,17,15,22,1,0,14.07,11
r3kbnr/pp3ppp/2np4/8/6b1/2N2N1P/PPP1PPP1/R1B1KB1R b KQkq - 0 7,-241,-0.12050,END,13,7,29,28,38,1,0,13.96,12
1r3rk1/1ppb1pp1/p2p4/3Bn1p1/4P1P1/PN5P/1PP2P2/1K1R3R w - - 2 21,-33,-0.01650,END,40,21,23,23,36,1,0,13.96,10
r1b1kb1r/pp2pppp/1qn2n2/3p4/3P1B2/1PP2N2/P4PPP/RN1QKB1R b KQkq - 0 7,22,0.01100,OPEN,13,7,38,38,42,0,0,14.48,8
r5k1/pQ3ppp/3p1n2/3Pn3/2q5/8/PP3PPP/4R1K1 b - - 0 23,627,0.31350,MID,45,23,20,25,28,0,0,14.30,14
N6r/pp3k1p/4b3/4Pn2/1B6/8/PP3KP1/R7 w - - 3 25,28,0.01400,END,48,25,15,14,20,1,0,14.96,11
6k1/1p2rp1p/p1p2qp1/NnP5/1P1P4/P5P1/5PBP/3Q2K1 b - - 2 28,454,0.22700,MID,55,28,22,23,32,0,0,13.96,12
rnbqkbnr/ppp2ppp/4p3/8/4p3/1P3N2/P1PP1PPP/RNBQKB1R w KQkq - 0 4,-223,-0.11150,OPEN,6,4,38,39,44,0,0,13.48,9
5rk1/5pbp/6p1/2p1P3/BpPp1P1P/1P6/2K5/r6R w - - 0 30,-139,-0.06950,END,58,30,13,19,27,1,0,14.95,12
5rk1/ppp3p1/3pR2p/2r5/8/5P2/6PP/6RK w - - 1 31,-476,-0.23800,END,60,31,13,16,22,1,0,13.96,12
b7/2p2k1p/1p1p2p1/1P1P1p2/2Pb4/3n2N1/4K1BP/3N4 b - - 3 39,407,0.20350,END,77,39,13,15,26,1,0,25.93,8
8/1p3k2/p7/3pPb1p/1P1P1N1P/P3B1P1/7K/8 w - - 3 43,696,0.34800,END,84,43,12,7,23,1,0,13.04,13
r1bqkbnr/ppp2ppp/2n1p3/3pP3/8/3B4/PPPP1PPP/RNBQK1NR w KQkq - 2 4,-13,-0.00650,OPEN,6,4,39,39,46,0,0,13.97,10
r2qkb1r/ppp1pppp/2n5/3n1b2/2BP4/2P5/PP3PPP/RNBQK1NR w KQkq - 1 6,25,0.01250,OPEN,10,6,38,38,42,0,0,13.96,9
4r2k/6pp/p4pn1/PbBB4/1P1P2Q1/2q3P1/5P1P/6K1 b - - 1 27,2000,1.00000,MID,53,27,21,24,27,0,1,16.55,35
4r1k1/5p1p/p6b/1p6/4r3/2P3P1/PPR1B2P/4K2R b K - 4 25,-21,-0.01050,END,49,25,18,17,24,1,0,13.09,8
6r1/5k1p/p1n2p2/1pBp4/1P1P1K2/P7/8/2R1R3 b - - 0 31,-497,-0.24850,END,61,31,16,13,21,1,0,14.97,14
