fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
rn2kb1r/ppp2ppp/4pn2/5b2/3P4/5N2/PP2BPPP/RNB1K2R w KQkq - 0 8,-162,-0.08100,END,14,8,28,29,38,1,0,13.59,11
q4rk1/p4p1p/3Pp1p1/3p4/3P4/2P1P1Q1/PP4PP/R1B3K1 b - - 0 19,-491,-0.24550,MID,37,19,25,20,33,0,0,13.76,14
r1bq1rk1/pp3ppp/5n2/8/2P5/1P3Nn1/P4PPP/3R1K2 w - - 2 20,-2000,-1.00000,MID,38,20,14,33,30,0,1,18.86,31
r1b2rk1/pp3ppp/2p5/4n3/8/1NP3P1/P3PPBP/3R1RK1 w - - 0 15,48,0.02400,END,28,15,22,22,32,1,0,12.95,9
6k1/ppp3p1/2p5/4PP2/4RQ1p/2P3K1/PPP3P1/R1Br1q2 w - - 0 24,542,0.27100,MID,46,24,29,20,32,0,0,13.96,13
r1bqkb1r/ppp2ppp/2np1n2/1B2p3/4P3/3P1Q2/PPP2PPP/RNB1K1NR b KQkq - 0 5,72,0.03600,OPEN,9,5,39,39,46,0,0,13.97,10
r1b2rk1/ppqpbppp/2n1pn2/1Bp5/4PP2/2NP1N2/PPP3PP/R1B1QRK1 b - - 2 8,14,0.00700,OPEN,15,8,39,39,46,0,0,15.96,8
rn1qkbnr/pp3ppp/4p3/3p4/8/2N2B2/PPPP1PPP/R1BQ1RK1 b kq - 1 7,-2,-0.00100,OPEN,13,7,35,35,40,0,0,13.42,9
r1bqk1nr/ppppbppp/2n5/4p3/1PB1P3/2P2N2/P2P1PPP/RNBQK2R b KQkq - 0 5,-17,-0.00850,OPEN,9,5,39,39,46,0,0,15.03,9
r7/pb3kpp/1p6/1N3P2/1n1p3b/4p3/PPP3P1/R1B2RK1 w - - 0 20,-171,-0.08550,END,38,20,21,20,30,1,0,15.17,10
rn3rk1/pp3p1p/2p2bp1/5b2/B7/8/PPP2PPP/R3K1NR w KQ - 2 13,-647,-0.32350,END,24,13,22,25,33,1,0,13.32,13
rnb1kbnr/pp2pppp/2p5/8/1P2P3/8/P1P2PPP/RNBqKBNR w KQkq - 0 5,-45,-0.02250,OPEN,8,5,29,38,41,0,0,15.96,9
r1bk1b1r/ppp2ppp/5n2/4n3/2p5/P1N1P3/1P3PPP/R1B1KBNR w KQ - 0 8,-88,-0.04400,END,14,8,28,29,38,1,0,12.96,10
5rk1/1r3pp1/6np/p1p1P3/PpNp4/3P2PP/1PP2P2/R4RK1 b - - 1 27,-252,-0.12600,END,53,27,21,20,36,1,0,11.97,12
r1b1r1k1/ppp3p1/4pp1p/4P2n/1b2P3/2N1B3/PP2BPPP/3RR1K1 b - - 1 14,-302,-0.15100,END,27,14,26,26,38,1,0,13.97,12
r1bqkb1r/1p3ppp/p2p1n2/4p3/2PnP3/2N5/PP2BPPP/RNBQ1RK1 b kq - 5 9,-39,-0.01950,OPEN,17,9,38,38,42,0,0,13.43,7
rnbqkbnr/p3pppp/2p5/8/1ppP4/P1N2N2/1P2PPPP/R1BQKB1R w KQkq - 0 6,203,0.10150,OPEN,10,6,38,39,44,0,0,12.97,9
r3k2r/ppp2ppp/5n2/3P4/2P3b1/4PN2/P5PP/RN2K2R w KQkq - 1 14,-19,-0.00950,END,26,14,22,22,32,1,0,13.02,9
r2r2k1/pp3pbp/2n3p1/2p1p3/8/P2P2P1/1P2PPBP/1RBn1RK1 w - - 0 14,58,0.02900,END,26,14,23,26,37,1,0,14.97,10
r3k2r/pp1N1p1p/2p4p/8/3pP3/3P4/PPP2PPP/RN2K2R b KQkq - 0 14,-583,-0.29150,END,27,14,24,17,36,1,0,13.96,13
r3kb1r/ppp1n1p1/4N2p/4p3/4n3/8/PPP2PPP/RNB2RK1 w - - 0 13,393,0.19650,END,24,13,25,25,34,1,0,13.81,13
6k1/1pp1q1p1/p1p3pp/2b1p3/P5P1/1PNP3P/1BP2Q2/R5K1 b - - 0 22,5,0.00250,MID,43,22,26,20,34,0,0,13.95,10
r1bqkb1r/pppnpppp/3p1n2/8/2PP4/4P3/PP3PPP/RNBQKBNR w KQkq - 1 4,48,0.02400,OPEN,6,4,39,39,46,0,0,13.96,9
8/5K1k/4pQp1/6P1/8/5P2/8/8 b - - 0 60,-2000,-1.00000,END,119,60,11,2,9,1,1,40.26,245
r1bbk1nr/p4ppp/1pn1p3/2p5/4PP2/2N1BN2/PPP3PP/2KR1B1R b kq - 1 9,-65,-0.03250,END,17,9,29,29,40,1,0,14.71,10
8/r3ppkp/6p1/2p5/2P1PK2/5P2/1r2B3/8 b - - 1 49,852,0.42600,END,97,49,6,15,19,1,0,13.96,14
rnbq1rk1/pp2ppbp/3p1np1/8/3pPP2/2PB1N1P/PP4P1/RNBQK2R w KQ - 0 8,43,0.02150,OPEN,14,8,38,39,44,0,0,12.96,11
r4k2/p1p2n1Q/1p2qb2/7B/7P/1P2PP2/P2P1P2/2KR4 w - - 1 23,215,0.10750,MID,44,23,24,23,27,0,0,12.54,9
rn1k3r/ppp2pp1/3bbn2/6Bp/4P3/5N2/PPP1BPPP/RN3RK1 b - - 6 10,-240,-0.12000,END,19,10,29,28,38,1,0,13.55,11
r2qkbnr/1pp2ppp/p3p3/3pP3/5B2/3QPN2/PPP2PPP/RN2K2R w KQkq - 0 8,565,0.28250,OPEN,14,8,36,33,43,0,0,14.98,11
r5k1/5p1p/4pp2/p7/8/P3P1P1/P4P1P/R4bK1 w - - 0 19,12,0.00600,END,36,19,11,13,25,1,0,15.47,11
2r2rk1/7p/4p3/p2pPp2/3P1PP1/3K2P1/8/1R5R b - - 2 31,2,0.00100,END,61,31,15,15,24,1,0,12.98,11
rnbqkb1r/ppp1pppp/5n2/6N1/2B1p3/8/PPPP1PPP/RNBQK2R b KQkq - 3 4,71,0.03550,OPEN,7,4,38,39,44,0,0,14.81,9
r1bqk2r/ppp1bppp/2np1n2/4p1N1/2B1P3/2P2Q2/PP1P1PPP/RNB1K2R b KQkq - 1 6,188,0.09400,OPEN,11,6,39,39,46,0,0,14.29,10
4r2r/p1pk2p1/3p1pq1/4p2p/2N1P3/1Q1P4/PP3P1P/2K1R3 w - - 1 26,-89,-0.04450,MID,50,26,23,26,32,0,0,14.68,10
1r4k1/q4ppp/2p2n2/2Pp1b2/3Pp3/p1P1P2P/1RBK1PP1/Q7 b - - 0 28,750,0.37500,MID,55,28,24,27,35,0,0,12.69,15
5rk1/p4p1p/2q1p1p1/8/PQpP4/2P2nP1/5PKP/2RR4 w - - 0 29,305,0.15250,MID,56,29,25,23,30,0,0,14.89,12
1r4k1/ppp2ppp/8/3P4/5bb1/2N2P2/PP4BP/4R1K1 b - - 0 22,346,0.17300,END,43,22,16,17,28,1,0,12.61,11
rr4k1/6pp/p2ppb2/2p5/2B1PP2/1Pp5/PK4PP/2R4R w - - 0 27,20,0.01000,END,52,27,19,20,32,1,0,14.96,10
rnbq1rk1/pp1p1ppp/4pn2/2p5/2PP4/P1B5/1P2PPPP/R2QKBNR w KQ - 0 7,100,0.05000,OPEN,12,7,36,36,44,0,0,15.02,10
rnbqkb1r/pppp1ppp/4pn2/8/8/2N3PN/PPPPPP1P/R1BQKB1R b KQkq - 0 3,72,0.03600,OPEN,5,3,39,39,46,0,0,13.96,10
r2qk2r/pp1bppbp/2np1np1/1Bp5/4P3/2N2N1P/PPPPQPP1/R1B2RK1 w kq - 1 8,30,0.01500,OPEN,14,8,39,39,46,0,0,15.18,10
r1bR4/p1p2pk1/2p4p/6p1/5bn1/2N2P2/PPP3PP/1K3B1R b - - 0 17,-168,-0.08400,END,33,17,22,20,32,1,0,12.97,9
rn1qkb1r/pp2pppp/2p2n2/3p4/6b1/3P1NP1/PPPNPP1P/R1BQKB1R w KQkq - 1 5,23,0.01150,OPEN,8,5,39,39,46,0,0,13.98,10
rnbqkbnr/5ppp/p1p1p3/3pP3/2BP4/2N5/PP3PPP/R1BQK1NR w KQkq d6 0 7,83,0.04150,OPEN,12,7,38,38,42,0,0,13.95,9
4rb1k/6p1/p3q2p/2p5/5Q2/P1N3P1/1P4BP/5rK1 w - - 0 39,-377,-0.18850,MID,76,39,19,26,23,0,0,16.11,13
rn1qkb1r/ppp1ppp1/5n1p/5b2/2PP4/2N2N1P/PP3PP1/R1BQKB1R b KQkq - 2 7,-87,-0.04350,OPEN,13,7,38,38,42,0,0,13.96,11
2kr4/pp3pB1/2p1p2P/3n4/8/8/K1P5/3R3R b - - 0 29,-626,-0.31300,END,57,29,15,13,19,1,0,13.96,13
r3k2r/ppp1bppp/2n2n2/8/8/2N2N2/PP1P1PPP/R1B2RK1 b kq - 1 10,111,0.05550,END,19,10,25,25,34,1,0,15.96,9
6k1/p4pp1/4n2p/8/2P5/BPN1p1P1/P3B2P/R5K1 b - - 0 28,-837,-0.41850,END,55,28,19,8,25,1,0,13.96,14
r1bqkbnr/1pp1pppp/p1n5/3p4/3P1B2/2P2N2/PP2PPPP/RN1QKB1R b KQkq - 1 4,-53,-0.02650,OPEN,7,4,39,39,46,0,0,12.96,10
r2qkbnr/pp1bpppp/2B5/3p4/3P4/5N2/PPP2PPP/RNBQK2R b KQkq - 0 6,1,0.00050,OPEN,11,6,38,35,41,0,0,14.91,12
4r3/ppn3kp/3p4/2pP1p2/2P2N2/P1N3P1/1P3K1P/8 b - - 3 26,301,0.15050,END,51,26,12,14,28,1,0,14.76,12
r1bqkbnr/pp1npppp/2p5/3p4/8/1P2PN2/PBPP1PPP/RN1QKB1R b KQkq - 0 4,-26,-0.01300,OPEN,7,4,39,39,46,0,0,14.58,9
r1b1k1nr/1pqp1pbp/p1n1p1p1/8/3NP3/1BN1B3/PPP2PPP/R2Q1RK1 b kq - 3 9,-72,-0.03600,OPEN,17,9,38,38,42,0,0,15.17,11
r7/2p3k1/2n3pp/4P3/p1P5/3r1N2/5PPP/1R2R1K1 w - - 0 30,36,0.01800,END,58,30,18,17,24,1,0,13.96,11
rnbq1rk1/pp1pnpbp/2p1p1p1/8/2BPP3/2N1BN2/PPP2PPP/R2Q1RK1 b - - 5 7,-72,-0.03600,OPEN,13,7,39,39,46,0,0,13.96,10
r1b1kb1r/pp3ppp/2n1pn2/3p4/3P1B2/1P2PN2/1P3PPP/RN2KB1R w KQkq - 0 9,5,0.00250,END,16,9,29,29,40,1,0,13.96,10
r1b1r1k1/pp3ppp/2n2n2/8/8/4QPP1/P4KBP/4R3 b - - 0 22,708,0.35400,MID,43,22,21,24,26,0,0,13.80,14
2k5/2p2rq1/QpNp2b1/2PP3p/4P1p1/1P4P1/P3B1P1/1K1R4 b - - 2 36,-462,-0.23100,MID,71,36,27,22,31,0,0,14.77,11
r1bqk2r/ppp2ppp/2nb4/8/6n1/2N2N1P/PPPBPPP1/R2QKB1R b KQkq - 0 7,-100,-0.05000,OPEN,13,7,38,37,40,0,0,16.53,9
2r5/2rk1ppp/1Q6/3Pn3/P1b5/7P/2P2PP1/4R1K1 w - - 1 25,564,0.28200,MID,48,25,20,19,24,0,0,13.71,12
r3kbnr/ppp2ppp/2n5/3qpb2/4N3/3B1N2/PPPPQPPP/R1B1K2R w KQkq - 8 8,-17,-0.00850,OPEN,14,8,38,38,42,0,0,14.96,9
r3q1k1/5p2/4pp1p/p6P/1b6/2p1PQ2/2P2PP1/1R3RK1 b - - 1 30,-239,-0.11950,MID,59,30,24,23,28,0,0,14.03,10
r1bqk2r/pp2bpp1/2np1n1p/2p1p1B1/2B1P2P/2PP1N2/PP3PP1/RN1QK2R w KQkq - 0 8,21,0.01050,OPEN,14,8,39,39,46,0,0,13.48,9
2r2rk1/5ppp/p7/1p6/3q4/1P4P1/P1P4P/2R1Q1K1 w - - 3 30,-594,-0.29700,MID,58,30,19,24,25,0,0,14.50,14
5rk1/1q2bpp1/p3p1p1/1p1pB3/1P1P4/P3P3/4QPPP/2R3K1 b - - 0 20,67,0.03350,MID,39,20,24,24,34,0,0,12.51,11
1r1q2k1/4Rbp1/3p3p/2p2p2/1p3PPQ/3P3P/1P1B4/6K1 b - - 1 30,533,0.26650,MID,59,30,22,23,28,0,0,14.22,14
2r1k2r/p4ppp/2Pp4/4p3/4P1b1/3B1N2/P4K2/R1B5 w k - 1 22,74,0.03700,END,42,22,17,19,25,1,0,13.52,10
7k/pp5p/1q2r3/4p3/8/1P1Q1P2/P5PP/4R2K b - - 0 25,-342,-0.17100,MID,49,25,19,18,22,0,0,13.93,11
r3r3/p1p1p2p/1pn2kp1/5n2/2BpP3/8/PPP3PP/R4RK1 w - - 1 20,-48,-0.02400,END,38,20,19,23,33,1,0,14.34,8
rnb1kb1r/pp2qppp/2p2n2/3p4/3P4/5N2/PPP1BPPP/RNBQ1RK1 b kq - 2 7,-40,-0.02000,OPEN,13,7,38,38,42,0,0,13.96,10
r2qk2r/pppbbppp/2np1n2/1B2p3/4PP2/2PP1N2/PP4PP/RNBQ1RK1 b kq - 0 7,10,0.00500,OPEN,13,7,39,39,46,0,0,14.77,11
r4rk1/p4ppp/1p2pQ2/2pn4/8/P2PP3/2P2PPP/RN3RK1 b - - 0 16,4,0.00200,MID,31,16,29,20,35,0,0,13.49,10
1r6/5ppk/4p2p/p2p4/5P2/3Q1P1P/1P3P2/1KR5 b - - 1 30,-608,-0.30400,MID,59,30,19,11,25,0,0,12.97,15
2k3n1/p1p5/2p1p3/8/1P6/1P1r1Kp1/P5P1/R6R w - - 1 27,327,0.16350,END,52,27,14,13,22,1,0,14.46,12
rnb1kbnr/ppp4p/6p1/4PN2/8/8/PPP1PPPP/RNB1KB1R w KQkq - 0 7,456,0.22800,END,12,7,30,27,38,1,0,13.96,14
8/p3kppQ/4p2n/q2pP3/3P3P/4NN2/5PPK/2r5 b - - 1 25,-103,-0.05150,MID,49,25,20,22,26,0,0,13.96,8
rnbq1rk1/pp3ppp/3b1n2/2pp4/5P2/3P1N2/PPPBB1PP/RN1QK2R w KQ - 0 8,-131,-0.06550,OPEN,14,8,38,38,42,0,0,14.96,11
r2qkb1r/ppp1ppp1/2n2n1p/3p4/3P1B2/P1NbP3/1PP2PPP/R2QK1NR w KQkq - 0 7,26,0.01300,OPEN,12,7,36,39,45,0,0,14.96,7
rnbqkb1r/ppp1pp1p/3p1np1/8/3PP3/2PB4/PP3PPP/RNBQK1NR b KQkq - 2 4,-46,-0.02300,OPEN,7,4,39,39,46,0,0,15.99,10
r2qk1nr/ppp2ppp/4p3/3pP3/3P4/P1PP4/3B1PPP/R3K1NR b KQkq - 0 10,616,0.30800,MID,19,10,24,30,40,0,0,14.00,15
8/5qbk/3P2p1/r3p1p1/1p2Qp2/7P/1B3PP1/2R3K1 w - - 0 40,181,0.09050,MID,78,40,21,22,24,0,0,13.48,11
r1bqkbnr/2p2p1p/p1p1p1p1/3pP3/3P4/2P2N2/PP3PPP/RNBQK2R b KQkq - 1 7,-101,-0.05050,OPEN,13,7,36,36,44,0,0,12.96,9
6r1/ppp1kb1p/2p1qp1Q/8/4P3/3B3P/2PN1PP1/4R1K1 b - - 0 25,-475,-0.23750,MID,49,25,25,23,29,0,0,14.72,14
1k1Q4/ppp3pp/n7/4P3/3P4/P1N1B3/1P4PP/6K1 b - - 0 24,-2000,-1.00000,MID,47,24,21,8,26,0,1,0.80,0
2r3k1/p4pp1/1p2b2p/8/7P/8/PP3PP1/R4RK1 b - - 0 28,-295,-0.14750,END,55,28,15,13,24,1,0,13.96,10
rnbqkbnr/ppppp3/7p/6p1/3P1p2/7P/PPPBPPP1/RN1QKBNR b KQkq - 1 5,-173,-0.08650,OPEN,9,5,39,39,46,0,0,14.54,8
rnbqk2r/pp2bppp/3ppn2/6B1/3NP3/2N2P2/PPP3PP/R2QKB1R b KQkq - 0 7,-1,-0.00050,OPEN,13,7,38,38,42,0,0,13.96,9
r3nrk1/2p1bppp/p1n1b3/1p2P3/8/P4N2/1PB2PPP/RNBR2K1 b - - 0 15,-41,-0.02050,END,29,15,28,28,36,1,0,13.97,10
rnbqr1k1/ppp2ppp/5n2/3P4/1P6/3P1Q2/PP2BPPP/RNB1K2R b KQ - 2 9,542,0.27100,OPEN,17,9,36,34,40,0,0,15.04,14
rn1qkbnr/pppbpppp/8/8/3p1P2/6N1/PPPPP1PP/R1BQKBNR w KQkq - 4 5,29,0.01450,OPEN,8,5,39,39,46,0,0,12.96,9
rnb1kbnr/1p2pppp/p7/8/3P4/5N2/PP3PPP/RNB1KB1R b KQkq - 1 7,7,0.00350,END,13,7,28,28,36,1,0,14.01,10
5rk1/6bp/pp1q2p1/8/3pQP2/1P4P1/P3N2P/5R1K w - - 1 27,19,0.00950,MID,52,27,22,22,26,0,0,14.81,10
r3k2r/ppp1n1p1/4Bn1p/8/3P4/2N5/PPP3PP/2KR3R b kq - 2 16,-324,-0.16200,END,31,16,22,21,30,1,0,12.97,13
2r3k1/2p5/p1Q1p1qp/4BR2/1P4p1/P2P2P1/2P3K1/7R b - - 0 30,-498,-0.24900,MID,59,30,27,19,26,0,0,14.48,11
5rk1/p3p1bp/2pp4/5pNn/8/4B3/P1r3PP/R3R2K w - - 0 23,-343,-0.17150,END,44,23,19,22,26,1,0,14.98,11
rn1qk2r/pbppppbp/1p3np1/8/3PP3/2NBBN2/PPP2PPP/R2QK2R b KQkq - 5 6,-44,-0.02200,OPEN,11,6,39,39,46,0,0,13.96,9
rnbqk2r/pp4pp/2pb1n2/3p1pB1/3P4/2NBPN2/PP3PPP/R2QK2R b KQkq - 1 8,-83,-0.04150,OPEN,15,8,38,38,42,0,0,13.96,9
r1bnk1nr/ppp2pbp/6p1/4p3/2B1P3/2N2N2/PPP2PPP/R1B1K2R w KQkq - 0 8,328,0.16400,END,14,8,29,29,40,1,0,13.51,12
1r4k1/p1p2ppp/2p1rn2/2B5/4P3/2N2P2/PP3KPP/3R3R w - - 2 15,652,0.32600,END,28,15,22,19,31,1,0,13.96,14
6Q1/pp3p2/2p5/4k3/2q5/8/P4PPP/4R1K1 b - - 1 30,-686,-0.34300,MID,59,30,18,13,19,0,0,13.64,15
7r/pp2kp2/4p2p/3pb1p1/4b3/1P2P1B1/1Pr3PP/1K1R1R2 w - - 0 21,-406,-0.20300,END,40,21,18,23,31,1,0,13.90,13
2r3k1/1p2bpp1/p3p2p/1n1pPn2/1P1P4/P3BN2/4NPPP/5RK1 w - - 0 20,-86,-0.04300,END,38,20,21,21,36,1,0,12.49,9
r2qkbnr/pbp2ppp/1pn1p3/3p4/3P4/P3PN2/1PP1BPPP/RNBQ1RK1 b kq - 0 6,-15,-0.00750,OPEN,11,6,39,39,46,0,0,14.46,10
r1bqkb1r/pppp1ppp/8/4n3/4P3/7P/PPP2PP1/RNBQKB1R w KQkq - 0 7,98,0.04900,OPEN,12,7,35,35,40,0,0,12.91,10
1k5r/pp3r1p/2p3p1/P7/3pP3/3N4/1PP3PP/5RK1 w - - 0 28,559,0.27950,END,54,28,14,16,28,1,0,14.94,15
r1bqkb1r/ppp2ppp/2np1n2/4p3/2B5/3P1N2/PPP2PPP/RNBQR1K1 w kq - 0 7,-53,-0.02650,OPEN,12,7,38,39,44,0,0,13.05,8
r6k/1p4p1/1ppp3p/4pr2/8/PB4RP/1PP2nPK/6R1 b - - 0 26,338,0.16900,END,51,26,18,20,30,1,0,14.99,13
r1bqk2r/ppp2ppp/2nbpn2/3p4/3P4/2PBPN2/PP1N1PPP/R1BQK2R w KQkq - 1 7,96,0.04800,OPEN,12,7,39,39,46,0,0,13.96,11
5rk1/ppp2pp1/8/2r4n/3p4/P2B1NP1/1PP2PKP/8 b - - 5 25,588,0.29400,END,49,25,12,19,29,1,0,13.04,15
rnbqkb1r/ppppppp1/8/7p/3P1Q2/5N2/PPP1PPPP/RN2KB1R b KQkq - 1 5,-76,-0.03800,OPEN,9,5,36,36,44,0,0,12.97,9
r1b2rk1/ppp1nppp/8/3p4/3P4/3B4/PPP2PPP/2KR2NR b - - 3 12,-3,-0.00150,END,23,12,23,23,36,1,0,13.96,10
5rk1/p5bp/1pr1p1p1/3pp3/3n1P2/P2R2N1/1P1N2PP/5RK1 w - - 0 26,-480,-0.24000,END,50,26,21,23,32,1,0,14.91,14
4r2k/1p4pp/p1pp4/6P1/2P5/1PN4P/P5P1/5RK1 b - - 0 27,-474,-0.23700,END,53,27,14,11,27,1,0,12.97,13
2k4r/ppp1n1pp/2n5/3N1p2/4q3/1P3NP1/P1P1KPP1/3R3R w - - 0 18,-451,-0.22550,MID,34,18,22,26,32,0,0,13.96,14
rn1qkbnr/1b1p1ppp/p3p3/1pp5/4P3/3P1NP1/PPPN1PBP/R1BQK2R b KQkq - 2 6,-53,-0.02650,OPEN,11,6,39,39,46,0,0,14.96,9
3q4/1k6/3p3p/3N4/Q1Pb1pp1/8/P5PP/1R5K b - - 1 33,-662,-0.33100,MID,65,33,21,16,21,0,0,13.54,13
r4rk1/pp2ppb1/5n1p/2pP2p1/2P5/3R1NB1/1P3PPP/1K5R b - - 1 18,64,0.03200,END,35,18,22,23,34,1,0,15.04,10
1r3rk1/3p1ppp/2p1p3/p7/P2PN3/3QP1PP/5PB1/4R1K1 w - - 1 26,817,0.40850,MID,50,26,26,17,32,0,0,13.96,16
r1bqkb1r/2p2ppp/2n2n2/pp2pP2/3pP3/1P1P4/PNP3PP/R1BQKBNR w KQkq - 0 9,-110,-0.05500,OPEN,16,9,39,39,46,0,0,12.96,10
5r2/1bR2pkp/p5p1/np1pPpN1/3P4/P5N1/1P3PPP/6K1 b - - 2 22,-233,-0.11650,END,43,22,18,18,34,1,0,12.97,11
r1b1kbnr/p4ppp/2p5/4p3/4BP2/8/PPP3PP/RNBK3R b kq - 0 9,80,0.04000,END,17,9,25,25,34,1,0,13.09,11
r3r3/6kp/1pp1P1p1/p1np1nN1/7P/2N3P1/PP2RP2/4R1K1 b - - 4 25,194,0.09700,END,49,25,22,22,32,1,0,14.95,10
r1bqkb1r/ppp2ppp/2n2n2/3ppP2/4P3/3B1N2/PPPP2PP/RNBQK2R w KQkq - 0 6,-110,-0.05500,OPEN,10,6,39,39,46,0,0,14.52,11
2r4k/5p1p/1p2p3/p2p1pr1/P1nP4/2PN1P2/1P2R1PP/R5K1 b - - 0 28,-20,-0.01000,END,55,28,20,20,34,1,0,13.58,10
4k1r1/2n2p2/3p4/2pP1R2/1pP3P1/r5B1/P3N2K/b7 w - - 0 37,-459,-0.22950,END,72,37,15,20,23,1,0,13.99,13
r2qkb1r/pb3ppp/1pn1pn2/2pp4/3P4/2P1P1P1/PP2NPBP/RNBQ1RK1 w kq - 2 8,-24,-0.01200,OPEN,14,8,39,39,46,0,0,12.97,9
5k2/bpp3pp/p4q2/4p3/3P3P/1NP1P1P1/PP1Q4/5K2 w - - 1 28,254,0.12700,MID,54,28,19,18,30,0,0,18.30,12
r2qkb1r/ppp2ppp/2n1pn2/3p4/3P1B2/2NQPN2/PPP2PPP/R3K2R b KQkq - 0 7,12,0.00600,OPEN,13,7,36,36,44,0,0,15.16,8
8/7p/4knp1/p3n3/1p3QP1/1P2B1KP/P1q5/R7 w - - 6 39,-135,-0.06750,MID,76,39,21,19,22,0,0,13.96,8
3r1rk1/ppp1bpp1/7p/4P3/2p1NB2/2P1Rb2/PP3P1P/5RK1 b - - 1 16,300,0.15000,END,31,16,22,23,34,1,0,15.16,13
r1bqk1nr/pp2nppp/1bpp4/3P4/2P5/2NB1N2/PP3PPP/R1BQK2R w KQkq - 0 9,180,0.09000,OPEN,16,9,38,38,42,0,0,12.91,10
3r4/pp2kp1p/1q1np3/1P6/P2P2P1/N3B2P/5P2/2R1K3 b - - 0 27,564,0.28200,MID,53,27,17,22,28,0,0,13.51,15
rnbqkb1r/ppp2ppp/4p3/8/3P4/2PB4/P1P2PPP/R1BQK1NR b KQkq - 1 6,-30,-0.01500,OPEN,11,6,35,35,40,0,0,14.54,10
2rB1rk1/3n1pbp/p5p1/1pp1pP2/8/2P3PN/PP2B1P1/R4RK1 b - - 0 18,147,0.07350,END,35,18,25,23,35,1,0,12.99,10
6k1/5ppp/3b1n2/8/1p3N2/2r3P1/5P1P/r1BR2K1 b - - 5 30,790,0.39500,END,59,30,14,20,21,1,0,13.01,13
r2qkbnr/pp1n1ppp/3pp3/2p5/3PP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 6,97,0.04850,OPEN,10,6,36,36,44,0,0,14.54,10
rn2k1nr/pp3ppp/1bp1p3/3pP2b/3P4/2P2N1P/PP2BPP1/RNB1K2R w KQkq - 0 10,49,0.02450,END,18,10,30,30,44,1,0,12.97,9
2r3k1/p4ppp/4p3/1P6/P1r5/7P/5PP1/R4RK1 w - - 1 27,65,0.03250,END,52,27,15,15,24,1,0,14.96,10
r1bqkbnr/ppp2p1p/2npp1p1/6N1/2B1P3/8/PPPP1PPP/RNBQ1RK1 b kq - 1 5,376,0.18800,OPEN,9,5,39,39,46,0,0,14.96,11
r1bqk2r/pp1n1ppp/3p4/2p3b1/4P3/2NQ1P2/PPP3PP/1K1R1B1R b kq - 1 11,367,0.18350,OPEN,21,11,32,35,39,0,0,13.16,11
6nr/1b1k1ppp/8/p1rp4/2P5/8/P2NPPBP/R3K2R b KQ - 0 15,-32,-0.01600,END,29,15,21,21,28,1,0,12.84,10
r1bqkbnr/ppp2ppp/8/3pB3/8/1P6/P1PPPPPP/RN1QKB1R b KQkq - 0 5,-90,-0.04500,OPEN,9,5,36,35,42,0,0,13.57,9
rn2kb1r/1ppbpppp/p2p1n2/3P4/4P3/NPP2P2/1P4PP/R1B1KBNR w KQkq - 3 10,92,0.04600,END,18,10,30,30,44,1,0,13.96,9
rnb1k1nr/pp1ppp1p/6p1/8/3P4/6P1/PP2PPBP/RNB1K2R b KQkq - 0 8,-117,-0.05850,END,15,8,26,26,38,1,0,12.97,10
rnbqkb1r/p4ppp/2p2n2/4p3/2B5/3P4/PPP2PPP/RNBQK1NR b KQkq - 0 6,-126,-0.06300,OPEN,11,6,38,37,40,0,0,15.76,12
r1b2rk1/pp3pp1/5n1p/6N1/1b1P1B2/5N2/PP3PPP/R4RK1 w - - 0 18,-93,-0.04650,END,34,18,25,24,32,1,0,12.97,10
rnbqk2r/pp3ppp/2pb1p2/3p4/3P4/3BPN2/PPP2PPP/RN1QK2R b KQkq - 2 6,40,0.02000,OPEN,11,6,36,36,44,0,0,14.96,8
rnbqkb1r/pp2pppp/5n2/3p4/3P1B2/5N2/PPP2PPP/RN1QKB1R b KQkq - 1 5,-11,-0.00550,OPEN,9,5,38,38,42,0,0,12.93,10
r2qkbnr/ppp1pppp/2n5/3p4/3P4/1P3P2/P1P1PP1P/RNBQKB1R w KQkq - 1 5,32,0.01600,OPEN,8,5,36,36,44,0,0,14.96,12
rnbqk1nr/pp2bppp/4p3/8/2pN1B2/8/PP2PPPP/RN1QKB1R w KQkq - 0 7,-30,-0.01500,OPEN,12,7,37,38,40,0,0,15.01,9
6k1/4rpp1/p3p3/6PQ/4BP1P/1Pq5/P5K1/8 b - - 0 33,316,0.15800,MID,65,33,17,18,22,0,0,14.53,11
6k1/1p3ppp/pP6/3Pp3/1P2P3/3q4/4r1PP/3Q1R1K b - - 1 30,163,0.08150,MID,59,30,20,20,28,0,0,12.97,11
1r4k1/p4p1p/6p1/2P5/8/2N3q1/P1Q3P1/K6R w - - 0 29,362,0.18100,MID,56,29,20,18,19,0,0,14.98,12
6k1/p4pp1/1p2p2p/4b1q1/2P1P3/5P2/P3BP1P/3QK3 b - - 2 26,292,0.14600,MID,51,26,18,18,28,0,0,14.10,11
1k2r3/1p4pp/p1p5/6q1/8/1QP2BPP/PP3P2/3Rr1K1 w - - 0 25,-214,-0.10700,MID,48,25,23,24,28,0,0,14.31,10
