fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
r1bqk1nr/pppnbppp/3pp3/8/3P4/2P2NP1/PP2PPBP/RNBQK2R b KQkq - 2 5,-38,-0.01900,OPEN,9,5,39,39,46,0,0,14.96,10
3r1rk1/ppp2ppp/3b4/8/2P1b3/2B5/PP2BPPP/R3R1K1 w - - 3 18,8,0.00400,END,34,18,22,22,32,1,0,13.38,8
8/1b4p1/p3pkp1/7p/1PP2K2/4NP2/2Pr2P1/8 w - - 4 45,-576,-0.28800,END,88,45,8,13,23,1,0,12.96,14
r1b1kbnr/ppp1qppp/2np4/4p2Q/2B1P3/5N2/PPPP1PPP/RNB1K2R w KQkq - 4 5,-4,-0.00200,OPEN,8,5,39,39,46,0,0,14.80,8
r4rk1/2p2p2/pnp3P1/4p2p/7P/P1NP4/1PP3P1/R4RK1 b - - 0 20,-121,-0.06050,END,39,20,20,19,32,1,0,13.38,10
2k2bnr/pppr1ppp/8/1NnP4/2B1PB2/P7/1P3PPP/R2K3R b - - 2 14,-52,-0.02600,END,27,14,26,25,36,1,0,12.97,9
rn2kb1r/ppp1qppp/8/8/6b1/8/PPPBBPPP/R2QK1NR w KQkq - 2 8,36,0.01800,OPEN,14,8,34,34,36,0,0,14.09,9
rnbqk2r/pppp1pp1/5n1p/4p3/1b2P3/2NPBN2/PPP2PPP/R2QKB1R b KQkq - 3 5,52,0.02600,OPEN,9,5,39,39,46,0,0,13.96,10
r4n1k/1p1n2rp/p1p5/3pP2R/5P2/2PBB3/PP4P1/R5K1 b - - 4 28,-429,-0.21450,END,55,28,22,21,30,1,0,12.97,10
1kr5/1p4p1/5p2/p3p1p1/P3P3/2pP1K1P/2P2PP1/2R5 w - - 0 28,82,0.04100,END,54,28,12,12,30,1,0,13.96,9
rnbqkbnr/ppp1pppp/8/3p4/8/4PP2/PPPP2PP/RNBQKBNR b KQkq - 0 2,74,0.03700,OPEN,3,2,39,39,46,0,0,15.96,10
6kr/1p3p1p/2b1p1pB/3p4/3q4/Q2P4/5PPP/6K1 b - - 4 27,-2000,-1.00000,MID,53,27,16,23,25,0,1,32.91,79
2kr1b1r/ppp1n3/6pp/3Pp1B1/2P5/3B3P/PP3P2/R3K2R w KQ - 0 19,141,0.07050,END,36,19,22,22,32,1,0,12.11,10
3qk2r/Q4ppp/4p3/3p4/3Pb3/4P1P1/PP3PP1/R3K2R b KQk - 0 22,-343,-0.17150,MID,43,22,26,22,30,0,0,14.96,13
r1b3k1/1p3ppp/2p2q2/8/1P1r4/P3Q1P1/5P1P/R5K1 b - - 1 23,800,0.40000,MID,45,23,19,27,26,0,0,12.97,15
r1bqkbnr/1p1p1ppp/p1n1p3/8/2P5/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 6,32,0.01600,OPEN,10,6,38,38,42,0,0,13.96,9
rnbqkbnr/pp1p1ppp/8/8/4Pp2/N4N2/2PP2PP/R1BQKB1R b KQkq - 1 6,61,0.03050,OPEN,11,6,36,38,38,0,0,13.96,9
8/q5kp/6p1/P1n5/4p1Q1/1P4P1/N5KP/5R2 b - - 0 34,-392,-0.19600,MID,67,34,21,15,19,0,0,15.97,12
3R4/5pkp/1q3p2/pp6/2b2Q2/P6P/1PP2nPK/3R4 b - - 4 28,-448,-0.22400,MID,55,28,24,20,26,0,0,14.05,12
4r1k1/5pp1/p2q3p/3N1Q2/2pP4/5P1P/PP3PKb/R7 w - - 3 26,79,0.03950,MID,50,26,23,22,28,0,0,13.53,9
7r/R1r2k2/3p1np1/6Q1/2q5/2P3PP/P3P3/6K1 w - - 0 28,-590,-0.29500,MID,54,28,19,24,20,0,0,14.09,13
3rkb1r/2p2ppp/p1p2n2/4N3/4PPb1/8/PPP3PP/RNB2RK1 b k - 0 10,114,0.05700,END,19,10,26,25,36,1,0,13.53,13
rnb1kbnr/pp1p1ppp/1q2p3/8/3N4/4P3/PPPN1PPP/R1BQKB1R b KQkq - 1 5,13,0.00650,OPEN,9,5,38,38,42,0,0,51.04,8
8/pp3kpp/1np5/3p1P2/8/1PP1P3/P3K3/6R1 w - - 1 33,222,0.11100,END,64,33,10,9,24,1,0,14.96,12
1k1rn3/1ppqBpp1/p2p4/4p3/4P3/P1NP1Q2/1PP2P2/2K4R b - - 0 20,46,0.02300,MID,39,20,26,24,33,0,0,13.97,12
r4rk1/p5pp/Q2p1b2/3P1p2/1PP1pP2/N3Bq2/P3KP2/8 w - - 2 34,-509,-0.25450,MID,66,34,21,28,31,0,0,13.96,13
rnbqk2r/pp2ppbp/4P1p1/8/6n1/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 10,251,0.12550,OPEN,19,10,37,37,38,0,0,15.03,12
r1bqkb1r/ppp2ppp/2n2n2/4p3/3pP3/P2P4/1PP1BPPP/RNBQK1NR b KQkq - 1 6,73,0.03650,OPEN,11,6,39,39,46,0,0,13.96,10
r4rk1/p4pp1/1p2p3/2p1P3/5PQP/4b3/P4qP1/1R5K w - - 1 31,-755,-0.37750,MID,60,31,19,28,28,0,0,14.10,14
1r4k1/4pp1p/2Q3p1/5q2/5n2/8/5PPP/2RR2K1 w - - 3 30,44,0.02200,MID,58,30,22,21,20,0,0,14.96,8
r3n1k1/5pbp/2R1p1p1/2B1P3/P7/5N1P/5PPK/1r6 w - - 0 29,-390,-0.19500,END,56,29,16,20,25,1,0,14.96,13
r3kb1r/ppp2ppp/3pbn2/8/2B1P3/2N5/PPP2PPP/R1B1K2R w KQkq - 2 9,24,0.01200,END,16,9,26,26,38,1,0,12.97,9
r3k2r/pppb2p1/2n3Pp/5p1P/1b1P4/2N1P3/PPPB1P2/R3K2R b KQ - 3 17,263,0.13150,END,33,17,24,25,37,1,0,14.96,10
8/6pp/p4k2/1pbPpN2/4P3/2P3P1/PP1N2KP/8 b - - 4 31,-529,-0.26450,END,61,31,13,8,27,1,0,13.92,13
2r1r1k1/1p3pp1/p1nb1n1p/3pN3/3P1P2/P1N1B2P/1P4P1/R4RK1 w - - 0 19,-34,-0.01700,END,36,19,25,25,34,1,0,13.96,9
4r1k1/2n1q1pp/1p2p3/p1p1N3/4Q3/P1P4P/1P3PP1/4R1K1 b - - 4 23,-173,-0.08650,MID,45,23,23,23,30,0,0,13.85,10
6k1/1p3pp1/3pq1bp/1P2p1n1/2P1P3/3B1Q1P/5PP1/R5K1 w - - 1 27,321,0.16050,MID,52,27,23,21,30,0,0,12.96,11
rn2kbnr/ppp2ppp/2b5/1B2P3/8/8/PPP2PPP/R1BK2NR w kq - 2 8,-501,-0.25050,END,14,8,26,28,37,1,0,12.97,13
rn3r2/p2p1k1p/b4p2/3P1B2/8/1NN1B1R1/PPP3PP/R5K1 w - - 4 20,998,0.49900,END,38,20,28,20,30,1,0,14.36,15
3r1rk1/ppp2ppp/8/5b2/7P/2NPP3/PP3PP1/2KR3R w - - 3 16,194,0.09700,END,30,16,20,19,32,1,0,13.96,12
r4rk1/pp1n1pp1/4B2p/8/7P/2P2N2/P1P3P1/1K1R3R b - - 0 20,-390,-0.19500,END,39,20,21,18,27,1,0,14.84,12
q7/2Q2ppk/2pBp2p/2Pp3P/3Pb1P1/2P5/1R3P2/4rK2 w - - 0 37,-566,-0.28300,MID,72,37,23,23,30,0,0,12.21,8
6k1/3b1p1p/2p1pp2/1r6/3P4/5N2/5PPP/3R2K1 w - - 0 26,-62,-0.03100,END,50,26,12,13,22,1,0,14.74,9
r3kbnr/pppbqppp/2n1p3/3p4/3P4/2PBPN2/PP3PPP/RNBQK2R w KQkq - 1 6,114,0.05700,OPEN,10,6,39,39,46,0,0,15.24,10
r1bqk1nr/ppppbppp/n7/4Q3/4P3/8/PPPP1PPP/RNB1KBNR w KQkq - 1 4,295,0.14750,OPEN,6,4,39,38,44,0,0,14.92,12
2k5/pp1q4/2pp4/4pP2/4P1rb/1P1P2r1/P1P4Q/R6K w - - 1 31,-714,-0.35700,MID,60,31,20,27,28,0,0,14.52,14
r1bqkb1r/ppp1p1p1/5n2/3pnP1p/8/2P2Q1P/PP1PBPP1/RNB1K1NR w KQkq - 1 7,186,0.09300,OPEN,12,7,39,38,44,0,0,12.97,11
2r3k1/1p1n1p2/p5pp/8/2pP4/5P2/PP4PP/4rRK1 w - - 0 25,-488,-0.24400,END,48,25,11,19,28,1,0,15.02,12
1k6/p6R/3R4/3p4/4B3/1P2P1Pb/1BPP1K1P/1N6 b - - 0 28,-1175,-0.58750,END,55,28,25,5,22,1,0,13.61,15
r1bqkbnr/ppp2ppp/8/3Pp3/3n4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 1 5,-29,-0.01450,OPEN,9,5,38,38,42,0,0,13.96,12
r2qkbnr/p1pb1ppp/1pn1p3/1BPp4/3P4/4P3/PP3PPP/RNBQK1NR w KQkq - 2 6,3,0.00150,OPEN,10,6,39,39,46,0,0,13.73,9
r5k1/p1pp1p1p/1pn1p1p1/4P3/3P4/2P1Rq2/PP3P2/R1Q2K2 b - - 3 21,105,0.05250,MID,41,21,25,25,34,0,0,12.97,10
r3k3/pp3pb1/2p1bnp1/3p4/3P2P1/1BN2N2/PPP2P2/1K5R w q - 0 19,-89,-0.04450,END,36,19,20,20,32,1,0,14.01,11
1rb1k3/p2p1pr1/1p1q4/4P1p1/2B5/8/PPP3PP/2KR3R w - - 0 18,199,0.09950,MID,34,18,19,27,29,0,0,14.44,10
5rk1/2q3pp/3p4/p2Ppb2/P1P2p2/5Q2/1P3PPP/1R2R1K1 w - - 2 25,251,0.12550,MID,48,25,26,23,32,0,0,12.74,11
r2qkbnr/pbpn1ppp/1p6/4p1B1/4P3/2N2N2/PPP2PPP/R2QKB1R b KQkq - 1 7,13,0.00650,OPEN,13,7,38,38,42,0,0,14.85,10
r7/ppp1bk2/5n2/8/3p1P2/2P2b1r/PP3P2/R4RK1 w - - 0 29,-2000,-1.00000,END,56,29,15,23,25,1,1,45.62,245
rnbqk2r/ppp2ppp/5n2/2bpp3/3P4/4P3/PPPKBPPP/RNBQ2NR b kq - 0 5,273,0.13650,OPEN,9,5,39,39,46,0,0,13.96,13
rnbqk2r/ppp1ppbp/5np1/3p4/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 3 5,111,0.05550,OPEN,9,5,39,39,46,0,0,15.06,8
4rbk1/3R4/r3p1p1/1p2Bp2/1P3P2/2P4P/6P1/3R3K b - - 0 32,-285,-0.14250,END,63,32,18,17,24,1,0,13.96,10
2rr2k1/5pb1/p2P4/1p2p1p1/4p3/B7/PP3PPP/3R1BK1 w - - 0 26,-210,-0.10500,END,50,26,17,19,30,1,0,14.96,11
5r2/5pkp/1q1p2p1/1p6/2npP3/5nP1/Q4PBP/2R3K1 w - - 0 26,-375,-0.18750,MID,50,26,21,26,27,0,0,13.96,12
r2qkb1r/pppn1ppp/5n2/3p2B1/3P2b1/5N2/PPP1BPPP/RN1Q1RK1 b kq - 6 7,10,0.00500,OPEN,13,7,38,38,42,0,0,12.97,10
r1Rq2k1/5ppp/1p6/1p1pP3/3Pp3/7P/PP3PP1/5RK1 w - - 0 24,69,0.03450,MID,46,24,17,21,32,0,0,13.78,12
2rr2k1/5pb1/p2P4/1p2p1p1/4p3/B7/PP2BPPP/3R2K1 b - - 1 26,223,0.11150,END,51,26,17,19,30,1,0,12.97,12
r7/1p3k2/p1n2p2/3N2p1/2pP2Pp/P4NQ1/BPP5/4R2K b - - 0 26,-672,-0.33600,MID,51,26,28,14,29,0,0,15.47,14
2bq3k/1p5p/p3p1p1/3pPp2/3P4/P4N1Q/1n3PPP/5RK1 w - - 0 27,350,0.17500,MID,52,27,23,22,32,0,0,13.77,13
8/6pk/r5Rp/p4p2/2PQp3/1P2P2P/q5P1/2KR4 b - - 0 32,30,0.01500,MID,63,32,24,19,25,0,0,14.01,10
r1bqk2r/p2p1ppp/2p2n2/4p3/2B1P3/P1P5/2P2PPP/R1BQK2R b KQkq - 0 9,59,0.02950,OPEN,17,9,32,32,38,0,0,14.61,9
8/P6k/7p/5pr1/8/6P1/3r1PKP/4RR2 b - - 0 35,-542,-0.27100,END,69,35,14,12,16,1,0,14.10,13
r3nrk1/pp3pb1/2p1p2R/8/2PP4/1P3NR1/P4PPP/5K2 b - - 0 24,282,0.14100,END,47,24,20,21,31,1,0,13.97,10
1q1r2k1/2p2p1p/2B2p1B/2rP4/8/8/P5PP/R4RK1 w - - 2 21,-42,-0.02100,MID,40,21,20,23,23,0,0,13.32,11
r1bqk2r/pp1nnppp/2pb4/3p2B1/3P4/3B1N2/PPP2PPP/RN1QR1K1 b kq - 7 8,-49,-0.02450,OPEN,15,8,38,38,42,0,0,13.98,9
6k1/2pq2pn/2N4p/3NP3/5P2/6P1/4r2P/1QR3K1 b - - 0 31,-443,-0.22150,MID,61,31,24,20,21,0,0,12.97,9
r1b2k1r/pp2N1pp/3p1n2/2p5/8/3B4/PPP2PPP/R1B2RK1 b - - 0 15,-136,-0.06800,END,29,15,25,22,33,1,0,13.96,11
r1bqkbnr/ppp2ppp/3p4/4N3/2P5/8/PP2PPPP/RNBQKB1R b KQkq - 0 5,13,0.00650,OPEN,9,5,38,35,41,0,0,13.59,10
rnbqkb1r/1pp2ppp/p3pn2/1N6/2P1p3/8/PP1P1PPP/R1BQKBNR w KQkq - 0 6,-265,-0.13250,OPEN,10,6,38,39,44,0,0,12.96,10
6k1/pp3pp1/1bp1b1np/4P3/5q2/P1N2N1P/1P1Q1PP1/5BK1 w - - 2 22,-96,-0.04800,MID,42,22,24,24,32,0,0,14.74,10
rn2kb1r/ppp1pppp/8/4N3/6b1/8/PPPP1PPP/R1B1KB1R b KQkq - 2 7,-2,-0.00100,END,13,7,26,26,38,1,0,13.68,9
2kn4/pppq1p2/4p3/1P1pP3/P1Pb2P1/6K1/7Q/RN6 b - - 0 30,647,0.32350,MID,59,30,22,21,28,0,0,15.19,15
r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq - 3 4,-15,-0.00750,OPEN,6,4,39,39,46,0,0,12.97,9
r3kb1r/pp2q1p1/2nppn1p/4p3/4P3/1NN5/PPPB1PPP/R2QK2R w KQkq - 2 11,49,0.02450,OPEN,20,11,35,35,40,0,0,13.96,9
r4rk1/ppp2p1p/4B1p1/4P2n/8/2P5/P1P3PP/R1B2RK1 b - - 0 16,-86,-0.04300,END,31,16,22,19,31,1,0,13.93,11
6k1/p1p2r2/4r2p/8/P4PK1/6P1/7P/8 b - - 1 45,743,0.37150,END,89,45,4,13,16,1,0,12.96,13
rnbqkbnr/1pp2pp1/p2p3p/4p3/2B1P3/3PB3/PPP2PPP/RN1QK1NR w KQkq - 0 5,47,0.02350,OPEN,8,5,39,39,46,0,0,13.50,9
rnbqkb1r/pp1p1ppp/4pn2/2p5/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 1 4,127,0.06350,OPEN,7,4,39,39,46,0,0,14.95,10
r1bq1rk1/ppp1bppp/2np1n2/4p1B1/2B1P3/2PP1N2/PP3PPP/RN1Q1RK1 b - - 2 7,39,0.01950,OPEN,13,7,39,39,46,0,0,13.54,11
5b2/1Qqk1p2/p2p4/3Pp3/2P1PnpP/P7/5PBP/1R2R1K1 w - - 1 29,693,0.34650,MID,56,29,29,20,31,0,0,15.57,15
r1bq1rk1/pppp1pp1/2nb1n1p/4p1N1/2B1P3/2NP4/PPP2PPP/R1BQK2R w KQ - 0 7,-3,-0.00150,OPEN,12,7,39,39,46,0,0,12.86,8
rnbqk2r/ppp2ppp/3bp3/8/3P4/2P2P2/P1P3PP/R1BQKBNR w KQkq - 1 7,-39,-0.01950,OPEN,12,7,35,35,40,0,0,13.49,11
rkb5/6p1/1Qp4p/2B1p1P1/7P/5B2/P1P2K2/R7 b - - 0 28,-2000,-1.00000,MID,55,28,24,12,22,0,1,58.40,205
4r1k1/1b3pp1/2p4p/1r1p4/5P2/PN5P/5PP1/R1R3K1 w - - 2 29,58,0.02900,END,56,29,18,18,26,1,0,13.96,10
4n1k1/ppq2p1p/2p3p1/3n4/2QP4/1P3B1P/PB3PP1/6K1 b - - 1 20,15,0.00750,MID,39,20,21,21,30,0,0,12.97,9
2r1kbnr/4p1pp/p1n2p2/8/PppP1B2/5N2/1P3PPP/R3KB1R b KQk - 1 13,47,0.02350,END,25,13,25,26,36,1,0,14.96,9
r1bqkb1r/pp3ppp/2n1pn2/2pp4/2P5/5NP1/PP1PPPBP/RNBQ1RK1 w kq - 2 6,35,0.01750,OPEN,10,6,39,39,46,0,0,13.96,9
r1b1k2r/pp2bpp1/2n5/1Bpp3p/8/P1NPPN1P/1PP2KP1/R6R b kq - 0 14,12,0.00600,END,27,14,26,26,38,1,0,12.97,11
r4rk1/pp2p1bp/2p5/3nN3/3P2b1/4P3/PP1B1PP1/R3R1K1 w - - 0 20,177,0.08850,END,38,20,22,24,31,1,0,13.73,11
8/5p1k/4pQ2/2p4r/8/2P2N2/rP4PP/2KR3R b - - 0 22,-772,-0.38600,MID,43,22,26,13,20,0,0,13.97,16
r4rk1/pp1R4/4p1P1/8/1n6/1B1p1P2/PP3P2/2KR4 w - - 0 25,681,0.34050,END,48,25,18,17,24,1,0,13.96,13
r1bqk1nr/ppp2ppp/2np4/2b1p3/4PP2/2P2N2/PP1P2PP/RNBQKB1R w KQkq - 0 5,87,0.04350,OPEN,8,5,39,39,46,0,0,13.96,11
6k1/2p1r1p1/1p1p1p2/p2P4/2Pn3R/1P1K2Pp/P6P/8 w - - 0 35,-132,-0.06600,END,68,35,11,15,29,1,0,13.03,9
8/p3k3/1p1r1p2/1P6/3P4/B1b1P1P1/5K2/1N4N1 w - - 1 35,723,0.36150,END,68,35,13,11,19,1,0,13.96,16
rnbqkb1r/ppp2ppp/4pn2/3p4/3P2P1/2N2P2/PPP1P2P/R1BQKBNR b KQkq - 0 4,143,0.07150,OPEN,7,4,39,39,46,0,0,14.06,10
r1bqkb1r/pp3ppp/2np1n2/8/4P3/2P5/PP3PPP/RNBQKBNR w KQkq - 0 6,84,0.04200,OPEN,10,6,38,37,40,0,0,14.96,10
2r3k1/5ppp/2q5/2n5/2Q1p3/4P2P/2NP1PP1/5RK1 w - - 0 25,245,0.12250,MID,48,25,22,21,24,0,0,13.95,10
r7/5ppk/3p2np/1p2p3/1P2P1R1/3Pq2P/1Q4P1/5B1K w - - 1 35,-386,-0.19300,MID,68,35,22,23,28,0,0,14.68,9
rnbqkb1r/pppp1ppp/4p3/4P3/3P4/2n5/PPP2PPP/R1BQKBNR w KQkq - 0 5,35,0.01750,OPEN,8,5,36,39,45,0,0,13.95,10
r1r3k1/p3Rppp/2pn4/3p2B1/2pP4/2P2P2/PP1N1P1P/R5K1 w - - 5 17,474,0.23700,END,32,17,23,20,35,1,0,16.71,12
4Q1nr/ppr2ppp/2k5/8/3p2P1/1R6/P1P2PP1/4R1K1 b - - 6 22,-758,-0.37900,MID,43,22,24,19,28,0,0,14.09,15
rn3bnr/2pk2p1/p6p/1p1Bp3/7B/2P2P2/PP3P1P/RN2R1K1 w - - 4 18,631,0.31550,END,34,18,25,25,34,1,0,13.99,15
k6r/pp3p1p/1b2qp2/8/PP1p4/1Q3P2/6PP/3R3K w - - 1 26,-527,-0.26350,MID,50,26,19,23,27,0,0,13.96,14
2r2bk1/5p1p/bp2pPp1/p2pP3/2qP3N/2N3QP/PPP3P1/6K1 w - - 1 24,-360,-0.18000,MID,46,24,23,27,37,0,0,13.90,13
3q3k/p5pp/1p2Qp2/2p1b3/5P2/1P2P1P1/P6P/4R1K1 b - - 0 30,-296,-0.14800,MID,59,30,20,18,28,0,0,12.97,12
2kr4/p3q2p/4p2p/1p3p2/1P1P4/1QP2P2/P6P/6RK w - - 1 26,135,0.06750,MID,50,26,20,20,28,0,0,14.39,10
5r1k/6pp/5p2/1p1R4/1B2K3/8/1P2N1PP/r7 b - - 0 27,-126,-0.06300,END,53,27,14,14,19,1,0,14.96,9
5rk1/ppp1b1pp/3n2b1/4p1P1/1n1pP1P1/P2P2N1/1PP2PK1/R1B4R b - - 0 21,317,0.15850,END,41,21,24,24,39,1,0,14.49,9
2r5/1p3k1p/4p1p1/p1Bn1p2/q7/P2QP3/1P3PPP/3R2K1 b - - 0 27,460,0.23000,MID,53,27,23,23,30,0,0,13.96,13
r6k/p5Rp/2p2npB/1p6/8/2N3PP/PnP4K/8 w - - 2 29,246,0.12300,END,56,29,15,16,24,1,0,16.47,10
r4rk1/5pPp/p5p1/8/3Pb3/2P2NP1/P4PBP/2RQ1RK1 b - - 0 23,-784,-0.39200,MID,45,23,32,17,30,0,0,54.24,13
r1bqk2r/pppp1pp1/2n2n1p/8/1bB1PB2/2NP4/PPPQ2PP/R3K1NR b KQkq - 2 7,17,0.00850,OPEN,13,7,38,38,42,0,0,13.49,10
B1bk1r2/p1pp2p1/8/1p2p1p1/n1n5/2P2P2/1PP3PP/R2Q1RK1 w - - 2 16,578,0.28900,MID,30,16,28,21,34,0,0,13.96,15
8/3b1k2/Q3rn2/8/8/1PP5/P1B2PPP/R5K1 w - - 1 44,727,0.36350,MID,86,44,23,11,18,0,0,14.49,15
r6k/1b2q1pp/p7/Q2p4/4pR2/1P2P3/P3B1PP/6K1 b - - 0 28,-73,-0.03650,MID,55,28,22,22,26,0,0,14.64,9
r6r/pp2kp2/2p2npp/5b2/5P2/3B1N2/P1P3PP/7K w - - 0 21,-819,-0.40950,END,40,21,11,22,28,1,0,13.85,16
r1bqkb1r/pp1p1ppp/2n1p3/2pnP3/5P2/2P2N2/PP1P2PP/RNBQKB1R w KQkq - 1 6,-12,-0.00600,OPEN,10,6,39,39,46,0,0,12.98,10
r5k1/6p1/5q1p/p1B5/P7/3n4/5PPP/R3Q1K1 w - - 1 32,28,0.01400,MID,62,32,21,20,20,0,0,13.96,9
rnbqkbnr/1p3ppp/p2pp3/2p5/P1B1P3/2N2N2/1PPP1PPP/R1BQK2R b KQkq - 0 5,-20,-0.01000,OPEN,9,5,39,39,46,0,0,13.96,12
2kr3r/1pp2p2/p1nb4/5R2/P7/2NP4/1PP3KP/R7 w - - 2 22,-581,-0.29050,END,42,22,18,20,25,1,0,13.95,13
r1b1k2r/pp1pbppp/8/2p1P3/2B5/4P3/PPP3PP/RN2K2R b KQkq - 1 11,2,0.00100,END,21,11,23,23,36,1,0,12.96,9
3r1rk1/ppp1np2/4b1p1/8/4P2P/6R1/P2KBP2/R7 w - - 3 21,-463,-0.23150,END,40,21,17,21,25,1,0,14.96,13
1q5k/2b3pp/8/p3P3/1nBpQ3/1P1P3P/6P1/5K2 w - - 1 36,-302,-0.15100,MID,70,36,17,19,23,0,0,14.01,12
r1bqkbnr/1p3ppp/p1npp3/8/3NPP2/2N5/PPP3PP/R1BQKB1R w KQkq - 0 7,96,0.04800,OPEN,12,7,38,38,42,0,0,14.06,10
4q2k/r5pp/p7/1p2n3/8/1BP3QP/PP3PP1/3R2K1 w - - 0 31,443,0.22150,MID,60,31,23,21,26,0,0,13.97,14
2r1r3/7p/1p1p1p2/3k4/3N4/1P4P1/3K1P1P/RN6 w - - 4 32,460,0.23000,END,62,32,15,14,21,1,0,13.69,12
k1r3nr/4bp2/Q2p2n1/1p1Pp1P1/4P2p/5P2/PPP2P1R/2K4R b - - 2 25,-447,-0.22350,MID,49,25,27,24,34,0,0,14.86,13
r1b1k2r/ppp2pbp/2np2p1/4p1Bn/2B1P3/3P4/PPP1NPPP/RN2K2R w KQkq - 5 9,22,0.01100,END,16,9,30,30,44,1,0,14.94,8
rnbqkb1r/pp2pp1p/2p2np1/8/8/1BN2N2/PPPP1PPP/R1BQK2R b KQkq - 1 7,-26,-0.01300,OPEN,13,7,38,38,42,0,0,12.92,11
6k1/ppr3p1/3Rp2p/4Pp2/8/1P3P2/P4P1P/6K1 b - - 3 24,67,0.03350,END,47,24,11,11,26,1,0,12.97,11
r1b1k2r/ppp2p1p/3p1n2/2b5/4P3/3B4/PPP2PPP/RNB2RK1 w kq - 0 10,197,0.09850,END,18,10,26,25,36,1,0,58.28,9
2r3r1/1p3k2/p2bp2p/3p4/3P1p1P/2P3P1/PP1B1P2/2KRR3 b - - 0 24,-18,-0.00900,END,47,24,20,19,32,1,0,16.09,10
rnbqkbnr/pp3ppp/8/2pp4/3P4/4B3/PPP2PPP/RN1QKBNR w KQkq - 0 5,123,0.06150,OPEN,8,5,38,38,42,0,0,13.97,11
1rq3k1/Q5p1/3p3p/1P2p3/2P5/n2P3P/5PPN/1R5K w - - 6 30,553,0.27650,MID,58,30,23,21,26,0,0,13.38,15
5r2/7p/p2r2pk/1p3n2/P3R3/1BP2P2/1P4RP/7K w - - 0 41,57,0.02850,END,80,41,18,17,24,1,0,12.59,10
r4rk1/pp3bp1/2p5/5pB1/3P1NpP/8/PP3PP1/R5K1 w - - 2 26,-232,-0.11600,END,50,26,17,19,30,1,0,13.48,10
rn1r4/ppp2Bpp/3kP3/3PNn2/2P1p3/8/P1P3PP/3R1RK1 w - - 0 22,573,0.28650,END,42,22,23,22,34,1,0,13.96,14
4r2k/1p4p1/p4p1p/2pqnP2/3Bp3/2P3Q1/P1P3PP/4R1K1 w - - 0 35,-310,-0.15500,MID,68,35,23,24,32,0,0,14.15,11
8/6R1/1k6/pp6/8/2P5/PP3K1P/8 w - - 0 40,788,0.39400,END,78,40,9,2,13,1,0,12.96,13
2kr1b1r/p7/5n1p/1pp2bp1/3p4/3P1N1P/PPPN1PP1/R1B1R1K1 b - - 1 20,-99,-0.04950,END,39,20,26,25,36,1,0,14.00,12
r1b2rk1/pp3pp1/4p3/3pN1p1/3P4/2Pp3P/PP3PP1/R4RK1 w - - 0 21,11,0.00550,END,40,21,20,21,36,1,0,14.39,10
r3k2r/p1p2pbp/3p2p1/6B1/8/5P2/PPP1N2P/R3K2R w KQkq - 2 15,415,0.20750,END,28,15,21,19,29,1,0,14.96,12
6rk/1pb2p1p/p3pp2/1q6/3Q4/2P2B1P/PP3PP1/3R2K1 b - - 7 28,-3,-0.00150,MID,55,28,23,23,30,0,0,12.97,10
r4rk1/p3b1pp/4pp2/4P3/2R5/1P4P1/1B3PBP/3R2K1 w - - 0 22,639,0.31950,END,42,22,21,18,27,1,0,13.96,15
3rb1k1/p1r2ppp/1p3b2/4N3/3PB3/P5P1/5P1P/1R2R1K1 b - - 2 26,302,0.15100,END,51,26,21,21,28,1,0,12.96,12
rnbqkb1r/pp4pp/8/3Bp1p1/8/3P1Q2/PPP2PPP/R1B1K2R b KQkq - 0 10,204,0.10200,OPEN,19,10,32,34,37,0,0,13.96,11
3r1r2/pkbp2pp/1p2p1q1/1P6/5P2/B1P1RNP1/P6P/R5K1 b - - 0 25,589,0.29450,MID,49,25,22,28,32,0,0,15.95,15
8/bk3qp1/2pB4/Pp2P3/3p4/3B1Q2/2P2K1r/R7 w - - 1 36,-148,-0.07400,MID,70,36,23,21,21,0,0,14.06,13
rnb2rk1/ppp2pBp/6p1/8/6n1/4PN2/PPP1BPPP/RN1R2K1 b - - 0 10,-248,-0.12400,END,19,10,29,25,37,1,0,14.63,11
rnbk3r/ppp1n1pp/5p2/2P1p3/2p1P3/2N2N2/PPP2PPP/R1B2RK1 w - - 0 9,37,0.01850,END,16,9,27,27,42,1,0,12.97,9
rn2k1r1/1b5p/p2bp3/1p3ppP/2pP4/P1N5/BPP2P1P/R1B2RK1 b q - 0 17,267,0.13350,END,33,17,26,26,38,1,0,15.54,10
rnbqk1nr/ppp2ppp/3b4/4p3/4P3/5N2/PPPP2PP/RNBQKB1R w KQkq - 2 5,17,0.00850,OPEN,8,5,38,38,42,0,0,13.64,9
