fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
rnbqk2r/ppp2ppp/8/3p4/1b1Pn3/3BPN2/PP1B1PPP/RN1QK2R b KQkq - 4 7,-22,-0.01100,OPEN,13,7,38,38,42,0,0,14.35,9
r1bq1bkr/pppp2pp/2n5/4P1N1/3p2n1/8/PPP2PPP/RNBQK2R w KQ - 2 8,-132,-0.06600,OPEN,14,8,35,38,41,0,0,13.98,9
1r6/5pk1/5bp1/8/1q6/8/PPP5/1K1N1Q1R w - - 3 29,-98,-0.04900,MID,56,29,20,19,16,0,0,50.89,9
r1b2rk1/ppp1p1bp/6p1/P2N2B1/2P5/3B4/P4PPP/R3K2R b KQ - 0 17,76,0.03800,END,33,17,25,22,33,1,0,12.96,11
r4b1r/1p1k1p1p/p2p2p1/2pP4/2Pp1P2/3P2P1/PP2K1BP/R3R3 w - - 2 17,24,0.01200,END,32,17,21,21,38,1,0,13.47,9
1r3rk1/ppp2ppp/8/4n3/2N2RP1/1P2P2Q/P1P5/4K3 w - - 0 25,561,0.28050,MID,48,25,22,19,28,0,0,13.99,14
3r4/p4k1p/1p2p1p1/1q1n1p2/1P1P4/P7/5PPP/2RQ1RK1 w - - 1 25,338,0.16900,MID,48,25,25,23,30,0,0,14.98,12
2k4r/ppp1Bp2/1n4pp/2P1b3/3r4/7P/PP2B1P1/R4RK1 b - - 0 18,101,0.05050,END,35,18,21,22,30,1,0,13.96,9
r5k1/p1pb1ppp/1p6/3p4/2Pn4/P5Pq/2P1rP2/1RB1R1K1 b - - 1 19,2000,1.00000,MID,37,19,18,32,32,0,1,31.40,245
5r1k/5r2/p3pPpp/1ppp4/7B/2P1P2P/PP3RP1/6K1 w - - 2 29,-256,-0.12800,END,56,29,15,17,32,1,0,14.05,11
r3k1nr/ppp2ppp/1b3q2/4n3/Q1B3b1/4BN2/PP3PPP/RN3RK1 b kq - 1 11,275,0.13750,OPEN,21,11,36,37,36,0,0,14.96,13
2k5/pb3p2/1pp4p/8/4Pp2/1B3P2/PPP3q1/6K1 w - - 0 33,-20,-0.01000,MID,64,33,8,18,25,0,0,13.00,10
1R4k1/p2q1pp1/4p3/3rP2p/2b2P2/6P1/5PKP/2R5 b - - 1 31,440,0.22000,MID,61,31,15,22,25,0,0,13.31,14
2q2rk1/5ppp/8/8/8/6P1/5PKP/1R2Q3 b - - 0 42,-10,-0.00500,MID,83,42,17,17,16,0,0,13.59,11
3k3r/pp3pp1/3b2p1/8/4nNP1/1P2PN1P/PB4K1/2R5 w - - 1 23,493,0.24650,END,44,23,19,16,27,1,0,14.56,12
1q3rk1/6bp/3pQ1p1/p1p5/1p6/1P2P3/P1P2P1P/R4R1K b - - 0 29,-251,-0.12550,MID,57,29,25,23,30,0,0,13.96,10
rnbq1rk1/ppp2ppp/3p1n2/2b5/4P3/2N2N1P/PPPP1PP1/R1BQKB1R b KQ - 0 6,-62,-0.03100,OPEN,11,6,39,38,44,0,0,15.06,10
r3k1r1/p2ppp2/1pb5/5N2/4P3/2RP2P1/P6P/R5K1 b q - 0 27,-33,-0.01650,END,53,27,18,18,26,1,0,12.74,10
4r1k1/5ppp/p1n2n2/3pN3/1ppP1b2/2P5/PPB2P2/3RK3 b - - 0 25,641,0.32050,END,49,25,16,21,31,1,0,14.96,15
1r3rk1/p1pN1pp1/1p5p/2p5/2P5/8/PPb2PPP/R3R1K1 w - - 0 18,234,0.11700,END,34,18,19,20,32,1,0,12.97,11
r3k2r/p1pp1ppp/8/4P3/8/3Q1P2/2P4P/R2K2qb w kq - 0 22,-784,-0.39200,MID,42,22,18,28,26,0,0,15.06,15
rnbqk1nr/p4ppp/2p1p3/1p6/PbpPP3/2N2N2/1P3PPP/R1BQKB1R w KQkq - 1 7,30,0.01500,OPEN,12,7,38,39,44,0,0,14.39,8
2k4r/ppp2p2/7p/6p1/4P3/P2r3P/1PR2PP1/4R1K1 b - - 1 22,13,0.00650,END,43,22,16,16,28,1,0,14.62,9
3r3r/1b4k1/p4np1/1pp1p3/2PpN3/3P1PPp/PPB1RN1P/6K1 b - - 0 35,377,0.18850,END,69,35,21,23,36,1,0,13.43,13
rn1qkb1r/1b1p1ppp/p3pn2/1p6/3NP3/1B3P2/PPP1Q1PP/RNB1K2R b KQkq - 0 8,71,0.03550,OPEN,15,8,38,38,42,0,0,16.17,9
rn2kb1r/pp3p1p/1qp1ppb1/8/2B3P1/3P1N1P/PPPB1P2/R2QK2R w KQkq - 0 12,11,0.00550,OPEN,22,12,35,35,40,0,0,13.96,8
1k5q/8/pr1N4/4P3/P3Q3/1P6/1KP5/3R4 w - - 2 42,780,0.39000,MID,82,42,21,15,15,0,0,13.13,14
r1bq1rk1/ppp2p1p/3p3p/8/3P4/N2B1NP1/PPP3PP/2K4R b - - 0 19,674,0.33700,MID,37,19,21,29,36,0,0,13.99,14
r3kb1r/pp1n1ppp/2p1pn2/5b2/8/2NPBN2/PPP1BPPP/2KR3R w kq - 0 10,55,0.02750,END,18,10,29,29,40,1,0,14.96,8
5r2/4Rbkp/3N4/2p2P2/8/2p5/pbP3PP/3R3K w - - 2 38,78,0.03900,END,74,38,17,15,22,1,0,13.83,9
rnb1Qbnr/pppp2pp/3k1q2/4N3/3Pp3/8/PPP2PPP/RNB1KB1R b KQ - 2 7,-605,-0.30250,OPEN,13,7,38,38,42,0,0,13.96,12
rn1qk2r/ppp2ppp/4bn2/8/1bP5/1PN5/P2P1PPP/R1BQKBNR b KQkq - 2 6,80,0.04000,OPEN,11,6,38,37,40,0,0,13.96,9
2r3k1/p4pp1/1p1qp2p/1B1p4/3Pn3/1QP1P2P/P4PP1/2R3K1 w - - 3 22,-4,-0.00200,MID,42,22,24,24,34,0,0,12.59,9
2br4/Qpk5/B1p1p2p/6p1/6P1/P5q1/1PP5/2K3NR w - - 0 24,257,0.12850,MID,46,24,24,22,25,0,0,12.97,10
rnb1k2r/pp3ppp/4pb2/1B6/4N3/5N2/PPP2PPP/2KR3R b - - 1 11,-61,-0.03050,END,21,11,25,25,34,1,0,13.50,10
r1bqkb1r/1p1npppp/p2p1n2/8/3NP3/2N1B3/PPPQ1PPP/R3KB1R b KQkq - 3 7,-44,-0.02200,OPEN,13,7,38,38,42,0,0,14.48,9
8/5pk1/p3p3/1p5p/1P1r4/2Q3PP/4q1K1/R7 w - - 2 39,-394,-0.19700,MID,76,39,17,19,20,0,0,13.96,12
6k1/q3pp1p/3p2p1/2pP4/1pPb4/1P1Q2BP/4KPP1/8 w - - 4 34,-215,-0.10750,MID,66,34,18,19,30,0,0,12.99,10
r1b1kbnr/ppp2ppp/2n5/8/8/2B5/PPP1PPPP/RN1K1BNR b kq - 2 6,-57,-0.02850,END,11,6,29,28,38,1,0,12.99,11
rnbqkbnr/pppp1ppp/8/8/3p4/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 3,30,0.01500,OPEN,4,3,38,39,44,0,0,32.00,8
r1b1k2r/ppqn1ppp/2pbpn2/3p2N1/3P4/2PBP1B1/PP3PPP/RN1QK2R b KQkq - 4 8,54,0.02700,OPEN,15,8,39,39,46,0,0,14.96,10
r1b1k2r/ppp2ppp/2p5/4N1B1/4n3/2P5/PPP2PPP/R3K2R w KQ - 0 10,53,0.02650,END,18,10,23,23,36,1,0,13.42,10
r1bqrnk1/ppp1bppp/3p1n2/3Pp3/4P3/2NBBN2/PPP2PPP/R2Q1RK1 w - - 9 9,103,0.05150,OPEN,16,9,39,39,46,0,0,13.96,11
rnbqkbnr/pp2p1pp/3p4/2p2p2/5P2/4PNP1/PPPP3P/RNBQKB1R b KQkq - 0 4,-27,-0.01350,OPEN,7,4,39,39,46,0,0,12.92,10
r1b1kbnr/ppp1pppp/2n5/4q3/1P6/2N5/PBPPNPPP/R2QKB1R b KQkq - 4 6,41,0.02050,OPEN,11,6,38,38,42,0,0,13.97,11
r4n1k/6pp/1p6/p2qP3/2p5/2P5/PP3KPP/5R2 b - - 1 27,846,0.42300,MID,53,27,11,22,26,0,0,13.54,15
r4rk1/pb3ppp/1pn1p3/3p4/4B3/4B3/PPP2PPP/3R1RK1 w - - 0 15,-93,-0.04650,END,28,15,22,23,34,1,0,14.96,11
6k1/2p1r2p/1p1p2p1/p2P4/2P4P/R7/P1b2KP1/8 w - - 0 37,-490,-0.24500,END,72,37,10,14,25,1,0,13.96,13
5rk1/pp4qp/4p1pB/3bP3/3P2PQ/7R/PP5P/6K1 b - - 1 27,-50,-0.02500,MID,53,27,23,22,28,0,0,12.48,11
r2qk2r/ppp2pp1/2np1n1p/4p3/2B1P3/2NPPb1P/PPPQ2P1/R3K2R w KQkq - 0 10,57,0.02850,OPEN,18,10,33,36,43,0,0,13.96,10
r2qk2r/pppnbppp/4bn2/3p2N1/3P4/3B3P/PPP2PP1/RNBQ1RK1 b kq - 8 8,-76,-0.03800,OPEN,15,8,38,38,42,0,0,14.96,12
Q4b1r/p4ppp/3k4/2pb3n/6P1/8/PPP2P1P/RNB1K2R w KQ - 1 14,768,0.38400,MID,26,14,31,19,31,0,0,13.83,15
5bk1/p5p1/8/1q1pB3/5P2/2PQ4/PP2p1PP/3R1RK1 b - - 5 31,-574,-0.28700,MID,61,31,28,16,26,0,0,14.49,10
k1r5/pp4p1/4P1p1/3p4/3Nb1P1/P1p4P/5R2/6K1 b - - 0 32,275,0.13750,END,63,32,12,14,24,1,0,12.96,12
2r1k3/7p/2q1pP2/p6Q/1p1P2P1/2p1K3/P7/8 b - - 3 36,337,0.16850,MID,71,36,13,19,21,0,0,12.97,12
r2qkb1r/pbpn1ppp/1p1pp1n1/8/3PPB2/3B1N2/PPP2PPP/RN1Q1RK1 w kq - 3 8,53,0.02650,OPEN,14,8,39,39,46,0,0,13.96,11
5rk1/p5pp/1p6/2p2Nb1/3pb3/8/PPP3PP/3R1R1K w - - 0 26,-178,-0.08900,END,50,26,18,17,28,1,0,14.19,11
r4rk1/ppp2p1p/5p2/2b5/8/5N2/PPP1KPPP/3RR3 b - - 1 16,-77,-0.03850,END,31,16,19,19,30,1,0,12.53,9
r1b1rk2/pppp3p/7N/8/8/5P2/PnP4P/4R1K1 w - - 4 22,-715,-0.35750,END,42,22,12,21,24,1,0,13.00,14
r2qkb1r/1b1n1ppp/p1p1pn2/1p6/3P4/1BN1PN2/PP3PPP/R1BQ1RK1 w kq - 2 10,76,0.03800,OPEN,18,10,38,38,42,0,0,14.75,9
rnbqk2r/ppp2ppp/4pn2/8/1b1P4/2NB1N2/PPP2PPP/R1BQK2R w KQkq - 4 7,108,0.05400,OPEN,12,7,38,38,42,0,0,13.96,9
rnbqk2r/ppp2ppp/3b1n2/3p4/3P4/1B3N2/PPP2PPP/RNBQK2R b KQkq - 0 6,36,0.01800,OPEN,11,6,38,38,42,0,0,15.02,9
r2q1k2/ppp1b3/3p3Q/4P3/5P2/2NB4/PPP4P/1K1R4 b - - 0 22,-880,-0.44000,MID,43,22,26,21,27,0,0,14.17,14
2r2rk1/pp3pbp/2b1p1p1/8/4n1N1/1PN4P/PB3PP1/2R1R1K1 w - - 1 20,-193,-0.09650,END,38,20,24,25,32,1,0,13.51,10
1r4k1/5pp1/4pb1p/3p4/p2r4/P1P5/2K1RPPP/2N1R3 b - - 2 26,440,0.22000,END,51,26,18,19,28,1,0,14.96,12
r4k1r/ppp3pp/2n5/4P3/6b1/1Bb2N2/P4PPP/1RBR2K1 b - - 2 15,-129,-0.06450,END,29,15,24,24,30,1,0,14.07,10
r3k1n1/pp3pp1/2pPp1pr/3p4/P1BP4/2N1P2P/1P3PP1/R2QK2R b KQq - 0 14,-804,-0.40200,MID,27,14,33,21,40,0,0,13.96,15
5r1k/p4rp1/1p3p1p/2pNp3/2P1P2P/P2P4/1P4K1/3R1R2 w - - 3 25,472,0.23600,END,48,25,19,17,31,1,0,13.97,14
rn1qkb1r/1p3ppp/p2p1B2/4pb2/4P3/2N5/PPP2PPP/R2QKB1R b KQkq - 0 8,-141,-0.07050,OPEN,15,8,35,35,40,0,0,15.51,10
r3kbnr/ppp2ppp/2n5/4p3/4P1b1/5N2/PPP2PPP/RNBBK2R w KQkq - 1 7,18,0.00900,END,12,7,29,29,40,1,0,13.52,10
rn1qkbnr/pppb1ppp/3pp3/8/4P3/2N2N2/PPPPBPPP/R1BQK2R b KQkq - 1 4,-51,-0.02550,OPEN,7,4,39,39,46,0,0,13.89,11
7r/4Rpk1/6p1/8/1p6/7P/PPr2PP1/5RK1 w - - 1 36,149,0.07450,END,70,36,15,13,20,1,0,12.97,9
r1bqkbnr/ppp2pp1/2np3p/4p3/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 2 5,47,0.02350,OPEN,8,5,39,39,46,0,0,15.96,11
rnbqkb1r/pp2pppp/2p5/3n4/3P4/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 5,47,0.02350,OPEN,8,5,38,38,42,0,0,13.43,9
r1bqk2r/pppp1pp1/2n2n1p/2b1p3/4P3/2NPBN2/PPP1BPPP/R2QK2R b KQkq - 2 6,1,0.00050,OPEN,11,6,39,39,46,0,0,13.83,9
6k1/3q1pbp/1p2p1p1/p2pN3/Pn1P4/1Pr1P1P1/3RQPPK/8 b - - 1 27,584,0.29200,MID,53,27,24,27,35,0,0,13.80,14
r4rk1/pp4p1/5p1p/2ppP3/7P/BPPBbb1q/P1KN4/R7 w - - 2 25,-775,-0.38750,MID,48,25,19,32,33,0,0,13.17,15
rn2k2r/p1p2p1p/1p1p2p1/8/2P1P3/3P4/PP2B1NP/R2Q1R1K b kq - 0 17,-943,-0.47150,MID,33,17,31,20,34,0,0,12.97,14
r3k2r/pp2Rppp/8/8/1p6/P4Q2/1PP2PPP/6K1 b kq - 0 20,-331,-0.16550,MID,39,20,20,16,28,0,0,15.29,12
r1b1k1nr/p1pp4/2p2pp1/2b1p1B1/4P1p1/3P4/PPP2PPP/RN2K1NR w KQkq - 0 12,-76,-0.03800,END,22,12,27,27,42,1,0,12.96,11
r1bqkb1r/pp3ppp/2n2n2/2ppp3/2P5/P1N2NP1/1P1PPP1P/R1BQKB1R w KQkq - 0 6,-29,-0.01450,OPEN,10,6,39,39,46,0,0,14.96,11
r1bqkb1r/pp1p1ppp/2n1p3/3nP3/3P3P/5N2/PP3PP1/RNBQKB1R b KQkq - 0 7,15,0.00750,OPEN,13,7,38,38,42,0,0,13.96,10
r4rk1/ppp2pp1/2np4/4p2p/P1B1R1bN/1PP3P1/2P2P2/R5K1 w - - 0 17,-295,-0.14750,END,32,17,22,24,36,1,0,14.96,10
1r4k1/2q2pb1/p3B1pp/2P5/1P6/P4N1P/4RPP1/1R1r2K1 w - - 0 27,-135,-0.06750,MID,52,27,22,26,28,0,0,13.93,12
r1b2rk1/ppp1nppp/4pb2/4n2B/5B2/2N5/PPP2PPP/2KR2NR w - - 6 11,27,0.01350,END,20,11,28,29,38,1,0,12.71,11
r1bq1rk1/ppp1nppp/2nb4/1B6/8/2N1PN2/PPPB1PPP/R2QK2R b KQ - 5 8,-94,-0.04700,OPEN,15,8,38,37,40,0,0,13.96,11
4R1k1/p4pbp/1q4p1/1p3b2/3P3N/P1N4P/B4PP1/3R2K1 b - - 0 23,-561,-0.28050,MID,45,23,24,20,28,0,0,13.96,15
rn1qkb1r/pp3ppp/2p1pn2/3p3b/2PP4/2N1PN1P/PP3PP1/R1BQKB1R w KQkq - 0 7,49,0.02450,OPEN,12,7,39,39,46,0,0,12.97,8
r3r1k1/pp1n1ppp/3p4/7b/2P5/3B3P/PBP2PP1/R4RK1 w - - 1 18,16,0.00800,END,34,18,22,22,32,1,0,12.98,8
r1b2rk1/p2n1ppp/8/1pp5/3P3B/1B2P3/P2K1PPP/R6R w - - 0 17,221,0.11050,END,32,17,22,22,32,1,0,14.54,12
8/p4pk1/1rp3qp/3p2p1/2pPP3/2P3P1/P1Q1RPP1/6K1 b - - 2 28,44,0.02200,MID,55,28,21,21,32,0,0,13.96,9
r3kbnr/p1p1pppp/bpn1q3/8/8/2NP1N2/PPP1BPPP/R1BQ1RK1 b kq - 2 7,-136,-0.06800,OPEN,13,7,38,38,42,0,0,12.97,10
4r1k1/5p2/p1p3p1/3p1b2/1P1PrP2/2P1B1Q1/P6P/6RK w - - 2 31,321,0.16050,MID,60,31,23,18,28,0,0,14.96,12
6k1/p2r1pp1/1p2p3/2p5/P5Q1/2q1B3/5PPP/R5K1 b - - 0 24,2000,1.00000,MID,47,24,21,20,25,0,1,17.52,36
2r3k1/5pp1/R3p2p/1q1p4/3P1P1B/1P2P2P/4Q1P1/5K2 b - - 2 33,-323,-0.16150,MID,65,33,23,19,27,0,0,14.31,11
rnb1k2r/pp1p1ppp/3b4/2p3n1/8/5P2/PPP1B1PP/RNBNK2R w KQkq - 1 11,530,0.26500,END,20,11,28,29,38,1,0,14.07,13
8/5pk1/2b5/p3pp1p/8/1P2P3/P1p1B1PP/6K1 w - - 0 32,-726,-0.36300,END,62,32,8,9,24,1,0,13.52,15
r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/2P5/PP1P1PPP/RNBQK1NR b KQkq - 0 3,56,0.02800,OPEN,5,3,39,39,46,0,0,13.47,10
r5k1/ppp2pp1/8/2bpr3/6q1/2P3P1/PP3P1P/3R1NK1 b - - 1 21,1093,0.54650,MID,41,21,14,28,30,0,0,13.57,15
1r3rk1/pb1Q1Npp/1p6/2pn4/3p4/1P1P4/P1P3PP/R4RK1 b - - 0 23,-463,-0.23150,MID,45,23,28,22,32,0,0,16.42,15
5rk1/5ppp/p7/3Q4/5Pb1/3B3q/PPP4P/2K1R3 b - - 0 24,-54,-0.02700,MID,47,24,22,21,24,0,0,12.97,10
1Rb1rb1k/3n1pp1/p2p3p/R2Pp3/N1P1P3/3B1N1P/5PP1/6K1 b - - 0 24,-155,-0.07750,END,47,24,25,20,33,1,0,14.03,10
3k4/pb4rp/1p6/2ppN3/5p2/1P2P1P1/P2QBP1P/2RR2K1 w - - 0 29,1045,0.52250,MID,56,29,31,14,31,0,0,12.96,15
r4rk1/4qppp/p1p1p3/8/3PQ1P1/5N2/PP3P1P/R5K1 b - - 0 18,296,0.14800,MID,35,18,23,25,30,0,0,14.82,11
r1b1kbnr/1p1p4/p2Pp2p/B3P1p1/8/1RNB1N2/P1P3PP/4K2R w Kkq - 0 18,2000,1.00000,END,34,18,28,25,35,1,1,31.00,245
rnbqk2r/ppp3pp/3bpn2/3p1p2/3P4/4PNP1/PPP2PBP/RNBQK2R w KQkq - 1 6,52,0.02600,OPEN,10,6,39,39,46,0,0,13.98,10
r4rk1/p4p1p/2N1bp2/2pp4/8/P1P3P1/2P3PP/R3R1K1 w - - 2 21,-4,-0.00200,END,40,21,19,19,30,1,0,14.96,9
2kr3r/ppp3pp/2n2p2/4p1n1/4P3/P1NP4/1PP1B2K/R4R2 w - - 0 19,-356,-0.17800,END,36,19,21,23,32,1,0,13.96,12
5r2/pp1k2p1/2p1p1p1/3p2q1/3P2p1/BP2P3/P1PNKP2/R2Q4 w - - 0 18,660,0.33000,MID,34,18,26,22,34,0,0,13.49,15
r4rk1/p1p2p2/2p1p3/6p1/2pPP1Pp/P1N2P1K/1P6/R1B2R2 w - - 0 25,686,0.34300,END,48,25,22,18,34,1,0,13.57,13
2r2R1k/6pp/Q1p5/1p1pn1Pb/3Pn3/2P5/P6P/2B4K b - - 0 36,-104,-0.05200,MID,71,36,22,19,27,0,0,12.97,9
r4r1k/p1p3p1/7p/1pp1q3/2P3P1/PP3P2/2PQ1P2/R5K1 b - - 1 22,763,0.38150,MID,43,22,21,25,31,0,0,13.52,14
r3k1nr/3p1ppp/pp1Pb3/2p5/8/3P2P1/PPPN2BP/R4RK1 b kq - 0 19,-23,-0.01150,END,37,19,23,23,36,1,0,13.96,9
2k2q2/p6p/1pb5/2p1p3/8/2PP2B1/PPQ4P/1K6 w - - 0 28,10,0.00500,MID,54,28,17,17,24,0,0,12.89,9
r1bqk2r/1pp2pp1/p2p1n1p/2b1p3/4P3/1PNPBN1P/1PP2PP1/R2Q1RK1 b kq - 1 10,-12,-0.00600,OPEN,19,10,36,36,44,0,0,15.96,10
rnbqkb1r/pppp3p/4pnp1/5pB1/2PP4/2N2N2/PP2PPPP/R2QKB1R b KQkq - 1 5,-74,-0.03700,OPEN,9,5,39,39,46,0,0,12.99,9
4r1k1/1p3pp1/pBp4p/P2r4/7P/8/5RPK/8 b - - 3 59,559,0.27950,END,117,59,11,16,22,1,0,13.48,13
rn1qk1nr/ppp2ppp/3p4/4p1B1/2B1P3/2P2b2/PPP2PPP/R2QK2R w KQkq - 0 7,124,0.06200,OPEN,12,7,33,36,43,0,0,14.96,10
5rk1/3p2p1/r6p/P2pPp2/3N4/1N1n4/5PPP/R4RK1 b - - 3 32,-495,-0.24750,END,63,32,21,18,27,1,0,14.98,13
r3b3/1p6/1q1pRkpp/pN3p2/2P5/3Q4/PP3PPP/6K1 b - - 3 25,330,0.16500,MID,49,25,23,23,30,0,0,13.47,11
2k1r3/2p1b1pp/p2p4/4P1P1/7P/B7/P2P4/R4K2 b - - 0 22,63,0.03150,END,43,22,13,13,24,1,0,14.90,10
r2qkbnr/ppp1pppp/2n5/3p2B1/3P2b1/5N2/PPPNPPPP/R2QKB1R b KQkq - 5 4,6,0.00300,OPEN,7,4,39,39,46,0,0,14.13,7
r1b1kbnr/ppp1pppp/3q4/3p4/1n1P4/3Q1NP1/PPP1PP1P/RNB1KB1R w KQkq - 1 5,90,0.04500,OPEN,8,5,39,39,46,0,0,14.07,10
1rb1R1k1/p4pbp/2Q3p1/8/2P5/1P6/P4PPP/RN4K1 b - - 2 22,-821,-0.41050,MID,43,22,28,15,27,0,0,12.87,14
2b4k/p5p1/1p1bp2p/8/3P4/Q2KPB2/PP5q/R7 b - - 1 27,724,0.36200,MID,53,27,21,20,24,0,0,13.96,14
r4rk1/1p3ppp/5n2/3p4/3P4/PBP2P1P/5P2/R3R1K1 b - - 0 24,10,0.00500,END,47,24,19,18,28,1,0,14.87,10
r3r1k1/pp4bp/2p2np1/2Pp4/3Pp1P1/6B1/PP3P2/R2BR1K1 w - - 4 26,-191,-0.09550,END,50,26,22,23,34,1,0,14.09,10
rnbbk1nr/ppp4p/6pP/4N1p1/8/4P3/PPP2P2/RNB1KB1R b KQkq - 0 11,-67,-0.03350,END,21,11,28,28,36,1,0,14.96,8
2r3k1/pp3pp1/4p2p/1P1p4/1b1P4/3B4/PP5q/1K1R2R1 w - - 0 20,-587,-0.29350,MID,38,20,17,24,28,0,0,14.94,13
6k1/5p2/3Q1P1r/3p2p1/3Pp1P1/7q/1P3R1R/6K1 b - - 5 43,-211,-0.10550,MID,85,43,23,18,21,0,0,13.95,10
rn1qk2r/pp3ppp/2pb1nb1/3p4/3P4/P1N1PN2/1P2BPPP/R1BQK2R w KQkq - 3 9,-8,-0.00400,OPEN,16,9,38,38,42,0,0,12.75,10
3r4/p2bkpQ1/4p3/1p6/8/1P3B2/P1q2PPP/3R2K1 w - - 4 29,362,0.18100,MID,56,29,22,21,24,0,0,13.93,12
7r/5pk1/p3p1p1/1p6/2pP1r2/P1P3B1/4R2P/6K1 b - - 1 44,515,0.25750,END,87,44,12,16,24,1,0,12.69,13
r6k/ppp3p1/3b2p1/3P4/4pP1q/P1N1P2P/1PP1R3/3R2K1 w - - 0 30,-413,-0.20650,MID,58,30,20,23,32,0,0,12.96,13
rnbqkbnr/ppp2p1p/4p1p1/3p4/3P4/2N1PN2/PPP2PPP/R1BQKB1R b KQkq - 1 4,-27,-0.01350,OPEN,7,4,39,39,46,0,0,12.97,9
5rk1/pp6/2p2npp/3p4/3P4/8/PPPN2Q1/2KR1N2 w - - 1 28,800,0.40000,MID,54,28,24,14,26,0,0,14.96,15
6rk/pp6/8/2n2P1p/3bp1N1/P2p3P/5P2/4RB1K w - - 0 34,-460,-0.23000,END,66,34,15,16,24,1,0,13.67,14
4r1k1/Q1R2b1p/3p2pB/8/8/7P/PP1q1PP1/6K1 b - - 2 27,-284,-0.14200,MID,53,27,22,20,22,0,0,14.95,11
1qb3k1/p6p/3p2p1/5p2/2Q5/3P4/PP2PP1P/3K2R1 b - - 1 27,-499,-0.24950,MID,53,27,20,17,26,0,0,15.94,12
6k1/pr2bppp/5n2/8/3P2b1/4PPP1/P2B3K/2R2R2 b - - 0 22,144,0.07200,END,43,22,18,18,25,1,0,13.00,10
rnbqk1nr/ppp2ppp/3bp3/3p4/2PP4/4P3/PP3PPP/RNBQKBNR w KQkq - 1 4,62,0.03100,OPEN,6,4,39,39,46,0,0,14.27,7
1r4k1/5pp1/p3p3/1pp3p1/1P2b3/P1B5/2P1BPKP/3R4 w - - 0 29,282,0.14100,END,56,29,16,15,29,1,0,13.91,13
rn5r/p1p1kppp/1p2pn2/8/2B1b3/2B2P2/PPP3PP/2KR2NR b - - 0 11,64,0.03200,END,21,11,25,26,36,1,0,14.40,10
rnb1k2r/ppp1ppbp/6p1/4P3/2B3n1/5N2/PPP2PPP/RNBK3R w kq - 1 8,-158,-0.07900,END,14,8,29,29,40,1,0,13.96,8
r1b2rk1/1pp2pb1/p3p3/8/P2pP1Q1/3P4/1PP2PPP/R3R1K1 w - - 2 18,528,0.26400,MID,34,18,27,22,35,0,0,13.07,13
r1b4r/ppp2kpp/2n2p2/2PNb1B1/4P3/8/PP2BPPn/2KR2NR w - - 4 13,277,0.13850,END,24,13,28,28,36,1,0,15.96,11
rn1qkbnr/pp2ppp1/6p1/3p4/3P4/5N2/PPP2PPP/RNBQ1RK1 b kq - 1 7,-2,-0.00100,OPEN,13,7,35,35,40,0,0,12.97,9
r2qkb1r/ppp2ppp/2n5/3np2b/2B3P1/3P1N1P/PPP2P2/RNBQR1K1 b kq - 0 9,-227,-0.11350,OPEN,17,9,38,38,42,0,0,16.58,11
3rk3/5p2/p3pb1p/2P5/1P6/P2b1P2/5KPP/2R4R b - - 2 26,191,0.09550,END,51,26,16,15,25,1,0,13.82,10
rnbq1rk1/pp2bppp/3ppn2/8/2BpP3/2P2N2/PP3PPP/RNBQR1K1 w - - 0 8,13,0.00650,OPEN,14,8,38,39,44,0,0,14.03,9
8/p7/1pK3pk/2r5/6p1/2P5/P7/8 w - - 2 51,-781,-0.39050,END,100,51,2,9,13,1,0,13.22,13
rnbq1rk1/ppp1ppbp/3p1np1/8/3PPP2/3B4/PPPN2PP/R1BQK1NR w KQ - 1 6,-2,-0.00100,OPEN,10,6,39,39,46,0,0,14.96,8
r3kbnr/p5pp/2p2p2/3p4/8/1P2K1P1/P6P/1RB3q1 w kq - 0 21,-1122,-0.56100,MID,40,21,12,31,27,0,0,14.46,15
rnb1k1nr/ppp2ppp/3q4/8/8/2P1P3/P1PB1PPP/R2QKBNR b KQkq - 0 7,-40,-0.02000,OPEN,13,7,35,34,38,0,0,12.97,8
rnbqk2r/ppp2ppp/5n2/2b1N3/2B5/2N5/PPPP1PPP/R1BQK2R w KQkq - 1 7,275,0.13750,OPEN,12,7,38,37,40,0,0,15.47,11
6k1/5pp1/p3r2p/1p4q1/3PQ3/P7/1P3PPP/4R1K1 w - - 1 31,55,0.02750,MID,60,31,20,19,26,0,0,13.56,11
3r1rk1/3q1p1p/p6P/2PPpp2/P7/8/3Q2P1/5RK1 w - - 0 35,2000,1.00000,MID,68,35,19,24,25,0,1,59.18,245
2k4r/8/1nnp4/p1p1pP2/P1P1P2q/3PB2P/1P4QK/R7 b - - 1 34,206,0.10300,MID,67,34,24,24,29,0,0,13.96,10
r1bqk2r/ppp1bppp/2np1n2/4p1B1/Q1P1P3/3P1N2/PP3PPP/RN2KB1R b KQkq - 3 6,73,0.03650,OPEN,11,6,39,39,46,0,0,13.74,10
