fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
5rk1/1p3ppp/4p1b1/1P1pPn2/8/5P1P/4r1PK/3R1R2 b - - 0 28,708,0.35400,END,55,28,15,22,28,1,0,13.96,15
4rknQ/pp5p/4p1p1/8/5B2/8/PP3PPP/R4RK1 w - - 2 23,2000,1.00000,MID,44,23,27,13,26,0,1,17.87,21
rnbqkbnr/ppp2ppp/4p3/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 3,24,0.01200,OPEN,4,3,39,39,46,0,0,48.83,8
r4r1k/3Rb2p/5p2/pBp2P2/1p4P1/7P/PPP5/2K1R3 w - - 0 31,2000,1.00000,END,60,31,19,18,28,1,1,13.96,18
3r1rk1/p1p2pp1/2p4p/4p1b1/4P3/2N2Q2/PPP1RPPP/6K1 w - - 2 17,379,0.18950,MID,32,17,24,20,34,0,0,13.98,15
4r1k1/p4pbp/1p4p1/3P4/1PP1B3/P1q4P/4Q1P1/3R3K w - - 1 27,113,0.05650,MID,52,27,23,22,28,0,0,13.90,10
5bnr/1k3ppp/3p4/1N2p3/3PPB2/5N2/1PP2PPP/R5K1 w - - 0 20,719,0.35950,END,38,20,21,16,31,1,0,13.97,15
rnbq1rk1/pp1pbppp/5n2/2p1p3/P1B1P3/3P4/1PP1NPPP/RNBQK2R b KQ - 4 6,61,0.03050,OPEN,11,6,39,39,46,0,0,14.96,11
r2qkbnr/pp3ppp/2n1p3/1B1p4/2PP4/5Q2/PP3PPP/RNB2RK1 b kq - 0 8,-53,-0.02650,OPEN,15,8,35,35,40,0,0,13.96,9
r1bq1rk1/pppp1ppp/2n5/2b5/4P3/1P6/PBPN1PPP/R2QKB1R b KQ - 6 9,73,0.03650,OPEN,17,9,35,35,40,0,0,13.96,9
r6r/p2kbn2/2pp1p2/2p1pP2/4P3/2PPB3/PP4PN/R3R1K1 w - - 3 23,104,0.05200,END,44,23,23,22,34,1,0,56.33,8
rn2kbnr/pp2pppp/2p5/2Pp1b2/3P4/1PN5/1P2PPPP/R1B1KBNR b KQkq - 0 6,26,0.01300,END,11,6,30,30,44,1,0,12.96,10
r1bqk1nr/pp1p1pbp/2n3p1/1Np1p3/4P3/1P3N2/PBPP1PPP/R2QKB1R b KQkq - 3 6,115,0.05750,OPEN,11,6,39,39,46,0,0,14.97,10
6k1/4r2p/6p1/2n5/5KB1/3p3P/6P1/8 w - - 2 46,-720,-0.36000,END,90,46,5,11,13,1,0,12.89,15
2kr3r/pp3pp1/2pRb2p/7P/2P1P1P1/2P2P2/P7/2K2B1R w - - 1 21,49,0.02450,END,40,21,20,19,32,1,0,13.96,9
r4rk1/ppp1pp1p/4bnp1/4b3/5P2/3BB3/PPP3PP/R2N1RK1 b - - 0 12,170,0.08500,END,23,12,25,26,36,1,0,13.95,11
rn3rk1/ppp2ppp/5b2/8/4P1b1/5NN1/PPP2PPP/3RKB1R w K - 1 11,75,0.03750,END,20,11,26,25,36,1,0,13.96,10
1r3rk1/8/p2p3p/1p1P2p1/1P2p3/P1P1P2R/5QP1/R5K1 b - - 0 31,-484,-0.24200,MID,61,31,25,16,29,0,0,13.96,11
3r1k2/1b3p1p/5n2/4R3/3P4/2PB1N1P/5PP1/6K1 w - - 2 35,416,0.20800,END,68,35,16,13,20,1,0,15.96,11
r1b1k2N/ppp1p3/2n2p2/7p/3bP1p1/6P1/PPP2P1P/3RKB1R w Kq - 1 15,211,0.10550,END,28,15,23,21,36,1,0,13.51,11
4rrk1/pp3p2/3b3p/8/3PpqBP/P2P4/1P3P1P/R3R1K1 b - - 0 24,1002,0.50100,MID,47,24,20,27,31,0,0,13.61,16
4kr2/p1pb1p2/2rqp3/4N3/8/1P2P1P1/P2P1PBP/2R2RK1 w - - 4 29,288,0.14400,MID,56,29,23,26,30,0,0,14.97,13
r3k2r/pppq1ppp/2npbn2/2b1p3/2P5/2NP1NP1/PP2PPBP/R1BQ1RK1 w kq - 4 8,62,0.03100,OPEN,14,8,39,39,46,0,0,12.97,8
1k1r3r/ppp2pp1/3bb2p/3pN3/N2B2n1/PP6/2P2PPP/3RR1K1 w - - 1 19,-132,-0.06600,END,36,19,25,26,36,1,0,14.33,10
rnbqkbnr/pp1ppppp/8/2P5/8/8/PPP1PPPP/RNBQKBNR b KQkq - 0 2,-30,-0.01500,OPEN,3,2,39,38,44,0,0,14.48,9
r1bq1rk1/pppnppbp/3p1np1/8/2PP1B2/3BP3/PP1N1PPP/R2QK1NR w KQ - 1 7,-37,-0.01850,OPEN,12,7,39,39,46,0,0,13.96,10
r3k1nr/1p3ppp/pn1pb3/4p1b1/1p2P3/N1PB1P2/PB1PN1PP/R3K2R w KQkq - 0 13,-74,-0.03700,END,24,13,29,30,42,1,0,12.97,11
r1n2rk1/7p/pp4p1/4QpB1/1PP1p3/4P3/P4PPP/2R2RK1 w - - 0 20,914,0.45700,MID,38,20,29,19,33,0,0,14.39,15
2kr4/p1p2pp1/2p3p1/2N1P1K1/3p1P2/3P4/PPP5/R4R2 b - - 2 21,-698,-0.34900,END,41,21,19,12,30,1,0,13.19,16
r7/ppp2k1p/2np1p2/4p1B1/3bb1P1/8/PPP1PP1P/R4RK1 b - - 0 16,597,0.29850,END,31,16,20,21,35,1,0,13.96,14
b1r1r1k1/p4p1p/2p1p1p1/1pPB4/1P1P1B2/6P1/P4P1P/2R1R1K1 b - - 0 25,-106,-0.05300,END,49,25,23,20,35,1,0,13.96,10
rnbqkbnr/pp2pppp/3p4/2p5/2P5/8/PPQPPPPP/RNB1KBNR w KQkq - 0 3,-13,-0.00650,OPEN,4,3,39,39,46,0,0,14.92,12
1r3rk1/p4ppp/5n2/8/2NR4/1P2P3/P4PRP/2K5 w - - 1 23,245,0.12250,END,44,23,18,17,24,1,0,12.97,12
4q1k1/p4pp1/1p5p/2b5/1pP2P2/5P2/P1Q4P/3Rr2K w - - 1 36,-598,-0.29900,MID,70,36,19,23,27,0,0,14.50,13
3rk2r/ppp2ppp/2n1bn2/8/5N2/2B1P3/PPP1B1PP/R3K2R b KQk - 0 14,-43,-0.02150,END,27,14,25,25,34,1,0,13.32,9
4r1k1/1p5p/p3q1p1/1b3p2/3Qp3/3p3P/1B3PPK/8 b - - 3 39,697,0.34850,MID,77,39,15,24,25,0,0,13.92,15
r1bqk2r/pp1p1ppp/2N1p3/2b1n3/2B5/8/PB3PPP/RN1QR1K1 b kq - 0 11,233,0.11650,OPEN,21,11,35,35,35,0,0,14.30,12
r3kb1r/ppp2ppp/4b3/3pN3/3P1B2/1NP1P3/PP3KPP/R6R b kq - 1 13,-538,-0.26900,END,25,13,26,23,37,1,0,14.96,13
1rb3k1/1pQp2pp/4pr2/4npN1/8/P6P/4PKPR/5R2 b - - 2 23,-492,-0.24600,MID,45,23,26,22,28,0,0,12.96,14
3r2k1/5p1p/p3p1p1/2P3Q1/1Pb5/5P2/3q1KPP/4R3 w - - 3 38,-439,-0.21950,MID,74,38,19,22,25,0,0,13.67,10
r5k1/pp3q1p/2n3p1/2p2b2/4p3/4P1P1/PB2N2P/R4NK1 b - - 2 25,654,0.32700,MID,49,25,18,26,28,0,0,13.96,16
r4rk1/pp5p/2n1p1p1/3pP3/2pPp3/2P1P1q1/PP4PP/R1BB2K1 w - - 0 18,-312,-0.15600,MID,34,18,19,30,39,0,0,15.05,14
5r1k/ppp1n1b1/3p1rp1/4p2p/2B1P2R/2P1PPR1/PP4KP/8 b - - 3 26,599,0.29950,END,51,26,20,23,35,1,0,15.00,13
rnbqkb1r/pppp1ppp/5n2/8/4Pp2/3P1N2/PPP3PP/RNBQKB1R b KQkq - 0 4,82,0.04100,OPEN,7,4,38,39,44,0,0,14.42,11
8/p3r1k1/1pb3pp/4P3/5PP1/4R2P/P5K1/1B6 w - - 2 41,303,0.15150,END,80,41,13,12,22,1,0,13.88,12
3r1r2/2pp2bk/p3p1p1/1p2Pn1p/5P2/P1P3RP/BP2N1P1/3R2K1 w - - 7 28,140,0.07000,END,54,28,23,23,36,1,0,17.95,9
4r3/3b1k2/p4p2/3p2p1/PPpP4/2P1B1Pr/5PKb/R4R2 b - - 1 29,428,0.21400,END,57,29,19,21,29,1,0,14.85,11
r1b5/2R4p/p2p1kp1/1p1Ppp2/1P2P3/5P2/P3N1PP/6K1 w - - 1 29,174,0.08700,END,56,29,15,15,32,1,0,15.67,11
2b5/Q4rk1/5q1p/2p2p2/3b4/3B4/P1P2PPP/5RK1 w - - 1 25,-359,-0.17950,MID,48,25,22,23,23,0,0,12.97,10
rnbq1rk1/ppp1npbp/3pp1p1/8/3P1P2/3BPN2/PPP3PP/RNBQ1RK1 w - - 4 7,49,0.02450,OPEN,12,7,39,39,46,0,0,13.96,10
q5k1/1b3ppp/pp2Nb2/3n4/1P4Q1/P3P3/1BB2PPP/6K1 b - - 0 25,213,0.10650,MID,49,25,24,23,30,0,0,13.96,14
r4r2/1p1Bbk2/p6p/2pR4/8/P1N3B1/1P3PK1/8 w - - 1 33,310,0.15500,END,64,33,17,17,21,1,0,14.96,10
r1b1kb1r/ppp3pp/2nn4/8/3N1B2/2P2P2/PP2P1PP/R3KB1R b KQkq - 2 12,278,0.13900,END,23,12,26,27,35,1,0,13.98,11
8/4p3/R5p1/3kPpP1/4pB1p/1r6/4P3/6K1 w - - 2 40,338,0.16900,END,78,40,11,10,19,1,0,12.62,12
r4rk1/pp4p1/2n4p/5p2/P1P3P1/R1Pb1B1P/3P1P2/4R1K1 b - - 0 19,373,0.18650,END,37,19,20,21,31,1,0,14.96,12
5r1r/ppp2k1p/3p2p1/2bNp1B1/4P2P/3P1P2/PP3P2/R5K1 b - - 2 22,371,0.18550,END,43,22,18,20,34,1,0,13.97,13
rnbqk1nr/ppp2ppp/4p3/3p4/1b1P1B2/2P2N2/PP2PPPP/RN1QKB1R b KQkq - 0 4,-30,-0.01500,OPEN,7,4,39,39,46,0,0,12.49,9
r3k2r/ppp2ppp/5n2/8/8/1NP5/P1K1BPPP/R1B4R b kq - 0 13,-572,-0.28600,END,25,13,24,19,30,1,0,13.96,15
rn1qk1nr/pbppbppp/1p2p3/8/2PPPP2/2N2NP1/PP5P/R1BQKB1R b KQkq - 2 7,-169,-0.08450,OPEN,13,7,39,39,46,0,0,14.32,9
5rk1/pQ2Bpp1/2p1p1p1/4P3/2P5/P1q5/5PPP/4R1K1 w - - 0 21,555,0.27750,MID,40,21,23,20,29,0,0,12.76,15
2r3k1/5Np1/5pBp/p1P1q3/6P1/KP5P/P7/5R2 w - - 0 35,672,0.33600,MID,68,35,16,18,23,0,0,13.96,14
4rr1k/2p3b1/p6p/1p2Pn2/3B4/2P2R2/PP4PP/5RK1 w - - 0 26,416,0.20800,END,50,26,19,20,27,1,0,15.96,12
7k/B1p3p1/1P3n1p/5r2/3q4/8/5RP1/5RK1 b - - 1 38,608,0.30400,MID,75,38,15,20,16,0,0,13.64,14
7Q/ppk4p/3n4/4p3/6p1/4P1P1/PPP3KP/RNB5 w - - 2 23,872,0.43600,MID,44,23,26,8,27,0,0,13.96,15
2kr2nr/p5b1/1pn2p2/7p/2Np2p1/P2P1NPP/1PP2P2/2KR3R w - - 0 23,-367,-0.18350,END,44,23,23,25,35,1,0,15.01,14
rnbqk2r/pp2ppbp/2p3p1/3p4/2PP4/2N1PNP1/PP3PP1/R2QKB1R b KQkq - 0 8,13,0.00650,OPEN,15,8,36,36,44,0,0,15.21,10
rnbqkb1r/pp3ppp/2p1pn2/4N3/2B1p3/3P4/PPP2PPP/RNBQK2R w KQkq - 1 6,-69,-0.03450,OPEN,10,6,38,39,44,0,0,22.56,9
2r1k3/4b2p/Q3p1r1/1p6/8/1PN1B3/5PPP/4RRK1 b - - 0 22,-791,-0.39550,MID,43,22,29,16,22,0,0,13.96,14
7k/8/4QPq1/np1p2P1/p1bP4/P5P1/1P4B1/6K1 b - - 0 36,0,0.00000,MID,71,36,18,18,23,0,0,14.66,13
6nr/p1p2ppp/1p6/2b2k2/4R3/2p5/PP3PPP/RNBQ2K1 w - - 1 14,2000,1.00000,MID,26,14,30,18,32,0,1,67.27,245
r1bqk2r/ppp2ppp/2np3n/2b1p3/2B1P3/2PP1N1P/PP3PP1/RNBQK2R b KQkq - 2 8,-76,-0.03800,OPEN,15,8,39,39,46,0,0,14.93,9
r1bq1rk1/ppp2p1p/3p1bp1/4n3/2P5/2NBPN2/PP3PPP/R2QK2R w KQ - 0 10,-36,-0.01800,OPEN,18,10,35,35,40,0,0,13.05,10
2kr3r/ppp2pp1/7p/2bb1N2/8/7P/PPP1NPP1/R4RK1 b - - 0 16,300,0.15000,END,31,16,22,22,32,1,0,13.96,11
rnbqkbnr/pp3ppp/3p4/3Pp3/8/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 5,-41,-0.02050,OPEN,9,5,38,38,42,0,0,13.97,9
r3r1k1/3R2pp/p5p1/2b2Q2/Pp6/2P2P1P/1P3P2/5RK1 w - - 0 25,2000,1.00000,MID,48,25,25,18,28,0,1,55.61,219
5rk1/1b3pqp/p5p1/1p3p2/8/1Q5R/P4PPP/4R1K1 w - - 0 25,96,0.04800,MID,48,25,23,23,26,0,0,15.43,9
1r5k/5prp/p5b1/8/2Q3PP/K4P2/P7/3R4 b - - 0 29,-363,-0.18150,MID,57,29,18,16,19,0,0,15.60,11
r5k1/3r1ppp/1B6/pp1pPP2/2p1b1P1/1PP4P/P7/2R1R1K1 w - - 1 32,35,0.01750,END,62,32,20,20,34,1,0,13.48,10
1r2k2r/pp3ppp/4p3/8/4p3/4P1P1/2PKBP1P/1R5R w k - 0 17,415,0.20750,END,32,17,18,17,29,1,0,12.97,12
2r1r1k1/5ppp/4pn2/2pp4/Pp3PP1/1P1P3P/2P1N1K1/3R1R2 b - - 2 25,33,0.01650,END,49,25,20,20,34,1,0,14.28,9
r2q1rk1/pbppB1pp/1pn1pn2/5p2/2PP4/1P3NP1/P3PPBP/RN1Q1RK1 b - - 0 9,-17,-0.00850,OPEN,17,9,39,36,45,0,0,13.96,10
6k1/7p/5p2/2PR4/2r5/6PP/6P1/6K1 b - - 0 34,-289,-0.14450,END,67,34,9,7,14,1,0,13.96,10
rnb1kb1r/ppp1pp2/5n1p/6p1/2P5/6B1/PP2PPPP/RN1K1BNR b kq - 1 7,203,0.10150,END,13,7,29,29,40,1,0,15.96,12
4r3/p2b2k1/2p1q3/3p4/3PN2p/4Q2P/PPP4K/4R3 w - - 0 30,126,0.06300,MID,58,30,22,21,24,0,0,12.54,10
2k4r/ppp2ppp/8/3bp3/1P1P4/P1P3P1/4R3/R2Q2Kq w - - 4 26,-485,-0.24250,MID,50,26,24,24,30,0,0,14.96,13
r2qkbnr/p2npppp/1pbp4/2pP4/4P3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 7,-17,-0.00850,OPEN,12,7,36,39,45,0,0,14.69,9
r3k1nr/pp4pp/2p1p3/3pn3/1b6/2N1B1P1/P1PN1PBP/3R1RK1 w kq - 1 15,498,0.24900,END,28,15,27,26,35,1,0,13.51,14
1r4k1/p4pbp/q2pp1p1/8/P3P3/3P2P1/2Q2PPN/5RK1 b - - 1 21,95,0.04750,MID,41,21,23,23,30,0,0,12.98,9
7r/6b1/1p5k/2pP3p/4P3/8/5RBP/5RK1 b - - 0 44,-439,-0.21950,END,87,44,16,11,17,1,0,12.97,13
r1b1kbnr/ppp2ppp/8/q3n3/8/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 7,285,0.14250,OPEN,12,7,37,37,38,0,0,17.18,10
4k2B/p1p2p1p/6p1/8/4q3/4bPPb/P6P/R2Q2KR w - - 1 21,-2000,-1.00000,MID,40,21,26,20,25,0,1,0.96,0
5rk1/5ppp/p3b3/1p2n3/8/2P5/PP4PP/R1B3bK w - - 0 22,-532,-0.26600,END,42,22,13,19,26,1,0,15.96,13
r1b1k2r/ppqnppbp/2pp1np1/8/2PPP3/3BBN2/PP3PPP/RN1Q1RK1 w kq - 6 8,75,0.03750,OPEN,14,8,39,39,46,0,0,14.48,9
4r1k1/pp5p/6p1/3pr3/b7/2Q5/P4PPP/R1R3K1 w - - 1 23,543,0.27150,MID,44,23,23,18,24,0,0,13.54,14
r4k1r/1bp2p2/3p1n1N/1B1Pp2p/1p2P2P/2N2P2/2PR4/2K4R b - - 0 25,641,0.32050,END,49,25,24,22,31,1,0,14.70,16
r2qkbnr/pQpnp1pp/8/1B3p2/3PbB2/2N5/PP4PP/R3K1NR w KQkq - 2 9,358,0.17900,OPEN,16,9,36,37,36,0,0,13.96,12
r1bqkbnr/pppp1ppp/2n1p3/8/5P2/5N2/PPPPP1PP/RNBQKB1R w KQkq - 0 3,44,0.02200,OPEN,4,3,39,39,46,0,0,13.35,10
r1b1kb1r/pp2pppp/2n5/2pq4/4N3/5N2/PPPP1PPP/R1BQK2R w KQkq - 0 7,-64,-0.03200,OPEN,12,7,35,35,40,0,0,17.33,9
1r1rn1k1/5ppp/2q1p3/7Q/1PP2P2/P7/6PP/5R1K w - - 0 28,-634,-0.31700,MID,54,28,20,26,26,0,0,27.44,12
4rk1r/ppp5/2n1p1R1/5p2/3P4/2P5/PP3PPP/5RK1 b - - 0 28,342,0.17100,END,55,28,17,18,29,1,0,13.96,13
r1bqr1k1/ppp2ppp/2nb1n2/3pp3/3P4/2PBPNB1/PP1N1PPP/R2QK2R w KQ - 0 9,0,0.00000,OPEN,16,9,39,39,46,0,0,14.96,12
3r2k1/1p4pp/pR2p3/P1r2p2/4pP2/2P4P/1P3PP1/4R1K1 w - - 0 29,25,0.01250,END,56,29,17,17,32,1,0,13.96,8
r1b1kbnr/ppq2ppp/2n1p3/3pP3/8/2pB1N2/PP3PPP/RNBQ1RK1 w kq - 0 8,51,0.02550,OPEN,14,8,37,39,42,0,0,13.14,10
r3kb1r/ppN3pp/8/3qpp2/3p4/3P2P1/PP3P1P/R1B2RK1 b kq - 1 18,217,0.10850,MID,35,18,22,29,34,0,0,13.98,11
r4rk1/pp5p/2p1R1p1/3p4/3b4/6B1/P4PPP/1B4K1 w - - 1 24,-499,-0.24950,END,46,24,15,19,26,1,0,15.01,13
r1bqkb1r/pp1n1ppp/2p2n2/3pp3/8/1P1P2P1/PBPNPPBP/R2QK1NR b KQkq - 1 6,54,0.02700,OPEN,11,6,39,39,46,0,0,14.96,10
2k4r/Bp1r1qp1/p3p2p/3p1p2/P2N4/1P1B2PP/2P5/R3R1K1 b - - 0 25,-134,-0.06700,MID,49,25,24,26,32,0,0,14.53,9
3r2k1/ppp2p2/8/4p1pp/8/2P1P1P1/PPK5/5B2 b - - 0 26,564,0.28200,END,51,26,8,12,26,1,0,15.96,12
rnbqkbnr/p1pp1ppp/4p3/8/8/1PB5/P1PPPPPP/R2QKBNR w KQkq - 0 5,-426,-0.21300,OPEN,8,5,36,38,43,0,0,15.87,12
r2qkbnr/pp1b1ppp/2n1p3/1Bpp4/4PP2/2N2N2/PPPP2PP/R1BQK2R w KQkq - 4 6,93,0.04650,OPEN,10,6,39,39,46,0,0,13.49,11
5rk1/5ppp/p5r1/1p6/3p4/3B1bPP/PPP4K/R3q1N1 w - - 0 30,-364,-0.18200,MID,58,30,16,28,29,0,0,15.99,11
r1bqkb1r/pppp1p1p/5np1/4p3/2BnP3/2Q4N/PPPP1PPP/RNB1K2R b KQkq - 5 6,454,0.22700,OPEN,11,6,39,39,46,0,0,14.06,11
rn1qkbnr/p1pp2pp/1p2p3/5p2/3P4/4Pb1N/PPP2PPP/RNBQK2R w KQkq - 0 6,122,0.06100,OPEN,10,6,36,39,45,0,0,14.33,11
8/7p/1r1P1kp1/5p2/8/1B5P/P4PP1/5RK1 w - - 1 45,664,0.33200,END,88,45,13,8,19,1,0,13.96,15
4r1k1/pbp2ppp/1p4n1/8/P1PP4/1N5P/2r2PP1/1R3RK1 w - - 1 22,-471,-0.23550,END,42,22,19,22,31,1,0,13.55,13
3r1rk1/1p3pp1/pn1Np1p1/2p1P3/P2nPP2/6P1/1P1B3P/2R2RK1 w - - 4 26,119,0.05950,END,50,26,23,23,36,1,0,12.96,10
4r3/5p1R/4rkp1/6q1/3p4/5P1K/PQ3P1P/8 b - - 5 49,417,0.20850,MID,97,49,18,22,19,0,0,15.04,12
r6r/pppk2pp/4pn2/4p3/1b2P3/2N5/PPPB1PPP/2KR3R w - - 2 12,122,0.06100,END,22,12,23,23,36,1,0,13.96,10
3r3r/1ppk2pp/p2p4/3N4/3RP3/8/PPP2PPP/5K2 w - - 3 22,-104,-0.05200,END,42,22,15,16,30,1,0,13.94,9
rn1qkb1r/ppp1pppp/5n2/3P1b2/3P4/4P3/PP3PPP/RNBQKBNR b KQkq - 0 4,-68,-0.03400,OPEN,7,4,39,38,44,0,0,15.56,9
r1bqkbnr/pp4pp/2n1p3/2ppNp2/8/1P2P3/PBPP1PPP/RN1QKB1R w KQkq - 2 6,219,0.10950,OPEN,10,6,39,39,46,0,0,14.49,10
6k1/pRq1bpp1/Q1p2p2/2Pr2p1/P2P4/4B2P/5PP1/6K1 b - - 1 30,-365,-0.18250,MID,59,30,23,23,30,0,0,15.65,10
r3kr2/pppb1p2/2n1p3/8/2B5/2N1P3/PP4PP/3R1RK1 w q - 5 18,8,0.00400,END,34,18,21,21,28,1,0,14.02,9
r5k1/2qb1pp1/2p4p/8/P7/3P1Q2/1PPB1PPP/4R1K1 b - - 0 28,-287,-0.14350,MID,55,28,24,21,28,0,0,12.96,13
3rb2r/1k3pp1/p1n1p3/1p5p/8/1B5P/PPP2PPB/3R2K1 w - - 3 26,-498,-0.24900,END,50,26,17,22,31,1,0,16.43,13
4r1k1/p4pp1/3p1q1p/2pP4/2Pbp3/4B3/P4PPP/1Q3RK1 w - - 0 23,-157,-0.07850,MID,44,23,23,24,32,0,0,14.00,12
q4rk1/p1R2ppp/1p2pn2/3p4/8/8/PP3PPP/3QR1K1 w - - 0 20,188,0.09400,MID,38,20,24,24,30,0,0,12.96,11
rnb1k2r/pp2bppp/2p1p3/8/4n3/3BBN2/PPP1KPPP/RN5R b kq - 3 9,166,0.08300,END,17,9,28,29,38,1,0,16.99,10
3Q4/8/p5rk/2p2p2/P7/2N5/1PP2qPP/6RK b - - 2 32,-497,-0.24850,MID,63,32,22,17,21,0,0,13.48,12
6r1/pppk3p/3p3b/3P4/2Pp1P2/6P1/PP2r2P/R4RK1 b - - 0 20,446,0.22300,END,39,20,17,19,31,1,0,15.25,13
4r1k1/5ppp/3Bp3/3b4/1P1Pn3/1Q2PN2/5PPP/2R3K1 b - - 0 24,-285,-0.14250,MID,47,24,26,15,27,0,0,12.99,11
5rk1/3Q2p1/p6p/1p6/2q5/6P1/PP3PP1/5RK1 w - - 4 34,103,0.05150,MID,66,34,19,18,22,0,0,14.60,11
2kr1b1r/ppp1pp1p/2n2p2/8/8/3P4/PPPB1PPP/3RKBNR w K - 1 9,653,0.32650,END,16,9,26,23,37,1,0,13.96,14
rnb1kbnr/pp1p1ppp/2p2q2/8/3pP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 5,208,0.10400,OPEN,8,5,38,39,44,0,0,14.71,11
r1b1k1nr/1p4p1/4p2p/8/1Pn5/P4N1P/5PP1/RN2R1K1 w kq - 0 22,-233,-0.11650,END,42,22,21,23,27,1,0,15.76,12
r3kbnr/p1q2ppp/2p1p3/3pP3/8/8/PPP2PPP/RNBQ1RK1 w kq - 0 10,43,0.02150,OPEN,18,10,32,32,38,0,0,11.97,10
6k1/pp3pPp/2p1p3/P7/6P1/2Pn4/3qRP2/R4K2 b - - 4 26,534,0.26700,MID,51,26,15,18,26,0,0,12.76,15
5q1k/3R2b1/7n/p4ppP/1p2Q3/8/PpP5/1K3R2 w - - 0 33,365,0.18250,MID,64,33,22,20,22,0,0,12.98,11
r1b2rk1/pp3ppp/3p4/3Pp3/4n3/2P2N2/P3BPPP/R4RK1 w - - 0 15,-256,-0.12800,END,28,15,22,23,34,1,0,14.96,12
rnb1k2r/1p3ppp/p2b1n2/4p3/8/2N2NP1/PP2PPBP/R1B1K2R b KQkq - 3 10,-28,-0.01400,END,19,10,28,28,36,1,0,14.01,10
r3kb1r/ppp1qppp/2p5/3nP3/3P4/8/PPP1QPPP/RNB1K2R w KQkq - 1 9,220,0.11000,OPEN,16,9,33,32,40,0,0,14.96,10
rn1qkb1r/pb3ppp/1p2pn2/2pp4/3P4/2PBPN2/PP1N1PPP/R1BQ1RK1 b kq - 0 7,11,0.00550,OPEN,13,7,39,39,46,0,0,14.04,9
6k1/pp3ppp/q3p3/2rp1b2/P7/2P1P3/1P3PPP/R2QK2R w KQ - 0 18,222,0.11100,MID,34,18,26,24,34,0,0,14.60,12
r4rk1/2RR1pp1/5b1p/p3p3/1p6/1B6/P4PPP/6K1 w - - 0 23,-6,-0.00300,END,44,23,17,19,26,1,0,13.55,10
4rrk1/pp3pbp/3p2p1/5p2/NR2b3/P4N2/5PPP/2BQ2K1 b - - 5 22,-405,-0.20250,MID,43,22,27,23,31,0,0,13.99,13
5rk1/2P2ppp/8/8/8/8/r4PPP/3R1RK1 b - - 0 25,-231,-0.11550,END,49,25,14,13,18,1,0,13.99,11
n2r2k1/8/1p2prpp/pP2P3/8/3B1P2/1K4PP/3R4 b - - 0 30,510,0.25500,END,59,30,13,18,25,1,0,13.49,14
r7/p2kpp2/3p2p1/1qpP3p/1p2PN2/1P3P1P/PB2N1P1/K6R b - - 2 26,418,0.20900,MID,51,26,21,22,36,0,0,13.96,12
rn2kbnr/pp1qpp1p/3p2p1/2p5/4P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 0 6,19,0.00950,OPEN,10,6,36,36,44,0,0,15.96,9
r1bq1rk1/pp1pnppp/1bn1p3/8/1P1NP3/P1N1B3/2PQ1PPP/R3KB1R w KQ - 1 10,24,0.01200,OPEN,18,10,38,38,42,0,0,13.97,9
3r4/2p3qp/1pNb4/1k1P1p2/8/8/1P2BPPP/R5K1 b - - 3 30,261,0.13050,MID,59,30,16,21,24,0,0,13.99,10
r4rk1/p5p1/q1p1p1pp/1p1pP3/1P1P1P2/2P3PP/1P6/3Q1RK1 b - - 0 23,452,0.22600,MID,45,23,22,27,37,0,0,13.97,14
5rk1/p4p1n/1p1p3p/6p1/2Pn4/P5B1/1P2rPPP/R2Q2K1 w - - 0 21,441,0.22050,MID,40,21,23,22,31,0,0,13.96,12
rn1qk2r/pp3ppp/4pn2/5bB1/Qb1Pp2N/2N5/PP3PPP/R3KB1R b KQkq - 3 9,105,0.05250,OPEN,17,9,37,38,40,0,0,13.96,12
3b2k1/1p3ppp/p1b1pn2/6q1/2P5/2N2P2/PP2BBPP/3Q2K1 b - - 1 22,49,0.02450,MID,43,22,24,24,32,0,0,14.19,9
8/pp1k1p2/1n3Q1p/3p4/3P4/5P2/PP3KPP/1r6 w - - 0 29,679,0.33950,MID,56,29,15,13,25,0,0,15.12,13
r1b5/pp4p1/2npp1k1/6N1/3P1r2/4Q3/PPP3PP/2KR4 w - - 0 18,761,0.38050,MID,34,18,23,21,29,0,0,13.04,15
r4qk1/ppp2p1p/3p1p2/2b1p3/2B1P3/3P1P2/PPP2P1P/R4QK1 w - - 0 14,42,0.02100,MID,26,14,25,25,38,0,0,13.96,10
r1b1k2r/ppp2ppp/3p1n2/8/1b2P3/2N2P2/PPPB2PP/R3KB1R b KQkq - 0 9,-46,-0.02300,END,17,9,26,26,38,1,0,15.09,9
r3r1k1/ppn2ppp/3p1P2/2pP4/4P3/P4N1P/1P1BKP2/R6R b - - 0 19,-344,-0.17200,END,37,19,23,20,35,1,0,13.60,13
r2r2k1/4bppp/p3p3/2p5/2B1bP2/1P6/P1P3PP/3R1RK1 w - - 0 23,-513,-0.25650,END,44,23,19,22,31,1,0,12.97,13
