fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
r1b3k1/pp4p1/2ppq2p/4p2Q/2P1PP2/P2Pb3/1P4PP/5R1K b - - 1 21,556,0.27800,MID,41,21,22,27,36,0,0,13.47,14
r1bq1rk1/pp3p1p/6p1/2PpN1P1/1P3P1P/2n3K1/P7/b7 b - - 0 22,1103,0.55150,MID,43,22,9,34,31,0,0,12.69,14
2k4r/p1prn1pp/1p3p2/2B2b2/2N1p3/8/PP2BPPP/R4RK1 w - - 0 18,361,0.18050,END,34,18,24,23,33,1,0,13.37,13
rn1q1rk1/ppp1ppbp/3p1np1/3P4/2P1P1b1/2N2N2/PP3PPP/R1BQKB1R w KQ - 3 7,41,0.02050,OPEN,12,7,39,39,46,0,0,14.22,12
r2qk2r/ppp1bppp/2n1pn2/3p4/2PP2b1/4PNB1/PP3PPP/RN1QKB1R w KQkq - 1 7,16,0.00800,OPEN,12,7,39,39,46,0,0,13.32,10
r1b1k2r/pp3ppp/1nn5/6P1/3PB2P/4P3/PP1N1P2/R3K1NR w KQkq - 1 15,451,0.22550,END,28,15,26,24,34,1,0,15.96,14
r1b4r/p1R1BB2/k5q1/1p1Np3/3nP3/7P/PP3pP1/7K w - - 0 26,-508,-0.25400,MID,50,26,19,29,27,0,0,14.00,11
r1b1k2r/pp1p1pp1/2n2q1p/4p3/1bP5/2N2N2/PPQ1PPPP/R3KB1R b KQkq - 1 9,120,0.06000,OPEN,17,9,35,35,40,0,0,13.96,10
5rk1/5p1p/2p1qp2/3p3N/Q3p3/b3P1P1/5PKP/5R2 b - - 3 22,149,0.07450,MID,43,22,21,23,26,0,0,14.88,10
r3kb1r/pp3ppp/2n5/2p1p3/4P1b1/5NP1/PPP2PBP/R1BR2K1 w kq - 1 11,7,0.00350,END,20,11,26,26,38,1,0,13.89,8
3rr3/5pk1/p5p1/1p1p3p/3R4/2P1NP1P/PP3PK1/8 w - - 0 35,-282,-0.14100,END,68,35,14,16,28,1,0,13.96,12
r4rk1/5ppp/1p3n2/p1pp1b2/5P2/1NP2P2/PP4PP/2KR1B1R w - - 0 18,-39,-0.01950,END,34,18,23,23,36,1,0,13.96,10
5rk1/1p4p1/p5p1/2p1b1Bn/P1PpP1q1/3P3P/6B1/1R4K1 w - - 0 28,-7,-0.00350,MID,54,28,16,26,29,0,0,12.97,11
rnbqkbnr/pp2pppp/2p5/3P4/8/2P5/PP1P1PPP/RNBQKBNR b KQkq - 0 3,-17,-0.00850,OPEN,5,3,39,38,44,0,0,13.11,10
2kr4/2p3pp/p7/3Q4/1R6/1B1P4/P1P2PPP/b5K1 w - - 3 24,2000,1.00000,MID,46,24,23,12,25,0,1,14.97,34
5r1k/6pp/b7/4p3/2N5/1PP3P1/P6P/RN1QKB2 b Q - 0 24,-828,-0.41400,MID,47,24,28,11,23,0,0,13.06,15
4r1k1/p1p4p/br2q1p1/6B1/4R3/2N1P3/PP3PP1/2K4R b - - 0 23,479,0.23950,MID,45,23,21,26,26,0,0,14.35,14
3r1k2/p5bp/1pp3p1/2p1p3/P5bP/BP2PNP1/2P1KP2/7R w - - 0 19,-163,-0.08150,END,36,19,18,18,34,1,0,14.53,9
6k1/pp4pp/4q3/3p4/3P1P2/6P1/P6P/5RK1 w - - 0 25,-587,-0.29350,MID,48,25,10,14,22,0,0,14.00,14
1r2r1k1/5ppp/5B2/p2pNb2/2pb3P/P1N2B2/1P3PP1/2K4R w - - 0 25,-272,-0.13600,END,48,25,22,22,31,1,0,12.97,8
3rk2r/p2n1p1p/1p1Q3R/2p1P1P1/3P1K2/2P3p1/PP4P1/7R w - - 4 30,910,0.45500,MID,58,30,26,19,32,0,0,16.00,15
5rk1/pp3ppp/3p4/1N2n3/4P3/7P/PPr2PP1/1R1R2K1 b - - 1 18,-67,-0.03350,END,35,18,19,19,30,1,0,13.96,8
6bk/1p6/pb4pp/3P1p2/4p3/P1N4P/1P2BPP1/6K1 b - - 0 33,208,0.10400,END,65,33,12,12,28,1,0,14.95,10
3r2k1/pp3ppp/2p1p3/5P1n/8/3PqPQ1/PP4K1/R2R4 w - - 1 26,-395,-0.19750,MID,50,26,24,24,30,0,0,14.96,9
rnb1k2r/pp2bppp/2p2n2/3P4/2P5/3P1P2/PP3P1P/RNB1KB1R w KQkq - 0 9,-399,-0.19950,END,16,9,27,28,39,1,0,15.03,12
8/p3brkp/1P4p1/PQ2p3/2p1P3/3q4/6PP/6RK b - - 3 33,386,0.19300,MID,65,33,19,22,25,0,0,14.99,13
r1b1kbnr/ppp2pp1/3q3p/3pN1B1/8/2P5/PP1NPPPP/R2QKB1R b KQkq - 0 7,125,0.06250,OPEN,13,7,38,35,41,0,0,13.98,11
r3r3/pp5p/2p2kp1/3p1p2/4NP2/8/PPP3PP/3R1RK1 b - - 0 20,324,0.16200,END,39,20,19,17,31,1,0,14.47,12
3r1r2/1bp1ppk1/pp4pp/3nN3/3P4/P7/1PP1BPPP/3R1RK1 w - - 1 20,74,0.03700,END,38,20,23,23,36,1,0,13.62,11
rn1qk2r/pp3ppp/2pp1n2/2b2P2/8/2N1B3/PPP2PPP/R2QKB1R b KQkq - 0 8,96,0.04800,OPEN,15,8,35,35,40,0,0,14.96,11
5rk1/p4pp1/2Q1p3/8/3NP2p/2N4P/PP3RBK/2q5 b - - 1 24,-393,-0.19650,MID,47,24,27,19,25,0,0,15.96,10
r7/1pp2kbQ/3p2p1/p7/3pP2R/3P1Pq1/2KN4/8 w - - 3 26,-273,-0.13650,MID,50,26,20,23,24,0,0,14.05,11
4r1k1/pp4p1/2p4p/3p2p1/8/2N5/PPP2B2/4R1K1 b - - 1 25,-396,-0.19800,END,49,25,14,12,24,1,0,14.59,10
2kr1b1r/ppp2ppp/8/3q4/3n2b1/2P5/PP2BPPP/R1BQ1RK1 w - - 0 11,90,0.04500,OPEN,20,11,31,34,35,0,0,14.02,9
3r2k1/p4r2/2p5/5pp1/8/4P3/PP2NPPP/R4RK1 w - - 2 23,520,0.26000,END,44,23,19,14,25,1,0,14.06,14
rnb5/p2n2pk/1p2p3/3p4/8/P1P2r2/1P2q3/2KR4 b - - 0 25,1146,0.57300,MID,49,25,8,33,23,0,0,14.44,14
k1q5/7R/1R5p/8/1K1r4/3B4/8/8 w - - 0 49,-400,-0.20000,END,96,49,13,15,7,1,0,13.96,12
rnb1kbnr/ppp2ppp/4P3/8/8/5p2/PPP2PPP/RNBK1B1R b kq - 0 6,430,0.21500,END,11,6,26,29,39,1,0,13.96,13
rn1qk1nr/pbppppbp/1p4p1/8/2B1PP2/5N2/PPPP2PP/RNBQK2R w KQkq - 2 5,25,0.01250,OPEN,8,5,39,39,46,0,0,12.97,9
r1bqk2r/pppp2pp/2n5/2b5/5P2/6P1/PPPBPnBP/RN1QK1NR w KQkq - 3 8,-265,-0.13250,OPEN,14,8,38,37,40,0,0,13.96,12
4r1k1/2p2p1p/4p1p1/8/R7/4P1P1/4N1KP/2q5 w - - 0 30,269,0.13450,MID,58,30,11,19,20,0,0,13.96,12
r2q1rk1/1pp2pp1/2npbn1p/p1b1p3/4P3/2PP1N1P/PPB2PP1/RNBQ1RK1 w - - 4 10,288,0.14400,OPEN,18,10,39,39,46,0,0,15.96,13
7r/p1p2bk1/1p1r1npp/P2P1p2/2P4P/1QN2NP1/1P3PB1/R5K1 w - - 1 25,767,0.38350,MID,48,25,30,22,35,0,0,14.19,15
r4rk1/5ppp/p3p3/1p6/4b3/1BR5/PPP4P/2K3R1 b - - 3 22,368,0.18400,END,43,22,17,19,26,1,0,15.02,13
3r2k1/pp2rpb1/6p1/3Ppb2/4n2p/1P3N1P/PB2BPP1/2RR2K1 b - - 1 19,34,0.01700,END,37,19,25,25,34,1,0,13.96,9
2r2rk1/p1p3b1/1pR1p1p1/3p1p1p/1P1P1P1P/P3PBP1/1B3K2/R7 b - - 0 24,-394,-0.19700,END,47,24,23,21,37,1,0,13.96,12
r6k/pbp2qp1/7p/2p1PB2/3pP3/3P2Q1/PPP3PP/R1B2K2 w - - 3 20,615,0.30750,MID,38,20,28,23,35,0,0,13.56,14
3r2k1/1pp2ppp/p2rb3/8/4pPP1/1PK1P3/2P1B2P/3R3R b - - 2 22,107,0.05350,END,43,22,19,20,32,1,0,12.97,10
r2qkb1r/ppp2ppp/2n2n2/4p3/3pPPb1/3P1N2/PPP1N1PP/R1BQKB1R w KQkq - 3 7,-16,-0.00800,OPEN,12,7,39,39,46,0,0,13.96,10
r1b1r1k1/pp3np1/2Pp3p/8/2BpP3/4P1q1/PPP5/R3KR2 w Q - 0 18,-760,-0.38000,MID,34,18,19,31,32,0,0,13.87,14
r4rk1/ppp2pb1/3p3p/3Pp1B1/2P1P1n1/P1N3P1/1P3PK1/3R1R2 w - - 0 24,167,0.08350,END,46,24,23,23,36,1,0,13.99,10
5rk1/p1p3pp/1p1p4/2n5/2P5/4p3/PBP3PP/R5K1 w - - 0 22,-434,-0.21700,END,42,22,13,15,28,1,0,13.81,13
2r4k/1p2p3/6Bp/pP1b4/3P4/P3Pp1q/3Q1P1P/6RK b - - 0 31,-147,-0.07350,MID,61,31,23,22,28,0,0,13.59,9
r1b1r1k1/p2pbppp/1pP5/4p1B1/4P3/P4NPB/1P3P1P/2RR2K1 b - - 0 18,-456,-0.22800,END,35,18,26,23,37,1,0,14.48,13
6k1/5ppp/r3p3/1P2P3/3b4/8/6PP/5R1K w - - 0 29,575,0.28750,END,56,29,9,12,19,1,0,13.96,14
r1bqk2r/ppp1nppp/1b1p1n2/1P2p3/2B1P3/2P2N2/P2P1PPP/RNBQ1RK1 w kq - 1 8,21,0.01050,OPEN,14,8,39,39,46,0,0,14.96,10
rnbqkbnr/pp4pp/2pp1p2/4P3/4P3/2PP4/PP4PP/RNBQKBNR b KQkq - 0 5,-58,-0.02900,OPEN,9,5,39,38,44,0,0,15.71,9
r4r1k/pp4p1/2p2nRP/4P3/3P4/P2P4/1PK5/7R b - - 0 29,-450,-0.22500,END,57,29,16,17,25,1,0,14.64,13
6k1/pp3p2/6p1/8/3R2N1/Q6P/P4P2/6K1 b - - 0 33,-1228,-0.61400,MID,65,33,20,4,17,0,0,12.41,13
rnb1k2r/ppp2p1p/3n1p2/3BN3/8/8/PPP2PPP/RNB2RK1 b kq - 0 12,-185,-0.09250,END,23,12,28,25,35,1,0,14.62,11
r1b1k2r/ppp2ppp/2n1qn2/2b5/8/2P2N2/PP2BPPP/RNBQK2R w KQkq - 7 9,-4,-0.00200,OPEN,16,9,37,37,38,0,0,16.19,9
5b1r/7p/6nk/p2P1B2/P3Qp2/1P3P2/N5P1/R3R1K1 b - - 3 31,-777,-0.38850,MID,61,31,30,14,24,0,0,13.54,14
4r1k1/1pb3pp/p7/2P2b2/7P/1P2PP2/PB6/3R1K1R w - - 1 25,486,0.24300,END,48,25,19,15,26,1,0,15.07,13
r1b2rk1/1p1p1ppn/3Pp2p/p7/2PB4/1P6/P2K1PPP/R4B1R w - - 1 16,283,0.14150,END,30,16,23,23,36,1,0,12.67,11
1r6/4ppkp/3p2p1/3P4/4P1n1/2qb1NP1/3N1PBP/3Q2K1 b - - 1 27,480,0.24000,MID,53,27,23,25,28,0,0,14.96,13
Q5nR/1P1p1kpp/4pp2/8/5bb1/8/1PP2P2/1K1Nq3 b - - 3 31,84,0.04200,MID,61,31,21,23,25,0,0,12.97,10
r1bqk2r/pp1pbppp/2n2n2/2p1p3/2B1P3/P2P1N1P/1PP2PP1/RNBQ1RK1 b kq - 1 7,-38,-0.01900,OPEN,13,7,39,39,46,0,0,13.96,9
r2q1rk1/ppp3pp/2n5/2b1p3/2N1P1pP/PPPP3P/4K3/R1B5 b - - 0 18,1007,0.50350,MID,35,18,18,32,36,0,0,14.96,13
2r2nk1/5p1p/4p1pQ/p2pP3/P3q1P1/2P2R2/5PKP/8 b - - 2 28,557,0.27850,MID,55,28,20,23,29,0,0,14.96,13
r1bqk1nr/ppp2ppp/1bnp4/1B2p3/3PP3/5N2/PPP2PPP/RNBQ1RK1 w kq - 1 6,362,0.18100,OPEN,10,6,39,39,46,0,0,15.95,12
rnbqk2r/pp2bppp/4pn2/1BPp4/3P4/2N5/PP3PPP/R1BQK1NR b KQkq - 2 7,5,0.00250,OPEN,13,7,38,38,42,0,0,13.96,11
7r/2pk1p1p/r3p2b/3pP3/3P4/2N2N2/PPP2PPP/R2QR1K1 b - - 3 18,-962,-0.48100,MID,35,18,33,18,34,0,0,13.88,16
2k3nr/p6p/bpp2bp1/8/8/2N1B3/PPP2PPP/R2K3R w - - 0 18,360,0.18000,END,34,18,22,19,30,1,0,14.27,12
3r2k1/p1p2ppp/2n1b3/1p6/5P2/2P1P1P1/PPB4P/R1B3K1 w - - 0 17,190,0.09500,END,32,17,18,17,32,1,0,14.01,10
2r3k1/p4rp1/1p2ppNp/1n1p3P/3P2P1/1PP1KP2/P7/2R4R w - - 1 32,57,0.02850,END,62,32,20,20,34,1,0,13.92,9
r5k1/ppp3p1/3p3p/3Pp3/8/P1PP1Rq1/1P1Q4/R6K b - - 0 28,516,0.25800,MID,55,28,24,21,29,0,0,14.85,14
r5k1/pp2nrbp/1q4p1/3p4/3N1P2/N1P5/PPK3BP/3R4 b - - 0 23,723,0.36150,MID,45,23,19,30,29,0,0,11.97,15
r7/p5pk/2pN3p/3B4/5p2/P2P3P/1Pb2PP1/R3B1K1 b - - 0 30,-483,-0.24150,END,59,30,20,13,28,1,0,12.92,13
6k1/1pN1r1b1/2B3pp/p3Pp2/3P4/qPQ5/P1R4P/6K1 w - - 1 32,582,0.29100,MID,62,32,25,22,27,0,0,14.00,14
rn1qkb1r/ppp2ppp/4pn2/5bN1/4p3/2N2P2/PPPP2PP/R1BQKB1R w KQkq - 0 6,-67,-0.03350,OPEN,10,6,38,39,44,0,0,15.09,11
rn4k1/1p1rppbp/6p1/p1P5/3Np3/2P1P3/PP1B1PPP/R4RK1 b - - 1 14,289,0.14450,END,27,14,24,23,38,1,0,15.57,10
rnb1kbnr/pp1ppppp/1q6/8/3P4/8/PP2PPPP/RNBQKBNR w KQkq - 1 4,133,0.06650,OPEN,6,4,38,38,42,0,0,15.00,12
5rk1/1p3pp1/1Pp1q2p/P2p4/5R2/3P1QP1/5PK1/4r3 b - - 3 37,521,0.26050,MID,73,37,19,25,27,0,0,13.77,14
3r1rk1/pp3p1p/3b2p1/3Pp3/2P5/1P5P/P4PP1/3RR1K1 b - - 1 26,515,0.25750,END,51,26,17,19,31,1,0,12.98,13
5r1k/2pb2p1/3p1q1p/3P4/1p2P3/5P2/PP2Q2P/5R1K b - - 2 25,539,0.26950,MID,49,25,20,22,27,0,0,15.95,13
3rkb1r/ppp2p1p/6p1/5b2/1P1n4/1PP3P1/4NP1P/R3KB1R w KQk - 0 16,-125,-0.06250,END,30,16,22,25,33,1,0,13.96,11
r1bqk2r/pp1nnppp/2p1p3/3p4/3PP3/2PB1N2/P1P2PPP/R1BQR1K1 b kq - 2 8,-177,-0.08850,OPEN,15,8,36,36,44,0,0,15.78,9
rnbqk2r/ppppn2p/5p1b/4p1p1/2B1P1PP/5N2/PPPP1P2/RNBQK2R w KQkq - 1 6,225,0.11250,OPEN,10,6,39,39,46,0,0,16.27,11
r2r2k1/pp3p2/2p1p1pp/2P5/1R5P/8/PP3P1P/5RK1 b - - 2 25,254,0.12700,END,49,25,16,17,30,1,0,13.99,11
4k3/P4pr1/1np1p3/4P2p/3PP3/8/1pq1BQ1P/1R5K w - - 1 44,28,0.01400,MID,86,44,22,22,26,0,0,12.97,10
rn1qkb1r/ppp1pppp/4b3/3nP3/2BP4/5N2/PP3PPP/RNBQK2R b KQkq - 2 6,-81,-0.04050,OPEN,11,6,38,38,42,0,0,16.95,9
5rk1/pp3ppp/8/2N1p3/8/1P1r1P2/P5PP/5R1K b - - 1 27,549,0.27450,END,53,27,13,16,26,1,0,15.30,14
rn3rk1/pp4bp/4Q2B/3P2p1/2p5/6P1/PP3PBP/R5K1 b - - 2 24,-673,-0.33650,MID,47,24,26,21,30,0,0,14.80,16
1k2r3/1pp4p/p5p1/5p2/1P6/4q2P/2P1Q3/2K5 w - - 0 34,-891,-0.44550,MID,66,34,12,20,21,0,0,13.37,13
8/5pp1/4p1kp/5r2/8/5P1P/1R4PK/8 b - - 4 40,17,0.00850,END,79,40,8,9,16,1,0,14.97,8
rnb1k1nr/pp3ppp/2pb2q1/4p3/8/2NP1B2/PPP1NPPP/R1BQ1RK1 b kq - 0 8,-81,-0.04050,OPEN,15,8,38,38,42,0,0,13.96,9
4N1k1/p4pb1/1p5p/6p1/2r1P1b1/6P1/P1P3PP/1R2R2K w - - 0 29,182,0.09100,END,56,29,19,16,28,1,0,13.96,12
rnbqkb1r/ppp1p1pp/5n2/3p4/4pP2/2NP4/PPP3PP/R1BQKBNR w KQkq - 0 5,57,0.02850,OPEN,8,5,38,39,44,0,0,17.36,12
3r4/pp3pkn/2p4p/3P4/4pN1P/PPP1P3/1K1Q4/7R w - - 0 28,774,0.38700,MID,54,28,23,14,29,0,0,13.96,15
2r2rk1/pp3p2/3p1bpp/3P4/3pR3/3B3P/PPP2PP1/2KR4 w - - 2 19,28,0.01400,END,36,19,20,20,34,1,0,13.76,9
6k1/3pN1pp/4p3/pB1bq3/8/6P1/1P3K1P/R7 b - - 1 27,627,0.31350,MID,53,27,14,17,21,0,0,13.96,14
r4rk1/5p1p/1b2p1p1/p3P3/2RpPP2/8/P5PP/1BR4K b - - 2 28,48,0.02400,END,55,28,19,19,30,1,0,43.88,10
rnb1k2r/pp3pp1/4pn1p/2P5/1bB5/2N1PN2/PP3PPP/R1BK3R b kq - 0 9,-18,-0.00900,END,17,9,29,28,38,1,0,13.96,9
r1b1kb1r/ppp2ppp/2n1pq2/8/2B2B2/2P3Q1/PPP2PPP/R3K1NR b KQkq - 4 8,36,0.01800,OPEN,15,8,35,35,40,0,0,13.96,9
r3qk2/b1p2Bp1/p2p3p/1p1Q4/8/2P3NP/PP3P2/5RK1 b - - 0 24,-474,-0.23700,MID,47,24,25,23,29,0,0,16.86,12
5rk1/3n1ppp/pq2p3/1p6/3P4/PP1B1b2/5PPP/2Q1R1K1 w - - 0 20,-119,-0.05950,MID,38,20,23,26,31,0,0,12.97,11
r1bq1rk1/pp3ppp/2n2n2/2bp4/8/2P2N1P/PP2BPP1/RNBQ1RK1 b - - 0 9,52,0.02600,OPEN,17,9,37,37,38,0,0,14.96,9
1k1r3r/2p3bp/1p2b1p1/5p2/1P1Pp3/2N1P3/1P2BPPP/R1B2RK1 w - - 0 18,474,0.23700,END,34,18,26,22,35,1,0,14.98,14
2r4k/1p4pp/4p1p1/2p5/1p1rPP2/PR4PP/1K6/3R4 w - - 0 33,-89,-0.04450,END,64,33,15,17,28,1,0,13.96,12
r4rk1/4Qp2/3p2pp/1ppq4/1P6/P3R2P/5P1B/6K1 w - - 0 32,-319,-0.15950,MID,62,32,21,25,26,0,0,14.11,9
rnbqk1nr/ppp1bp2/3pp2p/6p1/2PP4/5NP1/PP2PPBP/RNBQ1RK1 b kq - 0 6,-198,-0.09900,OPEN,11,6,39,39,46,0,0,14.29,11
r1bqk1nr/pppp1pbp/2n3p1/1B2p3/3PP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 5,131,0.06550,OPEN,8,5,39,39,46,0,0,13.97,11
r6r/1q1k3p/1p3n2/3p1p2/1P2p3/7P/PKP2P2/3R4 b - - 1 32,960,0.48000,MID,63,32,10,27,25,0,0,12.98,16
2r1r1k1/5ppp/p7/1p6/3q4/1P4P1/P1P4P/2R1Q2K w - - 5 31,-677,-0.33850,MID,60,31,19,24,25,0,0,13.00,15
3r4/1kprbp2/ppp3p1/4N2p/4P3/1PPP4/1P1R1PPP/3R2K1 b - - 0 23,-294,-0.14700,END,45,23,21,20,36,1,0,13.62,14
2r1k3/5p2/6n1/p2pb3/1p1Nb3/1P6/P1PQ4/1NK5 w - - 2 31,-56,-0.02800,MID,60,31,18,18,21,0,0,12.97,10
1r6/pp4p1/4Qnkp/2P5/3p1qP1/3P3P/PP3Pp1/R3R1K1 w - - 2 32,479,0.23950,MID,62,32,26,23,32,0,0,14.06,13
2kr4/ppp1q3/7B/1PpPp2p/P1P3pP/1r4P1/5P2/R3R1K1 w - - 0 25,-396,-0.19800,MID,48,25,20,26,34,0,0,12.95,13
r1b2rk1/p4ppB/1pp5/3p4/1b3P2/PN2P3/2P3PP/R1BR2K1 b - - 0 18,-502,-0.25100,END,35,18,25,22,33,1,0,14.82,12
r4rk1/ppp2p1p/6p1/8/8/1P1BP3/P1P2PPP/R5K1 b - - 0 16,84,0.04200,END,31,16,15,16,30,1,0,13.96,10
rn1qk2r/ppp1bppp/3p1n2/8/3PP1b1/5N2/PP2QPPP/RNB1KB1R w KQkq - 1 7,59,0.02950,OPEN,12,7,38,38,42,0,0,14.96,10
r3kb1r/pp3ppp/2n1pn2/3p4/3P1Bb1/1PPB4/1P1N1PPP/R3K1NR w KQkq - 0 10,93,0.04650,END,18,10,29,29,40,1,0,14.87,10
5rk1/pq3ppp/1p2p3/2p1P3/4N2n/6P1/PPP2P1P/3RR1K1 b - - 0 20,541,0.27050,MID,39,20,20,24,34,0,0,13.49,15
8/8/7p/6pk/7r/4KP2/8/qq6 w - - 0 50,-2000,-1.00000,END,98,50,1,25,9,1,1,73.80,198
2r3k1/4p3/3p2p1/p1nP2pp/4P1bP/PN6/5rP1/1B3R1K w - - 0 34,-516,-0.25800,END,66,34,16,22,29,1,0,12.97,14
r3k2r/pb4p1/1pn2p2/2p1pPPp/3pPn1P/3P1B2/PPP4R/RN3KN1 w kq - 0 22,60,0.03000,END,42,22,27,27,42,1,0,14.25,10
r3kbnr/p1p2ppp/1pn5/1R6/2B5/2N5/P1PP1PPP/2BKR3 b kq - 1 12,-225,-0.11250,END,23,12,25,25,34,1,0,15.38,12
rnbq1rk1/ppp1nppp/8/3p4/3P4/2N5/PP2PPPP/R2QKBNR w KQ - 2 7,20,0.01000,OPEN,12,7,35,35,40,0,0,12.97,9
r1bqkb1r/ppp2ppp/2np1n2/4p3/4P3/2N2N1P/PPPP1PP1/R1BQKB1R w KQkq - 1 5,36,0.01800,OPEN,8,5,39,39,46,0,0,14.71,8
2Q1kb2/1p6/3p2p1/p1pPp3/PrP5/8/K3N1q1/3R4 b - - 3 32,328,0.16400,MID,63,32,20,23,24,0,0,14.70,12
2r5/pp1k1pbp/4p1p1/4P3/2rP1P2/8/P5PP/R1BR2K1 w - - 5 18,-28,-0.01400,END,34,18,19,19,30,1,0,14.32,9
rn3rk1/ppp2ppp/8/1Nb5/6b1/8/PPPP1PPP/RNB1K2R b KQ - 4 11,616,0.30800,END,21,11,26,25,36,1,0,15.96,14
r1bq1rk1/pp3ppp/5n2/2bpn3/8/2P2P2/PPB1N1PP/RNBQK2R w KQ - 4 10,-141,-0.07050,OPEN,18,10,37,37,38,0,0,14.96,12
4r1k1/5p1p/p3p1p1/1p2B3/P7/3q2P1/1P2KP1n/3R4 w - - 0 32,-75,-0.03750,MID,62,32,12,23,25,0,0,13.51,11
r1bqkbnr/pp3ppp/2n1p3/3pP3/2pP4/1P3N2/P1P2PPP/RNBQKB1R w KQkq - 1 6,212,0.10600,OPEN,10,6,39,39,46,0,0,13.96,11
rnbqk2r/ppp1bppp/4pn2/8/8/3P1NN1/PPP2PPP/R1BQKB1R b KQkq - 0 6,21,0.01050,OPEN,11,6,38,38,42,0,0,13.83,10
7r/pp3ppp/1kp5/4Q3/2q5/8/PR3PPP/2B3K1 b - - 2 26,-379,-0.18950,MID,51,26,21,20,25,0,0,12.66,12
8/pB3p2/Pp2pk2/2p4p/6P1/7P/1PP5/7K b - - 0 37,-299,-0.14950,END,73,37,8,6,23,1,0,16.02,12
rnb1kbnr/pp2p1pp/2p2p2/4N3/B7/4P3/PPP2PPP/RNBK3R b kq - 1 7,506,0.25300,END,13,7,29,29,40,1,0,15.00,14
rnbqkb1r/pppp1ppp/4p3/4P3/3Pn3/5P2/PPP3PP/RNBQKBNR b KQkq - 0 4,94,0.04700,OPEN,7,4,39,39,46,0,0,13.06,11
7k/1pp1qp2/p2r1n2/6p1/8/P1N1P1P1/1PP1QPP1/2K5 w - - 0 24,-426,-0.21300,MID,46,24,19,22,29,0,0,14.97,13
r1bqk1nr/pp3ppp/2nBp3/2pp4/3P4/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 6,-19,-0.00950,OPEN,11,6,39,36,45,0,0,13.18,11
5rk1/2p4p/6p1/p7/8/8/4R1P1/4Kr2 w - - 0 38,-681,-0.34050,END,74,38,6,14,13,1,0,15.96,14
2b1kbnr/p3pppp/8/8/2BNP3/8/PrP2PPP/R3K1NR b KQk - 0 10,-42,-0.02100,END,19,10,25,24,32,1,0,15.53,11
7k/1p1q1p1p/p1p2pr1/8/3P1Q2/1PP4P/1P4P1/3R2K1 w - - 2 28,31,0.01550,MID,54,28,20,20,28,0,0,14.48,10
rnb1kb1r/pppQpppp/5n2/8/2pP4/4P3/PP3PPP/RNB1KBNR b KQkq - 0 5,35,0.01750,OPEN,9,5,38,30,43,0,0,16.19,10
2r3k1/1b1q4/p3P1Qp/1p1pB1p1/5p2/1P3P2/P1B3PP/3R2K1 b - - 4 34,-2000,-1.00000,MID,67,34,26,23,31,0,1,59.89,163
r1b2rk1/ppp2p2/3p1p1p/2b1p3/2B1P3/2NP4/PPP2PPP/R3K2R w KQ - 0 12,73,0.03650,END,22,12,24,24,40,1,0,14.78,10
5r2/5p1k/3Rb2q/4P3/1Qp3p1/P4pP1/1P3P1P/4R1K1 w - - 0 36,421,0.21050,MID,70,36,25,21,26,0,0,14.50,12
r2qkbnr/pp1bpp1p/2n3p1/1B1pP3/3P4/8/PP3PPP/RNBQK1NR w KQkq - 2 7,82,0.04100,OPEN,12,7,38,38,42,0,0,14.55,10
r3k2r/ppp1bppp/2n5/4B3/6B1/2N5/PPP3PP/3R1RK1 b kq - 0 14,92,0.04600,END,27,14,24,22,31,1,0,12.90,11
r1b1k3/p4p2/2p2Pp1/4r3/8/1PN1B3/P1PP4/2KR2R1 b q - 1 20,-538,-0.26900,END,39,20,21,17,25,1,0,14.96,13
r4rk1/1bp2ppp/1p1p4/1P2q3/P7/1KN5/2Q4P/7n w - - 2 29,-962,-0.48100,MID,56,29,15,31,25,0,0,14.26,15
4r1kr/p2b1R2/3p2p1/2pPb1B1/1p4p1/3P3P/P1P3B1/3Q3K b - - 0 31,282,0.14100,MID,61,31,25,22,30,0,0,13.79,12
4r1k1/p1p2p1p/6pP/4N3/2p5/6Q1/PPq2PP1/3r1RK1 w - - 0 23,-433,-0.21650,MID,44,23,22,25,28,0,0,13.69,10
r1bqkbnr/pp3ppp/2npp3/2p1P3/2B5/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 0 5,92,0.04600,OPEN,9,5,39,39,46,0,0,13.14,9
r7/pb5Q/1p1k4/2p1Bp2/2P1p3/5B2/PP4PP/R3R1K1 b - - 0 25,-1205,-0.60250,MID,49,25,30,13,27,0,0,13.54,15
rnbqk2r/pppp1ppp/8/4p3/2B1P3/2NPQN2/PPP3PP/R3K2n b Qkq - 0 8,239,0.11950,OPEN,15,8,30,36,41,0,0,14.50,10
r2q2k1/ppp2r2/1n1p2n1/4B3/2PP4/1PN3N1/P6K/2R5 b - - 1 31,838,0.41900,MID,61,31,18,29,25,0,0,12.97,15
6k1/5pb1/3Q2pp/8/8/4q1P1/P5KP/3R4 b - - 2 30,0,0.00000,MID,59,30,17,15,16,0,0,14.55,23
rnb1k2r/pp1pp1b1/5npp/2p2p2/3P3B/1PP1PN2/1P1N1PPP/R3KB1R b KQkq - 0 9,-45,-0.02250,END,17,9,30,30,44,1,0,12.97,11
