fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
3rq1k1/pb5p/4BQp1/5p2/8/8/PPP3PP/2KR4 b - - 0 28,-2000,-1.00000,MID,55,28,22,21,24,0,1,66.11,150
2kr4/1pp2Rp1/p1P5/3Pp1bp/1P2Q3/3P2qP/1P4P1/R6K b - - 0 28,-262,-0.13100,MID,55,28,26,23,32,0,0,14.36,9
3k2r1/4b2p/2pp4/8/2Pp2B1/3P1P2/7N/5R1K b - - 0 31,-421,-0.21050,END,61,31,14,12,19,1,0,15.48,12
rn2k1nr/pppbqppp/4p3/3p4/3P4/3BP1P1/PPP2PP1/RN1QK1NR w KQkq - 3 7,27,0.01350,OPEN,12,7,36,36,44,0,0,14.55,9
r1bqkb1r/ppp2ppp/2np1n2/8/3P4/2PB4/PP3PPP/RNBQK1NR w KQkq - 2 6,75,0.03750,OPEN,10,6,38,38,42,0,0,14.14,10
rnbqk1nr/ppp1p1b1/6pp/5pN1/3P4/5N2/PPP2PPP/R1BQKB1R w KQkq - 0 7,101,0.05050,OPEN,12,7,38,38,42,0,0,13.96,10
r4rk1/pp4pp/4Rb2/2R5/1Ppq4/2n5/P4PPP/6K1 w - - 1 29,-889,-0.44450,MID,56,29,15,30,27,0,0,13.96,15
r1b5/ppp3bk/4p3/8/8/3P4/PP4P1/4R2K w - - 0 27,-583,-0.29150,END,52,27,9,15,20,1,0,13.32,14
6k1/5pp1/B6p/Pp1rP3/5n2/5N2/6PP/5RK1 b - - 0 28,-424,-0.21200,END,55,28,15,12,21,1,0,14.30,14
2r1kb1r/pp1n1ppp/4p3/5b2/2BP1B2/P4P2/1P1K2PP/R5NR w k - 1 15,34,0.01700,END,28,15,25,25,34,1,0,13.74,12
r1b2bnr/ppN1k1pp/8/4Np2/3np3/8/PP2PPPP/R1B1KB1R w KQ - 2 11,188,0.09400,END,20,11,28,28,36,1,0,14.95,11
1k4nr/p1r3bp/2p2p2/6p1/4P3/3NB3/1PP2PPP/R4RK1 w - - 0 20,512,0.25600,END,38,20,22,21,30,1,0,14.05,12
8/8/3k2p1/7p/p1P2K1P/P5P1/8/8 b - - 2 45,16,0.00800,END,89,45,4,3,14,1,0,28.92,11
rnb1kb1r/1pqp1ppp/p3pn2/8/3NP3/2PB4/PP3PPP/RNBQ1RK1 b kq - 1 7,-27,-0.01350,OPEN,13,7,38,38,42,0,0,13.96,10
r2q2k1/p4ppp/1p6/2p2R2/3PP3/7P/P6P/3R2K1 b - - 0 22,530,0.26500,MID,43,22,15,20,26,0,0,14.54,15
rnbqkb1r/pp2pppp/8/2pp4/3PNB2/8/PPP2PPP/R2QKBNR b KQkq - 0 5,35,0.01750,OPEN,9,5,38,36,43,0,0,13.96,11
r4bk1/1q5p/4RQ2/6p1/1pPpR3/1P1P2P1/5P1P/6K1 b - - 2 34,-498,-0.24900,MID,67,34,25,21,26,0,0,14.47,10
5r2/p4pk1/2nq2p1/2pB3p/4P3/1P1PQ1RP/P1P3P1/5K2 w - - 1 25,334,0.16700,MID,48,25,24,22,30,0,0,13.96,12
8/r4p2/p4k2/1p3n2/3p4/P4q1P/1PP2P1K/4Q1R1 w - - 1 32,-386,-0.19300,MID,62,32,19,21,23,0,0,13.19,10
r2r2k1/pq3p1p/2p2Pp1/8/4P3/3P4/PP2N1PP/3RR1K1 b - - 0 22,471,0.23550,MID,43,22,20,24,30,0,0,12.97,14
3rk2r/R7/3pp3/2n3pp/2Np4/3P1P1P/2P2P2/5RK1 w - - 0 26,146,0.07300,END,50,26,18,18,26,1,0,12.89,10
r4r1k/pp4pp/7q/5p2/4p3/1bP2PP1/PP2R3/4RNK1 w - - 0 25,-726,-0.36300,MID,48,25,18,28,29,0,0,12.98,15
4r1k1/1p4pq/7p/3pN3/3P3Q/8/6P1/5RK1 w - - 3 36,478,0.23900,MID,70,36,19,18,17,0,0,13.95,11
6k1/5ppp/pp2p1q1/4P3/2p1R3/PP3P2/1B1r2PP/R5K1 w - - 1 24,-506,-0.25300,MID,46,24,19,21,31,0,0,14.48,11
3r2k1/5rp1/6p1/1pBp4/2p5/P1Q5/6PP/R3R2K w - - 3 34,682,0.34100,MID,66,34,25,15,22,0,0,13.64,15
rnbqk2r/1ppp1ppp/3np3/p7/1b6/PB1P1N2/1PP2PPP/RNBQ1RK1 b kq - 0 7,-45,-0.02250,OPEN,13,7,38,39,44,0,0,15.82,10
rnbqkbnr/ppp2ppp/4p3/3p4/1P6/2P1P3/P2P1PPP/RNBQKBNR b KQkq - 0 3,74,0.03700,OPEN,5,3,39,39,46,0,0,13.68,10
4r1k1/p2n1pbp/bp3np1/3pN3/PB1P1P2/1P6/3N1KPP/2R5 b - - 3 20,458,0.22900,END,39,20,20,23,33,1,0,13.36,12
8/7k/4pP2/6p1/2PP4/4K2P/8/8 b - - 1 43,-469,-0.23450,END,85,43,4,2,12,1,0,13.96,12
r3k3/ppp1p3/3q1Rp1/3Pp2p/2P5/1P1B3P/PR4P1/3QK3 b q - 0 19,-505,-0.25250,MID,37,19,28,21,32,0,0,14.03,11
r3kbnr/pp3ppp/2n5/4p3/2B1P1b1/5N2/PP3PPP/RNBK3R w kq - 1 9,-5,-0.00250,END,16,9,28,28,36,1,0,14.56,9
r4rk1/pp3ppp/8/3p3b/6n1/1BPN4/PPP3PP/R3R1K1 b - - 5 20,-158,-0.07900,END,39,20,22,22,32,1,0,15.56,11
r1bqkbnr/ppp2ppp/2n5/3p4/3P4/4PP2/PP4PP/RNBQKBNR b KQkq - 0 5,49,0.02450,OPEN,9,5,38,38,42,0,0,12.70,9
rnbqk2r/pp3ppp/4pn2/2bp2B1/8/2N1PN2/PPP2PPP/R2QKB1R b KQkq - 0 6,35,0.01750,OPEN,11,6,38,38,42,0,0,14.07,10
6k1/1p4p1/p5p1/2p1b3/P1PpPrP1/3P4/6B1/1R4K1 w - - 0 30,4,0.00200,END,58,30,13,14,26,1,0,13.72,9
r2qk1nr/pp2ppbp/2np2p1/2pb4/4PP2/3P1N2/PPP1B1PP/R1BQK2R w KQkq - 0 8,12,0.00600,OPEN,14,8,36,39,45,0,0,15.03,11
1kr3nr/4bp2/3p2n1/1Q1Pp1P1/4P2p/5P2/PPP2P1R/2K4R b - - 0 26,-403,-0.20150,MID,51,26,27,23,32,0,0,13.87,13
r1bqkbnr/p1pp1ppp/1pn5/8/2B1Pp2/5N2/PPPP2PP/RNBQ1RK1 b kq - 1 5,-16,-0.00800,OPEN,9,5,38,39,44,0,0,12.97,10
r1r3k1/pp3pb1/3p1nn1/3Pp1N1/4P1bP/3BP1N1/PP4P1/1R2K2R w K - 1 23,-244,-0.12200,END,44,23,26,27,35,1,0,14.96,9
2kr4/2p2p1p/1p2q3/p1p1P3/P1P1p3/1P2Q3/2P2P1P/2K4R w - - 0 20,56,0.02800,MID,38,20,21,21,32,0,0,14.66,10
r1b1kbnr/pp3ppp/1qn1p3/2ppP3/3P4/2P1B3/PP1Q1PPP/RN2KBNR b KQkq - 2 6,25,0.01250,OPEN,11,6,39,39,46,0,0,15.57,11
5rk1/1p2ppbp/p5p1/3QP3/3P4/4P3/PP4PP/2r1K2R w K - 0 18,-322,-0.16100,MID,34,18,21,19,31,0,0,14.69,11
r4rk1/3N1ppp/p1npp3/3b4/P7/8/5PPP/R3K2R b KQ - 1 22,568,0.28400,END,43,22,17,22,27,1,0,13.05,13
r3r1k1/pp1n2p1/2p4Q/3p4/3P4/P1P2P1n/2P3K1/R4R2 b - - 0 21,505,0.25250,MID,41,21,24,21,27,0,0,14.02,14
rnbqkbnr/pp3ppp/4p3/3p4/8/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 0 5,13,0.00650,OPEN,8,5,38,38,42,0,0,12.97,10
r1bq1rk1/ppp2ppp/2n2n2/2bpp3/8/1P1PP1P1/P1PNNPBP/R1BQK2R b KQ - 0 7,56,0.02800,OPEN,13,7,39,39,46,0,0,14.60,7
r1b1kbnr/ppp2ppp/2n5/4p3/8/2NB4/PPP2PPP/R1B1K1NR w KQkq - 1 7,-84,-0.04200,END,12,7,28,29,38,1,0,12.97,9
r2r2k1/pb3pbp/2p1p1p1/8/P7/3B2B1/2P2PPP/1R2R1K1 w - - 4 20,439,0.21950,END,38,20,21,22,30,1,0,15.77,14
5r2/1bq3kp/p2p1pp1/1p2P3/1PnQP3/PB6/6PP/2R3K1 b - - 0 24,338,0.16900,MID,47,24,23,26,31,0,0,12.82,12
2k4r/ppp1Qp2/2n1p1rp/3pP3/3P1PP1/2PB4/P1PK4/R6R b - - 0 18,-376,-0.18800,MID,35,18,29,20,35,0,0,12.97,13
rnbqkbnr/ppp2p1p/3pp1p1/8/3PP3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 4,-136,-0.06800,OPEN,7,4,39,39,46,0,0,13.11,8
4r1k1/1p3n1p/pqpp2p1/8/P3P1P1/2Q3NP/6BK/5R2 b - - 2 30,-264,-0.13200,MID,59,30,24,23,27,0,0,13.39,13
r1b2rk1/ppp2ppp/2n1p3/1B6/4N3/8/PPP2PPP/2KR3R w - - 4 14,73,0.03650,END,26,14,22,23,34,1,0,13.15,10
3r2k1/pp1r1ppp/4p3/4Pn2/1P6/5N2/P4PPP/R4RK1 b - - 0 21,82,0.04100,END,41,21,19,19,30,1,0,12.99,10
rn1qkbnr/1pp3p1/p3pp1p/3p1b2/3P1B2/4PN1P/PPP1NPP1/R2QKB1R b KQkq - 0 7,-24,-0.01200,OPEN,13,7,39,39,46,0,0,14.54,9
6k1/3b2p1/ppp3qp/6P1/3P1r2/2P3R1/PP2Q1PN/6K1 b - - 0 27,11,0.00550,MID,53,27,23,22,28,0,0,14.96,9
rnB5/ppQ2k1p/5np1/3p4/3P1B2/2P4P/P1P5/4R1K1 b - - 0 20,-1173,-0.58650,MID,39,20,25,16,27,0,0,13.96,13
r4rk1/pN1n2pp/2p5/3pP3/5P1b/7P/PPP3B1/R1BN3K b - - 0 22,-257,-0.12850,END,43,22,23,21,31,1,0,13.49,12
r1bk1b1r/ppp2ppp/2n5/4P3/4p3/2N5/PPP2PPP/R1B1K1NR w KQ - 2 8,55,0.02750,END,14,8,26,26,38,1,0,13.96,10
r1b1k2r/pp1n1ppp/3b4/1Bpp4/8/1P6/PBPP1PPP/RN2K2R w KQkq - 0 11,84,0.04200,END,20,11,26,26,38,1,0,12.96,9
5rk1/7p/b1p1p1p1/p4p2/1p6/1P5R/1K1Nr1P1/7R w - - 1 32,-458,-0.22900,END,62,32,15,20,24,1,0,14.85,13
6k1/1b4p1/1p5p/pN1Pp2P/1b2P1P1/4Pr2/8/5BKR w - - 0 31,-165,-0.08250,END,60,31,16,16,26,1,0,16.48,10
2r2Q1k/pp2Q1p1/2p4p/1n6/7P/1P1P4/PB1b4/4R1K1 b - - 0 39,-2000,-1.00000,MID,77,39,30,16,25,0,1,46.43,245
r4rk1/p1pn1p1p/6p1/3P4/3Q4/2PP4/PP4PP/RNB2R1K b - - 1 17,-775,-0.38750,MID,33,17,32,18,32,0,0,13.99,14
2b5/6pk/1p1p1p1p/1ppP4/8/3R3P/6P1/7K w - - 0 34,-395,-0.19750,END,66,34,8,10,22,1,0,13.96,9
1r4k1/2B2pbp/r3p1p1/p7/n7/5N2/5PPP/1R2R1K1 w - - 0 30,534,0.26700,END,58,30,19,21,24,1,0,13.53,12
rn1qk2r/pbppnpbp/1p2p1p1/6B1/2B1P3/2NP1N2/PPPQ1PPP/R3K2R b KQkq - 3 7,34,0.01700,OPEN,13,7,39,39,46,0,0,13.54,10
r1bqkb1r/p4ppp/2p2n2/nB2p1N1/8/8/PPPP1PPP/RNBQK2R w KQkq - 0 8,5,0.00250,OPEN,14,8,38,37,40,0,0,13.96,8
r1b1k2r/1ppnppbp/p1B3p1/4P3/5B2/2P2N2/PP3PPP/RN1K3R b kq - 0 10,38,0.01900,END,19,10,29,26,39,1,0,14.70,12
5rk1/pr2bppp/3p4/R3P1P1/4P3/Pp2PNP1/1P6/1K5R b - - 0 24,28,0.01400,END,47,24,20,19,32,1,0,15.05,11
4r1k1/8/p5Q1/1pP2p1p/2q2B1P/3p4/P1B2PP1/6K1 b - - 0 37,-663,-0.33150,MID,73,37,20,19,25,0,0,13.59,12
1k6/ppp2Np1/1b6/1q3K1p/5R2/2P5/PP6/R7 w - - 3 30,-423,-0.21150,MID,58,30,16,17,21,0,0,13.97,9
r1bqkbnr/ppp2ppp/2n5/3p4/2Pp4/P3P3/1P3PPP/RNBQKBNR w KQkq - 0 5,-6,-0.00300,OPEN,8,5,38,39,44,0,0,14.07,10
4bk2/1pb2p1Q/p1p1p2p/2P1P1p1/PP4Pq/8/5P2/1B1rR1K1 w - - 0 30,0,0.00000,MID,58,30,23,27,33,0,0,13.99,25
5r1k/1p4pp/1p1q1p2/8/1P1pB3/r7/5PPP/3Q1RK1 w - - 0 26,-388,-0.19400,MID,50,26,21,25,26,0,0,13.96,12
rnbqk2r/pp1pppbp/2p2np1/8/3P4/4P1P1/PPP2PBP/RNBQK1NR w KQkq - 1 5,12,0.00600,OPEN,8,5,39,39,46,0,0,15.47,9
r4rk1/p3R1p1/5p1p/8/1nNp1P2/3P4/PPP3PP/1K5R b - - 0 24,-408,-0.20400,END,47,24,20,18,30,1,0,12.97,11
r1bq1rk1/pp2bppp/2n1pn2/2pp4/8/3P1NP1/PPP1PPBP/R1BQNRK1 b - - 3 8,105,0.05250,OPEN,15,8,39,39,46,0,0,14.96,10
rnb1k2r/ppp1bppp/4p3/q7/3PPB2/8/PP1Q1PPP/R3KBNR b KQkq - 2 8,470,0.23500,OPEN,15,8,35,35,40,0,0,14.54,14
r2qk1nr/ppp1ppbp/2np2p1/8/2PP2b1/4PNP1/PP3PBP/RNBQK2R b KQkq - 0 6,-10,-0.00500,OPEN,11,6,39,39,46,0,0,13.96,10
1k3r2/ppp4p/2np3q/4p1Np/4P3/2PP4/PP6/1K1Q1R2 b - - 0 27,461,0.23050,MID,53,27,22,24,30,0,0,12.92,14
3r2k1/pq3pbp/6p1/3pp3/8/1P4N1/PB1Q1P1P/2R3K1 w - - 0 24,207,0.10350,MID,46,24,24,23,27,0,0,15.02,11
r2qkb1r/pppbpppp/2n2n2/1B6/3Pp3/2N2P2/PPP3PP/R1BQK1NR w KQkq - 3 6,95,0.04750,OPEN,10,6,38,39,44,0,0,15.79,12
r4r2/p1p4p/1pkb4/3Qp3/2P1P3/7P/PP3PP1/3RK2R b K - 2 20,-721,-0.36050,MID,39,20,26,18,30,0,0,13.47,15
r3r1k1/p1p4p/4bpp1/2R1p3/1P2P3/P7/4BPPP/5RK1 b - - 0 22,-170,-0.08500,END,43,22,19,19,30,1,0,13.86,10
6k1/Q1p2pp1/3p1q1p/8/2P5/2n1PpP1/7P/4K1NR w K - 0 26,327,0.16350,MID,50,26,21,18,25,0,0,13.96,12
6k1/5p2/p3p2p/6pP/5bK1/8/PP3PR1/3r4 b - - 1 40,798,0.39900,END,79,40,9,13,21,1,0,14.00,16
rn1qk1nr/pbp2pbp/1p1pp1p1/8/3P1P2/3BPN2/PPPN2PP/R1BQK2R w KQkq - 0 7,40,0.02000,OPEN,12,7,39,39,46,0,0,14.19,9
r1bq1rk1/p3npbp/3p1np1/2p1p3/P3P3/2NBBN1P/1PP2PP1/R2Q1RK1 w - - 0 12,42,0.02100,OPEN,22,12,38,38,42,0,0,15.16,9
2r2rk1/5p1p/p3p3/1p1pqp1n/3P4/P4PNP/1P3PP1/2R1R1K1 w - - 0 27,-162,-0.08100,MID,52,27,20,29,35,0,0,14.81,9
rnbqk2r/ppp1b1pp/3p1n2/4pp2/4P3/2NP1N1P/PPPB1PP1/R2QKB1R b KQkq - 2 6,60,0.03000,OPEN,11,6,39,39,46,0,0,13.92,10
3r2k1/p6p/1p3pp1/3n4/5P2/P2P4/6PP/2B3K1 w - - 2 35,-621,-0.31050,END,68,35,8,13,23,1,0,13.54,14
r1bk3r/ppp2ppp/2n5/4P3/4P3/4N3/PPP2KPP/R4BNR w - - 1 10,637,0.31850,END,18,10,26,22,35,1,0,14.79,14
r4rk1/1Q2R3/1p3q1p/p1p2p2/3p4/8/PP3PPP/6K1 w - - 0 32,-406,-0.20300,MID,62,32,19,25,27,0,0,14.50,10
4r2k/4b1p1/p6p/2p1q3/5N2/P5P1/1P4BP/5Q1K b - - 6 42,193,0.09650,MID,83,42,19,21,22,0,0,13.13,11
1Q5r/p3R1k1/6p1/3p4/8/2qB4/P1P3PP/7K b - - 5 36,-2000,-1.00000,MID,71,36,21,17,19,0,1,15.96,25
r5k1/pp3pp1/2p4p/5P2/4rN1b/2P2K2/PP6/3R1R2 b - - 1 25,347,0.17350,END,49,25,17,19,26,1,0,13.62,12
rn1qkb1r/1p1b1ppp/p3pn2/3p2B1/3P4/2NB1N2/PPP2PPP/R2QK2R b KQkq - 1 8,23,0.01150,OPEN,15,8,38,38,42,0,0,14.06,10
4r2k/ppp1p2p/3p1P2/8/3PP2n/2N3RP/PPP2P2/2K5 w - - 3 23,394,0.19700,END,44,23,16,14,32,1,0,14.96,12
3r1rk1/1pp2pp1/pbn2n1p/2P1p3/P3P3/B1P2N1P/5PP1/R3KB1R b KQ - 0 14,374,0.18700,END,27,14,26,26,38,1,0,13.96,13
r1b1kb1r/ppp2Npp/2np1n2/4p3/4P3/8/PPPP1PPP/RNB1K2R b KQ - 0 9,674,0.33700,END,17,9,27,29,41,1,0,13.96,14
r7/pp1k1pBr/4p1p1/3p4/6n1/P6P/1PP2P2/R3K2R w KQ - 1 19,-347,-0.17350,END,36,19,18,19,28,1,0,13.83,12
r1bqk1nr/ppp1npbp/3p2p1/3Pp3/2P1P3/2N1B3/PP3PPP/R2QKBNR w KQkq - 1 7,135,0.06750,OPEN,12,7,39,39,46,0,0,14.00,10
r1b2rk1/pp2ppbp/2n2np1/1BP5/8/2P1BN2/PP2KPPP/RN5R b - - 4 10,-46,-0.02300,END,19,10,29,28,38,1,0,12.97,9
rnbqk2r/ppp1bppp/5n2/3P2N1/4p3/2N5/PPPPQPPP/R1B1KB1R b KQkq - 5 6,-2,-0.00100,OPEN,11,6,39,38,44,0,0,15.03,9
1r3rk1/1b4pp/3R4/pp1p4/3n4/1B3P1P/PPP2RP1/6K1 b - - 1 28,454,0.22700,END,55,28,19,21,29,1,0,14.19,13
rnb1kb1r/ppp2p1p/6p1/1B2p3/4P3/2N5/PPP2PPP/R1BK3R b kq - 1 8,31,0.01550,END,15,8,26,26,38,1,0,12.75,11
r1b3nr/p2p1kpp/1pp5/2b5/4P3/4B3/PPP2PPP/RN2K2R w KQ - 0 11,-386,-0.19300,END,20,11,23,25,35,1,0,14.48,12
rn2k2r/p4p1p/1ppp2p1/4p3/P3P3/2bP1B1P/2P2PP1/1R3RK1 w kq - 0 15,-453,-0.22650,END,28,15,20,24,37,1,0,14.96,12
6Q1/ppqn1p2/2p2kp1/3p4/3P4/2N3bP/PPP5/1K1R4 w - - 0 25,509,0.25450,MID,48,25,22,21,28,0,0,13.97,13
r2qk2r/1ppbnpbp/p1n1p1p1/1B1pP1B1/3P4/5N2/PPPQ1PPP/RN3RK1 w kq - 0 9,43,0.02150,OPEN,16,9,39,39,46,0,0,13.96,9
rnbqkb1r/ppp1pppp/5n2/1B1P4/8/8/PPPP1PPP/RNBQK1NR b KQkq - 2 3,-85,-0.04250,OPEN,5,3,39,38,44,0,0,15.82,8
4n1k1/4bppp/4p3/2P5/1r6/4P2P/1BQ2P2/2R3RK w - - 0 27,775,0.38750,MID,52,27,26,15,23,0,0,14.23,16
rnb1k2r/ppp1nNpp/3p4/2b5/2B1P3/8/PPPP1PPP/RNB1K2R b KQkq - 0 7,-99,-0.04950,END,13,7,30,28,40,1,0,14.07,8
4k1r1/2p3pp/2q2p2/4p3/4P3/bQ2BN2/1p3PPP/5RK1 w - - 0 18,606,0.30300,MID,34,18,24,23,27,0,0,12.96,14
r1k3r1/p1b2p1p/1p1P1p2/8/2p5/2P2N2/PP3PPP/3RR1K1 b - - 0 23,-368,-0.18400,END,45,23,20,19,32,1,0,15.02,12
r2r2k1/ppp1npbp/3p4/4p1p1/6P1/NBPP1N2/P1P3PP/R3K2R w KQ - 2 15,400,0.20000,END,28,15,26,24,39,1,0,14.63,13
r1b2rk1/1p3p2/p4P2/3pp3/3P1nPB/2P5/PPB4P/5RK1 b - - 1 23,299,0.14950,END,45,23,18,21,31,1,0,14.96,12
r2qkb1r/ppp2ppp/3p1n2/5b2/1nP1p3/1PNPPN2/PB3PPP/R2QKB1R w KQkq - 0 8,124,0.06200,OPEN,14,8,39,39,46,0,0,14.96,11
4rk2/p4p2/2p2q2/1p3N2/3P2R1/5Q1P/PP3PP1/6K1 w - - 5 34,704,0.35200,MID,66,34,23,18,25,0,0,50.19,15
2k4r/ppp4p/2n5/2b1pN2/2P3p1/PP4P1/1B2QP1P/3R2K1 w - - 1 24,718,0.35900,MID,46,24,26,17,31,0,0,13.19,13
3k2r1/2pr1p2/ppp2b2/2P5/1P1P1R2/P5P1/5P1P/4R1K1 b - - 5 26,305,0.15250,END,51,26,17,18,29,1,0,15.00,11
2kr3r/1n2n1pp/2p1P3/3p4/pp1P4/5N2/PPP4P/1NKRR3 b - - 2 22,12,0.00600,END,43,22,22,22,32,1,0,13.97,9
r4rk1/p1p1bpp1/2pp1n1p/8/2B1P1P1/2N5/PPP2PP1/R1B1R1K1 w - - 1 15,597,0.29850,END,28,15,26,23,37,1,0,13.96,14
r1bq1rk1/pp3ppp/2nbpn2/2pp4/3P4/2PBPN2/PP1N1PPP/R1BQ1RK1 w - - 5 8,25,0.01250,OPEN,14,8,39,39,46,0,0,16.01,9
r1bqkb1r/pppp1ppp/5n2/4p3/2BnP3/5Q2/PPPP1PPP/RNB1K1NR w KQkq - 6 5,-248,-0.12400,OPEN,8,5,39,39,46,0,0,12.97,11
8/1p2bk2/4pppp/3p4/1r1P1P2/3R3P/3N2PK/8 w - - 4 44,-438,-0.21900,END,86,44,12,14,24,1,0,16.95,13
8/6bk/2pqn1p1/Qp3pBp/2p2P2/6PP/PP4B1/7K w - - 1 32,-303,-0.15150,MID,62,32,20,21,28,0,0,14.96,12
r1b2bnr/ppp2kpp/3p4/3N1pB1/4P3/8/PP3PPP/R3K2R b KQ - 1 12,450,0.22500,END,23,12,22,26,35,1,0,14.96,13
3qr1k1/p5pp/2pb1n2/5p2/3P3P/3P2P1/Q4P2/B4RK1 b - - 1 23,459,0.22950,MID,45,23,22,25,27,0,0,16.06,13
3r2k1/1Q3bpp/p2q4/1p6/3np3/P5P1/1P2B1KP/4R3 b - - 3 31,701,0.35050,MID,61,31,21,25,25,0,0,13.92,14
3r2k1/Q1p2pp1/5q1p/8/4P3/8/P1P2PPP/1R4K1 w - - 1 21,169,0.08450,MID,40,21,20,18,24,0,0,13.49,10
8/7k/7p/K4Nb1/4P3/5q2/8/8 w - - 0 48,-668,-0.33400,END,94,48,4,13,7,1,0,12.97,14
5rk1/p2b2pp/2pp4/4pp2/2P1P3/1P2P1P1/P5P1/5B1K w - - 0 23,-558,-0.27900,END,44,23,10,15,31,1,0,51.86,13
3r1k2/2p2pp1/1p3q1p/4N3/2P1Q3/3B4/PP3PPP/4R2K b - - 2 25,-664,-0.33200,MID,49,25,26,19,28,0,0,13.94,14
6k1/2b3pp/B1p2r2/p2p1q2/3Pp3/Pr2P1P1/5PK1/2R1B3 b - - 1 29,779,0.38950,MID,57,29,16,28,29,0,0,14.96,14
r1b1r1k1/ppP2ppp/2n2n2/3p4/3P1B2/2N2N2/PPP1B1PP/R3K2R b KQ - 0 11,-549,-0.27450,END,21,11,29,25,37,1,0,14.33,14
8/3k3p/6pn/8/8/r6P/5PK1/8 w - - 0 42,-666,-0.33300,END,82,42,2,10,10,1,0,13.93,16
rn1qkbnr/1b3ppp/p2pp3/2p5/Pp2P3/1B1PBN2/1PP2PPP/RN1QK2R w KQkq - 0 8,54,0.02700,OPEN,14,8,39,39,46,0,0,12.97,9
r1bqkbnr/ppp2ppp/2n5/3p4/4P3/5N2/PPPNPPPP/R1BQKB1R w KQkq - 0 5,143,0.07150,OPEN,8,5,39,38,44,0,0,15.09,10
r1bq1r2/ppp2kp1/3p1p2/4p3/1PP1P1PP/2N2P1N/P1P5/3R2KR w - - 2 19,-484,-0.24200,MID,36,19,24,29,38,0,0,13.54,13
r1bqk2r/p1p2ppp/2p2n2/6B1/1b2p3/2N5/PPP2PPP/R2QK1NR w KQkq - 2 9,141,0.07050,OPEN,16,9,34,35,38,0,0,13.92,11
rnbqk1nr/pp3ppp/2p5/2Pp4/4p3/4P1P1/PPP1NPBP/RNBQK2R b KQkq - 0 6,-447,-0.22350,OPEN,11,6,39,36,45,0,0,13.96,12
1k4nr/1pp1q2p/1pn5/4PB2/5p2/2P2P2/PP2Q3/2KR4 w - - 2 21,-372,-0.18600,MID,40,21,22,25,27,0,0,15.64,12
rnbqkb1r/pp2pppp/2p5/8/2PPp3/8/PP1NPPPP/R1BQKB1R b KQkq - 1 6,94,0.04700,OPEN,11,6,36,36,44,0,0,13.96,10
3br1k1/pp3ppp/3p4/3Np3/2q1P3/7P/P4PPN/3Q1RK1 w - - 0 21,435,0.21750,MID,40,21,25,24,31,0,0,13.44,14
rnbq1rk1/ppp1n1pp/5p2/3p2B1/1bPP4/2N2N2/PP3PPP/R2QKB1R w KQ - 0 8,7,0.00350,OPEN,14,8,38,38,42,0,0,13.17,9
r4rk1/2pR1ppp/p1n3b1/1p2p1N1/4P1P1/2P2P2/PPB4P/4R1K1 b - - 2 19,-45,-0.02250,END,37,19,23,23,36,1,0,13.87,9
6k1/6pp/2N1pp2/1rnp4/8/1p2P2P/5PP1/1R4K1 w - - 0 31,-428,-0.21400,END,60,31,12,14,24,1,0,12.97,13
r4qk1/pp4p1/4p2p/b3P3/8/3QB1N1/PP4PP/R5K1 b - - 0 19,-421,-0.21050,MID,37,19,25,22,27,0,0,13.25,13
rnbqk1nr/ppp3bp/3pp1p1/4P3/8/8/PPP2PPP/RNBQKBNR w KQkq - 0 6,63,0.03150,OPEN,10,6,38,38,42,0,0,15.78,10
4q1kr/7p/Q5p1/1p1p4/8/1P1B1P1R/2P3P1/4R2K b - - 0 44,-370,-0.18500,MID,87,44,26,18,22,0,0,13.96,12
r3kb1r/1pp1pppp/p1nq1n2/5b2/2BP4/2N2N1P/PPP2PP1/R1BQK2R w KQkq - 4 8,84,0.04200,OPEN,14,8,38,38,42,0,0,14.96,9
rnb1kbnr/pp2pppp/2p5/q7/8/2NP4/PPP2PPP/R1BQKBNR w KQkq - 0 5,58,0.02900,OPEN,8,5,38,38,42,0,0,14.16,10
r1b1kb1r/ppp1pppp/5n2/8/8/2N5/PPP2PPP/R1BB1RK1 b kq - 0 9,148,0.07400,END,17,9,25,26,36,1,0,15.54,10
2k4r/ppp1qpp1/2n5/7p/6n1/1PN1PB2/PBP2PPK/R2R4 w - - 2 14,-321,-0.16050,MID,26,14,25,26,33,0,0,14.36,12
3r2k1/p5pp/P7/1P2K1P1/3P3P/7Q/2q5/7R b - - 4 35,2000,1.00000,MID,69,35,19,17,20,0,1,14.72,22
r2qkb1r/p1p2ppp/b3pn2/2p5/3P3P/2N2N2/PPPB1PP1/R2QK2R w KQkq - 0 10,-46,-0.02300,OPEN,18,10,35,35,40,0,0,12.97,10
5rk1/pp3pp1/2n1b2p/2b5/8/1N1rP1P1/P4PBP/R1R3K1 w - - 0 20,42,0.02100,END,38,20,21,24,29,1,0,13.31,10
r4rk1/ppp2pp1/3p3p/3N4/3bP1b1/3B4/PPP3PP/R3K2R w KQ - 0 15,-25,-0.01250,END,28,15,22,23,34,1,0,13.98,10
